<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
BODALCHEM,20210114,76.9,79.2,76.1,77.1,481452,252720
BOMDYEING,20210114,80.5,80.9,79.1,79.7,1436089,427383
BOROLTD,20210114,208.5,213.8,204,205.1,196605,111253
BORORENEW,20210114,279,282.35,271.5,273.35,412204,225266
BOSCHLTD,20210114,14839,15081.8,14734.7,14790.65,72742,13383
BPCL,20210114,412,430,411,426.7,12600096,3559872
BPL,20210114,23.65,23.65,23.1,23.3,39821,28615
BRFL,20210114,11.9,12.1,11.45,11.75,137366,92325
BRIGADE,20210114,268.25,278.85,265,274.35,569553,122250
BRITANNIA,20210114,3623,3704.9,3619.6,3665.45,1192074,305015
BRNL,20210114,34.25,36.5,34.25,34.9,107154,57011
BROOKS,20210114,69.9,70.85,67.05,68.65,25035,16259
BSE,20210114,630,633,624,629.75,176699,74519
BSELINFRA,20210114,1.4,1.4,1.35,1.4,27854,26661
BSHSL,20210114,96,113.4,92.05,113.4,62238,44712
BSL,20210114,37,37,35.55,36.65,8174,0
BSLGOLDETF,20210114,4549,4549,4489.9,4497.8,429,367
BSLNIFTY,20210114,162,162,159.14,160.82,585,383
BSOFT,20210114,267.3,270,260.5,266.3,713245,302864
BURGERKING,20210114,145,147.4,143.7,144.8,3868716,1846517
BURNPUR,20210114,2.6,2.6,2.6,2.6,3005,0
BUTTERFLY,20210114,531.95,531.95,518,521.95,19822,14571
BVCL,20210114,17.85,18.35,16.75,16.95,5638,0
BYKE,20210114,20.75,21.35,20.05,20.55,15141,0
CADILAHC,20210114,487,504.9,483,503.45,4909904,1052817
CALSOFT,20210114,11,11.15,10.5,10.85,31715,20995
CAMLINFINE,20210114,120.45,121,118,118.5,218857,101431
CAMS,20210114,1850,1854,1803,1811.45,49784,23464
CANBK,20210114,143.05,147.2,142.15,143.05,33679698,7729974
CANFINHOME,20210114,492.15,506.55,492.15,499.95,501092,245436
CANTABIL,20210114,378,380.95,372,373.05,167756,23196
CAPACITE,20210114,180.45,181.95,178,179.75,86318,23754
CAPLIPOINT,20210114,480,497,475,491.8,249229,82055
CAPTRUST,20210114,100.2,101.5,97.45,99.45,10236,5595
CARBORUNIV,20210114,423,423.4,408.3,411.75,153575,71331
CAREERP,20210114,168.5,189.9,162.35,183.2,935948,217871
CARERATING,20210114,515,517.4,501,512.65,93264,39799
CASTROLIND,20210114,129.9,131.25,128.4,131.05,1592694,879462
CCHHL,20210114,5.4,5.45,5,5.25,17178,0
CCL,20210114,259.9,262,254.45,255.5,255515,201920
CDSL,20210114,530.7,532.1,524,527.65,614942,282308
CEATLTD,20210114,1191,1224.9,1180,1193,470748,147984
CEBBCO,20210114,28.1,28.1,26.4,27.2,150257,0
CELEBRITY,20210114,7.1,7.1,6.55,7,111698,0
CENTENKA,20210114,218,220.9,215.2,217.7,35554,20558
CENTEXT,20210114,5.2,5.3,5.05,5.05,62097,0
CENTRALBK,20210114,14.5,14.5,13.9,14,6174154,3703071
CENTRUM,20210114,24.7,25.5,23.2,24.2,1601519,984537
CENTUM,20210114,469,479.5,460.1,467.35,6866,3408
CENTURYPLY,20210114,248.1,250,244.9,248.05,137530,63082
CENTURYTEX,20210114,425.25,426.75,413.6,419.1,721098,261368
CERA,20210114,3599,3668.55,3490,3518.35,7138,3650
CEREBRAINT,20210114,37,43.95,36.7,40.85,3612795,2159966
CESC,20210114,699.8,710,688,695.3,2226060,767512
CESCVENT,20210114,319,324,315.25,317.45,33907,17618
CGCL,20210114,342.9,346,340.15,343.85,44818,13161
CGPOWER,20210114,41,43.15,41,43.15,4155494,2949790
CHALET,20210114,182.5,182.5,179,179.7,125366,80865
CHAMBLFERT,20210114,233.4,234.6,228.15,232.45,551625,299695
CHEMBOND,20210114,180.05,182.9,177,179.55,16671,9677
CHEMCON,20210114,453.95,462,450.4,456.25,253267,67801
CHEMFAB,20210114,149.95,149.95,144.2,144.8,2225,1107
CHENNPETRO,20210114,129.15,130,125.75,127.5,792695,320810
CHOLAFIN,20210114,431.25,441.35,423.35,426.15,4779868,778115
CHOLAHLDNG,20210114,562.25,576,560.05,575,39248,25245
CIGNITITEC,20210114,420,446.95,411.9,438.15,294878,141963
CINELINE,20210114,49,50.45,45.5,46.05,1040950,378467
CINEVISTA,20210114,6.65,6.65,6.2,6.4,8450,7302
CIPLA,20210114,841.7,847.55,829,840.9,3652930,1416249
CLEDUCATE,20210114,71.85,75.45,69.1,73.05,27632,13138
CLNINDIA,20210114,369.1,370.35,365,366.55,32383,17714
CMICABLES,20210114,40.25,40.25,38.05,39.1,38798,0
CNOVAPETRO,20210114,7.5,7.75,7.05,7.15,835,0
COALINDIA,20210114,146.6,148.2,144.85,146.65,14755992,4875794
COCHINSHIP,20210114,380,380.05,371.1,378.6,154246,63097
COFORGE,20210114,2742.4,2753.1,2671.65,2734,370482,94647
COLPAL,20210114,1611.3,1613,1584,1593.8,523546,295760
COMPINFO,20210114,17.2,17.65,16.5,17,454934,259977
COMPUSOFT,20210114,9.35,9.4,9,9,19174,0
CONCOR,20210114,441,450.95,440.85,448.3,3761138,1566011
CONFIPET,20210114,38.55,39,37.65,37.85,319910,190071
CONSOFINVT,20210114,44.45,45,43.35,44.7,12467,8126
CONTROLPR,20210114,267,269.6,250.65,253.45,37266,21054
CORALFINAC,20210114,22.1,23.3,22.1,22.45,17828,14260
CORDSCABLE,20210114,48.65,48.7,47.3,47.5,92523,75408
COROMANDEL,20210114,819,835.6,810.1,822.4,603181,271950
COSMOFILMS,20210114,439,442.1,435,436.55,27739,17686
COUNCODOS,20210114,4,4,4,4,43207,0
CPSEETF,20210114,22.16,22.3,21.98,22.08,1454292,1120815
CREATIVE,20210114,118,118,114.8,115.6,27513,1761
CREATIVEYE,20210114,3.45,3.6,3.45,3.55,13752,13349
CREDITACC,20210114,775,789,756.4,765.4,118416,77234
CREST,20210114,99.15,105.1,98.15,101.15,35890,15222
CRISIL,20210114,1927.85,1946,1925,1939.25,26248,22887
CROMPTON,20210114,399.1,402.95,393.5,399.7,857430,605660
CSBBANK,20210114,230,230,225.1,226.2,133783,66559
CTE,20210114,49.3,50.3,46.7,48.3,8700,4590
CUB,20210114,177,180.9,175,177.4,3398086,1975861
CUBEXTUB,20210114,17.75,18.25,17,17.75,1111,0
CUMMINSIND,20210114,615,619.5,608,616.9,909426,409320
CUPID,20210114,232.4,236.9,231,235.8,40123,22637
CYBERTECH,20210114,142.5,146,141,142.2,252294,128439
CYIENT,20210114,519.75,521,499.25,505.25,589271,328291
DAAWAT,20210114,56.45,57.4,55.9,56.6,789940,332066
DABUR,20210114,536.5,552.45,535.25,548.95,6273001,2187012
DALBHARAT,20210114,1158,1184.45,1158,1178.95,23609,11972
DALMIASUG,20210114,141.6,142.9,140.5,140.95,105906,68473
DAMODARIND,20210114,35.1,37.4,35.1,36.45,16061,8716
DANGEE,20210114,117.8,119.25,109.6,119.25,21136,11921
DATAMATICS,20210114,120.3,120.75,116.5,117.05,144544,70622
DBCORP,20210114,83.8,84.85,83.25,83.4,107539,68540
DBL,20210114,422,430,422,427.1,149881,59973
DBREALTY,20210114,17.4,17.4,16.3,17,202088,0
DBSTOCKBRO,20210114,10.45,10.45,10.3,10.4,700,622
DCAL,20210114,149,160.95,146.25,157.6,4358299,1500276
DCBBANK,20210114,120.5,121.9,119.1,119.45,994087,622026
DCM,20210114,28.25,28.65,27.1,27.6,35144,0
DCMFINSERV,20210114,2.3,2.3,2.2,2.2,3900,3900
DCMNVL,20210114,68.35,71.05,65,70.75,92093,0
DCMSHRIRAM,20210114,396,408.9,393.5,405.45,215970,85626
DCW,20210114,18.5,19,18.35,18.7,477447,342004
DECCANCE,20210114,368.1,371.2,361.95,364.85,21350,10425
DEEPAKFERT,20210114,162.4,167.7,160.2,164.5,691711,254336
DEEPAKNTR,20210114,1030.1,1043,1017.95,1035.6,347795,152798
DEEPENR,20210114,44.3,44.8,42.05,43.55,17208,12027
DELTACORP,20210114,157.3,157.85,154.05,155.9,1002064,303700
DELTAMAGNT,20210114,27.5,27.95,26.3,27.2,2610,0
DEN,20210114,68.35,69.15,67.05,67.45,851732,355093
DENORA,20210114,259.3,282.55,257.4,268.1,27818,12504
DFMFOODS,20210114,384,412,384,397.2,141568,60606
DGCONTENT,20210114,13.75,14.05,12.75,13.95,73589,54303
DHAMPURSUG,20210114,172.7,173.7,171,171.6,260684,73986
DHANBANK,20210114,15,15.1,14.5,14.65,1010310,473063
DHANI,20210114,373,373.8,360.5,364.4,393910,155383
DHANUKA,20210114,782.3,792,779,784.4,34114,15231
DHARSUGAR,20210114,5.7,6,5.7,5.95,3363,0
DHFL,20210114,25.65,26.65,25.3,26,3280842,1587624
DHUNINV,20210114,257.45,261.05,253.1,256.8,3155,2413
DIAMONDYD,20210114,657.85,668.8,653.95,664.5,3341,2401
DICIND,20210114,399.45,415,398,409.5,7163,4899
DIGISPICE,20210114,37.1,37.1,35.55,37.1,139201,0
DISHTV,20210114,12.9,13,12.65,12.8,8469304,5353989
DIVISLAB,20210114,3738.4,3740,3684,3724.7,826368,418226
DIXON,20210114,14700,15199,14075,14873.4,161093,60463
DLF,20210114,281.5,285.8,277.1,281.6,18052699,1352403
DLINKINDIA,20210114,111.8,113.7,110,112.35,194657,88762
DMART,20210114,2939,2940,2875.25,2895.55,340922,120093
DNAMEDIA,20210114,0.65,0.7,0.65,0.7,49728,0
DOLAT,20210114,61.9,64.3,60.75,62.5,406774,180445
DOLLAR,20210114,239.05,243.3,237,238.2,74602,44665
DONEAR,20210114,37.15,38.3,37,37.45,36938,19587
DPABHUSHAN,20210114,94.95,98,92.95,96.1,27170,16468
DPSCLTD,20210114,14.3,14.3,13.05,13.65,115914,90557
DPWIRES,20210114,131,142.75,125.5,132.05,594395,151010
DREDGECORP,20210114,319.9,319.9,314,316.45,55947,18905
DRREDDY,20210114,5304.9,5328,5265,5308.9,534972,194760
DSSL,20210114,65.2,66.95,62.5,63.7,19726,11550
DTIL,20210114,252.05,260.95,252.05,258.15,6263,3738
DUCON,20210114,6.8,6.85,6.5,6.5,53386,0
DVL,20210114,72.45,72.5,68.95,70.25,10540,5799
DWARKESH,20210114,31.05,31.4,30.8,31,580652,226220
DYNAMATECH,20210114,874,890,842.5,859.55,90316,38696
DYNPRO,20210114,264.75,272.5,258.7,268.55,77314,32799
EASTSILK,20210114,1.75,1.75,1.75,1.75,9659,9659
EBBETF0423,20210114,1112.62,1113.98,1111.51,1111.81,23625,23323
EBBETF0425,20210114,1031.48,1031.48,1029.61,1030.15,1582,1322
EBBETF0430,20210114,1128,1139.98,1128,1135.74,30065,10188
EBBETF0431,20210114,1025,1025,1022.7,1024.04,16085,16026
EBIXFOREX,20210114,515,515,491.45,494.75,1553,869
ECLERX,20210114,986.8,1019.55,979.1,1002.75,398738,154172
EDELWEISS,20210114,70.05,70.8,69.8,70.1,1003112,684964
EICHERMOT,20210114,2880,2906.95,2841,2886.6,1159961,266929
EIDPARRY,20210114,350.1,354,344.05,347.85,206950,88608
EIHAHOTELS,20210114,287,287,275.55,278.45,14960,8510
EIHOTEL,20210114,96.7,99.9,96.7,97.15,707010,233778
EIMCOELECO,20210114,361,374.5,361,363.5,1631,867
EKC,20210114,55,56.6,53.45,55.85,167368,113277
ELECON,20210114,49.45,49.6,48,48.5,229050,92673
ELECTCAST,20210114,22.5,22.85,22.05,22.1,472948,278522
ELECTHERM,20210114,120.95,122.95,119.7,120.75,17450,7869
ELGIEQUIP,20210114,176,176,169,170,225572,136765
ELGIRUBCO,20210114,24.7,24.9,24,24.5,21362,15234
EMAMILTD,20210114,481.5,492.1,479.15,484.6,2573274,2201328
EMAMIPAP,20210114,102.05,102.05,100.15,100.45,9073,5629
EMAMIREAL,20210114,66.9,69,65.05,65.05,80170,58397
EMKAY,20210114,77.05,78.95,73.3,74.35,44956,24564
EMMBI,20210114,82.15,83.85,81.65,81.95,26549,11729
ENDURANCE,20210114,1364.7,1372.3,1314.4,1325.75,129907,92425
ENERGYDEV,20210114,15.05,15.05,15.05,15.05,35138,35138
ENGINERSIN,20210114,80.3,81.15,79.05,79.75,2465989,989385
ENIL,20210114,170.15,172.35,161.15,166.35,144749,95085
EPL,20210114,271.7,271.7,263.5,264.2,135714,80733
EQ30,20210114,432.98,432.98,415,424.44,304,285
EQUITAS,20210114,74.95,80.25,74.5,79.75,5214632,2198601
EQUITASBNK,20210114,41.7,42.15,40.5,41.8,1762138,957033
ERIS,20210114,615.95,630,610.5,615.4,88160,41316
EROSMEDIA,20210114,23.6,23.6,23,23.2,118288,66164
ESABINDIA,20210114,1792.15,1814.9,1775,1801.65,5925,3672
