<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
BANKBARODA,20210111,66,66.15,63.75,64.25,23307584,3551349
BANKBEES,20210111,329.6,329.6,319.26,321.39,1125619,467157
BANKINDIA,20210111,51.35,51.45,49.25,49.85,1668085,503255
BANSWRAS,20210111,135.7,140,128.9,129.75,22189,16916
BASF,20210111,1717,1721,1666,1683.95,29039,15439
BASML,20210111,163,164.75,155.1,156.65,13230,0
BATAINDIA,20210111,1657,1671,1611.6,1621.6,623686,158085
BAYERCROP,20210111,5825,5875,5665,5747.2,33135,15360
BBL,20210111,939,939.3,911,924,20317,11971
BBTC,20210111,1296.95,1309.9,1280.5,1288.65,53093,19297
BCG,20210111,7.85,8,7.4,7.4,6564427,4080467
BCP,20210111,7.2,7.2,6.75,6.95,94090,0
BDL,20210111,347.2,350,343.2,346.05,191231,65727
BEARDSELL,20210111,9.75,10.45,9.4,9.7,19242,12080
BECTORFOOD,20210111,465,465,451,453.5,789630,324507
BEDMUTHA,20210111,26.4,27.55,25.8,26.65,13879,10557
BEL,20210111,132.8,135.55,129.55,134.6,14142114,4948046
BEML,20210111,989.7,989.7,970,972.15,308059,86707
BEPL,20210111,179.8,180,163.65,169.1,5802288,2311591
BERGEPAINT,20210111,813,819.85,803.2,810.8,1083106,368765
BFINVEST,20210111,302.5,307.9,297,305,68639,25777
BFUTILITIE,20210111,299.5,307,293.25,303.35,460205,136539
BGRENERGY,20210111,45.8,46.95,45.2,46.05,43156,0
BHAGERIA,20210111,164.3,165.3,160,160.55,32630,19429
BHAGYANGR,20210111,35.95,36.7,34.2,34.2,37003,0
BHAGYAPROP,20210111,23.85,25.4,23.5,23.75,4595,3654
BHANDARI,20210111,3.45,3.45,3.15,3.45,2789492,1687274
BHARATFORG,20210111,604,622.85,597.9,610.95,4065354,963355
BHARATGEAR,20210111,76.7,77.8,72.6,76.35,13774,0
BHARATRAS,20210111,10250,10500,9801,10356.25,29609,11701
BHARATWIRE,20210111,36,36.5,33.5,34.6,21605,12103
BHARTIARTL,20210111,541.5,554.35,541.5,547.15,19525604,8733229
BHEL,20210111,39.75,40,38.3,39,46504882,10219544
BIGBLOC,20210111,82.4,91,82.4,91,55990,0
BIL,20210111,159.3,159.3,151,153.8,7392,1976
BINDALAGRO,20210111,22.05,22.1,19.7,20.2,131381,84478
BIOCON,20210111,464.65,472.9,457.2,471.25,3550553,913510
BIOFILCHEM,20210111,164.4,164.4,164.4,164.4,41919,0
BIRLACABLE,20210111,67.6,69.75,65,66.15,145975,81299
BIRLACORPN,20210111,763.7,767.75,740,744.85,279928,111588
BIRLAMONEY,20210111,51.35,51.35,48.3,49.2,527559,302018
BIRLATYRE,20210111,29.2,29.2,27.6,28.1,400336,267538
BKMINDST,20210111,1.3,1.35,1.25,1.35,142941,0
BLBLIMITED,20210111,6,6,5.7,5.7,30765,25266
BLISSGVS,20210111,202.05,205,199.25,203.55,1308506,558670
BLKASHYAP,20210111,12.4,12.45,11.45,12.35,480581,327309
BLS,20210111,126,128,117,117.4,669633,371045
BLUECHIP,20210111,0.4,0.4,0.4,0.4,3400,0
BLUEDART,20210111,4019.95,4067.2,3971.55,4003.6,10144,7537
BLUESTARCO,20210111,818.95,818.95,800,805.95,73090,38602
BODALCHEM,20210111,81.25,81.45,75.9,76.5,793450,503629
BOMDYEING,20210111,82.5,83.45,80,80.6,3080900,863479
BOROLTD,20210111,229.5,229.5,216.5,216.9,237714,151809
BORORENEW,20210111,289.9,294.7,269,274.3,1354303,748434
BOSCHLTD,20210111,13930,14080,13667.6,13919.65,47341,8594
BPCL,20210111,404,404.75,395.35,401.75,6834003,2041176
BPL,20210111,23.65,24.8,22.6,23.1,150021,78872
BRFL,20210111,11.6,12.3,11.55,11.85,80658,57731
BRIGADE,20210111,264,274.6,262.5,267.7,485216,317423
BRITANNIA,20210111,3603.8,3625,3547.65,3612.85,1043630,366920
BRNL,20210111,35.7,36.15,35.05,35.25,112133,76528
BROOKS,20210111,74.7,74.95,70.05,70.4,47784,30473
BSE,20210111,647,648.4,626.5,632.5,342870,159513
BSELINFRA,20210111,1.45,1.45,1.4,1.4,62924,62924
BSHSL,20210111,93.3,93.3,89,92.95,612,460
BSL,20210111,38.8,38.8,36.05,37.3,8368,0
BSLGOLDETF,20210111,4602.75,4602.75,4432.5,4536.55,659,426
BSLNIFTY,20210111,159.2,159.2,158.05,159.14,59,49
BSOFT,20210111,267.9,282,263.6,266,2819264,1127645
BURGERKING,20210111,164.9,165,150.15,150.15,14877440,10817262
BURNPUR,20210111,3.2,3.2,2.9,2.9,178616,0
BUTTERFLY,20210111,523.5,543.9,514.6,534,90141,50576
BVCL,20210111,20,20,18.3,18.7,8805,0
BYKE,20210111,22.85,23.1,21.55,22.05,47827,0
CADILAHC,20210111,487,495.95,482.75,493.7,5043283,961124
CALSOFT,20210111,11.1,11.5,10.75,11.05,48416,30860
CAMLINFINE,20210111,124.85,124.85,120.1,121,389540,149152
CAMS,20210111,1794.65,1807.95,1781,1795.75,73679,46382
CANBK,20210111,131,132.3,128.15,128.9,20171445,5018221
CANFINHOME,20210111,507.25,509,497.85,506.2,418468,207288
CANTABIL,20210111,386.6,386.6,375.5,375.9,165500,28229
CAPACITE,20210111,183.2,184.65,175.3,177.05,566065,449604
CAPLIPOINT,20210111,500,504.55,491.25,491.9,145414,88846
CAPTRUST,20210111,103,103.9,96.55,100,16367,9416
CARBORUNIV,20210111,408,408,400.85,404.9,230467,177138
CAREERP,20210111,164.4,164.4,161,161.7,20701,12320
CARERATING,20210111,540,547,526,528.9,1364595,597595
CASTEXTECH,20210111,0.85,0.85,0.75,0.75,328377,0
CASTROLIND,20210111,129,129.35,126.4,127.55,2809813,2353961
CCCL,20210111,0.5,0.5,0.5,0.5,10111,0
CCHHL,20210111,5.8,5.95,5.45,5.45,59423,0
CCL,20210111,261,263,257.3,259.7,99697,54708
CDSL,20210111,539.8,544,527,530.25,971659,466718
CEATLTD,20210111,1206,1254.8,1184.2,1193.55,817597,306876
CEBBCO,20210111,28.8,29,25.5,26.75,986129,605255
CELEBRITY,20210111,6.7,7.05,6.65,6.65,114009,89540
CENTENKA,20210111,225,226,215.25,219.8,97687,46912
CENTEXT,20210111,5.4,5.5,5.05,5.2,123664,0
CENTRALBK,20210111,14.1,14.15,13.8,13.85,3055201,1782809
CENTRUM,20210111,20,22.5,19.05,22.15,16921987,5163290
CENTUM,20210111,467.7,477.4,453.25,456.9,12224,6678
CENTURYPLY,20210111,254.9,256,247,249.2,311318,109963
CENTURYTEX,20210111,419.8,434,411.25,428.9,2028957,603718
CERA,20210111,3549,3688,3528.3,3618.25,34529,17255
CEREBRAINT,20210111,36.95,38.25,34.65,35,1611318,1336358
CESC,20210111,628.95,630,622.05,624.7,1180092,806773
CESCVENT,20210111,321.8,321.8,302,308.3,49900,28284
CGCL,20210111,343.45,356.95,338.4,350.05,187591,31773
CGPOWER,20210111,43.3,43.3,40.75,41.3,3975891,2315742
CHALET,20210111,185.8,185.85,180.75,181.95,255308,177987
CHAMBLFERT,20210111,241.9,242.4,230.4,233.7,529778,287245
CHEMBOND,20210111,180.2,180.35,174.05,175.35,11071,6777
CHEMCON,20210111,476.75,480,465.2,467.45,339344,115121
CHEMFAB,20210111,151.75,151.75,143.8,146.9,8948,5839
CHENNPETRO,20210111,111.7,119,110.55,117,3774131,1064910
CHOLAFIN,20210111,434.8,434.8,423.6,426.8,2062482,531948
CHOLAHLDNG,20210111,577.65,592,552.7,579.25,101101,53662
CIGNITITEC,20210111,390.85,394.95,385.55,387.75,35424,20012
CINELINE,20210111,41.8,42.8,40.25,41.25,273241,62080
CINEVISTA,20210111,7.05,7.05,6.65,6.85,20685,17265
CIPLA,20210111,839,860,832.75,856.85,5332109,1340752
CLEDUCATE,20210111,78,79.25,72.85,74.6,39444,24157
CLNINDIA,20210111,375,375,364.85,366.45,29794,17263
CMICABLES,20210111,42.8,42.8,39.85,39.95,33896,0
CNOVAPETRO,20210111,7.85,7.85,7.85,7.85,4525,0
COALINDIA,20210111,140.5,143,140.3,141.7,24790683,8640707
COCHINSHIP,20210111,393.95,396,390.5,391.8,409517,201600
COFORGE,20210111,2820.2,2848,2766.45,2817.05,495273,140595
COLPAL,20210111,1621.4,1676,1615.7,1639.95,1796997,324822
COMPINFO,20210111,17.6,17.6,16.35,17.35,815364,541023
COMPUSOFT,20210111,9.5,9.85,9.05,9.1,42820,0
CONCOR,20210111,445,445.55,433,439.55,2661411,1247597
CONFIPET,20210111,39.9,39.9,38.2,38.75,479515,298919
CONSOFINVT,20210111,48.55,48.55,43.25,44.85,14293,11792
CONTROLPR,20210111,250,255,248.65,249.65,31303,20122
CORALFINAC,20210111,23.2,24,22.2,22.65,23525,15228
CORDSCABLE,20210111,51,52,48.8,50.25,123208,77533
COROMANDEL,20210111,823,823,807.3,814.35,319772,162887
COSMOFILMS,20210111,450.3,451.7,431.05,440.5,120192,72591
COUNCODOS,20210111,4.6,4.6,4.6,4.6,75416,0
CPSEETF,20210111,21.49,21.69,21.31,21.63,3915405,3634199
CREATIVE,20210111,114.05,119.25,114,117.4,88667,52944
CREATIVEYE,20210111,3.9,3.9,3.8,3.8,4009,4009
CREDITACC,20210111,807.7,814,790,795.15,113057,76810
CREST,20210111,103.85,106.35,101.35,102.6,10896,7436
CRISIL,20210111,1961,1984.9,1939.85,1950,32628,17483
CROMPTON,20210111,404.4,408.8,387,399.85,1245256,745199
CSBBANK,20210111,235.35,236.5,230.1,230.8,177398,86772
CTE,20210111,53.5,53.5,49.65,49.8,26506,19475
CUB,20210111,185.65,186.5,181.95,182.8,1212529,700709
CUBEXTUB,20210111,18.05,18.15,17.15,17.75,4235,0
CUMMINSIND,20210111,637,638.85,620.75,624.05,1291025,611287
CUPID,20210111,239.7,241.3,235,236.15,48376,29417
CYBERMEDIA,20210111,3.6,3.6,3.6,3.6,300,300
CYBERTECH,20210111,147.7,148.8,138.15,138.2,439761,248000
CYIENT,20210111,539.4,544.9,532.2,535.25,179709,91660
DAAWAT,20210111,56.55,58,56.55,57,816546,427186
DABUR,20210111,543,549,540,546.5,2812154,817710
DALBHARAT,20210111,1210,1219,1161,1185.35,139763,59920
DALMIASUG,20210111,143.2,144,140.7,141.85,179573,113008
DAMODARIND,20210111,41.85,41.85,37.1,38.35,64530,34992
DANGEE,20210111,125.05,130.2,124.5,125.55,9501,5536
DATAMATICS,20210111,125.6,126.55,119,121.15,249875,131811
DBCORP,20210111,85.45,86.65,83.05,83.8,235048,132403
DBL,20210111,412,438,407.25,431.65,1603296,308986
DBREALTY,20210111,17.3,17.4,16.65,17.25,629144,0
DBSTOCKBRO,20210111,10.55,10.55,10.2,10.25,6369,4673
DCAL,20210111,143.5,143.85,138.75,139.9,307196,165780
DCBBANK,20210111,122.1,122.95,118.9,119.6,1382955,559035
DCM,20210111,28.8,28.85,27.65,28.35,38657,0
DCMFINSERV,20210111,2.05,2.1,2.05,2.1,12706,12706
DCMNVL,20210111,66.95,67.5,63.5,64.95,57814,0
DCMSHRIRAM,20210111,391.45,393.4,388.5,388.9,101089,69490
DCW,20210111,19,19.05,18.55,18.65,506634,393440
DECCANCE,20210111,377.25,383.5,371.1,372.6,57682,31583
DEEPAKFERT,20210111,166.8,166.95,162.05,162.65,347231,177260
DEEPAKNTR,20210111,1060.5,1063,1020,1028.15,726331,374427
DEEPENR,20210111,44.95,45.9,43.5,44.6,33654,20291
DELTACORP,20210111,154.5,154.85,150,150.8,1833007,905347
DELTAMAGNT,20210111,27.75,27.85,27,27.15,3034,0
DEN,20210111,68,68.2,66.35,67.25,597559,284106
DENORA,20210111,276.75,276.75,260.1,264.85,8422,4932
DFMFOODS,20210111,401,407.4,388.6,390.85,81021,46434
DGCONTENT,20210111,15.95,16.2,14.8,14.8,57557,45861
DHAMPURSUG,20210111,173,173,169.4,171.5,434635,136034
DHANBANK,20210111,14.2,14.3,14,14,586238,395413
DHANI,20210111,374.8,395.95,371.45,388.5,3595457,1102478
DHANUKA,20210111,809,809,785.05,791,49825,28876
DHARSUGAR,20210111,5.95,6.1,5.85,5.9,6971,0
DHFL,20210111,23.3,25.7,23.3,25.7,12292395,5394297
DHUNINV,20210111,270.05,270.2,254,257.1,1993,1098
DIAMONDYD,20210111,676.2,676.2,660,664.75,2642,1698
DICIND,20210111,404.5,405.9,395.15,398.1,7572,4931
DIGISPICE,20210111,32.1,32.1,32.1,32.1,11963,0
DISHTV,20210111,12.9,13.2,12.25,13,17749509,8363681
DIVISLAB,20210111,3884.9,3888.95,3805.5,3822.4,581207,286622
DIXON,20210111,15625,15799,14686.05,14819.15,90093,47545
DLF,20210111,249,251,243.5,246.95,13389039,1772054
DLINKINDIA,20210111,115.3,116.1,113.35,113.65,149836,86170
DMART,20210111,3137,3137,2940,2984.85,1845898,451881
DNAMEDIA,20210111,0.65,0.65,0.6,0.6,100173,0
DOLAT,20210111,60,69.5,60,65.95,2401930,1007376
DOLLAR,20210111,238.7,240,232.6,237.5,169204,84112
DONEAR,20210111,40.75,41,38.9,39.7,392293,207225
DPABHUSHAN,20210111,94.95,94.95,90.25,90.4,2954,2377
DPSCLTD,20210111,15.7,16.55,14.1,14.55,218837,157859
DPWIRES,20210111,90,91.95,75.25,83.05,28162,15406
DREDGECORP,20210111,328.6,330.45,320.8,323.85,84309,31352
DRREDDY,20210111,5344,5427,5326,5416.8,919847,240665
DSSL,20210111,71.45,71.75,67.25,68.95,54911,35079
DTIL,20210111,259.85,264,254.95,258.5,4137,2474
DUCON,20210111,7.65,7.8,7.2,7.2,37172,0
DVL,20210111,72.55,73.5,70.05,71.55,14949,7232
DWARKESH,20210111,32,32.1,31.25,31.65,815356,349259
DYNAMATECH,20210111,819.7,822,791.3,796.15,11257,7661
DYNPRO,20210111,280.95,287.45,265.5,270.1,89233,50901
EASTSILK,20210111,1.55,1.6,1.55,1.6,4054,3054
EBANK,20210111,3301,3542,3300,3400.05,6,3
EBBETF0423,20210111,1114.63,1115.48,1114.07,1115.04,17221,16478
EBBETF0425,20210111,1031,1036,1031,1035.61,1146,801
EBBETF0430,20210111,1136.89,1138.99,1135,1138.77,11244,10084
EBBETF0431,20210111,1022,1025.98,1022,1024.04,43426,30734
EBIXFOREX,20210111,520,520,507,510.55,2345,1545
ECLERX,20210111,924,941,907.95,922.3,109248,45658
EDELWEISS,20210111,71.5,71.5,69.85,70.1,1254879,994455
EICHERMOT,20210111,2767,2808.65,2726.7,2777.15,1616318,243168
EIDPARRY,20210111,336.9,347.7,332.85,345.15,1122339,539020
EIHAHOTELS,20210111,289.5,296.95,283.4,289.5,27377,11468
EIHOTEL,20210111,98.85,99.35,94.5,97.05,467175,255713
EIMCOELECO,20210111,373.45,383,363.65,371.45,3529,1662
EKC,20210111,61.8,61.8,56.2,56.45,416805,255859
ELECON,20210111,50.8,50.8,48,49.15,334089,185300
ELECTCAST,20210111,23.2,24,22.3,22.4,724139,468354
ELECTHERM,20210111,130.75,130.75,122,124.15,29827,14764
ELGIEQUIP,20210111,193,193,173.7,179.1,1711050,748503
ELGIRUBCO,20210111,25.2,25.75,25.2,25.25,64490,54990
EMAMILTD,20210111,459,468.45,455,464.05,1180760,772644
EMAMIPAP,20210111,104.5,104.65,100.95,102.35,16705,9983
EMAMIREAL,20210111,68,68.65,65.55,68.65,74192,53103
EMKAY,20210111,72.4,73.3,69,69.6,53142,39158
EMMBI,20210111,82.95,87,80.5,84.25,71418,32415
ENDURANCE,20210111,1427,1431.4,1380,1403.15,112836,68040
ENERGYDEV,20210111,13.05,13.05,13.05,13.05,21385,20885
ENGINERSIN,20210111,80.9,81.35,79,79.2,2210359,1014940
ENIL,20210111,172.15,173.8,164.15,167.55,138928,77120
EPL,20210111,288.9,291,270,271.85,1830063,928799
EQ30,20210111,425.92,425.92,411.02,425.92,96,84
