<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
ADFFOODS,20210312,935,939.9,903,913.15,22478,12294
ADHUNIKIND,20210312,20.7,21.55,20.65,21.15,21934,14343
ADL,20210312,30.05,32,30,30.4,5405,0
ADORWELD,20210312,317.7,326,315,323.25,48314,29668
ADROITINFO,20210312,12.7,12.7,11.55,12.55,25093,0
ADSL,20210312,41.25,44.5,40.95,41.55,533564,314554
ADVANIHOTR,20210312,65.8,68.35,62.35,62.75,38873,26930
ADVENZYMES,20210312,353.4,359.5,352.1,354.2,118283,60088
AEGISCHEM,20210312,327,328.4,302.6,304.5,612436,330545
AFFLE,20210312,5925,5950,5719.95,5814.6,55957,36310
AFL-RE,20210312,29.2,30,17.95,18.5,1700959,0
AGARIND,20210312,150.6,153.2,148.6,149.65,12895,0
AGCNET,20210312,990,1011.35,990,1000.45,4243,2623
AGRITECH,20210312,35.9,35.9,34,35.6,11051,8592
AGROPHOS,20210312,12.85,12.85,12.5,12.6,14223,8817
AHLADA,20210312,110.1,110.1,103.05,105.45,12557,8605
AHLEAST,20210312,172.1,172.4,167,168,1665,1452
AHLUCONT,20210312,302.9,309,298.35,300.05,108756,63813
AHLWEST,20210312,238.65,239.25,228.25,232,974,534
AIAENG,20210312,1910,1949,1880.9,1930.3,179507,147904
AIRAN,20210312,16.55,17.45,16.45,16.6,42504,34738
AJANTPHARM,20210312,1811.5,1848,1809,1833.2,169314,79816
AJMERA,20210312,135,135,128.5,129.75,69732,33930
AKASH,20210312,220,220,205,207.65,75455,71938
AKG,20210312,101.7,102.65,98,102.25,293589,99478
AKSHARCHEM,20210312,248.6,249.65,244,244.6,25894,21534
AKSHOPTFBR,20210312,6.7,6.75,6.6,6.6,210589,158578
AKZOINDIA,20210312,2298,2324,2270,2297.05,36494,22210
ALANKIT,20210312,16.5,16.5,16.05,16.15,106242,78566
ALBERTDAVD,20210312,412.4,412.4,400.35,401.6,8262,5758
ALEMBICLTD,20210312,101.4,101.5,99.9,100.05,160847,91080
ALICON,20210312,461,461.35,448,454.1,3544,1644
ALKALI,20210312,52.5,54.9,51.5,52,7818,5246
ALKEM,20210312,2761,2786.5,2730,2773.5,148218,81520
ALKYLAMINE,20210312,5106.4,5200,5101.7,5144.15,21325,9975
ALLCARGO,20210312,137.4,137.9,132.15,132.9,335941,164442
ALLSEC,20210312,325.05,337,325,329,6652,4096
ALMONDZ,20210312,30,30.95,29.35,29.65,10998,9235
ALOKINDS,20210312,21.8,22.25,21.35,21.5,10594533,4310115
ALPA,20210312,40.3,41,38.8,39.2,56282,37558
ALPHAGEO,20210312,211.05,213.55,205,205.75,17371,12838
ALPSINDUS,20210312,2,2,2,2,11460,0
AMARAJABAT,20210312,899.45,908.8,890.05,893.25,828479,197349
AMBER,20210312,3465,3514.45,3380,3412.7,71595,39347
AMBIKCO,20210312,977.2,991.2,971.1,977,7770,4389
AMBUJACEM,20210312,293,293.9,287.5,289.5,5744777,2307006
AMDIND,20210312,21.75,23.1,21.05,21.65,41436,0
AMJLAND,20210312,25.95,26.65,25.05,25.2,9260,8396
AMRUTANJAN,20210312,548,564.4,534.85,536.6,208146,46033
ANANTRAJ,20210312,59.5,59.9,56.05,56.2,807019,542241
ANDHRACEMT,20210312,5.6,5.8,5.55,5.8,556362,456982
ANDHRAPAP,20210312,243.9,248.5,236.6,238.05,27540,16915
ANDHRSUGAR,20210312,319.9,323,312,313.6,48951,24959
ANGELBRKG,20210312,331.75,338,325.8,331.3,492026,397916
ANIKINDS,20210312,15.95,16.4,15.35,16.2,10574,8486
ANKITMETAL,20210312,1.25,1.3,1.2,1.2,142437,87174
ANSALAPI,20210312,8.6,8.7,7.9,8.05,173799,108605
ANSALHSG,20210312,6.4,6.5,6.2,6.4,281527,177032
ANUP,20210312,649,649.8,630,633.45,28852,21463
APARINDS,20210312,459.8,465,454,456.4,59469,35565
APCL,20210312,223.75,227,220,221.1,34344,24120
APCOTEXIND,20210312,178.05,181.2,176.5,177.5,77601,36922
APEX,20210312,242.4,248.15,239.6,240.9,86198,32558
APLAPOLLO,20210312,1338,1338.05,1250,1257.55,211772,133866
APLLTD,20210312,939,948,931.4,939.9,312400,156456
APOLLO,20210312,112,112.5,110.5,110.8,75800,48164
APOLLOHOSP,20210312,2931.1,3031,2927.5,2976.35,1512021,290260
APOLLOPIPE,20210312,738,886.05,735.05,885.25,623690,235317
APOLLOTYRE,20210312,239.4,245.6,236.5,239.25,9690551,2509096
APOLSINHOT,20210312,552.1,587.9,552.05,571.35,4197,2388
APTECHT,20210312,215.8,222,214.05,218.1,553120,224574
ARCHIDPLY,20210312,35.7,35.9,34.55,35,13346,0
ARCHIES,20210312,12,12.2,11.8,11.85,59133,43477
ARENTERP,20210312,11.15,11.3,10.85,11.25,2184,1779
ARIES,20210312,100,101.9,94.5,95.15,72885,38228
ARIHANT,20210312,21.65,22.35,21.15,21.75,10435,6929
ARIHANTSUP,20210312,37.85,38.35,37.7,38.2,32039,10297
ARMANFIN,20210312,635,640,620.1,629.4,9167,6302
AROGRANITE,20210312,47.5,47.5,45,45.4,40350,32819
ARROWGREEN,20210312,79.55,81.15,77.5,77.85,14398,0
ARSHIYA,20210312,37.85,38.75,36.45,38,41378,0
ARSSINFRA,20210312,23.2,24,23.2,23.75,30346,7602
ARTEMISMED,20210312,231.9,231.9,230.05,230.8,194,151
ARVIND,20210312,76.1,76.75,73,74.5,688393,427476
ARVINDFASN,20210312,166.85,167,158,159.45,518964,228546
ARVSMART,20210312,101.15,101.3,99,99.45,64242,30476
ASAHIINDIA,20210312,333.9,336.4,318.45,321.55,51551,27567
ASAHISONG,20210312,277,330,277,315.8,195227,105220
ASAL,20210312,37.9,38.25,35.65,37.5,10266,0
ASALCBR,20210312,372,390,372,386.3,203054,114210
ASHAPURMIN,20210312,121.25,123,116.5,118.1,84800,54923
ASHIANA,20210312,120.2,121.35,117,118.25,74432,48326
ASHIMASYN,20210312,17.35,17.35,15.3,16.05,296440,194712
ASHOKA,20210312,112,112.9,108.9,109.4,884392,442278
ASHOKLEY,20210312,125.1,125.7,120.75,122.05,16839536,5526087
ASIANHOTNR,20210312,72.8,73.3,71.55,71.7,3040,2059
ASIANPAINT,20210312,2442.8,2464.65,2397,2401.35,1279203,536706
ASIANTILES,20210312,174.65,178.9,168.5,169.55,927560,536713
ASPINWALL,20210312,197.4,197.45,189.05,191.9,6509,3552
ASTEC,20210312,1055,1087.85,1035.45,1062.6,65738,43401
ASTERDM,20210312,143.2,144.4,141.55,142,545558,482894
ASTRAL,20210312,2529.3,2630,2450,2503.25,561273,302887
ASTRAMICRO,20210312,141,144.9,137.75,139.25,375946,249936
ASTRAZEN,20210312,3445,3489.95,3365.55,3417.95,62456,15988
ASTRON,20210312,43.75,44,42.25,42.8,61270,44420
ATFL,20210312,826.35,846.95,813.5,821.95,4922,3505
ATGL,20210312,728,745,728,738,2474722,1704873
ATLANTA,20210312,7.1,7.7,7.05,7.6,68080,52956
ATUL,20210312,6753.4,6840,6735,6784.15,19768,10375
ATULAUTO,20210312,199.95,199.95,191.45,194,80900,41801
AUBANK,20210312,1258.25,1274.8,1235,1255.45,803163,314629
AURIONPRO,20210312,132.7,132.7,123.1,132.7,472328,267992
AUROPHARMA,20210312,869,869,844,848.25,2032952,729607
AUSOMENT,20210312,52,53.15,51.05,51.65,4886,2791
AUTOAXLES,20210312,1204,1210,1185.35,1194.2,10108,7073
AUTOIND,20210312,34.8,35.2,33.55,35.2,97129,90488
AVADHSUGAR,20210312,209.3,211.9,203,206.1,133612,38645
AVANTIFEED,20210312,484.8,486.75,479,482.25,243139,128472
AVTNPL,20210312,48,48.85,45.65,46.55,138940,90508
AWHCL,20210312,297.15,298.95,292,293.15,54044,32352
AXISBANK,20210312,772.6,776.6,745,750.6,16343307,6408878
AXISBNKETF,20210312,361.67,362,350.9,351.97,2257,1232
AXISCADES,20210312,48.3,48.9,45,45.85,224574,169615
AXISGOLD,20210312,38.99,39.29,38.74,38.77,263132,207155
AXISNIFTY,20210312,158,159.68,155.65,156.42,5276,3318
AYMSYNTEX,20210312,49.85,51.5,48.55,49.15,28709,24866
BAFNAPH,20210312,139.55,139.55,135.65,139.55,26576,25770
BAGFILMS,20210312,2.75,2.75,2.65,2.65,65536,60137
BAJAJ-AUTO,20210312,3878,3878,3734.8,3746.4,1119478,502785
BAJAJCON,20210312,280,284.7,267,269.95,2588836,1023759
BAJAJELEC,20210312,1030,1030,1013.35,1025.45,114048,52080
BAJAJFINSV,20210312,10081.5,10216.1,9840,9934.1,454348,83862
BAJAJHIND,20210312,7.5,7.9,7.25,7.4,11218602,4715751
BAJAJHLDNG,20210312,3647.25,3647.25,3590,3618.5,39406,33061
BAJFINANCE,20210312,5600,5670,5521,5557.85,2508013,461103
BALAJITELE,20210312,64.2,64.5,61.5,62.1,354651,242311
BALAMINES,20210312,1763.9,1819,1752,1772.7,109518,29739
BALAXI,20210312,606.7,619,588.75,594.25,1607,1018
BALKRISHNA,20210312,20.5,22.55,20.45,22.55,3041,0
BALKRISIND,20210312,1634.8,1642.2,1605.1,1628.2,655016,292790
BALMLAWRIE,20210312,154.6,161.5,149.25,152.8,2865410,967355
BALPHARMA,20210312,55.25,59,55.25,56.65,99265,46546
BALRAMCHIN,20210312,221.7,227,218,220.1,3089513,1064156
BANARBEADS,20210312,54.65,55.95,54.6,55,3483,3034
BANARISUG,20210312,1842.05,1856,1751.15,1775.7,2900,750
BANCOINDIA,20210312,155.1,155.5,149.75,152.1,246915,166530
BANDHANBNK,20210312,357.7,360,345.5,349.2,10034217,3652913
BANG,20210312,30.25,30.25,28.8,29.55,1958,1420
BANKA,20210312,70.05,71.95,69.75,69.95,4813,4010
BANKBARODA,20210312,80.75,80.9,76.6,77.35,54547934,17051094
BANKBEES,20210312,365,368.67,353.43,356.16,1202996,320031
BANKINDIA,20210312,77.85,78.5,75.2,75.85,3944641,1440498
BANSWRAS,20210312,117.9,124,116.85,122.4,40206,15959
BASF,20210312,2270,2319.75,2232.55,2252.8,36737,15617
BASML,20210312,64,64,60.15,60.6,36389,31605
BATAINDIA,20210312,1511,1538.75,1499.5,1505.7,803764,145562
BAYERCROP,20210312,5150,5209,5145,5184.5,20609,13031
BBL,20210312,1116.65,1150,1116.6,1127.25,8486,4493
BBTC,20210312,1198,1229,1185,1188.7,62998,30323
BCG,20210312,8.55,9.3,8.55,8.6,11149243,6022995
BCLIND,20210312,121.3,122,115.2,116.25,39530,25810
BCP,20210312,4.3,4.4,4.05,4.05,2385320,1376150
BDL,20210312,362.1,367.45,360.75,362.5,344685,169567
BEARDSELL,20210312,9.75,10.1,9.75,10,27078,27077
BECTORFOOD,20210312,390.75,390.75,380.05,381,301892,122889
BEDMUTHA,20210312,23.85,24.45,23.5,23.75,13779,9619
BEL,20210312,142.25,143.5,139.25,140.05,13199775,3397396
BEML,20210312,1459,1468,1393.4,1421.6,1488895,176848
BEPL,20210312,140.25,155.45,140.25,152.05,3331270,1321074
BERGEPAINT,20210312,730,731.95,715,717.25,935368,441308
BESTAGRO,20210312,388.05,390,356.55,365,6690,4482
BFINVEST,20210312,316.1,319.05,309,310.3,28532,9753
BFUTILITIE,20210312,286.8,297,282.7,284.05,443500,103208
BGRENERGY,20210312,45.7,49.25,45.65,49.1,990301,443038
BHAGERIA,20210312,166.9,166.9,160.05,162.75,23549,15747
BHAGYANGR,20210312,45.75,48,44,44.95,28152,0
BHAGYAPROP,20210312,29.85,29.85,28.55,28.8,10906,9583
BHANDARI,20210312,2.75,2.75,2.6,2.6,177175,0
BHARATFORG,20210312,628.1,631.75,612.3,616.6,1106334,211574
BHARATGEAR,20210312,89,90.95,84.3,84.85,55411,31372
BHARATRAS,20210312,9871.95,9920,9780,9802.85,1401,731
BHARATWIRE,20210312,39.8,40.85,39,40.85,16120,0
BHARTIARTL,20210312,530.55,532.75,521.55,524.2,11410264,4680628
BHEL,20210312,55.1,56.35,52.55,53.4,126521758,19457996
BIGBLOC,20210312,101.45,101.45,101.45,101.45,6990,6989
BIL,20210312,149.65,149.7,147.7,148.35,614,516
BINDALAGRO,20210312,18.3,18.35,17.2,17.4,86517,44639
BIOCON,20210312,402.55,404.8,397.7,400.2,3756453,1613932
BIOFILCHEM,20210312,84.8,84.8,77.65,78.4,110404,0
BIRLACABLE,20210312,65.3,69.65,64.4,66.9,782465,202408
BIRLACORPN,20210312,872,889.8,860,865,127482,64013
BIRLAMONEY,20210312,45.45,47.55,45,45.25,436037,107321
BIRLATYRE,20210312,26.95,28.25,26.6,28.25,685738,376122
BKMINDST,20210312,1.2,1.2,1.1,1.15,31828,30981
BLBLIMITED,20210312,6.7,6.8,6.3,6.5,10246,0
BLISSGVS,20210312,165.9,171.9,161.5,162.25,679446,275432
BLKASHYAP,20210312,19.45,19.65,19,19.65,465989,0
BLS,20210312,117.8,118,111.5,112.6,381836,221714
BLUECHIP,20210312,0.2,0.25,0.2,0.2,18710,0
BLUEDART,20210312,5408.45,5635,5352.15,5557.85,91415,30874
BLUESTARCO,20210312,939.95,960,931,945,115609,67702
BODALCHEM,20210312,92.2,93.5,87.8,89.5,1047573,580182
BOMDYEING,20210312,82.6,82.65,80,80.5,2725897,898532
BOROLTD,20210312,190,190.9,182.2,183.35,126212,63958
BORORENEW,20210312,288.5,298.8,280.8,284,1530339,775147
BOSCHLTD,20210312,14957.1,15117.45,14801.6,14893.2,28343,9472
BPCL,20210312,457,464,451,457.55,26396386,7886477
BPL,20210312,26.65,27.95,26.65,27.95,292386,167959
BRFL,20210312,8.1,8.25,7.65,7.7,1681572,1108680
BRIGADE,20210312,290.1,292.95,284.4,286,247539,172412
BRITANNIA,20210312,3491.9,3493.85,3425,3434.25,344205,199711
BRNL,20210312,33.05,34.35,32.75,33,115012,48233
BROOKS,20210312,58.75,58.8,56.55,57.65,9633,6332
BSE,20210312,589,591.7,581.9,584.95,243509,105840
BSELINFRA,20210312,1.05,1.05,1,1,159631,158631
BSHSL,20210312,135.2,138,130.1,136.95,481,0
BSL,20210312,38,39.8,35,35.85,28452,14568
BSLGOLDETF,20210312,4139.95,4139.95,4080,4085.5,804,551
BSLNIFTY,20210312,170,170,164.8,165.55,518,291
BSOFT,20210312,241,251.15,240.6,244.4,1918095,699870
BURGERKING,20210312,141,142.75,140.2,141.05,1304755,656550
BURNPUR,20210312,2.7,2.7,2.6,2.6,68241,0
BUTTERFLY,20210312,573,578.75,563,566.55,31066,15353
BVCL,20210312,18.9,19.5,18.25,19.15,12755,0
BYKE,20210312,23.1,23.25,21.5,21.85,75036,45822
CADILAHC,20210312,448,450.95,441.55,442.5,1488897,525834
CALSOFT,20210312,9.25,9.3,8.75,9.2,40783,29558
CAMLINFINE,20210312,143.05,144,138.5,140.1,453135,295202
CAMS,20210312,1860,1888,1828.1,1874.45,270024,213452
CANBK,20210312,162.75,164.2,155.55,157,15901414,2534286
CANFINHOME,20210312,556,607.7,556,596.55,4009397,1348602
CANTABIL,20210312,378.8,399.8,367.15,384,129565,17941
CAPACITE,20210312,204.9,204.9,199.5,201.7,71411,47532
CAPLIPOINT,20210312,464.8,467.8,457,458.8,92142,46080
CAPTRUST,20210312,148,149,136.55,143.7,27598,0
CARBORUNIV,20210312,499.65,510,492,500.55,156421,80175
CAREERP,20210312,147.8,147.8,142.5,143.95,28030,14705
CARERATING,20210312,462.6,463.35,456.05,457.35,70855,42647
CASTEXTECH,20210312,0.3,0.4,0.3,0.3,153539,0
CASTROLIND,20210312,135.7,135.7,128.9,129.85,2216554,1685297
CCCL,20210312,0.6,0.6,0.6,0.6,47074,0
CCHHL,20210312,4.85,5,4.8,4.85,42592,30645
CCL,20210312,255.4,261.6,245.15,248.5,155188,62077
CDSL,20210312,595.4,598.7,585.3,586.75,461963,247435
CEATLTD,20210312,1581.6,1632.8,1581.6,1613.2,272530,107896
CEBBCO,20210312,17,18.05,17,17.05,143929,0
CELEBRITY,20210312,6.7,6.9,6.4,6.4,43272,0
CENTENKA,20210312,261.85,263.8,251.6,255.75,79027,26000
CENTEXT,20210312,4.5,4.7,4.5,4.6,82453,62809
CENTRALBK,20210312,19.3,19.6,18.75,19,11534679,4936360
CENTRUM,20210312,28.9,28.9,27.7,28.05,1166644,486434
CENTUM,20210312,445.1,450.8,426,430.9,12839,5200
CENTURYPLY,20210312,320.05,324.9,313,316.9,284512,188994
CENTURYTEX,20210312,515,516.65,494.1,499.75,654772,208513
CERA,20210312,3980.2,4050,3900,4042.05,10238,2841
CEREBRAINT,20210312,53.8,54.65,52.75,53.2,1120062,786151
CESC,20210312,629.05,634.9,622.95,625.9,338296,180006
CGCL,20210312,343.2,351.7,343.2,345.3,57115,7164
CGPOWER,20210312,62,62.95,60.7,61.6,1929639,1371640
CHALET,20210312,178,180,170.5,171.9,282077,105589
CHAMBLFERT,20210312,236.4,240.7,231.3,234.9,945695,425336
CHEMBOND,20210312,207,207.8,196.55,197.3,49706,26494
CHEMCON,20210312,440.5,444.5,429,431.9,192692,82661
CHEMFAB,20210312,131.5,131.5,127.25,128.5,3848,2997
CHENNPETRO,20210312,115,115.75,111,111.8,783492,321274
CHOLAFIN,20210312,544.3,549.9,529.4,531.8,2659575,782184
CHOLAHLDNG,20210312,594.6,612,583.35,603.7,331330,264272
CIGNITITEC,20210312,340.7,346.35,336.95,339.3,48353,26587
CINELINE,20210312,38.3,39.45,37.25,37.9,84791,47361
CINEVISTA,20210312,6.4,6.4,6.15,6.2,9406,7305
CIPLA,20210312,816.5,818.7,802,805.95,2082799,722426
CLEDUCATE,20210312,72.9,84.15,72,84.15,614343,188550
CLNINDIA,20210312,399.95,404.3,392,398.95,75160,40203
CMICABLES,20210312,47.15,50.05,46,50.05,28642,0
CNOVAPETRO,20210312,18,18.5,16.8,17.15,9486,0
COALINDIA,20210312,152,153,149,150.5,14835735,5475956
COCHINSHIP,20210312,382.95,389.55,379.1,382.45,256388,97431
COFORGE,20210312,2742,2793.95,2711,2722.1,476338,53586
COLPAL,20210312,1646,1648.15,1618.2,1621.95,539038,275267
COMPINFO,20210312,19.6,20.95,18.95,19.2,893790,418615
COMPUSOFT,20210312,9.45,9.45,9,9.2,68913,36266
CONCOR,20210312,590,598.4,570,577.15,7816657,1887868
CONFIPET,20210312,47.9,48.25,46,46.15,622827,262015
CONSOFINVT,20210312,50.7,54,49,53.25,37751,32726
CONTROLPR,20210312,232,232,228,228.25,7175,5137
CORALFINAC,20210312,23.3,23.3,22.35,22.5,9571,8961
CORDSCABLE,20210312,48,48,45.45,45.95,91631,53540
COROMANDEL,20210312,774.9,776.8,762.25,772.65,253348,135233
COSMOFILMS,20210312,649,673.5,645,656.4,244829,60506
COUNCODOS,20210312,2.25,2.45,2.25,2.3,201140,0
CPSEETF,20210312,23.91,24.19,23.5,23.86,9875143,9177460
CREATIVE,20210312,106.1,114.25,106.1,109.95,7504,2698
CREATIVEYE,20210312,2.8,2.8,2.8,2.8,152,152
CREDITACC,20210312,695.5,715,695.5,711,113941,68180
CREST,20210312,94.7,94.9,90.55,90.75,9581,4088
CRISIL,20210312,1929.45,1940,1900,1912.95,14261,9845
CROMPTON,20210312,418.55,421.25,401.25,410.25,1131935,556057
CSBBANK,20210312,262.55,267.85,258.75,264.85,446104,220655
CTE,20210312,31.95,31.95,30.2,30.7,13484,9942
CUB,20210312,175,176,170.5,172.2,3870535,2300892
CUBEXTUB,20210312,21.3,21.75,20.15,20.75,15320,7954
CUMMINSIND,20210312,885,922.75,880.05,883.9,4138878,361591
CUPID,20210312,240,242,225.6,227.65,112056,56949
CYBERMEDIA,20210312,15.2,15.2,15.2,15.2,1995,0
CYBERTECH,20210312,141.4,142.9,128.7,130.7,547729,259158
CYIENT,20210312,666.6,684.1,663.2,679.6,1106751,520257
DAAWAT,20210312,65,65.85,60.8,61.8,3474308,1514825
DABUR,20210312,533.9,534.35,522.2,523.45,1757943,784276
DALBHARAT,20210312,1475,1504.9,1470,1474.6,301052,186665
DALMIASUG,20210312,171.55,182,171.55,172.8,287565,75462
DAMODARIND,20210312,34.4,34.75,30.7,31.7,18078,14807
DANGEE,20210312,132.1,132.7,129.55,131.95,21795,6443
DATAMATICS,20210312,114,116.9,111.3,112.05,139980,53817
DBCORP,20210312,98.6,99.3,96.2,97.1,315235,185027
DBL,20210312,642.05,673.95,642,653.6,268031,81002
DBREALTY,20210312,30.75,31.5,29.2,30,391071,0
DBSTOCKBRO,20210312,10.2,10.2,9.1,9.3,34074,30786
DCAL,20210312,134.95,134.95,126.1,127.5,581587,269576
DCBBANK,20210312,115.5,116.65,114.75,115.45,1726510,1040292
DCM,20210312,28,28,25.55,26.85,32975,19998
DCMFINSERV,20210312,1.7,1.7,1.65,1.65,6112,0
DCMNVL,20210312,87,88,82.25,86.55,51938,0
DCMSHRIRAM,20210312,544,565,533,539.4,120014,52663
DCW,20210312,31.35,31.95,29.7,29.95,2523738,1400368
DECCANCE,20210312,437.95,441.8,423.25,425.25,40619,27836
DEEPAKFERT,20210312,212.25,224.45,208.2,218.3,2794601,672352
DEEPAKNTR,20210312,1622,1623.3,1538,1573.95,1023219,261409
DEEPENR,20210312,40.1,40.75,40,40.05,36723,29373
DELTACORP,20210312,181.9,191.8,181.2,188.3,19250554,4684309
DELTAMAGNT,20210312,32.25,32.9,30.7,31.95,5235,4569
DEN,20210312,61.1,61.5,59.4,59.6,648535,390944
DENORA,20210312,279.55,279.55,263.05,265.65,11626,6888
DFMFOODS,20210312,396.65,399.8,386.45,387.95,31584,14580
DGCONTENT,20210312,8.2,8.7,7.95,8.7,147301,120297
DHAMPURSUG,20210312,197.2,201.4,191.05,192.6,576297,163128
DHANBANK,20210312,15.25,16.5,15.25,16.1,5270681,2222702
DHANI,20210312,296.45,302,275,278.75,1681969,770885
DHANUKA,20210312,725.95,725.95,720,721.2,28026,17892
DHARSUGAR,20210312,7.8,7.8,7.5,7.5,35467,32467
DHFL,20210312,20.5,21.35,19.9,20.25,2699334,2126559
DHUNINV,20210312,281,291.95,274.9,282.1,4423,1732
DIAMONDYD,20210312,661,665.9,650,657.95,6377,3304
DICIND,20210312,433,433,412.6,415.65,4885,3676
DIGISPICE,20210312,76.45,76.45,76.45,76.45,18242,0
DISHTV,20210312,11.25,11.45,11.1,11.15,3498261,2333000
DIVISLAB,20210312,3532.5,3564.85,3503.55,3512.05,600323,319654
DIXON,20210312,20450,20849.2,20209.05,20646.65,80022,40613
DLF,20210312,317.1,322.25,306.15,308.5,9498938,1110741
DLINKINDIA,20210312,112,116,110.5,111.75,651154,225980
DMART,20210312,3183,3228.9,3113,3129.35,253802,122469
DOLAT,20210312,59.95,61.2,56.05,57.25,512250,164524
DOLLAR,20210312,265,269.7,258.65,260.65,82774,41627
DONEAR,20210312,36.3,36.3,35,35.5,120033,37126
DPABHUSHAN,20210312,113.8,122,113.8,121,28148,12351
DPSCLTD,20210312,12.95,13.4,12.95,13.15,63920,61233
DPWIRES,20210312,115.95,117.8,112.9,114.3,4127,3165
DRCSYSTEMS,20210312,141.95,141.95,141.95,141.95,3464,0
DREDGECORP,20210312,403.8,404.6,388.05,391.6,137635,48502
DRREDDY,20210312,4520,4529.95,4403.1,4426.5,687852,317959
DSSL,20210312,75,77.7,72.5,73.35,79796,48549
DTIL,20210312,279.85,289.95,276.65,278.25,4616,2054
DUCON,20210312,6,6.1,5.7,5.85,95318,64085
DVL,20210312,104.9,108.4,101.15,102.2,242175,113129
DWARKESH,20210312,35.05,36,34.1,34.3,2127302,640462
DYNAMATECH,20210312,943,943,929.65,932.25,6195,4339
DYNPRO,20210312,497.9,499,477.6,481.25,96468,32223
EASTSILK,20210312,1.6,1.6,1.6,1.6,1101,0
EBANK,20210312,3975.9,3975.9,3856.63,3975.9,7,5
EBBETF0423,20210312,1110,1110,1108.05,1109.14,3745,2665
EBBETF0425,20210312,1018,1018,1015.01,1015.06,9040,9002
EBBETF0430,20210312,1111.93,1111.99,1107,1109.04,34740,24177
EBBETF0431,20210312,1000,1000,996.09,998.71,35911,35188
EBIXFOREX,20210312,511,512.95,480.1,484,3912,2522
ECLERX,20210312,979,993.9,955.4,972.15,40801,21850
EDELWEISS,20210312,84.3,86.9,81.05,83.15,9138516,3326144
EICHERMOT,20210312,2699,2699,2610.1,2637.5,1109504,381735
EIDPARRY,20210312,365,365.55,352.3,354.6,217066,98130
EIHAHOTELS,20210312,278.55,284,272.75,273.8,5904,3209
EIHOTEL,20210312,109.45,109.45,105.1,106.6,684241,307948
EIMCOELECO,20210312,375,377.25,357.15,359.55,3343,2511
EKC,20210312,75,79,74.7,76.9,607446,261966
ELECON,20210312,64,68.5,63.5,67.65,1631793,742242
ELECTCAST,20210312,26.2,26.5,25.45,25.7,644568,440179
ELECTHERM,20210312,118.2,119.8,114.6,116.2,78711,42074
ELGIEQUIP,20210312,205.7,208.6,198.1,201.95,214184,117176
ELGIRUBCO,20210312,31,32.5,29.5,31.45,161058,65840
EMAMILTD,20210312,489,489,478.15,487.35,313677,115556
EMAMIPAP,20210312,103.75,103.75,97.15,97.4,15871,6707
EMAMIREAL,20210312,51.05,51.8,50,50.2,45268,37435
EMKAY,20210312,81,84.9,79.3,79.95,148021,84945
EMMBI,20210312,82.4,84.3,79.75,80.75,50534,31932
ENDURANCE,20210312,1420,1420,1395.25,1407.8,152771,113921
ENERGYDEV,20210312,10.25,10.65,9.8,9.85,55747,0
ENGINERSIN,20210312,83.5,84.8,81.2,82.9,5472056,2188219
ENIL,20210312,168,173,166.65,171.55,129157,79778
