<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
AEGISCHEM,20201202,258,265,253.1,262.35,353660,115050
AFFLE,20201202,3768.85,3768.85,3565.6,3768.85,185245,85440
AGARIND,20201202,86.05,92.85,85,89.8,36335,24929
AGCNET,20201202,595,620,585.05,618,18310,0
AGRITECH,20201202,32,32,31.1,31.15,3798,2966
AGROPHOS,20201202,12.25,12.45,11.4,12.45,123885,100442
AHLEAST,20201202,142.95,143.95,135.6,138.35,6590,3741
AHLUCONT,20201202,259.75,264.35,251,255.25,41740,26578
AHLWEST,20201202,252.85,252.85,243.05,244.15,1127,471
AIAENG,20201202,1906.95,2184.25,1906,2113,218908,56034
AIRAN,20201202,17.35,18.55,15.3,18.35,660636,574867
AJANTPHARM,20201202,1539,1552.6,1527.1,1545.1,85012,28692
AJMERA,20201202,109.4,128.8,109,123.3,1375655,332346
AKASH,20201202,225,226,211.2,223.45,15998,10471
AKSHARCHEM,20201202,221,222.5,213.1,218.55,17085,8860
AKSHOPTFBR,20201202,6.85,6.95,6.6,6.8,197111,109340
AKZOINDIA,20201202,2120,2200,2112.35,2169.35,8105,4798
ALANKIT,20201202,15.65,15.9,15.45,15.6,106732,76717
ALBERTDAVD,20201202,466.75,470,454.7,459.2,25183,16312
ALCHEM,20201202,5.1,5.25,5.05,5.15,29896,21952
ALEMBICLTD,20201202,105,105.9,102,103.05,582996,302012
ALICON,20201202,337.55,347.95,333.2,338.75,10949,4336
ALKALI,20201202,48.8,48.85,47.25,47.75,31635,22369
ALKEM,20201202,2805.05,2819.9,2778,2795,57523,18310
ALKYLAMINE,20201202,3994.9,4172.1,3967.5,4116.05,71854,27639
ALLCARGO,20201202,126.65,126.9,123.4,126.35,236255,152763
ALLSEC,20201202,254.25,255.55,248,253,6944,5279
ALMONDZ,20201202,16.25,16.5,16.05,16.25,18576,14728
ALOKINDS,20201202,21.75,22.3,21.55,21.8,9421439,3982149
ALPA,20201202,35,36.9,34.65,36.55,47156,0
ALPHAGEO,20201202,219.45,222.8,214,219.9,58858,26496
ALPSINDUS,20201202,0.95,0.95,0.95,0.95,12048,12048
AMARAJABAT,20201202,928.3,934.9,909.05,915.75,814057,101832
AMBER,20201202,2453.85,2453.85,2355,2377,100766,32937
AMBIKCO,20201202,722,725,713.05,720.5,27412,24306
AMBUJACEM,20201202,262,264.2,259.2,262.5,5076458,1848131
AMDIND,20201202,15.85,16.65,15.5,16.25,21467,13437
AMJLAND,20201202,22.9,22.9,21.25,21.8,5939,3737
AMRUTANJAN,20201202,498,503.2,494.1,498.55,40867,21698
ANANTRAJ,20201202,26.8,26.8,25.35,26.35,452983,313493
ANDHRACEMT,20201202,5.1,5.55,5.05,5.55,1243517,676323
ANDHRAPAP,20201202,201.1,205.85,196.35,198.7,49137,29323
ANDHRSUGAR,20201202,299,304.6,289,294.95,38714,16331
ANGELBRKG,20201202,351.45,353.95,348.75,350.25,119345,64316
ANIKINDS,20201202,12.8,13.8,11.85,13.5,40892,28651
ANKITMETAL,20201202,0.95,1,0.95,1,6894,6883
ANSALAPI,20201202,4.85,4.85,4.85,4.85,32842,32842
ANSALHSG,20201202,4.5,4.5,4.45,4.5,122272,115861
ANUP,20201202,625,635.9,608,610.4,14061,9249
APARINDS,20201202,357.35,372.4,354.4,366.6,80699,50195
APCL,20201202,219.3,220.9,215.05,217.45,21640,10223
APCOTEXIND,20201202,171.2,184,170.85,176.55,236216,58556
APEX,20201202,297.8,298.8,289.3,292.05,115804,45379
APLAPOLLO,20201202,3446.85,3525,3446.85,3514.55,57916,28500
APLLTD,20201202,985,1007,982,993.45,263060,72639
APOLLO,20201202,117,117.9,114.5,115.5,60241,30506
APOLLOHOSP,20201202,2474.7,2485.05,2375.45,2411.55,1611325,347131
APOLLOPIPE,20201202,698.7,701.75,667,687.6,25843,18833
APOLLOTYRE,20201202,186,189.45,185.5,188.45,7457490,535323
APOLSINHOT,20201202,610.05,610.05,590.6,600.5,1515,869
APTECHT,20201202,124.25,124.85,119.2,120.6,319839,151047
ARCHIDPLY,20201202,27.15,28.9,27.15,27.65,40612,28502
ARCHIES,20201202,15.2,15.25,14.6,15,72899,65150
ARCOTECH,20201202,2,2,1.9,2,58122,50645
ARENTERP,20201202,10.5,11,9.8,10.35,3942,2472
ARIES,20201202,95,98,88,90.15,133676,78624
ARIHANT,20201202,16.65,16.95,16.3,16.7,2439,1127
ARIHANTSUP,20201202,24.7,25.9,24.7,25.25,34862,29423
ARMANFIN,20201202,650,658.1,630,639.35,10742,6832
AROGRANITE,20201202,38,40.2,37,39.05,78797,51588
ARROWGREEN,20201202,49.95,50.9,48,48.75,14966,7352
ARSHIYA,20201202,16.2,16.4,15.4,16.3,71209,50882
ARSSINFRA,20201202,18.7,18.7,18.7,18.7,34769,34769
ARTEMISMED,20201202,175.85,194.75,173,192.95,36927,20698
ARVIND,20201202,40.1,40.7,39.55,40.2,1937572,942771
ARVINDFASN,20201202,134.9,135.95,133.3,134.55,709029,556305
ARVSMART,20201202,94,106,91.5,102.85,1135876,330878
ASAHIINDIA,20201202,258.45,262.5,251.05,254.4,91416,72087
ASAHISONG,20201202,219.35,225,215,222.75,29387,16832
ASAL,20201202,25.6,27.45,25.6,26.75,15215,9003
ASALCBR,20201202,281.65,302.8,280.95,292.6,140812,55416
ASHAPURMIN,20201202,80.05,82,78.15,79,96332,56099
ASHIANA,20201202,91.6,93.4,91,91.5,79297,56946
ASHIMASYN,20201202,12.15,12.15,11.15,12,227991,174521
ASHOKA,20201202,80.15,81.9,79.25,80.3,2607733,1219978
ASHOKLEY,20201202,93.3,93.75,92.45,93.4,23691097,4565510
ASIANHOTNR,20201202,57.95,61.9,57.15,60.9,40510,16254
ASIANPAINT,20201202,2241,2325.95,2236,2315.85,3305952,808240
ASIANTILES,20201202,296,304.9,235.8,296.75,442763,179514
ASPINWALL,20201202,121.65,130,121,127.7,5110,3270
ASTEC,20201202,989.85,994.7,965.1,970.75,103935,34604
ASTERDM,20201202,172.25,172.25,166.85,168.8,243489,141943
ASTRAL,20201202,1436.7,1470,1431,1462.6,142916,64061
ASTRAMICRO,20201202,114.4,118.1,113.6,115.75,589503,315450
ASTRAZEN,20201202,4544.6,4545.1,4491,4503,35121,16220
ASTRON,20201202,45.9,47.75,44.85,47.05,33749,17382
ATFL,20201202,794.95,794.95,752.25,773.9,20480,11331
ATLANTA,20201202,8.45,8.45,8.45,8.45,16606,16606
ATUL,20201202,6251.9,6296.85,6150,6191.95,22836,7360
ATULAUTO,20201202,174.8,177,173,174.1,175126,82272
AUBANK,20201202,877.2,890,862,886.65,463500,159707
AURIONPRO,20201202,73,73,71,72.6,12034,9522
AUROPHARMA,20201202,895,905.85,880.5,889.95,2979597,688016
AUSOMENT,20201202,54.2,55.55,53.2,55.1,16360,10253
AUTOAXLES,20201202,944,947,914.95,916.5,10993,6402
AUTOIND,20201202,30.3,30.85,29.3,30.3,24255,18997
AUTOLITIND,20201202,21,21,19.55,20.85,10105,7029
AVADHSUGAR,20201202,207,207,195.05,197.1,98184,51821
AVANTIFEED,20201202,538,545.5,529.15,539.75,521920,197893
AVTNPL,20201202,47.1,47.6,46.15,47.1,190226,107009
AXISBANK,20201202,607,613.5,601.25,608.1,19070722,5911134
AXISBNKETF,20201202,297.6,297.97,291.28,293.42,5355,5102
AXISCADES,20201202,49.5,51,48.35,49.4,71404,52882
AXISGOLD,20201202,42.5,42.9,42.3,42.7,79382,57403
AXISNIFTY,20201202,135.44,138.5,133.8,134.85,2638,1923
AYMSYNTEX,20201202,44.6,46.95,42.8,43.1,34474,28299
BAFNAPH,20201202,120.9,133.6,120.9,133.6,25377,0
BAGFILMS,20201202,2.5,2.7,2.45,2.55,132236,87597
BAJAJ-AUTO,20201202,3243.65,3348,3221.5,3338.15,1707284,381701
BAJAJCON,20201202,208,208.4,200.7,201.9,700798,284731
BAJAJELEC,20201202,590.7,591.05,571.85,581.5,90925,28269
BAJAJFINSV,20201202,8750,8879.5,8661.65,8802.2,884969,158274
BAJAJHIND,20201202,5.65,5.7,5.4,5.45,2414599,1628029
BAJAJHLDNG,20201202,3094.3,3144.2,3070,3104.55,105288,40351
BAJFINANCE,20201202,4864,4884,4785,4823.9,3654970,706145
BALAJITELE,20201202,63.2,64.9,61.8,62.25,369804,203861
BALAMINES,20201202,1011.6,1035,1007.15,1015.05,160653,51647
BALAXI,20201202,620,633.95,610.05,616.9,3316,2696
BALKRISHNA,20201202,18.5,19.1,18.5,19.1,35725,31903
BALKRISIND,20201202,1654,1680.65,1630,1673.3,753985,244062
BALMLAWRIE,20201202,108.15,117.8,106.95,115.65,1640534,866198
BALPHARMA,20201202,56,56,54.8,54.95,23194,0
BALRAMCHIN,20201202,173,173,166.95,168.25,1694339,976526
BANARBEADS,20201202,52.75,53.45,52.55,52.95,5761,5138
BANARISUG,20201202,1380.25,1381.1,1341.1,1351.6,565,469
BANCOINDIA,20201202,132.55,135.65,132.5,134.1,381451,183704
BANDHANBNK,20201202,377.85,379,365.8,372.3,6428691,1672239
BANG,20201202,20.45,20.45,19.8,20.4,898,670
BANKA,20201202,41.9,42.9,41.55,42.8,1491,1468
BANKBARODA,20201202,53.95,55.25,53.05,54.1,61231380,12793241
BANKBEES,20201202,299.79,299.9,293.26,296.68,732057,224524
BANKINDIA,20201202,47.15,48.8,46.75,47.45,6978212,2594581
BANSWRAS,20201202,84.9,87.05,83.3,84.45,8863,6087
BASF,20201202,1661.3,1674.75,1614,1625.95,24914,14671
BASML,20201202,90.7,92.8,90.25,90.45,11383,7906
BATAINDIA,20201202,1546,1568,1525,1542.85,883062,142092
BAYERCROP,20201202,5033,5099,5033,5059.45,29823,13665
BBL,20201202,908,919,886.9,893.25,42431,23180
BBTC,20201202,1304.95,1322,1283.05,1289.25,68567,22325
BCG,20201202,4.95,5,4.85,4.95,4570602,3634604
BCP,20201202,4.9,5.2,4.8,5,205973,150268
BDL,20201202,326,328.8,320.2,322.1,158120,66927
BEARDSELL,20201202,8.3,8.6,8.2,8.2,851,851
BEDMUTHA,20201202,22.35,22.4,20.8,22.4,19457,13476
BEL,20201202,112,115,111.55,113.55,16137127,4264725
BEML,20201202,728.25,732.2,710.4,717.3,279029,80977
BEPL,20201202,122.5,127,122.5,124.25,507119,253107
BERGEPAINT,20201202,658,668,657.5,665.2,1441948,238753
BFINVEST,20201202,290.7,290.7,280,281.35,35370,15275
BFUTILITIE,20201202,271.1,272.8,260.65,265.35,295354,83845
BGRENERGY,20201202,42,42.4,38.25,38.7,450253,275088
BHAGERIA,20201202,139.8,140.7,137,138.65,21129,13949
BHAGYANGR,20201202,19.45,19.75,18.95,19.65,27438,17261
BHAGYAPROP,20201202,23,23.45,22.6,23,8970,2879
BHANDARI,20201202,1.25,1.25,1.2,1.25,174378,144767
BHARATFORG,20201202,513,527.35,510.4,515.65,3312276,670390
BHARATGEAR,20201202,55.5,55.9,53.15,55.25,26575,18029
BHARATRAS,20201202,9489,9500,9300,9395,2883,1639
BHARATWIRE,20201202,27.6,28.25,26.35,26.65,37801,25891
BHARTIARTL,20201202,481,487.9,474.05,484.9,20562558,7813359
BHEL,20201202,34.25,34.5,33.05,33.8,52877271,12109827
BIGBLOC,20201202,95,99,92,98.95,13802,0
BIL,20201202,145,145,140,141.25,3131,2053
BINDALAGRO,20201202,13.9,13.9,13.1,13.35,58442,27824
BIOCON,20201202,435,436,427.3,430.3,2346320,998606
BIOFILCHEM,20201202,241.1,241.1,241.1,241.1,45864,0
BIRLACABLE,20201202,58,59,55.95,56.3,195072,102837
BIRLACORPN,20201202,739.7,749,731,743,446147,290589
BIRLAMONEY,20201202,43.4,44.25,43.35,43.6,163942,83665
BIRLATYRE,20201202,21.7,21.7,20.95,21,338263,231815
BKMINDST,20201202,0.9,0.9,0.9,0.9,20891,20891
BLBLIMITED,20201202,4.7,4.9,4.7,4.8,12147,8272
BLISSGVS,20201202,172.35,174.9,166.5,168.75,619946,206931
BLKASHYAP,20201202,8.1,8.1,7.75,8,88243,65720
BLS,20201202,87,88,84.5,86.65,85870,59749
BLUEDART,20201202,3940,3998,3885,3900,22387,14778
BLUESTARCO,20201202,786.4,794.9,760.15,771.1,106163,43072
BODALCHEM,20201202,72.9,73.95,70.55,71.6,551613,287857
BOMDYEING,20201202,71.3,71.75,70.3,71,1510323,554979
BOROLTD,20201202,174.6,174.6,168.4,171.05,488579,280298
BORORENEW,20201202,135.45,140.7,130.45,135.6,827217,284973
BOSCHLTD,20201202,13379.15,13379.15,13100,13300.9,138798,21780
BPCL,20201202,381.3,390,377.85,384.5,9651256,3509428
BPL,20201202,25.9,26,24.45,24.7,396129,231680
BRFL,20201202,9.8,9.8,9.8,9.8,68828,68828
BRIGADE,20201202,220,230,218.75,222.8,598563,212006
BRITANNIA,20201202,3637,3648,3560,3597,680870,325327
BRNL,20201202,30,30.45,30,30.1,29604,22744
BROOKS,20201202,71.75,71.75,69.15,71.75,100521,70353
BSE,20201202,550,557.25,547.1,549.9,135670,59500
BSELINFRA,20201202,1,1.05,0.95,0.95,907958,755899
BSHSL,20201202,91,92,87.5,87.7,1205,1205
BSL,20201202,31.3,32.1,30.1,31.6,10892,0
BSLGOLDETF,20201202,4499.8,4500,4425.05,4469,438,264
BSLNIFTY,20201202,145,145,143.9,143.9,28,28
BSOFT,20201202,195,196,189.5,190.45,549409,294107
BURNPUR,20201202,1.7,1.7,1.7,1.7,36728,36728
BUTTERFLY,20201202,411,414.1,405,406.45,11633,7792
BVCL,20201202,15.7,15.7,14.7,15.55,5117,0
BYKE,20201202,14.5,14.8,14.15,14.5,88401,56667
CADILAHC,20201202,453,455.85,445.1,450.8,2976254,551269
CALSOFT,20201202,9.75,9.85,9.3,9.65,89307,70373
CAMLINFINE,20201202,113.55,117.7,110.5,112.3,600961,376120
CAMS,20201202,1450,1468.9,1425.65,1457.8,102564,78575
CANBK,20201202,109.95,110.5,104.05,105.75,29494304,4636638
CANFINHOME,20201202,492,493.65,476.2,479.15,266716,114700
CANTABIL,20201202,365.75,370,350.55,356.7,100569,21660
CAPACITE,20201202,195.35,195.35,187,189.65,156838,57741
CAPLIPOINT,20201202,488.55,491.05,476,481.45,143657,67191
CAPTRUST,20201202,70,72.5,68.25,69.1,5166,4419
CARBORUNIV,20201202,383,401.5,368.9,393.5,854388,413349
CAREERP,20201202,172,183.95,170.15,175.65,508525,163581
CARERATING,20201202,560,580,539.55,573.45,797712,218623
CASTEXTECH,20201202,0.5,0.5,0.5,0.5,13801,0
CASTROLIND,20201202,129.3,131.85,128.95,130.75,1457706,725304
CCCL,20201202,0.3,0.35,0.3,0.35,29809,0
CCHHL,20201202,3.6,3.7,3.45,3.65,82412,64250
CCL,20201202,267.45,269.95,263.2,266.5,136617,75708
CDSL,20201202,494.3,505.2,491.25,499.4,1142272,416342
CEATLTD,20201202,1179,1180,1156,1168.65,140792,31056
CEBBCO,20201202,15.45,16.6,14.25,16.3,210164,138605
CELEBRITY,20201202,4.8,4.8,4.65,4.75,42320,32672
CENTENKA,20201202,202.5,211,199,207.75,198184,99039
CENTEXT,20201202,3.85,4.2,3.7,4.1,266867,196196
CENTRALBK,20201202,13.2,13.55,13.05,13.35,7651695,3234984
CENTRUM,20201202,18.3,18.6,17.25,18.35,1857589,633407
CENTUM,20201202,324,329.65,321,324.2,6630,4931
CENTURYPLY,20201202,209.8,210,205.5,208.6,201052,100583
CENTURYTEX,20201202,356.9,375,355.75,373.1,2269996,748726
CERA,20201202,3315,3320.85,3200,3212,7729,4593
CEREBRAINT,20201202,28.1,28.45,27.8,27.9,133439,104032
CESC,20201202,595,606,590,603.15,1103797,658930
CESCVENT,20201202,266,269.95,259.5,264,46346,24357
CGCL,20201202,298.95,304.4,289.1,292.5,82997,15672
CGPOWER,20201202,45.4,45.4,45.4,45.4,1802912,1752902
CHALET,20201202,154.45,163.3,153.6,161.85,664894,386137
CHAMBLFERT,20201202,199.9,201.8,195.55,198.25,1014496,780455
CHEMBOND,20201202,160.55,178.05,159,161.8,29343,11896
CHEMCON,20201202,418.95,425.9,416.15,420.25,251934,84834
CHEMFAB,20201202,136.55,142,136.45,138.9,6650,4009
CHENNPETRO,20201202,87.85,92.35,87.65,89.55,2547342,822726
CHOLAFIN,20201202,376,382.85,371,374.9,4970169,1172416
CHOLAHLDNG,20201202,526.6,539.8,517.7,531.85,130790,39341
CHROMATIC,20201202,0.7,0.7,0.65,0.65,29073,15386
CIGNITITEC,20201202,415.05,434.8,415,426.55,74671,57166
CINELINE,20201202,36.55,36.95,34.95,35.15,283049,162405
CINEVISTA,20201202,7.5,7.6,7.15,7.3,18219,15762
CIPLA,20201202,758,761,751.15,758.35,3983393,882236
CLEDUCATE,20201202,62.65,63.4,60.55,60.95,16223,10998
CLNINDIA,20201202,380,383.2,369.1,370.8,87088,45830
CMICABLES,20201202,32.5,33,32.2,32.65,25695,16336
CNOVAPETRO,20201202,6.25,6.55,5.95,6.1,28278,6781
COALINDIA,20201202,127,131.15,126.4,129.75,21081119,7372393
COCHINSHIP,20201202,369.8,370.7,362,365.7,281437,168232
COFORGE,20201202,2465,2481.6,2407,2443.25,351021,103730
COLPAL,20201202,1514,1524.85,1500.05,1519.9,511249,231104
COMPINFO,20201202,13.85,15.4,13.8,15.15,1286894,912836
COMPUSOFT,20201202,7.4,7.6,7.15,7.55,102785,86414
CONCOR,20201202,413,413.5,405,409.8,2200909,614515
CONFIPET,20201202,31.8,32.5,29.9,32.3,994737,496092
CONSOFINVT,20201202,39.6,39.6,36.85,38.85,2059,1518
CONTROLPR,20201202,225,225,215.2,219.15,65094,47958
CORALFINAC,20201202,19.75,20.3,19.75,20,6978,6444
CORDSCABLE,20201202,43.1,44.6,42.3,42.95,44328,21361
COROMANDEL,20201202,826.4,831,801.1,806.2,362233,198847
COSMOFILMS,20201202,447,449.3,437.15,441.35,53846,37485
COUNCODOS,20201202,2.65,2.65,2.65,2.65,52945,0
CPSEETF,20201202,19.03,19.4,18.95,19.39,14905525,14295888
CREATIVE,20201202,110.7,115.45,110,111.05,12019,4433
CREATIVEYE,20201202,2.7,2.75,2.6,2.75,4216,2513
CREDITACC,20201202,813,827,792.1,814.3,100314,48753
CREST,20201202,93.25,95,92.25,93,16148,10559
CRISIL,20201202,2014.9,2014.9,1960,1978.7,33528,13827
CROMPTON,20201202,324.25,333,322.2,329.05,1966036,1145597
CSBBANK,20201202,245,245,232,232.75,990111,659899
CTE,20201202,35.75,35.95,33.05,35.95,19849,15168
CUB,20201202,183.8,185.6,180.1,181.7,2309556,1449764
CUBEXTUB,20201202,19.5,20.25,18.1,18.35,42560,29175
CUMMINSIND,20201202,577.65,579.95,565.25,575.8,785663,122974
CUPID,20201202,235.65,238.5,232,237.05,143709,84278
CYBERTECH,20201202,85.4,86.4,81.45,82.2,163248,100058
CYIENT,20201202,480.7,484.55,471.15,474.45,265635,126386
DAAWAT,20201202,54.8,58,54.15,56.8,6804045,2898055
DABUR,20201202,507.5,509.5,497.25,502.5,3467739,1039620
DALBHARAT,20201202,1156,1175,1130.1,1165.8,153038,60646
DALMIASUG,20201202,141,141,136.8,138.15,135074,84363
DAMODARIND,20201202,26.65,26.65,24,25.95,28230,26668
DANGEE,20201202,122.1,126,119,124.1,3515,3013
DATAMATICS,20201202,77.35,78.8,75,76.2,74056,52962
DBCORP,20201202,83.45,85.8,82.6,84.75,593764,232358
DBL,20201202,362,368,360.1,362.9,96337,50988
DBREALTY,20201202,16.95,16.95,16.95,16.95,102296,102296
DBSTOCKBRO,20201202,11.95,12.1,11,11.05,455661,453252
DCAL,20201202,140.5,144.5,139.7,142.95,260859,109703
DCBBANK,20201202,113.9,117.5,113.7,116.75,4985497,2391128
DCM,20201202,19.5,20.55,18.9,20.35,43348,27500
DCMFINSERV,20201202,1,1.05,0.95,1,5211,5111
DCMNVL,20201202,30.05,30.7,28.6,28.9,23880,9926
DCMSHRIRAM,20201202,380.6,384,371.6,374.95,132713,37723
DCW,20201202,17.25,18.75,16.85,18.2,2555696,1045247
DECCANCE,20201202,362.2,372.3,360.5,368.55,108427,54685
DEEPAKFERT,20201202,149.35,150.9,146.3,149.2,761135,317127
DEEPAKNTR,20201202,866.9,877.25,836.8,840.25,784534,319575
DEEPENR,20201202,45.9,45.9,41.6,42.8,107787,65469
DELTACORP,20201202,133.9,135.75,132,133.95,2295034,840907
DELTAMAGNT,20201202,27.95,27.95,26,27.95,70833,47896
DEN,20201202,71.5,71.5,69.55,70,143788,78005
DENORA,20201202,210.25,214.8,206.95,209.2,5851,3406
DFMFOODS,20201202,369,393.85,359.8,384,211404,111156
DGCONTENT,20201202,11.5,11.5,10.9,11,28338,21767
DHAMPURSUG,20201202,164,164,155.9,157.5,688932,347216
DHANBANK,20201202,12.35,12.65,12.35,12.55,516858,360891
DHANI,20201202,288,295,276,290.85,1049706,424559
DHANUKA,20201202,789,789,755,768.85,75223,41696
DHARSUGAR,20201202,4.7,4.7,4.3,4.4,11862,8799
DHFL,20201202,29.8,29.8,29.8,29.8,1382747,1382747
DHUNINV,20201202,248.05,260.5,244.15,253.5,4056,2757
DIAMONDYD,20201202,669.6,678,649.05,664.05,7954,5453
DICIND,20201202,380.95,391,380,387.4,12819,4501
DIGISPICE,20201202,11.25,11.25,11.25,11.25,24033,24033
DISHTV,20201202,10.15,10.25,10.05,10.15,8148318,4707765
DIVISLAB,20201202,3622,3654.85,3615,3639.55,755137,265098
DIXON,20201202,11521,11681.7,11274.95,11399.45,28147,16860
DLF,20201202,194.75,202.3,194,200.85,16010211,2645331
DLINKINDIA,20201202,109,114.7,107.8,113.4,1244662,547206
DMART,20201202,2435,2473,2380.15,2456,494720,154653
DNAMEDIA,20201202,0.4,0.4,0.4,0.4,1045,1045
DOLAT,20201202,46.6,47.35,46.45,46.9,82529,57994
DOLLAR,20201202,193.5,193.5,186.25,188,112817,45827
DONEAR,20201202,29.5,30.2,29.05,29.25,60355,34397
DPABHUSHAN,20201202,85,85.05,82.3,84.05,9594,9202
DPSCLTD,20201202,11.45,11.95,11.15,11.35,40294,27921
DPWIRES,20201202,75,79.8,72.75,75.2,1729,1378
DQE,20201202,1.15,1.15,1.1,1.1,50142,49914
DREDGECORP,20201202,284,287.5,278.25,279.5,105375,34113
DRREDDY,20201202,4852.1,4889,4811,4850.25,1223452,299667
DSSL,20201202,43.5,45,42.6,43.5,15749,8360
DTIL,20201202,272.95,272.95,266.15,268.5,11016,6948
DUCON,20201202,4.65,4.65,4.35,4.65,90239,66208
DVL,20201202,64.85,65,63,64.55,17058,16267
DWARKESH,20201202,30.3,30.3,29.15,29.45,1242959,716757
DYNAMATECH,20201202,700.75,760,700.75,740.5,40452,20343
DYNPRO,20201202,233.2,236,226.35,230.05,83066,44039
EASTSILK,20201202,0.95,1.05,0.95,1.05,1980,1980
EBANK,20201202,2916.01,3286.32,2916.01,3286.32,25,5
EBBETF0423,20201202,1109.75,1109.75,1108.02,1108.79,2407,2262
EBBETF0425,20201202,1021.15,1023.99,1020.5,1023.6,67004,54913
EBBETF0430,20201202,1200,1200,1125,1129.46,31403,29296
EBBETF0431,20201202,1017.4,1017.4,1014,1016.48,28895,27321
EBIXFOREX,20201202,534,550,517.5,519.15,2995,1830
ECLERX,20201202,730,737.5,715,720.05,33755,20216
EDELWEISS,20201202,75,77.15,72.55,74.3,4044237,2069892
EICHERMOT,20201202,2528,2549.9,2507,2532.5,1293136,255615
EIDPARRY,20201202,344,346.95,336.5,338.1,295896,102096
EIHAHOTELS,20201202,269.4,270.5,261,264.8,36103,14530
EIHOTEL,20201202,96,97,92.05,94.05,2241467,906437
EIMCOELECO,20201202,338.25,343.6,325.5,333.8,4336,1863
EKC,20201202,53.7,53.7,53.7,53.7,252248,252248
ELECON,20201202,42.65,43.65,40.7,41.1,799126,428667
ELECTCAST,20201202,23.65,24.4,22.95,23.95,1070877,582128
ELECTHERM,20201202,103,122.6,102.7,115.8,561630,146009
ELGIEQUIP,20201202,134.1,135.95,131,135.05,72779,49510
ELGIRUBCO,20201202,18.3,19.4,18.3,18.8,34418,16861
EMAMILTD,20201202,443,448.4,430.55,434.85,661789,353374
EMAMIPAP,20201202,78.85,78.85,75,75.25,13231,11291
EMAMIREAL,20201202,47.5,48.55,46.25,48.55,52942,28532
EMKAY,20201202,71.95,73.5,69.35,69.9,26046,15519
EMMBI,20201202,74.65,77.85,74.3,75.6,86420,29019
ENDURANCE,20201202,1151.65,1151.65,1122.25,1137.3,46967,30126
ENERGYDEV,20201202,6.85,6.85,6.5,6.8,24193,19131
ENGINERSIN,20201202,75.3,75.6,74.05,74.4,2356928,1236147
ENIL,20201202,153.05,158.95,152.6,153.85,14073,9551
EPL,20201202,256.85,260.65,252.45,255.9,155965,112647
EQ30,20201202,375,388,365,387,60,38
EQUITAS,20201202,70,70.5,69.2,69.6,2071085,1371761
EQUITASBNK,20201202,34.9,35.4,34.15,34.4,1058999,762198
ERIS,20201202,521,538.95,520,530.15,419977,300137
