<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
ANANTRAJ,20201023,19.5,19.7,19.15,19.25,163672,103728
ANDHRACEMT,20201023,5.2,5.2,5.05,5.2,517174,277705
ANDHRAPAP,20201023,189,196.95,188,193.65,27867,12074
ANDHRSUGAR,20201023,286.5,289.45,283.1,285.25,20746,10490
ANGELBRKG,20201023,241.45,242.95,235.6,240.05,383393,151725
ANIKINDS,20201023,11.5,12.4,11.5,12.15,6171,5690
ANKITMETAL,20201023,0.85,0.9,0.8,0.8,24617,0
ANSALAPI,20201023,4.2,4.45,4.2,4.3,64825,56826
ANSALHSG,20201023,3.95,4,3.85,4,6607,6402
ANUP,20201023,613.9,643,606.3,616.6,16292,9401
APARINDS,20201023,284.8,291.4,284.8,290,15956,9019
APCL,20201023,230.25,235.7,216,218.7,178307,97701
APCOTEXIND,20201023,146.4,157.45,143,154.7,189060,92067
APEX,20201023,270.2,271.95,263,265.75,42354,14806
APLAPOLLO,20201023,2953,3042.95,2935,3018.1,75514,38178
APLLTD,20201023,1025,1032,965.1,973.75,891483,480758
APOLLO,20201023,109.9,109.9,108.05,108.65,36696,19779
APOLLOHOSP,20201023,2098.2,2107.05,2052.6,2075,1124867,418922
APOLLOPIPE,20201023,414,420,406.2,411.9,19942,10838
APOLLOTYRE,20201023,142.05,151,141.05,149.8,20076196,2462934
APOLSINHOT,20201023,539,634,536,605.25,9099,3268
APTECHT,20201023,116.9,118.75,115.7,116.35,99966,49443
ARCHIDPLY,20201023,24.15,24.8,23.75,24.4,16115,8330
ARCHIES,20201023,11.8,12.25,11.5,11.95,31699,25962
ARCOTECH,20201023,1.9,1.95,1.85,1.95,54449,0
ARENTERP,20201023,10.05,10.95,9.65,10.4,30251,3137
ARIES,20201023,81,82.75,78.8,81.05,36860,23224
ARIHANT,20201023,15.55,16,15.55,15.7,463,362
ARIHANTSUP,20201023,19.9,19.95,19.8,19.95,4419,3653
ARMANFIN,20201023,565.25,574.75,546,563.45,3369,2214
AROGRANITE,20201023,24.2,25.75,24.2,25.1,9574,7104
ARROWGREEN,20201023,49.2,50.95,48.5,50.1,5453,3738
ARSHIYA,20201023,13.45,13.5,12.3,13.5,30164,0
ARSSINFRA,20201023,12.05,13,11.8,12.6,31552,12340
ARTEMISMED,20201023,167,168,160.1,162,6145,4952
ARVIND,20201023,35,35.35,34.6,34.85,1196339,428663
ARVINDFASN,20201023,129.8,135.9,128.1,129.3,543322,248917
ARVSMART,20201023,87.4,90.3,85.6,85.85,79155,53879
ASAHIINDIA,20201023,219.55,233.65,219.5,231.25,269183,224931
ASAHISONG,20201023,211.3,223.5,211.3,217.95,61835,30577
ASAL,20201023,22.05,22.1,21.25,21.95,6195,4418
ASALCBR,20201023,251.4,259.9,245.5,257.65,62023,35336
ASHAPURMIN,20201023,81.3,82.05,77.2,79.9,54709,33380
ASHIANA,20201023,80,80.5,76.35,77.95,47320,32701
ASHIMASYN,20201023,7,7.1,6.5,7.1,73557,0
ASHOKA,20201023,63.9,64.1,62.8,63.45,318251,131149
ASHOKLEY,20201023,79.55,83.5,78.55,81.8,88540480,18881984
ASIANHOTNR,20201023,56.75,56.8,54,54.7,7625,3079
ASIANPAINT,20201023,2113.5,2129.4,2096,2120.25,3070722,1037713
ASIANTILES,20201023,265,283,265,279.95,360411,71463
ASPINWALL,20201023,118.45,128,116.6,118.45,477,301
ASTEC,20201023,1061.7,1120,1061.6,1112.7,95320,44776
ASTERDM,20201023,136,141.25,135.05,140.4,238964,167073
ASTRAL,20201023,1154,1159.05,1135,1145.75,28243,13992
ASTRAMICRO,20201023,108.65,109.6,106.3,107.55,124906,69050
ASTRAZEN,20201023,4210.15,4278.85,4205.15,4238.6,12432,5960
ASTRON,20201023,49.35,50.15,48.1,49.05,10276,7819
ATFL,20201023,713.25,733.7,711.05,721.2,40090,31674
ATLANTA,20201023,6.5,7,6.3,7,47106,40212
ATLASCYCLE,20201023,42.75,44.5,42.25,44.15,3845,0
ATUL,20201023,6220,6250,6050,6116.55,78375,30874
ATULAUTO,20201023,163.5,163.5,160.3,160.5,105532,73532
AUBANK,20201023,789.95,796,780.15,789.35,212452,104649
AURIONPRO,20201023,75.8,75.8,73.05,74.85,3821,2699
AUROPHARMA,20201023,780,788.8,773,782.8,2221295,282836
AUSOMENT,20201023,53.55,56.9,51.35,54.7,107405,20385
AUTOAXLES,20201023,663.45,733.05,663.45,720.3,112826,75141
AUTOIND,20201023,28.65,29.45,28.15,29.15,10799,7598
AUTOLITIND,20201023,18.5,19,18.1,18.55,4664,4413
AVADHSUGAR,20201023,188.15,194,187,192.05,71833,38311
AVANTIFEED,20201023,504.7,508.15,496.85,498.6,156677,45732
AVTNPL,20201023,45.75,45.75,44.5,44.85,87586,61675
AXISBANK,20201023,513.9,515.5,504.5,507.2,18810270,6149959
AXISCADES,20201023,47.4,48.45,46.85,47.25,26988,16040
AXISGOLD,20201023,50.6,50.6,44.15,44.6,31169,21338
AXISNIFTY,20201023,122.6,123.6,122.44,122.67,7064,6520
AYMSYNTEX,20201023,30.35,33.45,28.05,28.85,189370,108479
BAFNAPH,20201023,90.55,90.55,81.95,90.55,19185,0
BAGFILMS,20201023,2.4,2.7,2.35,2.55,58194,28553
BAJAJ-AUTO,20201023,3030,3095.5,2997.15,3082.25,1217666,198320
BAJAJCON,20201023,184,188,183.5,186.6,313560,123116
BAJAJELEC,20201023,504.8,517.25,504.8,512.85,174074,44365
BAJAJFINSV,20201023,5934.85,5962,5823.85,5831.55,646899,160277
BAJAJHIND,20201023,4.75,4.85,4.7,4.8,904874,527016
BAJAJHLDNG,20201023,2303.05,2332,2248,2261.65,105479,74068
BAJFINANCE,20201023,3331.4,3356.8,3303,3316.9,3204780,466961
BALAJITELE,20201023,67.4,69.4,66.4,66.5,72183,28542
BALAMINES,20201023,833,855.4,818,844.45,75251,35780
BALAXI,20201023,939.5,969,892.25,898.3,5244,0
BALKRISHNA,20201023,12.7,13,12.5,12.9,2914,2054
BALKRISIND,20201023,1365,1393,1329.7,1388.1,963234,201498
BALLARPUR,20201023,1.3,1.3,1.25,1.3,1865415,0
BALMLAWRIE,20201023,108.55,108.6,106.05,106.35,89501,50993
BALPHARMA,20201023,63.95,64.95,62.05,62.9,29848,0
BALRAMCHIN,20201023,158.15,161,157.1,159.1,434430,161069
BANARBEADS,20201023,63.75,63.75,60.1,61.35,3027,1625
BANARISUG,20201023,1300.5,1315,1300,1306.85,533,269
BANCOINDIA,20201023,91,94.65,90.05,93.1,148147,54534
BANDHANBNK,20201023,313,315,306,307.75,6152514,1538210
BANG,20201023,20.25,20.9,19.95,20.65,3394,2790
BANKBARODA,20201023,42.9,43.65,42.8,43.15,27661346,2945907
BANKBEES,20201023,247.55,248.46,244.66,246.49,889495,416257
BANKINDIA,20201023,40.25,40.5,39.95,40.2,940568,274443
BANSWRAS,20201023,75.1,78,75.1,76.45,4843,2901
BASF,20201023,1428,1428.95,1389,1399.3,9586,5054
BASML,20201023,88,88.9,85.3,87.5,537,337
BATAINDIA,20201023,1364.55,1381.95,1347,1351.75,607252,185379
BAYERCROP,20201023,5289,5460,5250,5382.25,33164,18036
BBL,20201023,697.9,720,688.9,710,11849,4989
BBTC,20201023,1197,1211,1180,1184.9,32131,14501
BCG,20201023,5.45,5.55,5.2,5.25,2635947,1326621
BCP,20201023,4.55,4.8,4.55,4.75,87998,42339
BDL,20201023,299.9,306.9,297.85,303.45,423281,259557
BEARDSELL,20201023,8,8.25,8,8,538,0
BEDMUTHA,20201023,18.6,18.95,18.1,18.95,10146,0
BEL,20201023,93.85,94.25,92.15,92.6,5887712,2248031
BEML,20201023,620,634,611.5,625.85,273214,50174
BEPL,20201023,84,85.7,82.7,83.2,388080,198577
BERGEPAINT,20201023,609.1,614.4,607.45,609.45,616968,140480
BFINVEST,20201023,276,281.8,273.9,276,14685,4147
BFUTILITIE,20201023,249.8,255.95,246.9,249.7,236920,68170
BGRENERGY,20201023,33.55,34.7,33.55,34.05,44375,28948
BHAGERIA,20201023,130,136.8,127.3,129.75,47854,32887
BHAGYANGR,20201023,16.7,17.5,16.7,16.9,5855,3652
BHAGYAPROP,20201023,22.85,22.85,22.75,22.75,1453,1353
BHANDARI,20201023,1.1,1.2,1.1,1.2,297522,276264
BHARATFORG,20201023,468.2,498.75,462,495.1,6277026,1527283
BHARATGEAR,20201023,48.55,52.1,48.55,50.95,25933,11633
BHARATRAS,20201023,8885,9040,8884.5,8938.2,2156,847
BHARATWIRE,20201023,23.1,23.65,22.95,23.3,5122,3807
BHARTIARTL,20201023,434.9,437.6,427.3,434.4,18171287,6621387
BHEL,20201023,28.95,29.4,28.85,29.1,11963326,3900367
BIGBLOC,20201023,72,73.95,72,73.95,910,0
BIL,20201023,144.95,144.95,137.85,141.8,522,0
BILENERGY,20201023,0.75,0.8,0.75,0.8,252247,186661
BINDALAGRO,20201023,11.3,11.6,11.25,11.45,9594,9341
BIOCON,20201023,420.05,430.5,415.7,417.2,7474787,1401951
BIOFILCHEM,20201023,96.65,96.65,96,96.65,98244,0
BIRLACABLE,20201023,51.65,51.9,50.45,50.75,38303,21781
BIRLACORPN,20201023,638.4,661.85,637.9,645.85,256991,122862
BIRLAMONEY,20201023,43.6,45,43.45,43.6,362605,106110
BIRLATYRE,20201023,20,21.15,19.2,21.05,807678,407076
BKMINDST,20201023,0.7,0.7,0.7,0.7,4654,4654
BLBLIMITED,20201023,4.9,5.4,4.9,5.05,22488,0
BLISSGVS,20201023,172.4,172.95,170,171.8,414332,49582
BLKASHYAP,20201023,5.7,5.7,5.55,5.6,43419,0
BLS,20201023,85,88.7,83.8,85.9,58483,34676
BLUEDART,20201023,3115,3275,3115,3249.75,57418,22598
BLUESTARCO,20201023,651,655,636.6,645.4,39638,16889
BODALCHEM,20201023,63.15,63.7,61.6,62.15,254297,149805
BOMDYEING,20201023,64.45,64.8,63.45,63.7,736495,190824
BOROLTD,20201023,147,150,144,149.4,20059,0
BORORENEW,20201023,95.5,98,93.05,93.7,336870,167646
BOSCHLTD,20201023,11900,12264.75,11802,12212.7,50389,10026
BPCL,20201023,349.9,355.35,349.5,351.55,5048123,947976
BPL,20201023,18.3,18.3,17.55,17.95,33486,21186
BRFL,20201023,9.45,9.5,9.1,9.5,27467,0
BRIGADE,20201023,177.5,178.3,172.5,175,114897,72210
BRITANNIA,20201023,3480,3502.9,3442.05,3469.75,1022334,424448
BRNL,20201023,29.2,30.2,28.1,29.25,23924,12302
BROOKS,20201023,57.9,58,56,56.9,6940,0
BSE,20201023,518,525.15,516,523.9,213353,78847
BSELINFRA,20201023,1.05,1.05,1,1,15169,14690
BSL,20201023,38.75,39.75,34.75,34.95,152542,79238
BSLGOLDETF,20201023,4698,4698,4670,4672,47,45
BSLNIFTY,20201023,130.38,131.74,130.11,130.2,136,108
BSOFT,20201023,194.3,195.6,192.4,193.25,342590,158051
BURNPUR,20201023,1.4,1.4,1.4,1.4,8204,8204
BUTTERFLY,20201023,307.5,309.85,296,308.8,13489,0
BVCL,20201023,13.75,14.15,13.75,13.95,1499,0
BYKE,20201023,13.2,13.5,13.05,13.2,29625,24005
CADILAHC,20201023,428,434.65,423.05,424.3,4441774,595891
CALSOFT,20201023,10.05,10.1,10.05,10.1,18977,0
CAMLINFINE,20201023,101.65,103.5,100,100.85,170300,88463
CAMS,20201023,1333.65,1373.7,1328.05,1352.45,143025,58896
CANBK,20201023,88.6,89.9,88.25,89.55,3162724,920628
CANFINHOME,20201023,455,461.9,454.35,458.3,157576,66515
CANTABIL,20201023,338,338,328.2,331.85,105995,18106
CAPACITE,20201023,137.2,151.5,135.55,144.65,473372,151374
CAPLIPOINT,20201023,525.25,534.85,525.25,531.05,102343,52943
CAPTRUST,20201023,58.5,59,56.7,58.2,1043,918
CARBORUNIV,20201023,235.4,240,235.4,236.55,137895,81049
CAREERP,20201023,169.85,172.5,168.6,169.6,12761,6877
CARERATING,20201023,304.9,319,298.05,300.1,516159,301467
CASTEXTECH,20201023,0.5,0.5,0.45,0.45,7024,0
CASTROLIND,20201023,112.3,113.35,108.8,109.85,1500155,901855
CCCL,20201023,0.15,0.2,0.15,0.2,57902,0
CCHHL,20201023,3.05,3.1,2.95,3.1,25364,14514
CCL,20201023,256.3,257.4,249,252.45,134278,70159
CDSL,20201023,464.95,466.55,458.25,460.35,534293,210075
CEATLTD,20201023,1084.9,1136,1064,1121.9,574652,104932
CEBBCO,20201023,14.6,14.8,14.2,14.65,15193,14399
CELEBRITY,20201023,4.45,5.2,4.45,4.7,32091,19580
CENTENKA,20201023,169,177.65,168.9,174.95,57087,36649
CENTEXT,20201023,3.55,3.8,3.5,3.6,174998,107806
CENTRALBK,20201023,10.75,11.45,10.65,11.2,4567870,2186881
CENTRUM,20201023,16.2,16.45,16,16.2,79611,56268
CENTUM,20201023,281.95,292,281.65,290.65,2963,1919
CENTURYPLY,20201023,182.75,190.7,180.75,188.15,629006,182758
CENTURYTEX,20201023,318.15,324.6,318.15,323.45,349527,105030
CERA,20201023,2736.85,2799,2656.3,2685.95,11335,5444
CEREBRAINT,20201023,29.3,29.3,28.1,28.3,21111,14790
CESC,20201023,580,592.45,579.9,589.35,248884,108819
CESCVENT,20201023,223,227.75,215,222.4,59494,23054
CGCL,20201023,240.7,245.65,236.25,238.45,118836,44181
CGPOWER,20201023,26,26.75,25.25,25.95,10015162,5094403
CHALET,20201023,139,148,139,142,94296,41151
CHAMBLFERT,20201023,174,174,167.1,168.3,636113,383108
CHEMBOND,20201023,155,155.95,148.1,152.45,22149,11709
CHEMCON,20201023,437.45,438.45,427,430.2,327446,94938
CHEMFAB,20201023,133.45,140,132,136.7,14641,7017
CHENNPETRO,20201023,83,84.35,76.25,76.9,7163919,1770620
CHOLAFIN,20201023,243.35,257.3,243,251.5,7921808,1760655
CHOLAHLDNG,20201023,366.2,378,362.9,374.2,89329,57825
CHROMATIC,20201023,0.65,0.75,0.65,0.7,127314,0
CIGNITITEC,20201023,467,473.8,457,464.95,55100,40494
CINELINE,20201023,26.9,26.95,26.2,26.5,19658,12607
CINEVISTA,20201023,5.7,6.05,5.7,6,2036,0
CIPLA,20201023,761.25,774.65,755,757.55,8515910,1351739
CLEDUCATE,20201023,64.45,69.75,64.45,69.1,11241,0
CLNINDIA,20201023,309.6,312.8,307,310.8,24924,14256
CMICABLES,20201023,34.9,34.9,30.7,34.4,18613,10184
CNOVAPETRO,20201023,6.65,6.65,6.65,6.65,328,328
COALINDIA,20201023,116.8,118.2,116.2,117.7,11876045,3013225
COCHINSHIP,20201023,368,378,358.05,362.75,1805197,378671
COFORGE,20201023,2500,2533.95,2340,2380.1,1667509,219476
COLPAL,20201023,1430,1468.15,1425.5,1464.65,764522,236629
COMPINFO,20201023,13.4,13.85,13.4,13.55,92505,40796
COMPUSOFT,20201023,7.4,7.55,7.3,7.35,21576,14484
CONCOR,20201023,395.05,396.5,383.7,385.55,1543910,686155
CONFIPET,20201023,28.75,29.2,28.15,28.85,409108,233418
CONSOFINVT,20201023,34.25,35.25,34.25,34.8,1631,1431
CONTROLPR,20201023,213.95,218.6,213,213.9,4698,3484
CORALFINAC,20201023,19.95,20,19.35,19.65,3253,2193
CORDSCABLE,20201023,41.85,41.95,40.3,41.55,8251,6059
COROMANDEL,20201023,726.8,742.6,718.25,737.75,898093,616001
COSMOFILMS,20201023,459.75,478.9,453.2,467.05,227045,123781
COUNCODOS,20201023,2.6,2.6,2.6,2.6,5058,5058
CPSEETF,20201023,16.48,16.75,16.47,16.72,5705110,5310205
CREATIVE,20201023,130.55,146.9,130.55,142.15,30776,6347
CREATIVEYE,20201023,2.9,3.05,2.9,3.05,16082,0
CREDITACC,20201023,639.2,646,630.1,643.55,77414,47651
CREST,20201023,80.6,84,80.55,83.2,2750,2177
CRISIL,20201023,1930,1975,1914.95,1946.75,67146,29746
CROMPTON,20201023,305.15,329,300,305.2,7411446,2706164
CSBBANK,20201023,229.5,234.5,229.05,232.55,111103,39440
CTE,20201023,29.7,32.7,29.6,32.7,29459,20261
CUB,20201023,148.1,151.25,147.75,150.3,1091875,818704
CUBEXTUB,20201023,11.3,11.55,11.15,11.5,1382,1380
CUMMINSIND,20201023,462.25,467.7,457.2,460.1,567079,101954
CUPID,20201023,211,214.45,202,208.35,43318,27132
CYBERTECH,20201023,84.8,88,83.15,84.95,260325,85508
CYIENT,20201023,430,443,421.2,429.5,1209506,365855
DAAWAT,20201023,51.85,52.65,51.75,52.3,654881,397970
DABUR,20201023,512,520.9,509.8,519.15,4276157,1699810
DALBHARAT,20201023,836,874.4,836,847.8,325902,129577
DALMIASUG,20201023,129.6,132.6,129.6,130.75,31360,12365
DAMODARIND,20201023,23.05,23.75,23,23.05,4911,1839
DATAMATICS,20201023,70.3,75,70.1,72.55,65347,31704
DBCORP,20201023,75.8,76,74.7,74.9,84948,51754
DBL,20201023,340,342.15,332.15,336.75,42758,19451
DBREALTY,20201023,6.75,7.3,6.75,6.9,459840,172199
DBSTOCKBRO,20201023,9.9,9.9,8.45,8.9,636,614
DCAL,20201023,155.2,170.75,155.2,168,774768,272330
DCBBANK,20201023,80.8,82.5,80.1,80.65,996411,283873
DCM,20201023,17.5,17.9,17.25,17.45,7392,5204
DCMFINSERV,20201023,1,1,0.95,1,7290,0
DCMNVL,20201023,24.25,27.85,23.8,26.95,22134,19298
DCMSHRIRAM,20201023,350.1,363.5,345.2,355.3,194019,141329
DCW,20201023,14.8,15.05,14.6,14.7,235397,195025
DECCANCE,20201023,327.8,334.8,312.6,322,207234,108478
DEEPAKFERT,20201023,142.35,144.9,142.35,143.25,200382,90035
DEEPAKNTR,20201023,740,745.6,717.1,720.5,605471,252879
DEEPENR,20201023,63,63.6,62.15,62.7,5930,4401
DELTACORP,20201023,110.65,114.8,110.25,112.15,1935586,644424
DELTAMAGNT,20201023,18.2,18.45,17.85,18.3,3129,1955
DEN,20201023,74.55,74.6,71.8,73.4,144673,56119
DENORA,20201023,212.9,214.7,209.7,212.15,2764,1885
DFMFOODS,20201023,347.75,348.65,340,340.8,24018,13158
DGCONTENT,20201023,11.15,11.7,10.65,11.7,34180,0
DHAMPURSUG,20201023,147.95,151.7,146.5,148.3,474363,155712
DHANBANK,20201023,12.15,12.25,12.05,12.15,261907,169188
DHANUKA,20201023,726.9,730,718.95,726.05,35230,21706
DHARSUGAR,20201023,4.8,4.8,4.6,4.65,10533,5360
DHFL,20201023,18.35,18.35,16.65,16.65,11383666,5953517
DHUNINV,20201023,218.95,235,218.95,228.25,1946,1599
DIAMONDYD,20201023,584.95,601,576.5,596.5,8790,5805
DICIND,20201023,384.6,384.65,367,369.9,4198,2845
DIGISPICE,20201023,6.9,6.95,6.5,6.85,15593,9500
DISHTV,20201023,12.4,12.45,12.1,12.2,3189932,1630949
DIVISLAB,20201023,3109,3144,3062.65,3068.85,1214607,204380
DIXON,20201023,9500,9950,9405,9809.2,65338,24744
DLF,20201023,173.35,174,170.6,171.3,8487199,688611
DLINKINDIA,20201023,98.95,98.95,95.7,96.7,122920,81923
DMART,20201023,2106.95,2133.85,2081,2116.55,546621,111933
DNAMEDIA,20201023,0.35,0.35,0.35,0.35,489,489
DOLAT,20201023,47.4,48,46.7,47,39250,29833
DOLLAR,20201023,137.8,138.75,136.3,136.9,51623,34447
DONEAR,20201023,25.5,25.75,25.2,25.6,9899,5619
DPSCLTD,20201023,13.05,13.05,12.45,12.6,12433,2301
DPWIRES,20201023,68.75,68.95,64.05,64.75,2063,1541
DQE,20201023,1.2,1.25,1.15,1.15,18441,14800
DREDGECORP,20201023,254,255.35,250,250.75,36988,9890
DRREDDY,20201023,5051,5091,4996,5018.25,1817481,219986
DSSL,20201023,40,41,39.1,39.45,26220,14316
DTIL,20201023,248.15,259.4,242.2,258.4,10690,7414
DUCON,20201023,3.9,3.95,3.8,3.95,44603,32778
DVL,20201023,57,58.3,54.55,57.45,5785,0
DWARKESH,20201023,28.2,28.55,27.75,27.95,331347,150310
DYNAMATECH,20201023,677.35,737.9,669.95,708.9,21270,8262
DYNPRO,20201023,241.05,248.5,236.3,243.65,70509,25423
EASTSILK,20201023,1.25,1.25,1.2,1.2,28561,28561
EBBETF0423,20201023,1099,1099.24,1097.76,1099.12,2353,2319
EBBETF0425,20201023,1011.56,1013.74,1011.55,1013.66,1254,1003
EBBETF0430,20201023,1117.05,1119.99,1117.05,1119.82,15103,13181
EBBETF0431,20201023,1007.05,1009.95,1007,1009.43,4598,4583
EBIXFOREX,20201023,314.6,314.6,305.05,309.35,1192,892
ECLERX,20201023,717.55,724,715.45,720,23798,15160
EDELWEISS,20201023,55.15,57.95,55.15,57.5,902115,505042
EICHERMOT,20201023,2162,2198.5,2160,2181.9,1153578,274915
EIDPARRY,20201023,285.8,288.9,277,279.2,198371,105823
EIHAHOTELS,20201023,225.85,234.4,222.25,231.2,13749,3921
EIHOTEL,20201023,78.95,80.35,78.3,78.9,807451,343432
EIMCOELECO,20201023,302.95,330.15,302.95,328.35,3565,2704
EKC,20201023,28.25,28.35,27.3,28.35,25073,0
ELECON,20201023,23.95,24.1,23.7,23.8,50370,33783
ELECTCAST,20201023,20.15,21.15,20,20.15,1145426,581368
ELECTHERM,20201023,98.75,100.5,97.1,98.8,24063,6689
ELGIEQUIP,20201023,108.6,111.65,108.6,110.8,26675,18370
ELGIRUBCO,20201023,16.45,17.55,16.25,16.9,14478,13680
EMAMILTD,20201023,360.55,363,357.3,360.7,162232,113916
EMAMIPAP,20201023,65.3,66.95,64.4,65.9,6071,1686
EMAMIREAL,20201023,41.45,41.45,39.15,40.05,1870,0
EMKAY,20201023,58.3,59.05,57.1,59,18833,16694
EMMBI,20201023,81.5,84.7,79.15,80.1,95590,49872
ENDURANCE,20201023,1024,1051.8,1015.55,1038.6,128036,64297
ENERGYDEV,20201023,5.1,5.15,4.85,4.95,32141,23173
ENGINERSIN,20201023,68.35,68.8,67.05,67.4,1270416,618764
ENIL,20201023,140.9,152.5,139.15,145.4,96011,80641
EPL,20201023,270,274,263.1,266.85,140260,86828
EQ30,20201023,346,348,339,347.99,122,118
EQUITAS,20201023,49.3,50,49.3,49.85,1297625,522325
ERIS,20201023,506.9,517.5,497.1,499.3,150390,82027
EROSMEDIA,20201023,21.85,21.85,20.2,20.85,498507,0
ESABINDIA,20201023,1302,1336.6,1302,1312.05,1067,753
ESCORTS,20201023,1190,1222.5,1182.4,1188.3,1893946,185232
ESSARSHPNG,20201023,7.75,7.95,7.45,7.95,19651,0
ESTER,20201023,120.5,123.1,115.1,117.95,805696,291845
