<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
ADANIGAS,20210112,365.3,370,364,365.9,1166871,885541
ADANIGREEN,20210112,980,990.2,921,924.15,1578700,836643
ADANIPORTS,20210112,507,520.65,502.55,511.25,6751375,1853257
ADANIPOWER,20210112,56.75,57.4,55,55.7,13272571,6014475
ADANITRANS,20210112,449.7,457.9,447.15,450,322823,117344
ADFFOODS,20210112,644.5,646,631,636.15,19291,10274
ADHUNIKIND,20210112,24.85,25.75,24.5,24.85,22759,0
ADL,20210112,29.95,32.95,29.95,30.2,3941,0
ADORWELD,20210112,300.8,306.05,296.35,297.65,31503,17322
ADROITINFO,20210112,11.4,11.95,11.4,11.75,3640,0
ADSL,20210112,46.4,46.4,43.25,43.95,149171,88676
ADVANIHOTR,20210112,50,51.95,50,50.05,3374,0
ADVENZYMES,20210112,329.9,334,325.9,329.6,139932,69645
AEGISCHEM,20210112,261,267.4,256.3,259.25,324000,173338
AFFLE,20210112,3950,3950,3855,3865.15,40332,26524
AGARIND,20210112,129.5,155.3,125.1,154.35,639219,207526
AGCNET,20210112,722,765,722,740.05,3690,0
AGRITECH,20210112,39.55,39.55,37.5,38.15,4959,0
AGROPHOS,20210112,15.15,15.6,14.7,14.75,79888,57250
AHLEAST,20210112,168.5,168.5,162.8,166.2,4658,4042
AHLUCONT,20210112,266.5,269,262.35,264.5,64136,53877
AHLWEST,20210112,261,262.75,258,258.65,1356,1041
AIAENG,20210112,2021,2031,1992.5,2007.15,390610,332353
AIRAN,20210112,19.75,19.75,18.75,19.05,54521,45875
AJANTPHARM,20210112,1810,1844.9,1786,1820.3,123354,31462
AJMERA,20210112,134.5,142.9,134.5,137.95,161443,39867
AKASH,20210112,241.5,245.5,233,244.6,18842,17109
AKSHARCHEM,20210112,285.65,288.6,280,285.6,25361,13219
AKSHOPTFBR,20210112,8.1,8.5,8.1,8.25,427139,285634
AKZOINDIA,20210112,2404,2404,2355,2359.95,6129,3891
ALANKIT,20210112,19.45,19.45,18.65,18.9,177787,127592
ALBERTDAVD,20210112,452.95,458.9,450,453.05,18599,12464
ALEMBICLTD,20210112,106.9,107.25,105.2,105.6,320580,154197
ALICON,20210112,365,387,360.95,378.8,15534,10406
ALKALI,20210112,55.95,66.15,54.9,64.9,1083053,260798
ALKEM,20210112,3099,3149,3008.15,3062.35,258711,158048
ALKYLAMINE,20210112,4865,4910,4797,4810,26743,13017
ALLCARGO,20210112,134.95,135.95,133.95,134.55,159690,95729
ALLSEC,20210112,287.85,287.85,275.25,279.2,13174,8697
ALMONDZ,20210112,20,20.9,20,20.75,13080,9198
ALOKINDS,20210112,23.8,24,23.4,23.55,10534655,5648812
ALPA,20210112,37.55,38.05,37.5,37.75,26966,0
ALPHAGEO,20210112,196.5,201,195,199.2,13367,0
ALPSINDUS,20210112,1.9,1.9,1.9,1.9,16021,0
AMARAJABAT,20210112,994,1016.2,990.25,994.95,952619,178510
AMBER,20210112,2620,2647,2559.65,2577.4,141567,60237
AMBIKCO,20210112,1126,1199.9,1111.65,1173.4,169668,60924
AMBUJACEM,20210112,270,274.6,266.7,268.1,5997355,1498523
AMDIND,20210112,21,21,20.1,20.3,10736,7747
AMJLAND,20210112,29.45,30,27.6,27.9,55194,36391
AMRUTANJAN,20210112,550,562,546.25,551.25,133320,29800
ANANTRAJ,20210112,29,32.25,27.9,31.55,3839954,1913092
ANDHRACEMT,20210112,6.25,6.45,6.1,6.25,316218,169409
ANDHRAPAP,20210112,215,220.5,215,218.95,70430,44971
ANDHRSUGAR,20210112,326,357.9,322.8,343.4,884955,217003
ANGELBRKG,20210112,356,367,356,360.8,143789,55854
ANIKINDS,20210112,16.5,17.5,16.2,16.9,17249,0
ANKITMETAL,20210112,1.65,1.65,1.65,1.65,6350,0
ANSALAPI,20210112,10.15,10.15,10.15,10.15,123191,0
ANSALHSG,20210112,7.25,7.6,7.25,7.6,132360,85542
ANUP,20210112,720.05,750,720.05,735.25,21682,9900
APARINDS,20210112,365.1,418,363.65,390.35,2052362,312823
APCL,20210112,214,224.3,212.55,218.7,144551,77740
APCOTEXIND,20210112,165,178.8,164.15,174.35,604865,216934
APEX,20210112,303.2,306,300,302.05,52256,29547
APLAPOLLO,20210112,968,971,945,963.95,265300,181459
APLLTD,20210112,1081,1109,1081,1096.95,211626,141688
APOLLO,20210112,147.5,147.5,140,140.55,587310,313816
APOLLOHOSP,20210112,2559,2585,2508.2,2517.25,500012,121722
APOLLOPIPE,20210112,699.95,748.8,686,740.3,161033,118328
APOLLOTYRE,20210112,193.4,198.75,191.95,192.85,8795573,1409618
APOLSINHOT,20210112,589.95,589.95,565.1,572.2,2454,1628
APTECHT,20210112,146.95,149,145.3,146.85,343476,174679
ARCHIDPLY,20210112,39.3,39.7,38,38.2,42269,23155
ARCHIES,20210112,14.45,14.65,14.1,14.25,72945,59136
ARENTERP,20210112,12.5,12.95,12.05,12.35,6313,5852
ARIES,20210112,103.3,105,101.7,101.95,99395,51495
ARIHANT,20210112,23.25,23.25,22.55,22.55,1797,1471
ARIHANTSUP,20210112,35.35,39,35.35,39,61808,45459
ARMANFIN,20210112,717.65,717.65,683.7,698.05,11807,6557
AROGRANITE,20210112,59,60.25,56.75,58.35,207225,85259
ARROWGREEN,20210112,60.3,62.6,57.9,61.95,14281,6028
ARSHIYA,20210112,28.4,28.4,28.4,28.4,23926,23926
ARSSINFRA,20210112,27.45,27.45,26.15,26.35,61535,44402
ARTEMISMED,20210112,227,227,220,222.1,1140,0
ARVIND,20210112,54.25,56.45,54,55.85,3096500,1314330
ARVINDFASN,20210112,165.3,169.75,163,168.15,416765,177459
ARVSMART,20210112,112.7,119.25,110.1,114.2,340605,115533
ASAHIINDIA,20210112,288.7,290.25,281.8,284.45,57442,27182
ASAHISONG,20210112,236.15,244.8,236.1,240.75,26161,17428
ASAL,20210112,30.7,32.1,30.7,32.1,7276,6503
ASALCBR,20210112,333,333,326.6,329.4,41807,20115
ASHAPURMIN,20210112,118.9,120,118.9,118.9,136541,99474
ASHIANA,20210112,103.95,105.5,102.75,104,60758,32980
ASHIMASYN,20210112,13,13.9,13,13.5,96479,0
ASHOKA,20210112,96.9,97.7,94.8,95.75,1038894,535706
ASHOKLEY,20210112,116.2,125.5,115.55,121.6,83619037,18990953
ASIANHOTNR,20210112,76.2,77.05,74.05,75.15,6774,4032
ASIANPAINT,20210112,2849.6,2850,2712.15,2720.55,6674890,4750700
ASIANTILES,20210112,285.7,293.8,283.35,288.05,270316,128096
ASPINWALL,20210112,170.75,175,165.5,170.75,2199,1766
ASTEC,20210112,1285,1296.5,1262.6,1270.55,57777,39995
ASTERDM,20210112,166.35,166.35,163,163.6,112782,63443
ASTRAL,20210112,1797,1797,1718,1729.05,804525,167315
ASTRAMICRO,20210112,125.15,125.7,122.8,123.3,277234,174429
ASTRAZEN,20210112,4370,4417,4345,4363.4,45588,16183
ASTRON,20210112,51,51.95,47.8,49.75,32009,20107
ATFL,20210112,828.15,839.9,825,829.8,20854,10522
ATLANTA,20210112,9.5,9.95,9.05,9.65,41896,30530
ATUL,20210112,6562.25,6644.9,6532.2,6597.9,25782,16167
ATULAUTO,20210112,187.5,198.8,187.1,193.05,631469,246905
AUBANK,20210112,895.5,908,894.95,904.85,472697,314645
AURIONPRO,20210112,84,84.9,80.85,83.5,17779,10985
AUROPHARMA,20210112,969.5,975,952.7,958.25,2219387,580281
AUSOMENT,20210112,52.85,52.85,50.25,51.35,8019,4790
AUTOAXLES,20210112,1119.85,1149,1107.7,1132.4,26284,8931
AUTOIND,20210112,35,35.8,34.6,34.9,43401,31321
AUTOLITIND,20210112,31,34.4,29.5,34.4,460999,176486
AVADHSUGAR,20210112,220.6,224,218.6,220.65,83893,30222
AVANTIFEED,20210112,527.4,528.6,519.65,521.95,228484,106957
AVTNPL,20210112,48.2,49.8,48.15,49.05,155666,95032
AWHCL,20210112,366.55,375.95,365.7,374.2,574388,234537
AXISBANK,20210112,661.3,685,659.25,675.7,13301893,3735145
AXISBNKETF,20210112,316.91,323.45,315.71,322.19,978,652
AXISCADES,20210112,55.85,57.75,55.25,56.4,66284,34715
AXISGOLD,20210112,43.59,43.59,43.13,43.18,136501,116445
AXISNIFTY,20210112,149.87,151.3,149.18,151.18,5276,2987
AYMSYNTEX,20210112,42.05,44.15,42,44.05,28168,0
BAFNAPH,20210112,164,164,149.1,149.65,8695,0
BAGFILMS,20210112,3.5,3.65,3.4,3.45,150765,0
BAJAJ-AUTO,20210112,3611.95,3642.8,3558.1,3624.25,863270,191246
BAJAJCON,20210112,218.9,225.8,218,223.85,323043,142699
BAJAJELEC,20210112,713.95,724.7,698,712.65,502627,76785
BAJAJFINSV,20210112,9004,9069.9,8922.5,8959,577045,126917
BAJAJHIND,20210112,6.7,6.8,6.55,6.65,3896955,2029334
BAJAJHLDNG,20210112,3150,3240,3141.15,3187.65,121286,32352
BAJFINANCE,20210112,4984.25,5099,4951,5042.2,3335908,442261
BALAJITELE,20210112,69.55,70.05,68.3,68.95,180036,70522
BALAMINES,20210112,1150,1228.6,1140.25,1196.7,453045,83776
BALAXI,20210112,630.5,644.95,620.05,626.25,4242,3930
BALKRISHNA,20210112,19.4,21.35,19.4,21.35,5383,0
BALKRISIND,20210112,1728,1737.65,1680.4,1688.5,628718,204097
BALMLAWRIE,20210112,123.25,129.4,122.85,124.75,1033298,290805
BALPHARMA,20210112,57.5,57.8,56.35,56.85,14847,0
BALRAMCHIN,20210112,178,183.9,178,183.2,3224679,1874032
BANARBEADS,20210112,62.15,64,61,61.25,18801,11811
BANARISUG,20210112,1494.05,1515,1471.95,1499,1281,889
BANCOINDIA,20210112,139.9,142.9,139.35,140.3,137904,73124
BANDHANBNK,20210112,406.5,406.5,388.3,391.45,20267358,9276076
BANG,20210112,29.25,29.9,28.85,29.35,5954,4202
BANKA,20210112,68.2,72,65.2,65.25,22861,16883
BANKBARODA,20210112,63.9,71.7,63.1,70.75,81300070,20053647
BANKBEES,20210112,319.52,325.79,318.74,325.24,678102,272305
BANKINDIA,20210112,49.8,54.7,48.55,53.9,14786188,4301016
BANSWRAS,20210112,127,134,123.3,127.4,37196,18842
BASF,20210112,1683.95,1744,1674.25,1690.55,41529,17820
BASML,20210112,158,162.95,151.95,162.1,17094,0
BATAINDIA,20210112,1623.8,1659,1618.2,1624.25,789123,197492
BAYERCROP,20210112,5730.2,5745.55,5610,5643.25,15317,8997
BBL,20210112,933.3,933.3,915.95,921.2,9256,4541
BBTC,20210112,1285.95,1334.8,1280.55,1316.7,204202,68750
BCG,20210112,7.6,7.6,7.05,7.15,5695357,3502022
BCP,20210112,6.95,7,6.75,6.85,89869,0
BDL,20210112,347,350.05,342.5,342.9,273100,168963
BEARDSELL,20210112,9.8,9.9,9.15,9.8,17871,12310
BECTORFOOD,20210112,451,451,435,436.7,1304843,471682
BEDMUTHA,20210112,26.75,27.3,25.35,26.8,45848,22875
BEL,20210112,134.95,135.95,133.4,134.45,10869411,2996026
BEML,20210112,973,999,961,966.25,577650,148187
BEPL,20210112,170,173,166.5,167.2,1435827,647734
BERGEPAINT,20210112,810.9,814.65,798.6,803.15,596031,127093
BFINVEST,20210112,306.8,312,301.15,306.4,54330,18915
BFUTILITIE,20210112,301.1,307.9,295.85,299.65,519815,133941
BGRENERGY,20210112,45.55,46.9,45.1,46.1,50168,0
BHAGERIA,20210112,161.4,165.15,160,163.2,40400,28022
BHAGYANGR,20210112,34.9,34.9,32.5,34.6,31871,0
BHAGYAPROP,20210112,23.75,28.5,23.75,28.5,563993,275458
BHANDARI,20210112,3.6,3.6,3.45,3.6,552467,347496
BHARATFORG,20210112,608,625,605.3,621.4,2348196,443828
BHARATGEAR,20210112,76.3,76.3,74,75.95,7995,0
BHARATRAS,20210112,10500,10550,10260,10367.95,14223,6169
BHARATWIRE,20210112,34.7,35.6,33.85,35.2,26269,15553
BHARTIARTL,20210112,549,569,545,565.75,25380555,9832210
BHEL,20210112,39,40,38.6,39.35,37860013,7626865
BIGBLOC,20210112,95.55,95.55,86.45,95.55,68065,0
BIL,20210112,153.8,156.65,151.5,153.25,4962,2772
BINDALAGRO,20210112,20.5,21.35,19.5,20.15,95203,66962
BIOCON,20210112,472,474.35,466.1,471.75,3014910,1055568
BIOFILCHEM,20210112,156.2,156.2,156.2,156.2,29347,0
BIRLACABLE,20210112,66.8,70,62.7,67.6,218804,92740
BIRLACORPN,20210112,750.9,760,741,741.95,262404,131726
BIRLAMONEY,20210112,49.25,52.35,49.05,50.9,738601,386724
BIRLATYRE,20210112,28.7,28.7,27.3,28.25,503564,285029
BKMINDST,20210112,1.4,1.4,1.3,1.4,80914,0
BLBLIMITED,20210112,5.7,5.95,5.5,5.9,8082,5571
BLISSGVS,20210112,203,208.6,195.75,205,1530639,900486
BLKASHYAP,20210112,12.75,12.75,11.75,11.8,288281,236186
BLS,20210112,117.3,117.3,112,113.35,305314,183919
BLUECOAST,20210112,4.95,4.95,4.95,4.95,125,0
BLUEDART,20210112,4000.1,4040.05,3981.35,4004.85,3930,2315
BLUESTARCO,20210112,802.3,806.45,793,799.15,58589,38391
BODALCHEM,20210112,76.5,80.5,76.25,78.3,603691,302676
BOMDYEING,20210112,80.3,83.4,79.45,82.25,4232632,1096083
BOROLTD,20210112,219,219.4,210.4,211.35,145376,88390
BORORENEW,20210112,271.05,279.5,269,271.9,513052,247154
BOSCHLTD,20210112,13875.25,14949.45,13822.9,14626.1,196125,42272
BPCL,20210112,401.5,409,397.45,402.55,8331071,2276475
BPL,20210112,23.25,24.2,23.05,23.45,129090,58813
BRFL,20210112,11.85,12.4,11.55,11.9,282810,214181
BRIGADE,20210112,268,275,266.2,274.95,326752,242399
BRITANNIA,20210112,3624,3648.8,3586.3,3631.65,893653,425673
BRNL,20210112,35.05,35.95,33.8,35.2,104487,54416
BROOKS,20210112,70.05,73,68.75,72.45,65971,37565
BSE,20210112,634,643.95,629.9,636,266117,101895
BSELINFRA,20210112,1.4,1.4,1.35,1.35,40538,40538
BSHSL,20210112,93,93.4,90.05,92.75,2295,2034
BSL,20210112,36.05,38,36.05,36.7,11741,0
BSLGOLDETF,20210112,4550,4554,4532.1,4541.35,548,513
BSLNIFTY,20210112,156.65,160.68,156.65,160.68,156,120
BSOFT,20210112,264.55,270,264.2,266.1,696264,344672
BURGERKING,20210112,140.2,154.8,140.2,147.9,23039034,8091054
BURNPUR,20210112,2.8,2.8,2.8,2.8,69125,0
BUTTERFLY,20210112,534.9,539.9,518.15,526.9,27857,17694
BVCL,20210112,18.7,19.6,17.85,18.4,18108,0
BYKE,20210112,21.25,22.15,21.2,21.4,30622,0
CADILAHC,20210112,496,497.25,489.45,490.35,2534905,726368
CALSOFT,20210112,11.2,11.2,10.8,10.85,37513,24152
CAMLINFINE,20210112,121.85,123.7,120.7,121.2,218395,104786
CAMS,20210112,1804,1828,1787.1,1802.65,164883,129074
CANBK,20210112,128.8,140.85,127.3,139.15,44886668,11298432
CANFINHOME,20210112,506.2,507.1,496,497.6,363157,194351
CANTABIL,20210112,375,381.8,372.5,375.15,153929,24995
CAPACITE,20210112,177.8,193.8,177.6,182.05,1079179,692985
CAPLIPOINT,20210112,490,492,484,485.5,206384,129207
CAPTRUST,20210112,99.35,102.9,99,100.65,9625,3456
CARBORUNIV,20210112,406.95,410,402.1,406.2,186876,99435
CAREERP,20210112,161.05,161.95,160,160.35,12316,8017
CARERATING,20210112,528,535.25,520.25,523.65,317307,185438
CASTROLIND,20210112,127.55,130.45,127.3,128.05,3861716,2801772
CCHHL,20210112,5.45,5.65,5.25,5.5,43923,0
CCL,20210112,261.4,262.1,258.75,259.6,169779,109422
CDSL,20210112,532.4,537.05,527.45,532.45,531840,210577
CEATLTD,20210112,1199.6,1209.9,1187.6,1195.3,315059,196866
CEBBCO,20210112,26.9,30.4,26.55,29.8,881736,404597
CELEBRITY,20210112,6.55,6.85,6.35,6.75,97492,85048
CENTENKA,20210112,219.8,224.7,218.4,220.8,44768,26313
CENTEXT,20210112,5.4,5.45,5.15,5.25,63175,0
CENTRALBK,20210112,13.9,14.7,13.7,14.55,12270276,4906752
CENTRUM,20210112,22.15,26.35,21.4,25.15,11497793,3866129
CENTUM,20210112,456.1,477.25,456.1,474.85,27252,17007
CENTURYPLY,20210112,250.2,252.9,246.3,250.65,167170,73206
CENTURYTEX,20210112,427,439.9,425,430.1,1643102,510451
CERA,20210112,3600,3744.2,3600,3629.3,19241,9051
CEREBRAINT,20210112,36,36,34.3,34.85,1136453,1037035
CESC,20210112,628.4,669,628.4,661.7,3397216,1105048
CESCVENT,20210112,310,321.65,303.95,315.8,68407,30279
CGCL,20210112,350,350,337.1,341.45,76736,18366
CGPOWER,20210112,40.65,43.35,40.65,41.65,3147556,1900527
CHALET,20210112,182.8,182.8,180,180.35,189497,119740
CHAMBLFERT,20210112,233.5,238.85,231,232.6,653328,284011
CHEMBOND,20210112,179.8,187.35,175,181.6,78627,35617
CHEMCON,20210112,467,471.7,460.75,463.5,334891,89584
CHEMFAB,20210112,145.2,149.95,145.1,148.35,6022,3735
CHENNPETRO,20210112,117.1,127.85,116.6,126.7,3627514,1137694
CHOLAFIN,20210112,425.1,451,418.1,443.05,6187578,1130535
CHOLAHLDNG,20210112,579.25,593.9,571.5,584.75,533041,498141
CIGNITITEC,20210112,389.7,393.05,385.05,389.3,37466,30223
CINELINE,20210112,41.35,42.45,40.35,41.75,263969,55006
CINEVISTA,20210112,7.1,7.1,6.55,6.55,54466,47335
CIPLA,20210112,860,864.6,841,843.15,4338010,859263
CLEDUCATE,20210112,77.25,77.25,69.15,69.8,62942,35098
CLNINDIA,20210112,366.45,382.2,363.35,375.65,75575,38694
CMICABLES,20210112,40,40,39.05,39.5,10756,0
CNOVAPETRO,20210112,8.05,8.2,7.55,7.7,1724,0
COALINDIA,20210112,142.5,147.55,141.7,146.65,28433070,8840489
COCHINSHIP,20210112,392.9,394,390,392.05,324431,161450
COFORGE,20210112,2812.4,2831.5,2751.75,2772.35,222656,66976
COLPAL,20210112,1648.2,1648.9,1597.35,1613.6,591661,202748
COMPINFO,20210112,17.25,17.65,16.85,17.15,253091,138782
COMPUSOFT,20210112,9.3,9.55,8.65,9.35,49882,0
CONCOR,20210112,441.95,449.8,435.55,445.6,4222486,2681984
CONFIPET,20210112,38.5,39.85,38.3,38.8,728073,343001
CONSOFINVT,20210112,43.35,45.5,43.35,45.45,7524,7162
CONTROLPR,20210112,247,252.95,242,245.5,26115,17000
CORALFINAC,20210112,23.4,23.5,22.8,23,19798,9833
CORDSCABLE,20210112,49.5,51,48.55,48.95,85645,65007
COROMANDEL,20210112,810.15,816.6,810,813.95,554270,403692
COSMOFILMS,20210112,440.9,453,440.1,445.5,58753,38008
COUNCODOS,20210112,4.8,4.8,4.4,4.4,167552,0
CPSEETF,20210112,21.63,22.01,21.43,21.87,6236404,5308304
CREATIVE,20210112,117.4,119.75,114.1,115.15,19241,3200
CREATIVEYE,20210112,3.8,3.8,3.65,3.65,5789,5789
CREDITACC,20210112,799.15,799.15,768.35,778.7,153561,115134
CREST,20210112,102.95,104.85,99.3,100.65,23675,14718
CRISIL,20210112,1959.95,1959.95,1922.25,1933.8,14481,7230
CROMPTON,20210112,399.65,405.4,391.5,403.3,1056087,551505
CSBBANK,20210112,230.1,234.95,228.45,232.2,209620,94530
CTE,20210112,49.05,51.5,47.35,47.9,21066,12353
CUB,20210112,182.95,184.45,177.6,178.9,3131889,2208051
CUBEXTUB,20210112,17.7,18.45,17,17.3,14663,0
CUMMINSIND,20210112,622,632.25,619.45,623.2,1598149,643740
CUPID,20210112,235,238.15,234.1,236.25,42165,24735
CYBERMEDIA,20210112,3.75,3.75,3.75,3.75,100,100
CYBERTECH,20210112,137.1,138.7,132,132.6,459453,195477
CYIENT,20210112,533.5,536.4,514.1,524.1,466799,354581
DAAWAT,20210112,57.1,57.5,56.55,56.75,829357,492304
DABUR,20210112,549,550.95,538.25,541,3857637,1965404
DALBHARAT,20210112,1185.2,1197.7,1170.05,1185.45,48774,25037
DALMIASUG,20210112,143,144.45,141.15,142.15,220512,123070
DAMODARIND,20210112,38.5,38.5,33.4,36.6,60932,33641
DANGEE,20210112,125.15,127.9,119.3,119.55,22222,15963
DATAMATICS,20210112,121.45,124.15,119.6,121.7,204996,79697
DBCORP,20210112,83.85,84.75,83.8,84.05,159625,108736
DBL,20210112,428,437.8,425.1,430.1,423204,150638
DBREALTY,20210112,17.6,18.1,16.7,18,765314,0
DBSTOCKBRO,20210112,10.1,10.45,9.9,10.05,6101,2869
DCAL,20210112,137.5,143,137.5,141.3,1268581,802527
DCBBANK,20210112,119,123.45,116.65,121.8,1719254,591159
DCM,20210112,27.8,28.65,27.8,28.25,49265,0
DCMFINSERV,20210112,2.2,2.2,2.15,2.2,11891,11891
DCMNVL,20210112,63.45,67.5,63.45,65,42032,0
DCMSHRIRAM,20210112,390.85,404.8,388.3,391.9,178797,58015
DCW,20210112,18.6,19.45,18.6,18.7,560297,332197
DECCANCE,20210112,374,375.4,367.8,371.75,51892,28587
DEEPAKFERT,20210112,163,167.5,162,163.7,441644,191756
DEEPAKNTR,20210112,1033.3,1040,1022.75,1028.2,516550,211566
DEEPENR,20210112,45.25,45.25,43.45,43.75,114245,94374
DELTACORP,20210112,151.2,155.45,149,153.5,2138979,758907
DELTAMAGNT,20210112,27.5,28.5,27.5,28,3265,0
DEN,20210112,67.4,69.35,66.65,68.5,1039639,427431
DENORA,20210112,257.35,274,257.35,261.2,6715,4568
DFMFOODS,20210112,392.6,401,391,396.95,34636,18905
DGCONTENT,20210112,14.8,14.95,14.1,14.1,33391,32884
DHAMPURSUG,20210112,170.55,174.6,170.5,172.75,429425,182246
DHANBANK,20210112,14.15,16.4,13.8,15.8,7489083,3119077
DHANI,20210112,380.1,387.9,366.9,372.1,1357231,589035
DHANUKA,20210112,794.8,801.55,788,790.65,51093,27441
DHARSUGAR,20210112,6,6.05,5.8,5.8,10035,0
DHFL,20210112,26.5,26.95,26.1,26.95,1453026,1243638
DHUNINV,20210112,259.6,264.5,255.95,260.55,1352,983
DIAMONDYD,20210112,650,666.85,650,660.5,2865,1622
DICIND,20210112,396,402.4,396,400.8,2759,1909
DIGISPICE,20210112,33.7,33.7,33.7,33.7,7434,0
DISHTV,20210112,12.85,13.05,12.75,12.9,9917066,5471559
DIVISLAB,20210112,3822.95,3831.85,3741,3767.5,758091,346408
DIXON,20210112,14865,15150,14512,15030.65,66066,34323
DLF,20210112,245.2,278.35,245,267.55,55656650,6351779
DLINKINDIA,20210112,114,114.9,113,113.7,123851,61757
DMART,20210112,2959,3009.5,2939.45,2998.2,1081702,115220
DNAMEDIA,20210112,0.6,0.65,0.55,0.65,27581,0
DOLAT,20210112,66.4,68.4,63,63.5,929267,477155
DOLLAR,20210112,237.95,248,236.05,245.3,402623,207403
DONEAR,20210112,39,39.5,38.05,38.3,126669,74042
DPABHUSHAN,20210112,90.3,91.4,88.25,89.15,8784,6941
DPSCLTD,20210112,14.25,15.2,14,14.8,114558,82618
DPWIRES,20210112,87.5,99.65,87.35,99.65,73647,50426
DREDGECORP,20210112,324,332.5,321.1,325.7,187363,42490
DRREDDY,20210112,5440.95,5443.5,5329.45,5353.85,748372,187923
DSSL,20210112,69.9,69.9,65.65,66.05,48595,26444
DTIL,20210112,261.55,264.95,255.95,259.2,5717,3569
DUCON,20210112,6.85,7.4,6.85,7,51429,0
DVL,20210112,70.95,73.85,70.95,72.15,9152,5635
DWARKESH,20210112,31.5,32.15,31.3,31.55,1268605,547404
DYNAMATECH,20210112,796.15,818.35,792.95,799.85,8636,5961
DYNPRO,20210112,270,271.85,263.95,266.95,66522,36038
EASTSILK,20210112,1.65,1.65,1.65,1.65,5961,5961
EBANK,20210112,3499,3499,3499,3499,1,1
EBBETF0423,20210112,1114.98,1114.98,1113.65,1113.89,2252,1766
EBBETF0425,20210112,1030.48,1034.48,1030.15,1033.15,20665,20594
EBBETF0430,20210112,1135,1138.49,1134.12,1138.04,5038,4509
EBBETF0431,20210112,1023.98,1025.98,1023.03,1025.77,3630,2771
EBIXFOREX,20210112,519,519,495,500.1,1316,725
ECLERX,20210112,916,949.35,909,935.2,89660,40252
EDELWEISS,20210112,70,70.7,69.3,69.9,771174,617542
EICHERMOT,20210112,2777.2,2949,2777.2,2881.65,4829997,502628
EIDPARRY,20210112,346,354.6,345.3,349.3,568912,318404
EIHAHOTELS,20210112,285,293,284.15,285.35,9028,5645
EIHOTEL,20210112,96.25,97.45,95.65,97.05,373608,215059
EIMCOELECO,20210112,373.35,384.8,368.95,375.2,2309,1954
EKC,20210112,55,57.5,54.2,56.3,168705,103650
ELECON,20210112,49.7,50.5,48,48.7,258137,156029
ELECTCAST,20210112,22.4,22.65,21.9,22,852617,582048
ELECTHERM,20210112,123.4,127,121.85,122.45,20298,12875
ELGIEQUIP,20210112,178.8,181.55,173.5,175.1,369774,188967
ELGIRUBCO,20210112,25.6,25.6,24.7,25,27618,23027
EMAMILTD,20210112,468,490,466.5,481.4,1589641,718375
EMAMIPAP,20210112,103,106.9,100.4,102.45,10009,4566
EMAMIREAL,20210112,72,72.05,69,72.05,90303,63975
EMKAY,20210112,68.5,81.6,68.5,78.85,359322,118326
EMMBI,20210112,84,84.95,82.35,84.05,22776,15446
ENDURANCE,20210112,1392,1418.4,1340.6,1369,133999,74576
ENERGYDEV,20210112,13.7,13.7,13.7,13.7,27153,27153
ENGINERSIN,20210112,79,79.85,78.8,79.15,1425066,757246
ENIL,20210112,167.55,174,164.3,173.1,138592,71213
EPL,20210112,273.95,279,269.85,272.45,441069,215148
EQ30,20210112,434.24,434.24,434.24,434.24,93,93
EQUITAS,20210112,75.75,75.95,73.6,74.25,2805166,1774085
