<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
ANDHRACEMT,20210122,5.95,6.15,5.7,5.7,544874,351426
ANDHRAPAP,20210122,209,212.3,206.6,209.45,23350,15587
ANDHRSUGAR,20210122,323,331.8,316.35,323.5,50222,26245
ANGELBRKG,20210122,361.85,370.5,358.6,365.5,249783,139231
ANIKINDS,20210122,15.7,16.25,14.95,15.2,21579,0
ANKITMETAL,20210122,1.4,1.4,1.4,1.4,710,0
ANSALAPI,20210122,8.55,9.15,8.55,8.7,65227,0
ANSALHSG,20210122,6.6,6.6,6.15,6.2,50379,37377
ANUP,20210122,733.3,735.25,714.5,720.85,15235,6804
APARINDS,20210122,370.55,385,357.5,359.35,103193,70820
APCL,20210122,208,211.85,205.1,207.05,35234,19918
APCOTEXIND,20210122,189.85,192.25,181.3,183.75,186606,89717
APEX,20210122,289.8,290.95,281.1,282.4,48725,24726
APLAPOLLO,20210122,970,974,935,938.25,120196,65381
APLLTD,20210122,955,964.3,930.5,939.95,713992,388130
APOLLO,20210122,137.9,137.9,131.5,133.55,132422,67783
APOLLOHOSP,20210122,2590.05,2652,2567.1,2597.9,1194708,373454
APOLLOPIPE,20210122,699.4,708.7,685,697.8,61636,44453
APOLLOTYRE,20210122,220,237.5,219,231.9,65548748,3658639
APOLSINHOT,20210122,561.65,570,544.9,545.8,2447,2135
APTECHT,20210122,173.25,175,165.2,168.7,479225,105564
ARCHIDPLY,20210122,35.25,37.3,35,35.9,22769,0
ARCHIES,20210122,13.05,13.55,12.4,12.55,115537,78112
ARENTERP,20210122,12.2,12.25,11.65,11.65,1246,934
ARIES,20210122,101.6,101.6,96.5,97.85,41231,29171
ARIHANT,20210122,27.85,28.6,26.8,27.35,5291,3878
ARIHANTSUP,20210122,40.95,41.65,38.8,39.25,13206,12152
ARMANFIN,20210122,698.85,711,681.85,699.2,8347,5800
AROGRANITE,20210122,50.4,51,46.65,48.7,65533,44611
ARROWGREEN,20210122,59.05,59.9,55.95,57.4,8797,7048
ARSHIYA,20210122,27.85,28.7,26.3,26.95,54729,40280
ARSSINFRA,20210122,27.6,27.8,26.4,26.75,79297,50707
ARTEMISMED,20210122,220,220,210,210.15,1825,0
ARVIND,20210122,53.45,53.55,51.25,52.3,1429604,416972
ARVINDFASN,20210122,157.8,157.8,147.8,150.3,291987,129538
ARVSMART,20210122,107,108.5,104,105.25,73183,38025
ASAHIINDIA,20210122,269.25,274.3,260,262.45,44906,17565
ASAHISONG,20210122,236.45,246.95,236.45,243.2,27725,20796
ASAL,20210122,37.3,38.35,36.4,36.95,10100,8629
ASALCBR,20210122,324,324,309.65,317.8,102419,76327
ASHAPURMIN,20210122,115,117.5,109.1,110.8,113661,70922
ASHIANA,20210122,100.45,102,99.1,101.35,54296,33744
ASHIMASYN,20210122,13.5,13.7,13.1,13.1,91736,0
ASHOKA,20210122,93.7,95.65,92.1,92.5,835693,321357
ASHOKLEY,20210122,120,127.25,119.85,122.25,71633777,14265312
ASIANHOTNR,20210122,71.35,71.95,68.25,68.6,9926,7908
ASIANPAINT,20210122,2750,2768.85,2590,2596.65,4945564,1504768
ASIANTILES,20210122,286,287.05,280,285.4,111060,24072
ASPINWALL,20210122,178,179.45,163.8,164.55,2505,1549
ASTEC,20210122,1263.9,1263.9,1182,1215.5,95564,48596
ASTERDM,20210122,163.7,164.4,159,160.65,157180,75272
ASTRAL,20210122,1709,1710,1651,1661,738705,703842
ASTRAMICRO,20210122,122.7,123.55,120.05,121.15,253340,140372
ASTRAZEN,20210122,3790,3800,3710,3724.7,80950,24750
ASTRON,20210122,44.6,45.55,41.4,41.95,221916,181736
ATFL,20210122,830,831.55,803.45,815.8,12358,8165
ATGL,20210122,356.75,365,348.5,363.6,929784,588930
ATLANTA,20210122,8.7,8.7,8.2,8.2,57541,43629
ATUL,20210122,6455,6550,6435.05,6509.75,25933,18892
ATULAUTO,20210122,183.05,192.95,182,183.35,191804,70881
AUBANK,20210122,913.6,914.35,881.1,896.6,658015,351013
AURIONPRO,20210122,81.25,81.3,76.05,78.2,10204,6409
AUROPHARMA,20210122,904.75,948,880.15,923.8,4868823,1091220
AUSOMENT,20210122,50.05,51.6,49.5,50.45,5670,2294
AUTOAXLES,20210122,1018.55,1027.3,1011,1021.4,9798,4733
AUTOIND,20210122,34,34,31.55,32,25328,21347
AUTOLITIND,20210122,34.5,35,31.4,34.05,63999,36474
AVADHSUGAR,20210122,211,212.7,205,206.6,43910,26668
AVANTIFEED,20210122,508,511.8,503.9,506.15,92615,43873
AVTNPL,20210122,46.75,46.9,45.6,46.35,170218,76333
AWHCL,20210122,313.6,313.6,250.9,302.8,458913,136251
AXISBANK,20210122,670,673.9,638.8,644.5,21392223,8001295
AXISBNKETF,20210122,318.97,318.99,309.7,310.37,2524,2286
AXISCADES,20210122,53.7,53.7,52,52.4,33260,23570
AXISGOLD,20210122,43.09,43.15,42.8,42.89,63274,49858
AXISNIFTY,20210122,151.59,151.59,148.24,148.68,4173,3126
AYMSYNTEX,20210122,43.7,43.75,41.55,42.5,15877,0
BAFNAPH,20210122,143,143,130,133.05,3337,0
BAGFILMS,20210122,2.8,2.85,2.8,2.8,213703,0
BAJAJ-AUTO,20210122,3749.95,4130,3740.05,4089.5,8537143,623217
BAJAJCON,20210122,219.5,226,215.2,220.1,247938,110308
BAJAJELEC,20210122,770,795,747,760.45,164012,47758
BAJAJFINSV,20210122,9070,9213.5,8965.2,9071,839822,152258
BAJAJHIND,20210122,6.3,6.85,6.1,6.7,7923388,4229243
BAJAJHLDNG,20210122,3280,3299.6,3220.05,3283.45,219062,129109
BAJFINANCE,20210122,5135,5137,4945.6,4972.55,3084796,519805
BALAJITELE,20210122,65.4,65.4,62.55,62.9,116978,78747
BALAMINES,20210122,1127.7,1128.05,1096.95,1105.7,69196,22484
BALAXI,20210122,644.8,644.8,602.1,617.55,1436,966
BALKRISHNA,20210122,23.4,24.3,23.4,24.15,6921,0
BALKRISIND,20210122,1700.2,1750,1668.2,1678.5,1321007,176066
BALMLAWRIE,20210122,120.7,121.15,117.95,118.2,321237,144861
BALPHARMA,20210122,55,55,53.2,53.7,6454,0
BALRAMCHIN,20210122,179.3,183.9,175.45,178.55,864283,469111
BANARBEADS,20210122,59.45,59.55,57.65,58.25,10000,6694
BANARISUG,20210122,1487.05,1488.05,1450.05,1462.35,319,184
BANCOINDIA,20210122,144.45,148.5,139.5,141.6,300566,134856
BANDHANBNK,20210122,333,336.2,311.85,314.1,35577488,10560939
BANG,20210122,29.5,29.7,26.5,27.05,41446,28538
BANKA,20210122,68,68,62.35,63,13837,9867
BANKBARODA,20210122,76.15,77.35,73,73.35,45531180,5912416
BANKBEES,20210122,329,329,313.5,314.08,1400714,728854
BANKINDIA,20210122,53,53.2,50.7,51,3205981,827481
BANSWRAS,20210122,117.55,118.05,111.1,113.3,6220,4331
BASF,20210122,1642.85,1678.05,1620,1628.9,24595,11792
BASML,20210122,144.35,145.95,140.1,143.6,5311,0
BATAINDIA,20210122,1609,1618.65,1560.2,1567.85,647209,105747
BAYERCROP,20210122,5675,5690,5556.15,5634,18136,9096
BBL,20210122,885,890.85,876,879.7,7792,5055
BBTC,20210122,1247,1273,1240,1242.8,56777,16051
BCG,20210122,7.25,7.4,7.05,7.05,4463254,2365023
BCP,20210122,6.45,6.45,6.2,6.25,85779,0
BDL,20210122,335.15,339.4,333,335.2,171438,85023
BEARDSELL,20210122,9.4,10,9.05,9.25,14654,12140
BECTORFOOD,20210122,410,427.9,394,396.55,1827611,798053
BEDMUTHA,20210122,26.6,27.8,26.1,26.1,13279,11137
BEL,20210122,133.5,135.5,130.9,132.35,10274387,2394166
BEML,20210122,961.9,980.2,924,928.5,630249,155014
BEPL,20210122,151.5,153.5,145.45,146.35,821793,412167
BERGEPAINT,20210122,811.7,812.8,771.05,773.4,1162797,184279
BFINVEST,20210122,285.75,290,278.15,279.3,33310,14955
BFUTILITIE,20210122,286,290,280,281.1,232249,80803
BGRENERGY,20210122,43,44.9,42.15,43,50779,0
BHAGERIA,20210122,158.55,172.55,157,164.45,302303,101744
BHAGYANGR,20210122,32.4,32.5,31.05,32.3,16788,0
BHAGYAPROP,20210122,26.4,26.4,23.65,24,35276,18301
BHANDARI,20210122,3.85,3.85,3.85,3.85,149205,131743
BHARATFORG,20210122,618.85,644.5,618,629.4,5322813,1274463
BHARATGEAR,20210122,71.6,72.95,69,70.85,5125,0
BHARATRAS,20210122,10151.05,10218,10000.05,10049.1,2644,1409
BHARATWIRE,20210122,33,33,30.65,32,22146,15040
BHARTIARTL,20210122,583.9,585.55,572.75,576.85,12429589,4858114
BHEL,20210122,38.5,39.3,37.1,37.65,58968250,12253812
BIGBLOC,20210122,102,104.5,97.9,100.35,15970,0
BIL,20210122,145.7,145.7,142.5,142.5,4655,2905
BINDALAGRO,20210122,18.05,18.4,17.25,17.4,85064,49705
BIOCON,20210122,422.4,423,376.3,393.75,28411474,8435242
BIOFILCHEM,20210122,126.2,126.2,126.2,126.2,21070,0
BIRLACABLE,20210122,64.95,66,62.75,63.65,96832,48485
BIRLACORPN,20210122,725,730,706.5,721.2,225613,111385
BIRLAMONEY,20210122,44.7,45.7,43,44.3,153767,80441
BIRLATYRE,20210122,32,32,31.5,32,864047,807337
BKMINDST,20210122,1.1,1.2,1.1,1.15,110780,0
BLBLIMITED,20210122,5.2,5.25,5.1,5.1,3286,2771
BLISSGVS,20210122,199.5,200.45,192,195.45,452496,76425
BLKASHYAP,20210122,10.85,11,10.5,10.55,38815,0
BLS,20210122,106,106.7,102.15,104.35,90685,52144
BLUECOAST,20210122,4.35,4.4,4.35,4.4,490,0
BLUEDART,20210122,4256,4372.9,4133.25,4218.75,66492,19032
BLUESTARCO,20210122,775,775,748,757.6,86070,50750
BODALCHEM,20210122,74.95,75.4,72.3,72.6,218447,106168
BOMDYEING,20210122,77.95,78.8,76.1,76.55,1531952,483704
BOROLTD,20210122,206,206,193.85,195.85,183174,78964
BORORENEW,20210122,260,264.4,247,254.8,585659,264258
BOSCHLTD,20210122,15848.9,16550,15560.05,15670.65,131272,24462
BPCL,20210122,409,412.95,394.95,396.05,7702419,2226442
BPL,20210122,22.35,22.35,21.6,21.65,46975,31301
BRFL,20210122,10.7,11.5,10.7,11,63916,42307
BRIGADE,20210122,250.5,256.4,241.65,244.3,223453,108951
BRITANNIA,20210122,3649,3690,3591,3608,791205,191489
BRNL,20210122,34.05,34.4,33.2,33.45,81536,58077
BROOKS,20210122,65.45,65.45,60.45,61.4,26128,16239
BSE,20210122,609.35,616.2,597,601.05,276771,121143
BSELINFRA,20210122,1.25,1.25,1.2,1.2,29849,28849
BSHSL,20210122,134,140.9,132,134.7,8807,4232
BSL,20210122,34.15,35,32.55,34.7,10645,0
BSLGOLDETF,20210122,4500,4529,4500,4513.8,47,37
BSLNIFTY,20210122,161.16,161.16,157.1,157.85,648,324
BSOFT,20210122,253.65,257.9,246.2,248.8,734980,378697
BURGERKING,20210122,142.5,142.5,137,138.75,2718125,1207550
BURNPUR,20210122,2.55,2.65,2.45,2.5,31813,0
BUTTERFLY,20210122,524.9,528,499.95,502.15,34945,19515
BVCL,20210122,17.45,17.45,16.1,16.7,2787,0
BYKE,20210122,20.75,20.75,19.45,19.6,32805,0
CADILAHC,20210122,470.05,473.1,455.3,460.5,3760715,1055287
CALSOFT,20210122,9.2,9.3,8.65,8.7,146467,100313
CAMLINFINE,20210122,113.15,114.3,106.15,107.35,526383,391120
CAMS,20210122,1789.95,1811.65,1767.25,1780.5,42799,23214
CANBK,20210122,137,138.5,131,133.2,29372244,5094899
CANFINHOME,20210122,506.7,508.3,482.1,491.05,359988,175973
CANTABIL,20210122,376,377.75,368,373.75,168575,21714
CAPACITE,20210122,172,173,164.15,167.45,119404,47748
CAPLIPOINT,20210122,487.05,490.5,477.05,479.05,218265,76869
CAPTRUST,20210122,99,99,91.8,92.25,4335,1534
CARBORUNIV,20210122,412.5,422,411.35,417.4,198070,97837
CAREERP,20210122,164.85,164.9,157.55,159.95,42757,26394
CARERATING,20210122,496,503.3,486.2,493.5,106754,52256
CASTROLIND,20210122,125,128.35,124.8,128.05,1811404,1148545
CCHHL,20210122,4.85,5.1,4.8,5,22023,0
CCL,20210122,248.55,252,247.05,249.9,386237,294726
CDSL,20210122,511,513,503,505.4,525402,222384
CEATLTD,20210122,1440,1535,1437,1495.9,2965273,279123
CEBBCO,20210122,24,24.8,23.15,23.35,33158,0
CELEBRITY,20210122,6.2,6.5,6.05,6.05,31691,0
CENTENKA,20210122,232.15,235.5,225.05,227.6,61688,34242
CENTEXT,20210122,5.1,5.15,4.9,4.9,68643,0
CENTRALBK,20210122,14.05,14.1,13.75,13.8,2679533,1558524
CENTRUM,20210122,24.45,24.7,23.6,23.9,1202533,723060
CENTUM,20210122,436.95,454.8,435.5,440.5,14460,4870
CENTURYPLY,20210122,242,258,240.6,255.9,663488,233633
CENTURYTEX,20210122,411,418.35,404.65,408.15,520077,157844
CERA,20210122,3395.45,3535.9,3390,3503.05,22112,8999
CEREBRAINT,20210122,45.75,47,43.55,46.25,433336,301711
CESC,20210122,664.8,679.8,660,662.3,701305,238578
CESCVENT,20210122,311.05,314.35,302.2,305.75,30974,14569
CGCL,20210122,350,361.9,350,351.45,50705,14452
CGPOWER,20210122,41.75,42.25,39.7,39.7,2494028,2199661
CHALET,20210122,173.85,173.85,167,167.85,199102,109539
CHAMBLFERT,20210122,241.65,248,235,241.55,1448201,440345
CHEMBOND,20210122,196.5,196.5,184.75,187.7,65161,27216
CHEMCON,20210122,444.55,449.8,437.2,438.7,181545,64835
CHEMFAB,20210122,143.1,143.1,135.1,138.2,8350,7284
CHENNPETRO,20210122,124.35,126,120.1,121.05,757896,327287
CHOLAFIN,20210122,434.35,443.85,420.2,422.15,9357221,764670
CHOLAHLDNG,20210122,550.05,560,542.2,555.55,249073,227395
CIGNITITEC,20210122,428,428,409,412.7,61603,45909
CINELINE,20210122,44.05,44.3,42.05,42.85,140410,50946
CINEVISTA,20210122,6.5,6.5,6.2,6.35,4656,4339
CIPLA,20210122,815.8,822.5,798.25,808.3,3883231,846759
CLEDUCATE,20210122,68.25,69.75,68,68.05,10514,7043
CLNINDIA,20210122,357,361.5,351,353.5,28890,13860
CMICABLES,20210122,38,38.75,37.6,37.8,6994,0
CNOVAPETRO,20210122,7.55,7.9,7.2,7.3,3079,0
COALINDIA,20210122,137.35,137.8,132.5,133.2,14810848,4242455
COCHINSHIP,20210122,362,368.1,357.05,359.35,143077,74721
COFORGE,20210122,2572.25,2587.8,2482.9,2491,324671,74296
COLPAL,20210122,1541.95,1552.05,1517.1,1519.8,511425,202404
COMPINFO,20210122,16.25,16.25,14.65,14.9,516157,382223
COMPUSOFT,20210122,9.85,9.85,9.05,9.6,122938,0
CONCOR,20210122,428,435.6,424.3,428.65,2695024,1738785
CONFIPET,20210122,39,42.7,39,41.9,6107693,3084856
CONSOFINVT,20210122,39.55,40.6,39.55,39.6,2963,2398
CONTROLPR,20210122,239,243.6,232,235,17040,12471
CORALFINAC,20210122,21.45,22.2,21.45,21.75,10085,7974
CORDSCABLE,20210122,44,44.85,44,44.35,25978,17363
COROMANDEL,20210122,849.95,861,826.05,833.3,579693,300196
COSMOFILMS,20210122,449.4,461.1,444.65,452.15,133244,80077
COUNCODOS,20210122,3.6,3.85,3.6,3.6,66646,0
CPSEETF,20210122,21.09,21.09,20.35,20.41,2579128,2141994
CREATIVE,20210122,107.05,108.6,104.2,104.95,14336,6953
CREATIVEYE,20210122,3.25,3.35,3.25,3.35,389,389
CREDITACC,20210122,752.7,752.7,725,727.6,235664,200561
CREST,20210122,97.2,97.8,95.55,97.35,5486,3273
CRISIL,20210122,1910,1938.95,1906.55,1920.6,13004,8650
CROMPTON,20210122,440,456,420.4,429.7,2469895,1174584
CSBBANK,20210122,226.3,227.5,220.55,222.65,264350,129136
CTE,20210122,43.8,43.8,41,43.05,13765,6703
CUB,20210122,175,175.7,172.15,174.25,1600145,1264297
CUBEXTUB,20210122,17.1,17.85,17.1,17.7,6684,0
CUMMINSIND,20210122,604.2,620.9,598.2,615.85,1436902,163437
CUPID,20210122,224.65,226.6,219,220.8,50671,32690
CYBERMEDIA,20210122,4.85,4.85,4.85,4.85,437,0
CYBERTECH,20210122,134.35,137.45,127.5,129.25,181876,99172
CYIENT,20210122,515,609.35,515,601.4,7502652,1469515
DAAWAT,20210122,56.5,57.15,55.55,55.7,883064,464677
DABUR,20210122,537,540.5,531.3,532.95,2153095,557881
DALBHARAT,20210122,1159.4,1166.05,1125,1155.05,123951,61698
DALMIASUG,20210122,138.75,139,136.05,136.85,106766,57640
DAMODARIND,20210122,35.1,35.1,31.6,33.15,21262,14974
DANGEE,20210122,110,112.65,106.05,108.5,41949,33702
DATAMATICS,20210122,114,118,112.5,113.35,175805,58692
DBCORP,20210122,80.7,81.3,78.5,80.1,244107,158893
DBL,20210122,423,424.1,413,415.05,124946,56716
DBREALTY,20210122,18.55,19.95,18.5,18.55,495066,0
DBSTOCKBRO,20210122,10.1,10.3,9.75,10.2,2665,1538
DCAL,20210122,136.5,139.4,134.55,136.05,545995,265034
DCBBANK,20210122,117.2,118.35,114.05,115.9,789003,346454
DCM,20210122,27.6,27.8,26.65,26.85,13140,0
DCMFINSERV,20210122,2,2,1.9,1.9,106,106
DCMNVL,20210122,64.35,66.85,62.15,64.35,20430,0
DCMSHRIRAM,20210122,432.5,474.9,425.05,456.4,832874,218463
DCW,20210122,21.25,23,21.25,22,3888197,2023448
DECCANCE,20210122,371,376,362.1,364.6,41648,25292
DEEPAKFERT,20210122,159.65,160.9,156.1,157.6,299686,94937
DEEPAKNTR,20210122,1014,1015.8,987,1001,609335,331310
DEEPENR,20210122,42,44.55,41.55,42.8,53831,31606
DELTACORP,20210122,148.7,148.75,143.2,144.95,1275528,517167
DELTAMAGNT,20210122,25.35,26.45,24.3,26.2,2617,0
DEN,20210122,64.05,64.1,61.15,61.7,462004,261298
DENORA,20210122,259,268.55,257.8,258.05,8950,6159
DFMFOODS,20210122,394.2,397.05,386.45,388.6,25030,16677
DGCONTENT,20210122,15,15.55,14.25,14.8,31558,26417
DHAMPURSUG,20210122,169.8,170.9,162.35,163.95,365110,198239
DHANBANK,20210122,14.15,14.15,13.65,13.7,561631,326417
DHANI,20210122,336,345.9,319,320.45,572466,255769
DHANUKA,20210122,764.05,768.5,734,742.9,53698,30380
DHARSUGAR,20210122,5.85,5.85,5.45,5.7,7059,0
DHFL,20210122,27.4,27.4,27.4,27.4,326162,321327
DHUNINV,20210122,248.45,258,245.5,246,3681,1112
DIAMONDYD,20210122,678.4,686.35,660.1,666.3,6729,4045
DICIND,20210122,393.1,408.5,392.75,399,12806,3727
DIGISPICE,20210122,32.3,32.3,30.2,31.05,122983,0
DISHTV,20210122,12.4,12.55,11.95,12.15,6594710,3379782
DIVISLAB,20210122,3604.6,3613.75,3530,3544.7,720287,261755
DIXON,20210122,14700.3,14749.75,13419.55,14092.55,85189,41755
DLF,20210122,284.5,285,266.4,269.4,24757381,5420669
DLINKINDIA,20210122,108.8,109.4,106.3,107.15,119452,70873
DMART,20210122,2730.1,2899,2730,2862.75,1027906,273308
DNAMEDIA,20210122,0.75,0.75,0.65,0.7,54286,0
DOLAT,20210122,58.7,59,55.6,56.6,204074,127767
DOLLAR,20210122,223.7,230,220,227.5,94339,59187
DONEAR,20210122,35,37.1,34.85,35.95,119779,55404
DPABHUSHAN,20210122,95.95,98.35,92,94.7,5849,4325
DPSCLTD,20210122,14.15,14.15,13.5,13.55,26676,20728
DPWIRES,20210122,118.3,120.75,116.6,117.05,7006,5213
DREDGECORP,20210122,298,301.2,292.05,293.7,65575,22577
DRREDDY,20210122,5048.75,5105.35,4985,5036.9,763122,182372
DSSL,20210122,60,61.6,57.25,58.25,33027,14832
DTIL,20210122,261.35,261.35,245,250.35,7551,3345
DUCON,20210122,7,7.25,6.7,6.7,67160,0
DVL,20210122,68.8,70,67.5,69,12501,7353
DWARKESH,20210122,31.25,31.45,30.2,30.35,560016,295673
DYNAMATECH,20210122,817,821,775,793.75,12989,8665
DYNPRO,20210122,257.9,260.65,253,254.45,60392,34392
EBANK,20210122,3517.5,3517.5,3517.5,3517.5,2,2
EBBETF0423,20210122,1110.99,1110.99,1109.54,1109.57,4708,3509
EBBETF0425,20210122,1027.49,1027.49,1025.1,1025.24,944,941
EBBETF0430,20210122,1137.98,1137.98,1132.08,1135.75,8815,6488
EBBETF0431,20210122,1023.89,1023.98,1020.35,1023.78,10765,10354
EBIXFOREX,20210122,474.3,478.45,470.9,474.15,530,354
ECLERX,20210122,1000,1018,986.7,993.05,72487,42295
EDELWEISS,20210122,66.15,68,65.2,66,584416,304037
EICHERMOT,20210122,2900,3037,2900,2972.6,3091826,374735
EIDPARRY,20210122,368,371.7,349.8,351.7,418235,141180
EIHAHOTELS,20210122,276.85,283.3,270.4,277.45,6705,4678
EIHOTEL,20210122,95.2,95.65,92.7,93.25,517803,315026
EIMCOELECO,20210122,346.1,357.5,340,340.15,1941,1629
EKC,20210122,52.5,53.7,51,51.25,142431,100067
ELECON,20210122,48.8,48.95,46.05,48,343167,111807
ELECTCAST,20210122,21.35,22.25,21.35,21.45,363720,176471
ELECTHERM,20210122,116.05,116.05,110.5,113.15,9809,7104
ELGIEQUIP,20210122,162.3,166.25,159.1,160.3,124753,50578
ELGIRUBCO,20210122,24.8,28.9,24.2,28.9,1241969,531081
EMAMILTD,20210122,477,494.4,471.1,480.85,617561,379358
EMAMIPAP,20210122,102.6,104.4,98.15,100,11715,6343
EMAMIREAL,20210122,67.5,67.5,61.1,62.15,25049,18365
EMKAY,20210122,70.2,72.9,69,70.9,14815,10660
EMMBI,20210122,81.05,81.35,78.3,79.15,13106,8535
ENDURANCE,20210122,1365,1417,1352.65,1409.55,392087,200088
ENERGYDEV,20210122,13.3,13.95,13.3,13.3,300836,169430
ENGINERSIN,20210122,75.6,76.75,72.85,73.5,2476363,1683713
ENIL,20210122,160.05,160.8,153,154.65,59555,38777
EPL,20210122,255.85,257.35,251.3,252.3,420566,319366
EQ30,20210122,437.28,437.28,437.28,437.28,81,81
EQUITAS,20210122,74.5,75.25,71.8,73.65,1251944,607628
EQUITASBNK,20210122,41,42.25,40.5,41.45,1610899,969352
ERIS,20210122,615.75,623.95,605,613.4,82852,39066
EROSMEDIA,20210122,23.2,23.2,22.3,22.6,159051,125275
