<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
ALOKINDS,20210316,21.25,21.65,20.9,21.4,9347244,5266035
ALPA,20210316,38.6,39.75,38,38.25,24371,17906
ALPHAGEO,20210316,205,208.75,201.15,206.05,9030,6376
ALPSINDUS,20210316,2.2,2.2,2,2.2,10392,0
AMARAJABAT,20210316,894.05,901.7,889.55,891.55,505528,164267
AMBER,20210316,3460,3483.95,3414.3,3435.2,41311,21143
AMBIKCO,20210316,991.45,1059,989.95,1047.7,90845,44138
AMBUJACEM,20210316,284.9,290,284.25,285.55,7122222,3103880
AMDIND,20210316,21.3,21.65,20.5,21.45,15494,0
AMJLAND,20210316,25.25,25.85,24.7,24.9,17077,12097
AMRUTANJAN,20210316,528.75,536.9,526,527.55,29126,16319
ANANTRAJ,20210316,56,57.35,54.75,57,802640,451102
ANDHRACEMT,20210316,6.35,6.35,6.25,6.35,432702,340004
ANDHRAPAP,20210316,246.5,254.55,243.3,245.15,77209,28270
ANDHRSUGAR,20210316,315,316.9,311,312.1,31632,18577
ANGELBRKG,20210316,329.6,331.55,327.05,328.3,183789,159015
ANIKINDS,20210316,17.5,17.5,16.7,17,13548,10813
ANKITMETAL,20210316,1.2,1.2,1.1,1.15,84098,80580
ANSALAPI,20210316,7.4,7.7,7.3,7.3,82846,72393
ANSALHSG,20210316,6.25,6.25,5.9,5.95,33629,25360
ANUP,20210316,631.5,636,622.4,630.65,20966,14010
APARINDS,20210316,463.65,488.35,455,477.85,148461,62166
APCL,20210316,215,220.45,212,214.25,29881,16073
APCOTEXIND,20210316,177.5,194.4,176,189.55,659036,277298
APEX,20210316,241,243.4,237.05,238.15,36308,16159
APLAPOLLO,20210316,1131,1134.05,1050.1,1107.55,560864,273457
APLLTD,20210316,912.5,930,906.65,923.55,189831,93033
APOLLO,20210316,109.1,109.95,108.05,108.85,60546,34056
APOLLOHOSP,20210316,3002,3080,2990.8,3073.25,1081398,292831
APOLLOPIPE,20210316,892.65,933.85,885,894.1,105596,38948
APOLLOTYRE,20210316,235.65,236.8,230.6,232.3,5851407,869179
APOLSINHOT,20210316,576.6,576.6,552.25,554.7,435,281
APTECHT,20210316,210,219,208,209.7,268470,63833
ARCHIDPLY,20210316,35.65,35.7,34,34.35,22026,0
ARCHIES,20210316,11.7,11.85,11.4,11.55,98020,87994
ARENTERP,20210316,11.4,11.4,10.8,11.35,3674,2346
ARIES,20210316,95.95,96.3,92.4,93.5,39613,22401
ARIHANT,20210316,22.25,22.25,21.05,21.2,5587,4945
ARIHANTSUP,20210316,38.95,38.95,37,37.85,29731,6976
ARMANFIN,20210316,618.95,677.7,618.95,650.55,17945,12113
AROGRANITE,20210316,45.95,46.45,45,45.55,14293,9943
ARROWGREEN,20210316,76.95,79,75.45,76.95,4384,0
ARSHIYA,20210316,36.2,38,36.2,37.9,112290,0
ARSSINFRA,20210316,23.05,24.3,23.05,23.6,22697,15601
ARTEMISMED,20210316,228,228.75,223.7,223.9,759,629
ARVIND,20210316,74.7,76.45,73.5,74.4,1112095,413193
ARVINDFASN,20210316,159.7,163.85,156.45,161.25,185270,95017
ARVSMART,20210316,100,103.3,98.75,100.6,85934,35998
ASAHIINDIA,20210316,326,326,315.9,318.55,16941,10792
ASAHISONG,20210316,324,324,314,315.25,34797,16500
ASAL,20210316,38,38.65,36.9,37.85,10855,0
ASALCBR,20210316,399.8,407.55,398.05,405.15,110442,55499
ASHAPURMIN,20210316,121,121,117.6,118.75,95515,63069
ASHIANA,20210316,127.5,150,125.5,143.85,1893478,329831
ASHIMASYN,20210316,17.75,18.45,16.8,18,526862,332970
ASHOKA,20210316,108,109.7,106.2,107.95,675742,208505
ASHOKLEY,20210316,121.55,123.9,120.05,123.25,12724147,2925490
ASIANHOTNR,20210316,71.85,73.2,69.5,70.05,12881,8156
ASIANPAINT,20210316,2379.2,2480,2375.35,2468.6,4230564,1435386
ASIANTILES,20210316,170.95,177.6,167,168.1,1577193,752208
ASPINWALL,20210316,187.65,188,181.5,187.05,3131,2376
ASTEC,20210316,1080,1090,1046.2,1082.45,28249,15797
ASTERDM,20210316,140.95,142,139.5,139.85,94315,50788
ASTRAL,20210316,2560.95,2561,2456.2,2473.3,335659,217873
ASTRAMICRO,20210316,135.65,137,130.1,131.15,343752,254667
ASTRAZEN,20210316,3281,3297.9,3171,3181.35,106561,44698
ASTRON,20210316,43.2,50.9,43.2,49.05,1081198,353361
ATFL,20210316,819.95,858.3,810.1,833.5,9879,5415
ATGL,20210316,755.85,755.85,742,747.6,1378624,1104611
ATLANTA,20210316,8.2,8.2,7.7,7.9,31737,27730
ATUL,20210316,6819,6830,6685,6781,11611,7232
ATULAUTO,20210316,192,194.8,189,191.2,47772,21967
AUBANK,20210316,1211.05,1237.65,1208.35,1230.05,1120525,240330
AURIONPRO,20210316,150.55,156.9,135.3,146.2,593049,199777
AUROPHARMA,20210316,836,852.85,828.3,840.95,1433585,405098
AUSOMENT,20210316,52.9,53.2,51,51.6,20246,11494
AUTOAXLES,20210316,1181.05,1198.45,1175.7,1184.45,5203,3321
AUTOIND,20210316,35.1,37.3,35.1,37.3,164112,154938
AVADHSUGAR,20210316,202.65,202.65,193.35,195.1,63259,32065
AVANTIFEED,20210316,476.95,479.85,470,470.65,220604,159846
AVTNPL,20210316,47.8,48.25,46.2,46.7,89140,55606
AWHCL,20210316,287,293.85,281.2,282.4,62227,34149
AXISBANK,20210316,751,752,735.95,737.75,11358574,2458273
AXISBNKETF,20210316,349.18,351.88,345.5,346.69,377,301
AXISCADES,20210316,45.35,46.85,45.35,46.05,75843,62576
AXISGOLD,20210316,39.2,39.38,39.05,39.14,129509,92073
AXISNIFTY,20210316,155.74,156.48,154.3,154.96,3039,2046
AYMSYNTEX,20210316,47.95,49.95,47.95,48.8,6523,5378
BAFNAPH,20210316,152.9,153.8,146,153.8,63566,48667
BAGFILMS,20210316,2.5,2.55,2.45,2.45,327924,268761
BAJAJ-AUTO,20210316,3673.15,3690,3635,3654.45,858553,445137
BAJAJCON,20210316,261,274.5,258.25,271.65,1327696,549372
BAJAJELEC,20210316,1009.95,1014.75,980.1,994.65,97835,44657
BAJAJFINSV,20210316,9725,9785.65,9585,9613.3,370587,81902
BAJAJHIND,20210316,7.25,7.25,6.85,6.9,4582995,2790904
BAJAJHLDNG,20210316,3500.05,3588,3480.7,3502.85,26082,11147
BAJFINANCE,20210316,5488.45,5507,5420,5455.95,1561305,218360
BALAJITELE,20210316,62,62.9,60.55,62.25,290279,169750
BALAMINES,20210316,1755,1760,1710,1716.4,56516,24306
BALAXI,20210316,592.65,599.2,570,576.65,827,504
BALKRISHNA,20210316,22,23.75,22,23.55,16631,0
BALKRISIND,20210316,1634.95,1655,1620.3,1639.1,431079,115771
BALMLAWRIE,20210316,146.8,149.6,143.8,144.2,795634,235089
BALPHARMA,20210316,63.3,64.3,60.15,60.9,225701,129128
BALRAMCHIN,20210316,211,214.15,201,203.2,1488062,582582
BANARBEADS,20210316,55.45,56.8,55.45,55.95,8509,4058
BANARISUG,20210316,1791.05,1799.1,1720,1741.15,1929,892
BANCOINDIA,20210316,162.2,162.8,156,158.2,264847,130286
BANDHANBNK,20210316,343.75,345,334.5,339.5,5227735,1210860
BANG,20210316,29.65,29.65,28.35,28.75,3645,2847
BANKA,20210316,70.65,70.7,68.55,69.95,7633,6215
BANKBARODA,20210316,79.5,79.95,76.4,78.85,65198270,16094953
BANKBEES,20210316,357,357,349.2,350.02,1255725,243371
BANKINDIA,20210316,74.2,74.2,71.6,71.95,3631166,1266258
BANSWRAS,20210316,119.25,121.55,118,118.6,9012,5840
BASF,20210316,2227.95,2260.05,2190,2213.05,16271,6604
BASML,20210316,61.05,66.95,59.9,66.45,227192,126834
BATAINDIA,20210316,1499.6,1527.9,1484,1487.65,502157,122246
BAYERCROP,20210316,5113.7,5148.85,5060,5084.1,12013,7315
BBL,20210316,1150,1273.25,1133.3,1185,77709,25270
BBTC,20210316,1170,1198.55,1170,1178.45,48569,18584
BCG,20210316,9.45,9.45,9.2,9.45,2816320,1717889
BCLIND,20210316,117,117.6,113.05,113.25,27683,12295
BCP,20210316,3.85,3.85,3.7,3.8,1198656,934462
BDL,20210316,359.95,363.85,357.1,360.1,259399,170136
BEARDSELL,20210316,10.45,10.45,9.7,9.95,27281,24252
BECTORFOOD,20210316,375,381.85,373.65,375.25,331543,99408
BEDMUTHA,20210316,24.15,24.15,23.15,24,1485,1054
BEL,20210316,137.5,138.55,135.5,137.85,9757790,2166386
BEML,20210316,1360.2,1423.9,1350,1377.5,1471057,154049
BEPL,20210316,163,166.2,158.65,162.25,1806644,725757
BERGEPAINT,20210316,719,735.95,719,727.55,1144122,226073
BESTAGRO,20210316,369.85,390,369.85,386.65,2186,1493
BFINVEST,20210316,310.4,312.85,309.25,310.35,19606,12006
BFUTILITIE,20210316,279.8,280.45,273.05,275.7,115001,46155
BGRENERGY,20210316,52,53.45,49.05,49.35,337359,194622
BHAGERIA,20210316,164,192.5,163.5,177.3,905694,285575
BHAGYANGR,20210316,46.2,47.6,44.5,45.9,20366,0
BHAGYAPROP,20210316,29.45,29.45,28.65,28.85,4306,3769
BHANDARI,20210316,2.7,2.7,2.55,2.55,284336,0
BHARATFORG,20210316,616.5,621.2,609,611,1206829,269284
BHARATGEAR,20210316,82.85,84.7,81.7,81.9,19547,10962
BHARATRAS,20210316,9710,9787.45,9650,9683.7,1182,684
BHARATWIRE,20210316,44.25,44.45,42.85,43.85,17216,0
BHARTIARTL,20210316,524,533.75,524,529.3,13007824,4684129
BHEL,20210316,55.8,56.2,53.5,53.9,67218075,15457715
BIGBLOC,20210316,91.6,91.6,91.6,91.6,8452,8432
BIL,20210316,152,153.3,149.95,151,18273,17735
BINDALAGRO,20210316,17.55,17.85,17,17.25,53317,28368
BIOCON,20210316,396,396,389.3,391.7,2743146,1237064
BIOFILCHEM,20210316,75.65,75.85,71.65,72.4,46789,0
BIRLACABLE,20210316,68,74.1,68,72.25,1649369,544652
BIRLACORPN,20210316,853.6,858.2,842.05,850.45,84696,44787
BIRLAMONEY,20210316,44.9,46.35,44.9,45.2,224729,67783
BIRLATYRE,20210316,27.2,27.55,26.85,26.95,317864,225719
BKMINDST,20210316,1.1,1.2,1.1,1.1,134979,78271
BLBLIMITED,20210316,6.8,6.8,6.55,6.6,4899,0
BLISSGVS,20210316,120,123.15,103.85,103.85,5445632,2112925
BLKASHYAP,20210316,21.6,21.6,19.6,20.75,663147,0
BLS,20210316,108.6,111.95,107.8,108.5,162318,58802
BLUECHIP,20210316,0.2,0.2,0.2,0.2,4500,0
BLUEDART,20210316,5507.65,5524.6,5353,5476.3,18530,5590
BLUESTARCO,20210316,929,937.4,891.05,895.55,77873,35290
BODALCHEM,20210316,108,109.7,97.2,98.55,7823502,2476846
BOMDYEING,20210316,79.6,80.85,78.3,79.05,1819022,345753
BOROLTD,20210316,181.7,181.85,176.55,177.2,81125,45758
BORORENEW,20210316,276.1,282.7,272.1,273.25,335810,191022
BOSCHLTD,20210316,15044,15062.8,14701,14818.5,29407,7558
BPCL,20210316,464.55,465.6,452.05,453.85,15391437,8684412
BPL,20210316,27.3,27.3,26,26.05,89028,58847
BRFL,20210316,7.25,7.7,7.25,7.55,381160,270582
BRIGADE,20210316,288,288,276,279.05,364064,275818
BRITANNIA,20210316,3462.6,3500,3456.05,3489.1,383099,224199
BRNL,20210316,32.9,33,32.35,32.45,56471,45285
BROOKS,20210316,55.95,57.5,55.95,56.85,8721,4874
BSE,20210316,578.8,578.95,570,571.15,340450,182589
BSELINFRA,20210316,0.95,1.05,0.95,1,7557,5930
BSHSL,20210316,138,139.95,132.75,136.95,515,0
BSL,20210316,38.35,38.55,36.7,37.25,23821,18307
BSLGOLDETF,20210316,4154.95,4240,4106.05,4128.85,501,296
BSLNIFTY,20210316,162.31,166.41,162.31,164.37,228,96
BSOFT,20210316,248.6,256.75,248,254.3,2821551,937140
BURGERKING,20210316,138.95,140.7,137.35,138.25,1504849,827430
BURNPUR,20210316,2.5,2.5,2.4,2.4,69800,0
BUTTERFLY,20210316,560,600,552.05,582.95,357959,246215
BVCL,20210316,19.45,19.45,18.1,19,9544,0
BYKE,20210316,22,22.75,20.55,22.1,81059,36388
CADILAHC,20210316,440.75,442.85,434.8,439.95,1230143,403582
CALSOFT,20210316,9.1,9.25,8.7,9.15,110182,94315
CAMLINFINE,20210316,135,144,133,139.4,575594,218725
CAMS,20210316,1870,1887.1,1855,1867.85,115601,101982
CANBK,20210316,159,159.9,154.25,157.55,15486161,1194223
CANFINHOME,20210316,576.55,596.9,563.6,566.7,693433,261487
CANTABIL,20210316,383.55,384.6,370.55,374.1,111877,18161
CAPACITE,20210316,207.85,223.45,207.85,212.5,331825,132817
CAPLIPOINT,20210316,452.15,458.45,450.1,452.55,97414,59656
CAPTRUST,20210316,138.1,140,132.2,132.2,4898,0
CARBORUNIV,20210316,523,523,504.9,513.4,87690,49100
CAREERP,20210316,140.85,143,140.1,141.15,13232,8920
CARERATING,20210316,456.3,457.75,448,449.3,99700,69695
CASTEXTECH,20210316,0.35,0.4,0.3,0.4,76878,0
CASTROLIND,20210316,127.3,129.25,126.6,127.25,744082,372353
CCCL,20210316,0.65,0.65,0.55,0.6,194269,0
CCHHL,20210316,4.75,4.85,4.6,4.7,57034,36057
CCL,20210316,250.8,256.8,248.15,254.4,96858,45379
CDSL,20210316,608,647,603,633.4,2558617,765976
CEATLTD,20210316,1604.75,1629.95,1574.55,1579.35,220762,91805
CEBBCO,20210316,17.1,17.5,17,17.1,36162,0
CELEBRITY,20210316,6.4,6.95,6.4,6.6,31892,0
CENTENKA,20210316,266,273.95,263.1,270.25,151391,88960
CENTEXT,20210316,4.65,4.65,4.4,4.55,73472,51447
CENTRALBK,20210316,19.3,19.3,18.45,18.8,6487800,2758392
CENTRUM,20210316,28.75,29.3,28.05,28.35,3387902,1578592
CENTUM,20210316,422.1,432.95,422.1,425.9,4833,2079
CENTURYPLY,20210316,316.05,319.75,312,317.15,68381,34358
CENTURYTEX,20210316,496.5,509.5,493.8,498.9,389591,93441
CERA,20210316,4015.45,4050,3980.2,4045.75,5170,2778
CEREBRAINT,20210316,56.75,57,54.35,54.95,4488834,3472597
CESC,20210316,621.1,623.3,616.05,617.9,163796,93924
CGCL,20210316,355.7,358.9,346.15,351.5,69940,7539
CGPOWER,20210316,61,63.3,60.7,62.95,3227599,2709488
CHALET,20210316,170.75,171.15,167.05,167.7,136285,54398
CHAMBLFERT,20210316,239.5,240.15,232.8,235,815686,494803
CHEMBOND,20210316,204.35,207.25,198.45,203.4,27449,14771
CHEMCON,20210316,433.5,456,428.95,446.9,806196,267975
CHEMFAB,20210316,127.2,127.8,126.1,126.7,3070,2607
CHENNPETRO,20210316,107.9,110.9,107.05,109.9,663874,163759
CHOLAFIN,20210316,537.95,544.35,530.2,540.65,3577095,484019
CHOLAHLDNG,20210316,607.5,612,587.7,600.5,96742,26251
CIGNITITEC,20210316,339.5,346,333.5,334.6,43686,24787
CINELINE,20210316,37.8,38,37.05,37.3,36611,26076
CINEVISTA,20210316,6.25,6.4,5.9,6.1,11633,9247
CIPLA,20210316,805.1,808.5,787,792.3,3671229,1354897
CLEDUCATE,20210316,95.2,95.45,90.75,90.75,338926,145583
CLNINDIA,20210316,394,397.55,385.2,389.75,35433,21328
CMICABLES,20210316,50.25,53.8,50.25,53.25,33611,0
CNOVAPETRO,20210316,15.5,15.5,15.5,15.5,2795,0
COALINDIA,20210316,147,148.05,144.6,145.7,11857531,5170520
COCHINSHIP,20210316,376.5,378.35,371.2,372.6,132168,55452
COFORGE,20210316,2840,3015.25,2825,2993.55,1308579,167696
COLPAL,20210316,1598.6,1619.85,1595.15,1613.35,345773,178382
COMPINFO,20210316,18.5,18.75,17.85,18,242109,183890
COMPUSOFT,20210316,9.25,9.4,8.9,9.05,91696,66383
CONCOR,20210316,565,566,554,557.15,1898170,594558
CONFIPET,20210316,45.6,45.65,43.15,43.55,1271636,761697
CONSOFINVT,20210316,61,63,56.35,57.9,28488,18226
CONTROLPR,20210316,230,231.95,228.1,230.1,11946,7940
CORALFINAC,20210316,22.75,23.5,21.5,22.95,18541,7749
CORDSCABLE,20210316,44.85,45.85,43.25,43.6,62949,35746
COROMANDEL,20210316,774.8,781,768.4,779.2,288256,135644
COSMOFILMS,20210316,684,688.5,650.6,654.5,108050,53411
COUNCODOS,20210316,2.1,2.25,2.1,2.1,230136,0
CPSEETF,20210316,23.91,24.1,23.11,23.95,1756504,1308763
CREATIVE,20210316,108.45,108.5,103.35,105.5,11479,5138
CREATIVEYE,20210316,2.8,2.8,2.8,2.8,249,249
CREDITACC,20210316,713,718.5,708.25,716.6,238817,179838
CREST,20210316,90.35,94,88.55,91.2,6774,3425
CRISIL,20210316,1913.8,1935,1907,1921.4,67177,60399
CROMPTON,20210316,403.95,406.5,388.2,398.85,1328340,719624
CSBBANK,20210316,260.8,262.55,254.05,255.3,343044,244929
CTE,20210316,32.85,32.85,30.55,31.2,7735,5435
CUB,20210316,171.45,172.8,169.5,170.2,1004833,369408
CUBEXTUB,20210316,21.55,21.6,20.15,20.2,7969,5032
CUMMINSIND,20210316,868.8,875.7,852.05,859.35,1122074,182502
CUPID,20210316,234.8,238,225,229.4,78551,39004
CYBERMEDIA,20210316,13.75,13.75,13.75,13.75,3876,0
CYBERTECH,20210316,130.1,141.45,130.1,137.45,538743,229345
CYIENT,20210316,670.45,708.35,670,702.05,1497001,456422
DAAWAT,20210316,59.8,61.9,58.3,60.7,2909969,824949
DABUR,20210316,526.1,530.75,525.15,529.1,1684209,991841
DALBHARAT,20210316,1472.35,1570,1470.9,1523.15,583491,351037
DALMIASUG,20210316,171.9,171.9,165.75,166.3,140764,77213
DAMODARIND,20210316,29.85,31.55,28.5,29.15,49186,37839
DANGEE,20210316,130.85,132.5,130,130.7,20612,6713
DATAMATICS,20210316,112.9,126.25,112.9,124.5,2139751,674730
DBCORP,20210316,94,98.6,94,97.7,208691,88876
DBL,20210316,642.5,658,632.1,638.45,134111,39593
DBREALTY,20210316,27.2,27.95,27.1,27.1,162975,0
DBSTOCKBRO,20210316,9.2,9.35,8.4,8.5,9253,1355
DCAL,20210316,124.35,128.65,122.7,123.5,275579,151417
DCBBANK,20210316,114.9,115.15,113.25,114,876579,302682
DCM,20210316,26.15,27,26.05,26.3,19290,13076
DCMNVL,20210316,92,93.75,90.9,93.7,42603,0
DCMSHRIRAM,20210316,518.1,548.05,518.1,543.5,69546,41676
DCW,20210316,29.5,29.9,28.6,29,1868174,601146
DECCANCE,20210316,426.05,426.55,415,417.55,24043,13156
DEEPAKFERT,20210316,235,238,223.4,233.6,1786305,504853
DEEPAKNTR,20210316,1559.9,1599,1530,1570.9,651515,138445
DEEPENR,20210316,39.9,40.35,39.55,39.6,24324,16497
DELTACORP,20210316,196.85,197.85,185,186.45,4542704,1432086
DELTAMAGNT,20210316,32.3,33.5,31.15,32.6,18290,12381
DEN,20210316,60.45,60.45,59.4,59.8,739131,396700
DENORA,20210316,269.3,270.15,260.4,263.45,9956,6404
DFMFOODS,20210316,386.8,391.45,382.05,385.75,18465,12812
DGCONTENT,20210316,9,9,8.35,8.55,18749,13541
DHAMPURSUG,20210316,192.4,192.4,186.1,186.55,254793,89552
DHANBANK,20210316,16.2,17.55,15.9,16.8,12693776,4161389
DHANI,20210316,262.2,299.5,251.6,291.85,9002665,4325527
DHANUKA,20210316,717.35,740,715.1,727.3,83082,30119
DHARSUGAR,20210316,7.15,7.35,6.8,7.2,21320,16137
DHFL,20210316,19.05,19.2,18.3,18.3,1692686,1262851
DHUNINV,20210316,282,282,274,276.25,3349,2256
DIAMONDYD,20210316,658.35,661.45,636,649.4,6307,2742
DICIND,20210316,406.8,406.8,400,401.35,5579,3890
DIGISPICE,20210316,69.05,69.05,69.05,69.05,9596,0
DISHTV,20210316,10.95,11.05,10.75,10.8,2558134,1543489
DIVISLAB,20210316,3429.9,3436,3361.05,3378.25,793917,457380
DIXON,20210316,21149,21179.6,20600,20724.65,40824,18201
DLF,20210316,305.8,306.75,301.6,304.2,5444765,675743
DLINKINDIA,20210316,111.1,113.3,109.2,109.8,279200,73154
DMART,20210316,3117,3166,3050,3071,298799,122757
DNAMEDIA,20210316,0.75,0.85,0.75,0.85,426532,389448
DOLAT,20210316,56.9,58.7,56.6,57.05,491380,90587
DOLLAR,20210316,255,263.3,255,255.75,77763,30460
DONEAR,20210316,34.5,36.8,34,35.1,74910,25231
DPABHUSHAN,20210316,122.9,122.9,116.6,117.5,7177,5372
DPSCLTD,20210316,13,13.3,12.95,13.3,25410,20794
DPWIRES,20210316,117,117.7,112,113.5,2640,1912
DRCSYSTEMS,20210316,156.45,156.45,156.45,156.45,196,0
DREDGECORP,20210316,386.75,393,380,381.05,105018,30019
DRREDDY,20210316,4380.1,4466.7,4365,4449.7,935727,348578
DSSL,20210316,70,76.6,68.4,75.25,137862,55116
DTIL,20210316,277.9,277.9,270,271.45,4720,2984
DUCON,20210316,5.5,5.8,5.45,5.6,61440,56410
DVL,20210316,101.35,103.05,98.5,98.9,29461,19401
DWARKESH,20210316,33.3,34.7,33.1,33.35,1420866,409766
DYNAMATECH,20210316,930.95,934.95,904.45,919.35,5413,3393
DYNPRO,20210316,490,495,484.75,486.75,26115,17768
EASTSILK,20210316,1.55,1.6,1.5,1.55,15737,0
EBANK,20210316,3603,3929.3,3602.3,3713,21,14
EBBETF0423,20210316,1108.6,1109.1,1108.01,1108.01,5455,5251
EBBETF0425,20210316,1014.53,1016,1009.5,1013.28,152890,150540
EBBETF0430,20210316,1111.98,1111.98,1107.01,1109.48,6446,4870
EBBETF0431,20210316,995.16,998,995.16,997.25,12720,12232
EBIXFOREX,20210316,498.85,500.45,480,488.3,1609,1079
ECLERX,20210316,979,1015,967.05,990.85,74972,30206
EDELWEISS,20210316,86.1,91.8,86,88.75,8493074,3702567
EICHERMOT,20210316,2652.45,2683.65,2626,2661.05,654829,189443
EIDPARRY,20210316,344,349.3,342.1,345.7,96728,51461
EIHAHOTELS,20210316,270.75,274,267.3,268.1,3481,2513
EIHOTEL,20210316,102.6,104.6,102.25,102.95,651051,266066
EIMCOELECO,20210316,363.7,368.1,345.45,347.1,3275,2420
EKC,20210316,76.9,83.8,76.5,79.65,1651423,631244
ELECON,20210316,65.45,69.5,65.15,68.85,1074657,472198
ELECTCAST,20210316,26.4,26.4,24.9,25.2,967248,679255
ELECTHERM,20210316,116.4,118.45,110.3,113.6,19915,10637
ELGIEQUIP,20210316,197.7,198.95,192,193.85,89014,42781
ELGIRUBCO,20210316,30.45,30.7,29.05,30.25,49893,33015
EMAMILTD,20210316,491.7,495,483.25,488.45,344559,246266
EMAMIPAP,20210316,100.1,116.8,100.1,116.8,442968,153239
EMAMIREAL,20210316,49.9,50.5,48.8,49.85,40727,27249
EMKAY,20210316,75.4,76.95,73.3,75.1,54501,25844
EMMBI,20210316,80.05,80.05,78.65,79.75,20529,17705
ENDURANCE,20210316,1423.35,1423.35,1386.35,1397.75,95667,79367
