<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
BCG,20201210,5.15,5.15,5,5.05,4192739,3597300
BCP,20201210,7.95,8.55,7.05,8.35,1718438,1092130
BDL,20201210,344.45,346.3,334.3,340.55,204952,80251
BEARDSELL,20201210,11,11,9.65,9.95,50490,41635
BEDMUTHA,20201210,24.15,24.95,23.75,23.75,6217,5711
BEL,20201210,116.8,116.8,112.45,114.4,12916205,3421477
BEML,20201210,751.6,759.4,735.95,747.25,267221,70126
BEPL,20201210,123,129,118,128.05,823649,370773
BERGEPAINT,20201210,680.1,682.5,672.8,679.55,736305,124870
BFINVEST,20201210,311.2,313.2,296.8,300.45,114246,36737
BFUTILITIE,20201210,304,307.4,289.25,300.05,1034028,250103
BGRENERGY,20201210,50.1,51,48.25,48.65,257309,141586
BHAGERIA,20201210,148.2,149.5,142.75,145.35,115603,66601
BHAGYANGR,20201210,22.65,22.65,19.5,21.75,9695,8334
BHAGYAPROP,20201210,22.8,22.85,22.5,22.8,412,401
BHANDARI,20201210,1.45,1.45,1.35,1.4,123483,90820
BHARATFORG,20201210,550,551,535.65,539.2,1919646,766956
BHARATGEAR,20201210,68,79,63.1,75,115364,73783
BHARATRAS,20201210,9616,9714.95,9501,9601.9,2055,1174
BHARATWIRE,20201210,32.7,32.7,30,31.3,21022,11337
BHARTIARTL,20201210,501.5,508.75,494.1,505.15,13194186,5034510
BHEL,20201210,36.45,36.65,34.7,35.65,55059367,10097598
BIGBLOC,20201210,132.45,132.45,132.45,132.45,46907,0
BIL,20201210,157,157,150.1,155.55,1987,1612
BINDALAGRO,20201210,16,16.8,15.1,16.45,237536,140961
BIOCON,20201210,452.45,457.5,446.85,453.95,2511207,594799
BIOFILCHEM,20201210,323,323,323,323,47182,0
BIRLACABLE,20201210,58.8,59,56.35,57.25,100527,45629
BIRLACORPN,20201210,768,768,743,745.85,167227,84887
BIRLAMONEY,20201210,45.55,45.85,43.6,44.4,224332,116321
BIRLATYRE,20201210,32.5,33.95,31,33.95,3469585,1632882
BKMINDST,20201210,0.95,0.95,0.95,0.95,7870,0
BLBLIMITED,20201210,6.05,6.6,6,6.3,191806,178758
BLISSGVS,20201210,180.95,181.4,176,177.25,468527,130303
BLKASHYAP,20201210,7.65,8,7.65,7.85,70416,62334
BLS,20201210,87,87.5,83,84.85,64248,42972
BLUEDART,20201210,3911,3911,3848.1,3862.6,10770,6289
BLUESTARCO,20201210,792.95,802,775,796.55,91933,49615
BODALCHEM,20201210,78.55,79.6,75.55,76.6,840289,377162
BOMDYEING,20201210,74.45,75,72.25,72.95,1461303,604170
BOROLTD,20201210,167.9,169.95,163,163.7,87677,57498
BORORENEW,20201210,132.9,135,127.2,132.55,290058,161609
BOSCHLTD,20201210,13411.1,13460,13127.65,13208.2,118375,37697
BPCL,20201210,395.1,401.5,387.1,399.3,7394056,2618775
BPL,20201210,23.85,23.85,22.85,23.1,72432,52398
BRFL,20201210,12,12.25,11.1,11.95,175988,134870
BRIGADE,20201210,229,233.5,225.6,229.85,167443,92693
BRITANNIA,20201210,3627.1,3747,3624,3739.75,1443681,486716
BRNL,20201210,32.4,35,31.3,33.95,524347,388674
BROOKS,20201210,66.4,67.65,64.15,65.25,18985,11000
BSE,20201210,630,649.4,608,631.25,3458911,690194
BSELINFRA,20201210,1.05,1.05,1.05,1.05,104777,104777
BSHSL,20201210,90,91.2,87,90.8,1665,1404
BSL,20201210,33.25,33.95,32.1,33.8,8266,0
BSLGOLDETF,20201210,4532,4532,4481,4514.95,1040,844
BSLNIFTY,20201210,148.8,148.8,146.69,148.5,490,451
BSOFT,20201210,207.9,207.9,199.15,205.4,5170589,4376728
BURNPUR,20201210,2.4,2.4,2.4,2.4,200351,164731
BUTTERFLY,20201210,422.05,428.75,418.1,423.1,8056,5594
BVCL,20201210,17.5,17.5,16.2,17.4,7000,0
BYKE,20201210,18.1,20.45,17.5,19.35,189821,132507
CADILAHC,20201210,468.6,475.45,464,469.55,2907247,299599
CALSOFT,20201210,10.75,10.75,10,10.7,27647,21201
CAMLINFINE,20201210,120,122,115.4,119.5,431562,208012
CAMS,20201210,1470.35,1524.65,1458.25,1504.75,605787,357083
CANBK,20201210,123.15,125.45,120.25,122.5,50690580,6795830
CANFINHOME,20201210,483.3,483.7,465.8,468.05,189107,89813
CANTABIL,20201210,357,357,344.6,352.15,93271,19652
CAPACITE,20201210,185.55,191.9,181.1,187.95,148502,30776
CAPLIPOINT,20201210,521.9,521.9,501.05,506.9,173056,86032
CAPTRUST,20201210,110,110,101.3,104.65,34328,18943
CARBORUNIV,20201210,373,385,364,379.25,203419,110436
CAREERP,20201210,171,173.5,167.2,170.55,47773,13379
CARERATING,20201210,531.1,534.7,503.2,522.9,163084,123480
CASTEXTECH,20201210,0.35,0.45,0.35,0.4,35720,0
CASTROLIND,20201210,135,135,130.5,131.95,3057465,2420757
CCCL,20201210,0.35,0.35,0.3,0.35,110629,0
CCHHL,20201210,6.3,6.3,5.9,6.3,532008,420488
CCL,20201210,264.5,277.35,261.4,269.6,403273,173891
CDSL,20201210,524,536.6,516.8,525.7,1697426,585879
CEATLTD,20201210,1163.2,1173.4,1151,1155.4,134272,41409
CEBBCO,20201210,17.45,18.1,16.6,17.2,56164,37408
CELEBRITY,20201210,5.05,5.05,4.85,4.95,71102,64916
CENTENKA,20201210,205.95,206.55,201,202.85,23117,14736
CENTEXT,20201210,6.35,6.35,5,5.45,1697648,892584
CENTRALBK,20201210,15.45,15.55,14.7,14.95,11037357,6339579
CENTRUM,20201210,17.1,17.1,16.65,16.95,144418,93115
CENTUM,20201210,348.75,407.55,345.75,401.2,192627,79480
CENTURYPLY,20201210,224.95,226.6,217.55,220.2,238914,97379
CENTURYTEX,20201210,390.45,391.9,378.85,386.25,687369,182183
CERA,20201210,3254.3,3266.3,3190.25,3237.8,3813,2352
CEREBRAINT,20201210,33.1,37,32.2,35.55,793605,396630
CESC,20201210,633.8,633.8,618.2,619.6,189397,78292
CESCVENT,20201210,270,271.5,261.9,264.25,36117,22568
CGCL,20201210,294.1,296.45,291.35,294.15,234002,177713
CGPOWER,20201210,45,45.1,44.1,44.1,12008272,6981153
CHALET,20201210,199.6,199.6,186.6,192.65,361492,199330
CHAMBLFERT,20201210,212.4,234.85,211.2,217.25,5082734,1579904
CHEMBOND,20201210,164.25,166.9,161.55,163.45,9538,6153
CHEMCON,20201210,438,445.1,431.05,436.2,141156,59152
CHEMFAB,20201210,143.5,143.5,136.05,138.05,8805,6190
CHENNPETRO,20201210,103.35,103.35,97.25,101.95,1907775,481349
CHOLAFIN,20201210,369,369.9,362.1,366.35,2568628,665548
CHOLAHLDNG,20201210,524.25,542.55,520.2,525.3,89213,42403
CHROMATIC,20201210,0.95,0.95,0.85,0.95,230126,159894
CIGNITITEC,20201210,421.75,424.1,410,414,28662,19309
CINELINE,20201210,39.2,39.55,37.5,38.25,267739,82469
CINEVISTA,20201210,8.3,8.5,7.7,7.9,15172,13651
CIPLA,20201210,763,767.7,755.1,762.75,3679209,1190766
CLEDUCATE,20201210,64.2,66,63.4,64.75,9604,6721
CLNINDIA,20201210,366,366,358.1,361,28058,17378
CMICABLES,20201210,37.95,45,36.35,41.3,282402,148818
CNOVAPETRO,20201210,8.15,8.2,6.9,7.2,21286,14692
COALINDIA,20201210,135.2,135.45,132.8,134.85,11912807,3630502
COCHINSHIP,20201210,357.2,359.95,352.35,354.75,362919,228349
COFORGE,20201210,2510,2511.8,2455.7,2481.45,230710,47823
COLPAL,20201210,1559,1590,1555.1,1585.35,816982,372664
COMPINFO,20201210,17.3,17.8,16.4,17.45,347542,203524
COMPUSOFT,20201210,9.75,10.1,8.75,9.35,265760,101798
CONCOR,20201210,405.6,406,391.05,402.25,2098666,675002
CONFIPET,20201210,31.4,31.4,30.2,30.45,233155,138074
CONSOFINVT,20201210,39.45,39.45,37.6,38.05,1506,1106
CONTROLPR,20201210,224.1,227,220.1,222.45,9860,6952
CORALFINAC,20201210,22.5,23.4,21.1,21.8,15739,6305
CORDSCABLE,20201210,45.9,47.7,45.3,45.8,142499,73549
COROMANDEL,20201210,792.8,805,786.9,800.15,350916,183583
COSMOFILMS,20201210,447.4,462.4,437.7,459.35,138779,66816
COUNCODOS,20201210,3.35,3.35,3.3,3.35,87457,0
CPSEETF,20201210,20.19,20.27,19.71,19.98,4889108,4296140
CREATIVE,20201210,120,122.9,117.3,120.25,26042,13378
CREATIVEYE,20201210,3.45,3.6,3.05,3.35,19597,17183
CREDITACC,20201210,767.5,771.35,741.7,755.45,94682,60963
CREST,20201210,96.5,97.5,93.3,95.75,16875,7237
CRISIL,20201210,1979,1987.05,1930.6,1940.25,12349,4949
CROMPTON,20201210,336,339.55,325.25,333.1,898516,519907
CSBBANK,20201210,234,234,224.75,225.8,311624,147335
CTE,20201210,46.95,47,43.3,43.3,31044,25318
CUB,20201210,176,178.8,172.6,173.65,1850152,921961
CUBEXTUB,20201210,18.5,18.5,16.9,18,19567,0
CUMMINSIND,20201210,600,610,571.25,582.5,5622070,966098
CUPID,20201210,251.8,251.8,242.25,245.8,99800,49686
CYBERTECH,20201210,81.8,82.8,79.35,81.1,89682,44625
CYIENT,20201210,477,485.9,472.6,478.25,370913,215209
DAAWAT,20201210,57.2,58.75,55.65,57.8,6258318,2040422
DABUR,20201210,502,517,502,514.4,9250804,2666545
DALBHARAT,20201210,1078,1078,1029.3,1037.3,198941,111913
DALMIASUG,20201210,146.35,156.85,146.35,152.65,717626,202341
DAMODARIND,20201210,30.85,30.85,28.8,29.25,9236,8903
DANGEE,20201210,127,127,121,124.1,2270,2183
DATAMATICS,20201210,103.4,103.4,95.05,98.8,472565,199331
DBCORP,20201210,88,88.35,83.5,86.75,171566,89001
DBL,20201210,409.4,409.4,392,394.2,194751,86957
DBREALTY,20201210,13.85,13.85,13.85,13.85,145370,0
DBSTOCKBRO,20201210,10.5,11.15,10.5,11,18349,7596
DCAL,20201210,161.7,163.5,156,156.8,441172,239886
DCBBANK,20201210,114.1,114.9,110.5,112.8,1403326,685014
DCM,20201210,33.9,35.45,32.25,35.45,531899,233829
DCMFINSERV,20201210,1.45,1.45,1.45,1.45,11155,11155
DCMNVL,20201210,35.6,36.4,32.9,35.05,62708,44613
DCMSHRIRAM,20201210,383.95,390.4,381.5,387.5,78418,54253
DCW,20201210,19,19.2,18.05,18.4,785962,541219
DECCANCE,20201210,373.9,373.9,354.1,359.9,69526,37712
DEEPAKFERT,20201210,166,170,160.15,167.8,1083579,301601
DEEPAKNTR,20201210,858.95,894,846.05,866.65,1179423,329952
DEEPENR,20201210,46.95,46.95,43.5,44.95,82863,43609
DELTACORP,20201210,151,152.7,148.05,151.4,1539388,554931
DELTAMAGNT,20201210,27.35,28.75,27.35,28.45,6784,0
DEN,20201210,69.65,70,68.55,69,366267,254500
DENORA,20201210,215.05,217.05,210,212.25,2756,1454
DFMFOODS,20201210,410,410,386.3,400.2,54075,23902
DGCONTENT,20201210,13.8,13.8,12.3,13.25,67940,54368
DHAMPURSUG,20201210,164.8,171.9,161.85,170.15,1513464,570834
DHANBANK,20201210,14,14,12.6,13.85,1140524,576728
DHANI,20201210,287,291.95,282.4,289.1,191251,125456
DHANUKA,20201210,740,763.1,728.5,759.85,73428,39533
DHARSUGAR,20201210,5.85,5.9,5.45,5.9,59878,41831
DHFL,20201210,39.75,39.75,39.75,39.75,789256,789256
DHUNINV,20201210,260.55,272,256.6,262.3,2106,952
DIAMONDYD,20201210,678.05,689,671.1,680.2,2307,1447
DICIND,20201210,386.55,393,381.95,390.05,5036,3797
DIGISPICE,20201210,12.3,12.3,11.3,12.1,76501,0
DISHTV,20201210,12.75,12.75,11.7,12.15,42793769,20597463
DIVISLAB,20201210,3724.9,3763,3706.75,3732.25,638946,166116
DIXON,20201210,11852,12397,11650,12095,69143,43407
DLF,20201210,213.35,219.5,207.65,217.9,14237563,2619100
DLINKINDIA,20201210,123.9,123.9,116.2,117.15,772318,294723
DMART,20201210,2630,2673.5,2575.85,2622.05,713356,244453
DNAMEDIA,20201210,0.45,0.45,0.45,0.45,10197,10197
DOLAT,20201210,47.05,47.2,45.95,46.7,115393,60417
DOLLAR,20201210,184.9,186.35,180,181.95,113617,38312
DONEAR,20201210,33.5,33.5,30.9,32,66345,44884
DPABHUSHAN,20201210,90.25,90.25,88,88.9,2195,1900
DPSCLTD,20201210,12.15,12.25,11.5,11.8,10737,8888
DPWIRES,20201210,90.55,90.55,85.15,85.15,3555,2388
DQE,20201210,1.5,1.5,1.4,1.4,43645,37252
DREDGECORP,20201210,289.8,309,283.1,298.45,633005,121203
DRREDDY,20201210,5058,5086.4,5015,5053.1,948294,237253
DSSL,20201210,45.15,47,44.65,45.35,12572,6946
DTIL,20201210,274,274,261,267.3,7447,4541
DUCON,20201210,6.05,6.05,6.05,6.05,50706,50706
DVL,20201210,67.35,68.45,66.05,67.4,5194,3604
DWARKESH,20201210,31.15,32,30.35,31.65,2999739,1247518
DYNAMATECH,20201210,872.65,873.5,835,841.25,20004,9874
DYNPRO,20201210,243,243.05,234.9,240.1,64727,33308
EASTSILK,20201210,1.25,1.25,1.25,1.25,7043,7043
EBANK,20201210,3251,3251,3251,3251,2,2
EBBETF0423,20201210,1108.5,1109.99,1108.5,1109.03,6023,4223
EBBETF0425,20201210,1023,1024.97,1023,1023.82,925,701
EBBETF0430,20201210,1132.46,1133.99,1131.51,1133.83,6356,6277
EBBETF0431,20201210,1020,1036,1017.53,1018.1,3850,3733
EBIXFOREX,20201210,513.05,526.95,513,519.65,1247,1091
ECLERX,20201210,817,817,787,802.15,168056,61367
EDELWEISS,20201210,76.9,76.9,73.05,73.7,1451656,1134347
EICHERMOT,20201210,2558,2558,2487.1,2492.65,1106304,353320
EIDPARRY,20201210,330,343.75,327.85,339.3,879624,354566
EIHAHOTELS,20201210,268.9,268.9,254.95,259.25,9122,5061
EIHOTEL,20201210,102,102,99,100.2,772602,384457
EIMCOELECO,20201210,341.95,348.8,335,339.95,3981,1384
EKC,20201210,50.15,50.95,48,48.1,259440,165927
ELECON,20201210,37.45,37.8,36.4,36.9,225677,117759
ELECTCAST,20201210,24.25,24.5,23.5,23.75,513230,320369
ELECTHERM,20201210,117.95,118.9,113.2,114.55,52559,21594
ELGIEQUIP,20201210,149,151.5,145.3,146.25,139411,65590
ELGIRUBCO,20201210,22.35,22.35,19.65,20.9,27425,24154
EMAMILTD,20201210,422.95,423,415.8,418.75,423885,286749
EMAMIPAP,20201210,88.3,88.3,82.2,85.35,12807,7489
EMAMIREAL,20201210,50.9,53.6,49.3,49.3,31324,27181
EMKAY,20201210,78.7,78.7,73,73.6,36122,27157
EMMBI,20201210,79.95,80,76.55,77.5,11791,8103
ENDURANCE,20201210,1170,1174.9,1150,1156.6,73280,48461
ENERGYDEV,20201210,9.3,9.55,8.75,9.35,123021,104514
ENGINERSIN,20201210,77.8,78.1,74.8,75.9,2671896,1330347
ENIL,20201210,164.6,179,157.25,164.6,359823,215279
EPL,20201210,261.7,263.9,256.05,260.55,137015,118791
EQ30,20201210,401.55,401.55,385,401.55,73,52
EQUITAS,20201210,72.35,72.35,70,70.8,2377577,1509585
EQUITASBNK,20201210,37.25,37.9,36.95,37.05,1902573,1157267
ERIS,20201210,536.5,538,525,528.5,77856,52332
