<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
ARCOTECH,20201105,2.1,2.1,1.95,2,9155,0
ARENTERP,20201105,10.1,10.15,9.6,10.1,229,227
ARIES,20201105,83,84.5,81.8,83.85,36608,23627
ARIHANT,20201105,15.85,16.2,15.55,15.6,1822,1721
ARIHANTSUP,20201105,20.1,21,20.1,20.8,5537,5537
ARMANFIN,20201105,580.35,587.45,573.5,580.3,5963,3784
AROGRANITE,20201105,29.1,31,28.2,30.2,51269,31328
ARROWGREEN,20201105,46.05,46.45,44.65,45.6,3302,1880
ARSHIYA,20201105,13.2,13.75,13,13,5181,0
ARSSINFRA,20201105,12,12.55,11.9,12,6884,5883
ARTEMISMED,20201105,158.05,158.85,153.05,154.65,674,391
ARVIND,20201105,34.25,34.35,33.5,34,908947,406155
ARVINDFASN,20201105,124,127.5,123.8,124.8,123595,88124
ARVSMART,20201105,86.1,86.95,85.3,85.75,47754,23376
ASAHIINDIA,20201105,224,226.2,221,222.05,38958,25686
ASAHISONG,20201105,235.95,247.85,230.5,238.95,180882,93892
ASAL,20201105,21.25,21.3,21,21.15,2927,2877
ASALCBR,20201105,245.1,249.9,244.25,246.55,22718,11339
ASHAPURMIN,20201105,79.3,80.9,73.25,77.3,83942,38433
ASHIANA,20201105,79.75,80.45,78.2,79.1,12816,6441
ASHIMASYN,20201105,7.3,7.95,7.3,7.9,54103,0
ASHOKA,20201105,61.8,62.75,61.65,62.05,280842,127639
ASHOKLEY,20201105,84.8,86,83.85,85.35,25289820,4100208
ASIANHOTNR,20201105,52.4,58,51.55,53.65,9765,6569
ASIANPAINT,20201105,2190,2245.7,2183.65,2238.3,2671841,822020
ASIANTILES,20201105,283.15,285.6,280.85,284.5,144512,27977
ASPINWALL,20201105,119.55,120,115.4,116.5,1464,668
ASTEC,20201105,1071.9,1088,1061.25,1072.2,35472,11061
ASTERDM,20201105,133.55,135.05,133.2,133.9,405118,45056
ASTRAL,20201105,1128.45,1153,1126.35,1148.4,53781,30962
ASTRAMICRO,20201105,105,109.75,105,108.55,269361,113595
ASTRAZEN,20201105,4306,4338,4251,4294.35,19040,9102
ASTRON,20201105,45.9,47.35,44.5,45.95,6005,2836
ATFL,20201105,709.95,717.9,700,708.55,12094,6534
ATLANTA,20201105,6.6,6.65,6.25,6.5,28507,25551
ATLASCYCLE,20201105,39.8,40.5,38.1,39.05,7917,0
ATUL,20201105,6046.15,6110,6012,6095.15,11629,7511
ATULAUTO,20201105,155.75,162,153.15,159.15,268246,114438
AUBANK,20201105,785,794,752,757.85,452801,231473
AURIONPRO,20201105,72.05,73.4,69,72.15,4048,3002
AUROPHARMA,20201105,790,793,780.2,791.25,1473471,346760
AUSOMENT,20201105,54.6,61.5,52.45,60,227242,76877
AUTOAXLES,20201105,695.8,717,695.8,714.4,18190,9310
AUTOIND,20201105,27.95,28.4,27.5,28.25,18185,14526
AUTOLITIND,20201105,18.7,18.7,17.6,18.2,6283,3773
AVADHSUGAR,20201105,173.55,177.85,173.55,176.7,18639,11525
AVANTIFEED,20201105,484.55,491.35,484.5,489.15,227382,82529
AVTNPL,20201105,43.1,44.5,43.05,43.3,81600,45172
AXISBANK,20201105,534.9,542.5,527.55,539.3,23728389,9134812
AXISCADES,20201105,43.8,43.8,42.5,43,26335,18410
AXISGOLD,20201105,44.5,44.77,44.5,44.7,31695,19524
AXISNIFTY,20201105,124,125,123.9,124.91,5231,4682
AYMSYNTEX,20201105,30.4,30.4,28.1,29.15,29626,17172
BAFNAPH,20201105,140.2,140.2,140.2,140.2,8011,0
BAGFILMS,20201105,2.35,2.45,2.35,2.45,41469,25622
BAJAJ-AUTO,20201105,2951,2970,2927,2949.3,507235,126426
BAJAJCON,20201105,186.15,188.55,185.25,186.2,158605,57637
BAJAJELEC,20201105,491,514.9,488.85,504.9,946693,139187
BAJAJFINSV,20201105,5855,6080.6,5845.25,6055.15,848673,240434
BAJAJHIND,20201105,4.55,4.55,4.4,4.45,956091,626010
BAJAJHLDNG,20201105,2327.4,2377,2306.1,2369.05,35250,17632
BAJFINANCE,20201105,3610,3750,3587.65,3736.9,6332141,1364003
BALAJITELE,20201105,62.5,63,61.5,62.15,70437,47564
BALAMINES,20201105,828,848.35,818.45,843.4,190782,49042
BALAXI,20201105,682.1,753.45,681.75,734.8,3950,0
BALKRISHNA,20201105,12.15,13.35,12.15,12.7,5255,3553
BALKRISIND,20201105,1385,1416.4,1366.7,1412.25,773367,232396
BALLARPUR,20201105,1.2,1.2,1.1,1.15,482226,0
BALMLAWRIE,20201105,100.9,101.9,100.45,100.95,109254,72732
BALPHARMA,20201105,49.6,53.6,49.5,53.6,15728,0
BALRAMCHIN,20201105,150.3,152.6,148.3,149.95,727599,408060
BANARBEADS,20201105,53.5,62,53.3,57.3,127352,39623
BANARISUG,20201105,1324.5,1342.9,1298.95,1302.65,5567,5257
BANCOINDIA,20201105,90,92.7,89.55,91.3,50264,29909
BANDHANBNK,20201105,317,321.8,313,321,10684278,4097393
BANG,20201105,20.45,20.5,19.4,20.3,2906,2391
BANKA,20201105,43.95,43.95,40,41.2,34700,23114
BANKBARODA,20201105,45.3,46.55,45.05,45.75,31843085,4026362
BANKBEES,20201105,264,264.88,260.11,264.04,1184351,481421
BANKINDIA,20201105,39.55,40.4,39.55,39.85,1762068,597181
BANSWRAS,20201105,73.9,74.85,72,73.15,3838,2403
BASF,20201105,1468,1557.45,1455,1485.2,532697,105015
BASML,20201105,83.1,86.45,82,85.65,2925,1403
BATAINDIA,20201105,1325,1337.8,1313.6,1334.85,388079,83869
BAYERCROP,20201105,5400,5741.2,5351,5546.15,41289,20829
BBL,20201105,685.35,704.55,685.15,702,7137,4504
BBTC,20201105,1197.95,1228.8,1185.1,1218.8,75765,27613
BCG,20201105,5.25,5.35,5.15,5.25,1216028,744135
BCP,20201105,5.15,5.15,4.75,4.75,55048,39728
BDL,20201105,288.05,301.75,285.5,296.65,562055,121302
BEARDSELL,20201105,9.15,9.6,8.75,9.4,1313,0
BEDMUTHA,20201105,18.4,18.95,18,18.05,6731,0
BEL,20201105,89.4,93.45,89.05,92.9,7247088,2466356
BEML,20201105,610.5,622.75,610.05,616.8,198162,38289
BEPL,20201105,87.95,91.9,87.15,89.7,874063,422278
BERGEPAINT,20201105,644.8,650.65,640.25,647.25,1252182,193591
BFINVEST,20201105,260,276.45,259,269.6,26883,8555
BFUTILITIE,20201105,234,239.4,232.2,236,131455,43651
BGRENERGY,20201105,32.2,32.5,31.05,31.3,91162,48444
BHAGERIA,20201105,129.55,132.2,128,130.25,62661,11608
BHAGYANGR,20201105,17.65,17.9,17.6,17.6,1692,1449
BHAGYAPROP,20201105,22.7,22.75,22.7,22.7,505,380
BHANDARI,20201105,1.15,1.15,1.05,1.15,101650,48642
BHARATFORG,20201105,469.75,475,463.4,473.15,2054891,577425
BHARATGEAR,20201105,48.2,52.9,48.2,52.05,43793,39554
BHARATRAS,20201105,8600.5,8920,8600.5,8827.7,2521,1146
BHARATWIRE,20201105,23,23.05,22.3,22.6,13056,9970
BHARTIARTL,20201105,457,461.9,452.6,457.3,9234395,3414270
BHEL,20201105,27.5,29.15,27.35,28.4,42148409,10165739
BIGBLOC,20201105,72,72,71.4,71.5,958,0
BIL,20201105,137.45,141.95,137.45,137.45,2628,0
BILENERGY,20201105,0.75,0.8,0.75,0.75,137395,80111
BINDALAGRO,20201105,11.95,12.05,11.55,11.75,8848,8176
BIOCON,20201105,413,415,406.4,413.3,3442421,979380
BIOFILCHEM,20201105,110.95,110.95,110.95,110.95,71695,0
BIRLACABLE,20201105,47.8,48.9,47,48.65,31196,15668
BIRLACORPN,20201105,642.4,658.85,640.4,642.9,289177,127633
BIRLAMONEY,20201105,42.3,42.85,42,42.1,87832,43644
BIRLATYRE,20201105,19.2,19.6,18.65,19.1,130237,91840
BKMINDST,20201105,0.6,0.6,0.6,0.6,93,93
BLBLIMITED,20201105,5,5.05,4.7,5,3765,0
BLISSGVS,20201105,167.9,169.5,167.8,169,415732,98595
BLKASHYAP,20201105,5.6,5.6,5.3,5.35,42434,0
BLS,20201105,87.7,87.7,83.3,86.15,32228,17928
BLUECOAST,20201105,3.3,3.3,3.3,3.3,371,0
BLUEDART,20201105,3762,3810,3680,3758.15,62151,20092
BLUESTARCO,20201105,633.15,647.05,633.15,644.7,36958,22395
BODALCHEM,20201105,60.1,60.8,59.9,60.15,135862,73944
BOMDYEING,20201105,62.05,62.8,61.65,62.1,605194,180168
BOROLTD,20201105,140.55,143.3,140.55,141.95,9149,0
BORORENEW,20201105,96.75,98.5,95.05,95.95,268957,116052
BOSCHLTD,20201105,11852,12039.7,11780,12003.5,43860,10080
BPCL,20201105,354.7,368.75,350.7,366.3,13657923,2862749
BPL,20201105,17.35,17.55,17.2,17.4,22964,14242
BRFL,20201105,8.7,9,8.55,8.75,13840,0
BRIGADE,20201105,185,214.4,183.65,203.6,1339806,515311
BRITANNIA,20201105,3512,3530,3465.45,3499.25,999876,585724
BRNL,20201105,28.5,29.3,28.5,29,14567,12744
BROOKS,20201105,57.7,57.95,55.1,56.9,10799,0
BSE,20201105,478,496,475.25,492.5,320673,111662
BSELINFRA,20201105,1.05,1.1,1.05,1.05,255282,215896
BSHSL,20201105,93.6,93.6,93.6,93.6,25,25
BSL,20201105,29.5,32.2,29.5,30.95,7217,3778
BSLGOLDETF,20201105,4706.65,4719.8,4670.05,4704.9,349,272
BSLNIFTY,20201105,131.3,133.75,127.82,133.49,234,119
BSOFT,20201105,185.5,188,183.4,186.1,657781,370664
BURNPUR,20201105,1.5,1.55,1.5,1.5,67023,65908
BUTTERFLY,20201105,329.95,344,327,344,67686,0
BVCL,20201105,13.75,14.3,13.15,13.4,4358,0
BYKE,20201105,13.2,13.85,13.2,13.55,31888,24738
CADILAHC,20201105,446,449.8,437.25,442.9,5283605,1251851
CALSOFT,20201105,8.55,9.25,8.55,9.25,4620,0
CAMLINFINE,20201105,104.4,105.95,99.6,105.75,1040141,343465
CAMS,20201105,1275,1295,1267.4,1290.25,51937,31390
CANBK,20201105,90.2,92.85,89.65,91.5,12038116,2113026
CANFINHOME,20201105,457.1,465.85,456,464.15,153681,75140
CANTABIL,20201105,326.65,335,313,326.95,106503,17628
CAPACITE,20201105,132,133.45,130,130.95,24326,15941
CAPLIPOINT,20201105,495,508.3,490,497.35,322735,78159
CAPTRUST,20201105,59.45,59.45,56.45,57.3,1565,1094
CARBORUNIV,20201105,300.1,302.6,299.15,301.95,261958,188299
CAREERP,20201105,155.1,160,152.1,155.65,29005,16191
CARERATING,20201105,383,423.35,374.25,404.3,4181973,763843
CASTEXTECH,20201105,0.35,0.45,0.35,0.45,76121,0
CASTROLIND,20201105,112,112.65,110.4,110.9,1350029,919561
CCCL,20201105,0.35,0.35,0.25,0.25,40192,0
CCHHL,20201105,3.05,3.1,2.95,3.05,27939,18222
CCL,20201105,242,253,242,250.7,187225,121441
CDSL,20201105,464.1,470.65,462.8,467.4,466388,180872
CEATLTD,20201105,1132,1135,1107,1109.75,108506,48796
CEBBCO,20201105,13.5,13.75,13.35,13.4,10072,9822
CELEBRITY,20201105,4.7,4.7,4.5,4.55,3893,1920
CENTENKA,20201105,174.6,175.5,157.8,170.8,66119,38573
CENTEXT,20201105,3.25,3.45,3.2,3.3,79297,57581
CENTRALBK,20201105,11.1,11.25,11.05,11.15,2246008,1364783
CENTRUM,20201105,17.35,17.5,16.75,17.2,687142,302610
CENTUM,20201105,281,284.9,270.35,279.15,7457,1780
CENTURYPLY,20201105,181.45,186,179.85,182.2,90627,41063
CENTURYTEX,20201105,311.55,315,308.5,311.15,502775,143391
CERA,20201105,2790,2816.8,2755.25,2764.25,4149,2450
CEREBRAINT,20201105,27.95,28.5,27.95,28.05,47681,40246
CESC,20201105,576.55,581.65,572.5,576,127530,42626
CESCVENT,20201105,228.2,260,225.1,250.55,739515,166806
CGCL,20201105,248,254.75,247.95,252.6,222761,167625
CGPOWER,20201105,30.85,31.2,29.95,30.55,3517494,2394281
CHALET,20201105,137.5,139.9,137.25,138.7,30952,18174
CHAMBLFERT,20201105,162.8,166.4,160.4,165.4,486611,290120
CHEMBOND,20201105,154.45,157.35,151.35,155.3,9006,6764
CHEMCON,20201105,434.95,439.9,430,434.15,303240,103605
CHEMFAB,20201105,122.1,129.8,122.1,124.55,2138,1528
CHENNPETRO,20201105,74.05,76.25,73.7,75.8,651202,244089
CHOLAFIN,20201105,295,308.3,291.3,306.05,5915412,1294355
CHOLAHLDNG,20201105,408,415,407.1,409.15,63442,43016
CHROMATIC,20201105,0.6,0.65,0.6,0.65,15844,0
CIGNITITEC,20201105,459.7,461.8,443.5,450.05,103833,69272
CINELINE,20201105,29.25,34,27.55,32.25,1208427,325535
CINEVISTA,20201105,6.15,6.2,5.75,5.8,6449,0
CIPLA,20201105,786,796.1,778.3,793.5,6656549,1138453
CLEDUCATE,20201105,61.5,63.8,60,62.3,4036,0
CLNINDIA,20201105,303,310,300,303.1,34827,18182
CMICABLES,20201105,34.9,35.95,33.55,33.85,5617,3993
CNOVAPETRO,20201105,6.3,6.85,6.3,6.4,237,215
COALINDIA,20201105,116.35,120.6,115.25,119.85,14904921,5372617
COCHINSHIP,20201105,338.8,344.5,334,335.75,284692,188081
COFORGE,20201105,2222,2229,2180,2197.75,357307,54264
COLPAL,20201105,1490,1494.95,1473,1482,1052295,582507
COMPINFO,20201105,13.8,14.4,13.5,13.9,63606,19048
COMPUSOFT,20201105,7.3,7.3,6.85,7.1,18453,11910
CONCOR,20201105,399.25,409.4,398.2,407.3,1778251,828081
CONFIPET,20201105,27.45,27.9,25.4,26.9,237995,93011
CONSOFINVT,20201105,35,35,33,35,343,330
CONTROLPR,20201105,217.35,223.75,216.75,218.6,6175,4116
CORALFINAC,20201105,19.05,19.75,18.1,19,38143,29058
CORDSCABLE,20201105,39.3,40.7,39.15,39.65,11017,5881
COROMANDEL,20201105,747.05,755.6,742.35,744.65,206158,123103
COSMOFILMS,20201105,433.15,444.5,428.2,434.1,168318,95027
COUNCODOS,20201105,3.75,3.75,3.75,3.75,20121,20121
CPSEETF,20201105,16.5,16.89,16.48,16.85,3323717,3215779
CREATIVE,20201105,137.75,137.75,127,129.65,24447,2840
CREATIVEYE,20201105,3.1,3.1,2.85,2.85,1871,0
CREDITACC,20201105,628.5,655,628.5,649.45,141811,87512
CREST,20201105,88.15,92.9,83.15,90.2,38193,19869
CRISIL,20201105,1961,2010,1961,1998.25,28019,18993
CROMPTON,20201105,310,316.6,307.05,309.25,928446,560407
CSBBANK,20201105,236.4,241.4,232,236.85,261589,214958
CTE,20201105,29,29,26.85,27.25,14583,8105
CUB,20201105,157.5,162.3,157.5,161.5,1279804,750311
CUBEXTUB,20201105,11.55,11.55,10.5,10.8,6031,5083
CUMMINSIND,20201105,443.2,455.25,442.85,454.35,450418,132343
CUPID,20201105,212,217,210.95,215.65,84761,46592
CYBERTECH,20201105,78.8,81,78.05,80.5,98075,53763
CYIENT,20201105,410.55,414.5,405.5,408.45,166122,74939
DAAWAT,20201105,50.85,52.55,50.25,52.3,1982849,592959
DABUR,20201105,521,525.65,516,519.55,3293074,1060595
DALBHARAT,20201105,847,883.9,830.5,872.65,353065,201361
DALMIASUG,20201105,129.35,131.7,126.45,131,79442,54365
DAMODARIND,20201105,22.1,22.5,21.4,21.7,3007,2945
DATAMATICS,20201105,71.4,72.45,70.9,71.1,56188,40866
DBCORP,20201105,74.75,74.8,73.2,73.85,45719,29633
DBL,20201105,330.05,336.5,330.05,334.15,53497,27786
DBREALTY,20201105,6.7,6.85,6.6,6.75,104846,77984
DBSTOCKBRO,20201105,9.3,9.85,8.7,9.2,1986,1296
DCAL,20201105,144,146.5,142.05,142.65,159407,63902
DCBBANK,20201105,80.9,82.4,80.5,81.65,1249759,573927
DCM,20201105,17.1,17.8,17.1,17.5,3930,2956
DCMFINSERV,20201105,1,1,1,1,1102,0
DCMNVL,20201105,26.55,28,26.15,26.9,17601,8926
DCMSHRIRAM,20201105,323,324.1,317.1,317.65,88531,62312
DCW,20201105,14.2,14.2,13.9,13.95,120461,94172
DECCANCE,20201105,317.45,323.45,310.9,321.05,45193,23195
DEEPAKFERT,20201105,144.2,147.95,143.25,143.9,324345,134409
DEEPAKNTR,20201105,721,757.8,715.55,751.85,1179674,388067
DEEPENR,20201105,65.55,71,65.55,70,29941,23896
DELTACORP,20201105,113,114.25,112.2,112.65,741808,348570
DELTAMAGNT,20201105,18,18.7,17.9,17.95,5801,4398
DEN,20201105,69.45,70.35,68,68.5,81759,43908
DENORA,20201105,210.55,213.95,205.35,206.95,7463,2391
DFMFOODS,20201105,335,344.8,335,342.3,27217,19322
DGCONTENT,20201105,10.3,10.8,10,10.3,23696,0
DHAMPURSUG,20201105,138.9,140.4,138.3,139.4,137417,62405
DHANBANK,20201105,11.95,12,11.8,11.9,231284,118704
DHANI,20201105,190.3,193.3,189.25,190.25,278642,164694
DHANUKA,20201105,723,735,718.25,731.25,35263,18330
DHARSUGAR,20201105,4.55,4.55,4.15,4.35,10972,9114
DHFL,20201105,15.7,16.2,15.6,15.65,932567,505581
DHUNINV,20201105,239.95,241.85,224,234.5,4504,908
DIAMONDYD,20201105,604,611,596.1,610,4114,2899
DICIND,20201105,364.1,368.6,361.1,368.45,5751,2826
DIGISPICE,20201105,6.8,6.95,6.5,6.95,19732,15690
DISHTV,20201105,11.8,12.05,11.4,11.5,4516780,2257781
DIVISLAB,20201105,3210.9,3242,3168.1,3209,1169897,240011
DIXON,20201105,9670,10100,9613,10020.8,80903,55560
DLF,20201105,165.05,167.3,164.2,165.8,13322658,5002683
DLINKINDIA,20201105,101.5,102,100.3,101.15,74999,39314
DMART,20201105,2202.5,2325.45,2202.5,2281.95,600284,217873
DNAMEDIA,20201105,0.4,0.4,0.35,0.35,3634,3634
DOLAT,20201105,45,45.85,44.7,45.05,32225,27008
DOLLAR,20201105,136.95,141.55,136.95,140.15,163619,136933
DONEAR,20201105,23.75,24.35,23.75,24.15,7880,4968
DPABHUSHAN,20201105,109.45,110.9,101.95,104.1,4560,2474
DPSCLTD,20201105,12.05,12.05,11.75,11.95,4899,4580
DPWIRES,20201105,73.1,73.5,67.1,69.65,2275,1703
DQE,20201105,1.1,1.2,1.1,1.15,3000,2844
DREDGECORP,20201105,236.7,243.5,236.05,241.5,40090,11487
DRREDDY,20201105,4972.75,4999.3,4922.1,4958.5,1034046,239322
DSSL,20201105,38.75,39.6,37.9,38.1,12777,4674
DTIL,20201105,284.1,290,282.45,285.8,2806,1801
DUCON,20201105,4.4,4.4,4.4,4.4,92999,87999
DVL,20201105,59.45,59.45,56.85,57.05,5069,0
DWARKESH,20201105,27.7,27.95,27.5,27.6,251135,146678
DYNAMATECH,20201105,672.3,685,660,666.95,6811,4392
DYNPRO,20201105,223.7,228,221.4,223.2,45198,23780
EASTSILK,20201105,0.95,0.95,0.95,0.95,4000,4000
EBANK,20201105,2561,2852,2561,2852,2,1
EBBETF0423,20201105,1097.75,1099.24,1097.75,1098.38,1320,1310
EBBETF0425,20201105,1013.67,1015.5,1013.06,1015.11,3250,3223
EBBETF0430,20201105,1127,1127,1119.65,1120.56,59294,58377
EBBETF0431,20201105,1011.01,1015.95,1011.01,1015.4,4589,4328
EBIXFOREX,20201105,305.65,316,304,308.55,2708,1812
ECLERX,20201105,680,722,680,713.9,83600,39826
EDELWEISS,20201105,53.45,55.65,53.4,55.65,2947861,2403235
EICHERMOT,20201105,2122,2142.2,2103,2119.8,828400,192378
EIDPARRY,20201105,275.85,287,274.35,284.6,258195,97860
EIHAHOTELS,20201105,228.3,229.95,226.05,228.15,3986,2308
EIHOTEL,20201105,75,75.1,73.7,74.25,331307,201885
EIMCOELECO,20201105,294,310,294,310,617,478
EKC,20201105,29,30.35,28.7,30.25,133421,0
ELECON,20201105,22.2,23.7,22.2,23.45,121036,76856
ELECTCAST,20201105,20.2,20.5,20,20.2,386146,210858
ELECTHERM,20201105,89.55,91.7,88.85,90.85,8797,5931
ELGIEQUIP,20201105,109.65,110,107.1,108.25,21365,15347
ELGIRUBCO,20201105,16.6,16.9,16.3,16.55,8144,6701
EMAMILTD,20201105,374,382,368.55,375.15,1451005,544991
EMAMIPAP,20201105,64.4,66,63.6,64,5769,4047
EMAMIREAL,20201105,34.5,36.15,33.55,36.15,31145,0
EMKAY,20201105,63.95,64.75,62.7,63.7,10908,8175
EMMBI,20201105,71.1,72.5,70.4,71.1,17432,11548
ENDURANCE,20201105,1050,1063.9,1045.25,1054.9,33504,22947
ENERGYDEV,20201105,5.1,5.25,5,5.15,9066,5628
ENGINERSIN,20201105,64.95,65.35,64.35,64.8,781382,464967
ENIL,20201105,144.85,147,142.25,145.55,33395,28157
EPL,20201105,254.45,258.1,254.45,255.6,48928,39051
EQ30,20201105,350,357.5,344,352.55,17,17
EQUITAS,20201105,42,44.15,41.5,43.55,7556127,3260348
EQUITASBNK,20201105,32.7,33.3,32.4,33,3951058,2779943
