<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
BALKRISIND,20210301,1556,1598.15,1556,1584.8,365513,86390
BALMLAWRIE,20210301,125,128.25,124.05,125.65,1529035,666509
BALPHARMA,20210301,55.7,56.85,49.55,53.8,25462,12539
BALRAMCHIN,20210301,177.25,184.4,175.95,181.4,1627117,540297
BANARBEADS,20210301,59.25,59.25,56.3,56.95,8560,6007
BANARISUG,20210301,1725.1,1799,1718.3,1795.05,1752,1086
BANCOINDIA,20210301,155,156.25,151.6,154.3,133738,42982
BANDHANBNK,20210301,349,351.25,336.25,338.4,6356872,1805184
BANG,20210301,28,28,26.55,27.25,6062,4000
BANKA,20210301,76.45,77.5,73.5,75.2,3284,1689
BANKBARODA,20210301,85.4,86.35,82.9,83.35,51758155,11556175
BANKBEES,20210301,359,359,352.24,354.96,847397,259349
BANKINDIA,20210301,83.3,84.2,80.6,80.9,4473304,1546229
BANSWRAS,20210301,120.8,120.8,113.55,119.6,47777,28841
BASF,20210301,1953.45,1999,1863.25,1898.7,50898,29177
BASML,20210301,67.8,69.45,67.05,67.5,10279,6248
BATAINDIA,20210301,1450,1478,1444,1468.9,540241,167035
BAYERCROP,20210301,5218,5218,5045.1,5074,16869,9139
BBL,20210301,1135,1149,1104,1135.05,10248,5246
BBTC,20210301,1164.9,1186,1156,1161.45,51082,22946
BCG,20210301,7.65,7.85,7.55,7.6,3050517,2077336
BCP,20210301,5.1,5.1,5.1,5.1,21806,21804
BDL,20210301,354.8,370,353.55,367.2,1299286,420131
BEARDSELL,20210301,10.1,10.1,9.6,9.9,11186,11186
BECTORFOOD,20210301,405,405,390.2,392.25,648802,250730
BEDMUTHA,20210301,23.35,23.85,23.25,23.35,5210,3491
BEL,20210301,138.7,147,137.95,145.95,20686485,5789967
BEML,20210301,1090,1185,1080,1165.1,2250849,317926
BEPL,20210301,145.85,146.7,135.15,138.5,911459,391633
BERGEPAINT,20210301,681,723,681,718.75,2028724,417268
BESTAGRO,20210301,420.2,455.15,402,438.3,1271,423
BFINVEST,20210301,278.5,289.5,277.1,283.65,39007,11330
BFUTILITIE,20210301,275,291,273.5,285.05,343340,128164
BGLOBAL,20210301,1.1,1.15,1.05,1.15,25456,0
BGRENERGY,20210301,46.5,49,46,46.85,388102,169047
BHAGERIA,20210301,166,169.9,164.7,167.15,35107,18595
BHAGYANGR,20210301,48.7,48.7,48.7,48.7,23958,23957
BHAGYAPROP,20210301,28.4,28.7,27.75,28.4,26780,24714
BHANDARI,20210301,2.85,2.95,2.75,2.85,153990,0
BHARATFORG,20210301,619.6,627.3,611.3,618.5,1894304,599477
BHARATGEAR,20210301,80.5,80.5,77.4,78.05,13334,8814
BHARATRAS,20210301,10090,10525,10005.05,10389.3,13280,6013
BHARATWIRE,20210301,41.55,45,41.55,42.95,18713,0
BHARTIARTL,20210301,558,559.1,521,532.2,54075848,24731634
BHEL,20210301,48.7,49.6,47.6,48.8,123674746,21968124
BIGBLOC,20210301,142,144,142,143.4,37829,21052
BIL,20210301,153.75,153.75,147,147.75,6498,3772
BINDALAGRO,20210301,17.95,20.15,17.7,19.6,426671,185212
BIOCON,20210301,395,399,387.4,395.65,2691673,923174
BIOFILCHEM,20210301,90.45,90.45,90.45,90.45,27184,26933
BIRLACABLE,20210301,61.1,62.95,60.1,60.85,171401,98252
BIRLACORPN,20210301,859.9,878.85,856.25,865.7,117256,40627
BIRLAMONEY,20210301,43.65,44.9,43.65,44,187586,73120
BIRLATYRE,20210301,29,29.25,28.4,28.85,403542,208352
BKMINDST,20210301,1,1,0.95,1,26563,26563
BLBLIMITED,20210301,5.6,5.7,5.15,5.55,287016,276956
BLISSGVS,20210301,175,176,172.8,174.35,505109,162232
BLKASHYAP,20210301,14.75,14.75,13.75,14.35,437072,0
BLS,20210301,108,108.85,102.8,103.95,342272,128319
BLUECOAST,20210301,5.75,5.75,5.75,5.75,108,0
BLUEDART,20210301,4744,4744,4605,4617.65,10159,4276
BLUESTARCO,20210301,895,949,851.6,860.95,1220527,195252
BODALCHEM,20210301,78,84.45,77.1,82.6,5838383,1834879
BOMDYEING,20210301,74.6,77.5,74.45,76.35,3117259,945584
BOROLTD,20210301,188,192.05,183.5,185.1,138819,94722
BORORENEW,20210301,292.2,294,282,284.7,274746,121537
BOSCHLTD,20210301,15000,15345.05,14905,15228.25,53119,11193
BPCL,20210301,456,463.85,450.1,455.25,6092750,1548562
BPL,20210301,21.35,21.7,20.65,21,94577,65428
BRFL,20210301,8.7,9,8.5,9,284673,178661
BRIGADE,20210301,290.1,298.45,290,292.2,248115,176954
BRITANNIA,20210301,3371.5,3420,3367.05,3411.8,377869,189847
BRNL,20210301,34,34,32.8,33.25,47482,31902
BROOKS,20210301,59,60.6,58.6,59.25,47939,41474
BSE,20210301,585,587.5,576.1,577.15,297967,166654
BSELINFRA,20210301,1,1,0.95,1,35517,26117
BSHSL,20210301,139,139,131.6,137.6,514,0
BSL,20210301,32,33.95,30.4,31.6,13840,6719
BSLGOLDETF,20210301,4290,4290,4202.5,4223.4,516,329
BSLNIFTY,20210301,164.65,164.65,160.8,162.9,170,116
BSOFT,20210301,229,231.95,223,225.3,448211,231799
BURGERKING,20210301,143,143.2,140.5,141.45,762981,435895
BURNPUR,20210301,2.65,2.65,2.55,2.65,101783,0
BUTTERFLY,20210301,569.55,578,542.1,559.95,83779,28466
BVCL,20210301,17.5,17.75,16.55,17.25,6578,0
BYKE,20210301,18.45,20.1,18.25,19.85,103188,87120
CADILAHC,20210301,437,438.4,430.4,435.3,2015942,542019
CALSOFT,20210301,9.2,9.45,9.1,9.4,48010,44507
CAMLINFINE,20210301,134.9,143.8,133.1,136.7,1695243,740581
CAMS,20210301,1840,1875,1820.05,1861.35,172938,144247
CANBK,20210301,159.25,160,155.1,156.75,13581503,2246065
CANFINHOME,20210301,483.4,490,473.5,474.7,266573,146638
CANTABIL,20210301,380,387.5,374.9,384.65,206237,84318
CAPACITE,20210301,208,210,201.1,204.1,322902,276373
CAPLIPOINT,20210301,468.7,470.9,465.05,466.9,93765,55539
CAPTRUST,20210301,98,111,98,100.55,52395,28523
CARBORUNIV,20210301,514.8,535,507,529.25,290524,171293
CAREERP,20210301,153,154.35,150,150.75,29151,23433
CARERATING,20210301,470.25,472.7,465.55,468.45,70402,40011
CASTEXTECH,20210301,0.4,0.4,0.4,0.4,156000,0
CASTROLIND,20210301,131.4,136.9,130.35,135.65,4986242,2690909
CCCL,20210301,0.4,0.45,0.35,0.45,137366,0
CCHHL,20210301,4.95,5.05,4.65,4.95,49948,38720
CCL,20210301,230.8,233.5,229.3,231.5,838673,739704
CDSL,20210301,632,639.3,621.25,627.6,988372,313614
CEATLTD,20210301,1611,1642.65,1583,1611.35,235961,43996
CEBBCO,20210301,20.45,21.25,19.85,20.95,95827,0
CELEBRITY,20210301,7.4,7.4,6.7,7.4,125881,0
CENTENKA,20210301,251.05,254.95,250.95,253.85,42291,25428
CENTEXT,20210301,4.4,4.65,4.25,4.55,296504,195197
CENTRALBK,20210301,20,20,18.45,18.6,13423237,7850915
CENTRUM,20210301,24.6,24.8,23.4,24.1,2248505,631943
CENTUM,20210301,431.1,443.05,431.1,440.35,7842,5581
CENTURYPLY,20210301,309,311.2,304,307.4,134396,49995
CENTURYTEX,20210301,479.2,494.8,476.5,487.75,421224,116150
CERA,20210301,3820,4015,3790,3997.7,17449,6994
CEREBRAINT,20210301,53.55,55.5,52.75,53.25,190968,136559
CESC,20210301,606,620.3,600,616.95,323991,138739
CGCL,20210301,375,376.75,356.8,370.75,153579,24620
CGPOWER,20210301,58,58,56.45,56.85,2849740,2208155
CHALET,20210301,166.4,169.5,166,167.85,126736,56318
CHAMBLFERT,20210301,246.25,264.5,243.4,258,2991185,741808
CHEMBOND,20210301,183.4,184.95,178.2,179.4,16373,11069
CHEMCON,20210301,438.45,442.4,432.1,436.1,195849,65312
CHEMFAB,20210301,131.8,131.95,115,129.25,18523,8747
CHENNPETRO,20210301,100.85,108.15,99.45,105.4,2717970,866070
CHOLAFIN,20210301,524.5,558,519.5,522.3,8234542,2399643
CHOLAHLDNG,20210301,599.5,619.95,587,605.45,90706,37547
CIGNITITEC,20210301,352.65,353.95,345.4,349.25,55157,29378
CINELINE,20210301,39.2,39.2,37.85,38.1,77446,46200
CINEVISTA,20210301,6.8,6.8,6.1,6.3,36747,12983
CIPLA,20210301,795,800.5,782,789.8,2748271,695647
CLEDUCATE,20210301,67.6,69.9,67.05,68.35,26537,12640
CLNINDIA,20210301,397.4,397.4,389,391.3,49868,27308
CMICABLES,20210301,59.2,61.9,59.2,59.2,39311,0
CNOVAPETRO,20210301,14.75,14.75,14.75,14.75,434,0
COALINDIA,20210301,155.5,157.1,153.7,154.35,22306110,4499241
COCHINSHIP,20210301,376.4,394.7,373.4,388.45,963401,272481
COFORGE,20210301,2555.5,2569,2476.05,2504.2,122858,21470
COLPAL,20210301,1577,1591,1565.25,1583.1,265854,78940
COMPINFO,20210301,17.4,19.7,17.3,18.95,2918863,1142678
COMPUSOFT,20210301,8.6,9.45,7.85,8.6,172904,57084
CONCOR,20210301,562.9,573,556.25,562.5,2068440,797846
CONFIPET,20210301,43.5,45.45,43.05,44.2,1221070,652034
CONSOFINVT,20210301,44.75,44.75,36.4,43.1,21713,12742
CONTROLPR,20210301,233.85,237,229.85,232.4,14979,8519
CORALFINAC,20210301,24,24.8,23.25,23.35,28231,21653
CORDSCABLE,20210301,43,43,40.8,41.35,57085,44320
COROMANDEL,20210301,775,787,772.1,784.2,364847,212140
COSMOFILMS,20210301,508.95,527.55,504,524.65,102743,54558
COUNCODOS,20210301,2.45,2.45,2.45,2.45,41023,0
CPSEETF,20210301,23.71,24.24,23.35,24.15,5289465,4476968
CREATIVE,20210301,113.3,117.7,106.1,107.7,21430,9393
CREDITACC,20210301,696,710.65,684.75,708.75,96269,57536
CREST,20210301,89.35,94,86.15,92,9239,6103
CRISIL,20210301,1950,1958,1919.05,1924.95,11148,5967
CROMPTON,20210301,388,399.7,382.1,386.5,2327986,1562191
CSBBANK,20210301,227,228.45,225,227.25,114684,78922
CTE,20210301,33.95,33.95,30.95,32.35,33225,22736
CUB,20210301,166.85,169.65,166.3,168.8,1461860,786957
CUBEXTUB,20210301,22.8,22.8,22.8,22.8,12189,12188
CUMMINSIND,20210301,782.2,802,782.2,800.65,820946,225608
CUPID,20210301,208,211,208,210,34090,21649
CYBERMEDIA,20210301,15.3,15.3,15.3,15.3,1201,0
CYBERTECH,20210301,126.5,127.5,123.45,124.75,92523,51565
CYIENT,20210301,657.8,669.5,646.5,652.4,501040,179698
DAAWAT,20210301,53.2,53.25,52.1,52.35,897956,402427
DABUR,20210301,504,507.85,502.8,505.85,1751572,984408
DALBHARAT,20210301,1438,1501,1423.3,1469.1,266937,149538
DALMIASUG,20210301,160.6,165.8,158.6,164.9,369822,142574
DAMODARIND,20210301,33.2,33.45,31.85,33.4,20349,3422
DANGEE,20210301,132.25,132.25,129.1,130.55,50589,43519
DATAMATICS,20210301,110.2,112.9,109.7,110.55,100506,44064
DBCORP,20210301,101.75,104,99.9,100.5,728121,438607
DBL,20210301,685,707.3,685,697.85,399169,119544
DBREALTY,20210301,29.55,29.55,29.55,29.55,367582,0
DBSTOCKBRO,20210301,9.9,9.9,9.15,9.4,9869,8870
DCAL,20210301,120.55,121.45,117.75,118.25,319156,168458
DCBBANK,20210301,118.4,118.4,115.1,116.1,978020,449091
DCM,20210301,27.75,28.2,25.65,27.45,49724,31903
DCMFINSERV,20210301,1.55,1.55,1.55,1.55,75,0
DCMNVL,20210301,66.15,69.85,66.15,68.7,10280,0
DCMSHRIRAM,20210301,458.05,477.9,452.95,460.95,267125,94306
DCW,20210301,26.75,29.7,26.15,28.95,7127862,3725615
DECCANCE,20210301,409.95,415.5,409.95,413.25,44784,30838
DEEPAKFERT,20210301,191.8,219.25,187.65,212.35,7670978,1690662
DEEPAKNTR,20210301,1385,1573.9,1379.05,1563.75,2627071,502751
DEEPENR,20210301,40.8,42.1,40.1,40.8,25970,18443
DELTACORP,20210301,149.2,152.85,147,148.9,1460385,446726
DELTAMAGNT,20210301,30.1,31.35,29.05,30.8,10033,5623
DEN,20210301,57.1,62.5,57.1,59.85,2407745,986458
DENORA,20210301,262.65,262.95,258,258.85,5573,3559
DFMFOODS,20210301,402,402,377.05,380.05,48143,32401
DGCONTENT,20210301,9.4,9.4,9.4,9.4,183978,164585
DHAMPURSUG,20210301,175.1,182,173.15,180.4,767361,323977
DHANBANK,20210301,14.5,15.4,14.3,14.85,4087720,2082886
DHANI,20210301,365,378.9,354,358.4,1585698,741899
DHANUKA,20210301,727.1,747.55,723.25,726.95,31406,16503
DHARSUGAR,20210301,5.9,5.9,5.45,5.7,18515,10444
DHFL,20210301,20.75,20.75,20.75,20.75,576976,572349
DHUNINV,20210301,276.5,296,276.5,286.4,12102,3589
DIAMONDYD,20210301,632.25,727.1,632.25,690.5,25131,10574
DICIND,20210301,413,415,405,409.25,22175,8748
DIGISPICE,20210301,104.05,104.05,104.05,104.05,50437,0
DISHTV,20210301,11.5,11.65,11.35,11.4,5271113,2265547
DIVISLAB,20210301,3396.7,3485,3381.35,3461.55,660836,277342
DIXON,20210301,20097,20199,19310,19483.5,39204,18812
DLF,20210301,305.8,310.7,302,307.3,8238981,1157775
DLINKINDIA,20210301,114.25,114.3,110,111.45,221946,119384
DMART,20210301,3023.4,3024.15,2900,2908.45,439920,208598
DNAMEDIA,20210301,0.85,0.85,0.85,0.85,16000,0
DOLAT,20210301,54.15,54.8,51.35,52.6,772351,400919
DOLLAR,20210301,252.7,260,252.7,257.4,53673,22986
DONEAR,20210301,33.9,34.25,32.9,33.55,32731,16628
DPABHUSHAN,20210301,128.95,128.95,122.5,123.9,3320,2582
DPSCLTD,20210301,13.6,13.7,13.1,13.15,85903,71736
DPWIRES,20210301,113.15,115.1,113,114.8,4023,3466
DREDGECORP,20210301,419,437.8,396.5,414.65,1640148,272049
DRREDDY,20210301,4445,4478,4400.25,4453.4,709073,266763
DSSL,20210301,65.7,68.55,63.25,64.1,73086,31217
DTIL,20210301,278,291.4,277.3,286.95,19242,14039
DUCON,20210301,6.85,7.1,6.75,6.75,163956,99780
DVL,20210301,98.5,102.35,96.05,97.5,67395,40190
DWARKESH,20210301,30.15,31.8,29.55,31.45,3387978,1396222
DYNAMATECH,20210301,928,960,909,931.55,43110,21956
DYNPRO,20210301,409.7,470,403.05,449.1,339887,154267
EASTSILK,20210301,1.7,1.75,1.7,1.7,9500,0
EBBETF0423,20210301,1107.25,1107.25,1105.8,1106.25,709,463
EBBETF0425,20210301,1021,1050,1015.52,1017.66,18358,4403
EBBETF0430,20210301,1117.95,1118,1110,1111.72,15772,15644
EBBETF0431,20210301,998.94,998.99,996.02,998.13,7824,7306
EBIXFOREX,20210301,449.4,450,440.35,443.55,2208,1626
ECLERX,20210301,933.8,941.85,925,935.6,28648,16957
EDELWEISS,20210301,70,72,68.6,69.5,2751965,1786463
EICHERMOT,20210301,2523,2568.9,2497.15,2556.15,1283153,376529
EIDPARRY,20210301,318.95,340,318,335.95,1246142,544331
EIHAHOTELS,20210301,268.1,273.55,265.1,271.8,2091,1167
EIHOTEL,20210301,97.5,97.75,96.05,96.6,438701,228377
EIMCOELECO,20210301,337.75,353,335.5,346.45,4093,2853
EKC,20210301,77.9,79.55,75.6,77.05,351978,198248
ELECON,20210301,57.4,58.05,55.05,55.3,378744,251304
ELECTCAST,20210301,25.25,25.75,24.4,25.2,888471,492574
ELECTHERM,20210301,121.2,122.45,118.15,118.45,18337,11311
ELGIEQUIP,20210301,186.45,187.45,183.35,185.45,185073,101222
ELGIRUBCO,20210301,28.5,28.9,26.35,27.45,64015,35325
EMAMILTD,20210301,456,475,442.5,459.9,567521,363057
EMAMIPAP,20210301,95.9,96.45,93.85,94.25,11330,4900
EMAMIREAL,20210301,52.5,52.5,49.05,49.05,138316,99608
EMKAY,20210301,69.4,72.65,69.2,70.1,25575,13036
EMMBI,20210301,81.9,83.9,81.4,82.7,16517,11428
ENDURANCE,20210301,1450,1478,1400,1404.85,81479,42112
ENERGYDEV,20210301,10.35,10.35,9.65,10.05,29029,0
ENGINERSIN,20210301,81.45,89.25,81.2,86.2,34049536,10229517
ENIL,20210301,159.8,167.5,158.25,161.85,66146,38686
EPL,20210301,218.35,223,217.35,220.7,274823,167985
EQ30,20210301,428.74,428.74,415,415,88,88
