<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
AGRITECH,20210303,35.95,38,34.7,35.85,14831,8709
AGROPHOS,20210303,12.9,13.05,12.6,12.8,74757,61192
AHLADA,20210303,96.3,96.3,96.3,96.3,11334,11334
AHLEAST,20210303,165.15,165.9,157.55,159.25,14665,12818
AHLUCONT,20210303,289.2,292,287.5,288.05,9033,4800
AHLWEST,20210303,239.5,242,234,236.65,4069,2654
AIAENG,20210303,1844,1877.65,1815.75,1834.65,1007114,909856
AIRAN,20210303,18.65,18.65,17.95,18.1,33174,25704
AJANTPHARM,20210303,1755.9,1831.65,1693,1746.55,203375,134377
AJMERA,20210303,137,137.9,134.5,135.1,170039,69870
AKASH,20210303,234.2,234.2,226,231.45,66900,62246
AKG,20210303,96.35,96.35,95,96.1,147247,31164
AKSHARCHEM,20210303,259.85,259.85,250.55,254.5,41126,20982
AKSHOPTFBR,20210303,6.9,7.05,6.8,6.95,314894,229546
AKZOINDIA,20210303,2230,2262,2208.4,2234.85,35395,18026
ALANKIT,20210303,16.2,16.25,15.95,16.1,114874,96914
ALBERTDAVD,20210303,406,414,401.2,407.65,18639,12605
ALEMBICLTD,20210303,102.55,104,102,102.45,233057,106566
ALICON,20210303,471,490.65,460.1,463.65,18551,9511
ALKALI,20210303,51.95,52.9,50.9,51.65,14081,8690
ALKEM,20210303,2932,2942,2835,2842.1,224139,112965
ALKYLAMINE,20210303,5335,5335,5160,5181.6,23083,10907
ALLCARGO,20210303,128.5,136.6,128.5,135.8,1361613,761396
ALLSEC,20210303,347,349.3,335,336.55,11555,7475
ALMONDZ,20210303,27.75,28.35,27.65,28.25,7493,5085
ALOKINDS,20210303,19.75,22.8,19.7,22.1,59903345,18703384
ALPA,20210303,42,42.2,40.1,40.35,31895,22672
ALPHAGEO,20210303,223,224.85,218.25,220.05,18640,12259
ALPSINDUS,20210303,1.8,1.8,1.75,1.8,13485,0
AMARAJABAT,20210303,911,923.3,908.25,914.2,1106998,341350
AMBER,20210303,3233.9,3391.4,3190,3310.9,224720,95506
AMBIKCO,20210303,998.85,999,981,985.4,23048,15247
AMBUJACEM,20210303,280.7,285.9,279.55,282.1,5079575,1959670
AMDIND,20210303,25.95,26.3,23.65,24.4,103820,49164
AMJLAND,20210303,27.1,27.5,25.8,26.65,30083,21598
AMRUTANJAN,20210303,548.9,584.9,542.65,568.55,252675,61130
ANANTRAJ,20210303,52.5,54.1,52.4,54.1,653829,500365
ANDHRACEMT,20210303,5.55,5.75,5.55,5.65,336075,236575
ANDHRAPAP,20210303,275,275,259.35,261.85,159687,96421
ANDHRSUGAR,20210303,311.95,328,310,324.95,293303,120320
ANGELBRKG,20210303,329.5,329.5,325,325.75,51978,19048
ANIKINDS,20210303,16.5,16.95,16.4,16.5,21221,8429
ANKITMETAL,20210303,1.25,1.25,1.2,1.25,15382,15155
ANSALAPI,20210303,8.55,8.6,8.05,8.45,213924,140491
ANSALHSG,20210303,6.05,6.25,6.05,6.2,40838,33447
ANUP,20210303,654,659.7,638.1,646.75,80493,56749
APARINDS,20210303,468.7,475,456.35,459.25,72012,46950
APCL,20210303,209.6,232.5,208,223.15,635685,227977
APCOTEXIND,20210303,182.7,191.3,181.25,184.25,238159,70649
APEX,20210303,247.9,255.6,246.3,250.15,142950,65490
APLAPOLLO,20210303,1165,1250,1164,1243.15,837156,614988
APLLTD,20210303,945.4,948,927,929.65,452319,295053
APOLLO,20210303,114.85,118.4,114.05,115.1,366001,165968
APOLLOHOSP,20210303,3115.1,3119.5,3049.4,3057,536623,189959
APOLLOPIPE,20210303,738,746.65,722.5,725.15,37647,21762
APOLLOTYRE,20210303,246.5,252.2,243.6,250,12219130,1617727
APOLSINHOT,20210303,552.15,562.45,550,557.25,931,512
APTECHT,20210303,226.85,229.65,221.9,223,377391,97882
ARCHIDPLY,20210303,35.5,37.2,35.5,36.5,14266,0
ARCHIES,20210303,12.4,12.55,12.15,12.45,52857,45942
ARENTERP,20210303,11.65,11.65,11,11.05,2682,2283
ARIES,20210303,99.2,99.2,93,95.45,63047,39351
ARIHANT,20210303,22.65,23.7,21.55,22,19385,7252
ARIHANTSUP,20210303,40,40,38.55,38.9,29884,18398
ARMANFIN,20210303,619.3,647,586.55,609.95,57087,31401
AROGRANITE,20210303,51.6,53.5,48.1,49.4,112169,74477
ARROWGREEN,20210303,78,79,75,75.55,6316,0
ARSHIYA,20210303,39.7,39.7,36.55,39.7,135579,0
ARSSINFRA,20210303,24.45,24.85,23.7,23.95,32867,15740
ARTEMISMED,20210303,229,238.95,223.7,234.4,5637,4663
ARVIND,20210303,78.15,78.85,75.75,76.1,1211873,767240
ARVINDFASN,20210303,159,168.7,158.6,164.35,601774,284416
ARVSMART,20210303,103,110,103,106.25,567506,247167
ASAHIINDIA,20210303,294.35,321.1,293.95,314.75,181103,113244
ASAHISONG,20210303,284.25,284.9,276.5,278.2,21227,12038
ASAL,20210303,38.5,39.85,38.05,38.25,12690,0
ASALCBR,20210303,359,363.2,356.3,357.7,41481,25731
ASHAPURMIN,20210303,116.5,122.55,116.5,122.55,171184,147898
ASHIANA,20210303,121.9,121.9,116.2,118.5,83990,58822
ASHIMASYN,20210303,16.6,17.65,14.65,15.55,685631,522773
ASHOKA,20210303,111.4,114,111,112.25,864468,314555
ASHOKLEY,20210303,133,134,130.75,131.45,18245761,4924467
ASIANHOTNR,20210303,71.9,74.7,70.8,72.7,12756,9031
ASIANPAINT,20210303,2406,2417.7,2375.8,2402.1,1591567,664444
ASIANTILES,20210303,191,191,182.7,184,555536,348117
ASPINWALL,20210303,171.45,173,163.95,170.3,4782,4271
ASTEC,20210303,1064.2,1089.1,1061.7,1075.85,21983,12705
ASTERDM,20210303,144.25,145.6,142.8,144.2,417665,286746
ASTRAL,20210303,2211.55,2219.2,2185.25,2205.3,122450,58035
ASTRAMICRO,20210303,121.55,142.3,119.25,135.35,4657178,2262695
ASTRAZEN,20210303,3479.15,3542.9,3467,3481.6,32380,7807
ASTRON,20210303,46.2,46.25,44.7,45.15,87265,55506
ATFL,20210303,826.6,842.9,814.45,816.3,6316,2424
ATGL,20210303,588,689.15,584,662.75,7899553,1804636
ATLANTA,20210303,8.25,8.55,8.2,8.45,36367,29952
ATUL,20210303,6630,6690,6603,6650.45,17883,5976
ATULAUTO,20210303,205.1,214.1,203.4,204.7,215948,93087
AUBANK,20210303,1162.4,1225,1136.55,1200.9,2078700,1552798
AURIONPRO,20210303,81.05,84.7,80.85,82.55,25270,17226
AUROPHARMA,20210303,888,889,875,880.5,2252225,1106188
AUSOMENT,20210303,52.55,54.9,48.15,52.05,15579,6846
AUTOAXLES,20210303,1221.05,1249,1202.05,1235.9,20754,8309
AUTOIND,20210303,34.4,34.8,33.5,34.35,31780,22240
AVADHSUGAR,20210303,201.65,212,200.4,208.25,267241,97949
AVANTIFEED,20210303,488.4,497,487,489.8,244270,107870
AVTNPL,20210303,45.9,49.7,45.9,48.15,883620,351283
AWHCL,20210303,304.5,306.85,298.1,300.2,141336,52792
AXISBANK,20210303,740.5,760.8,735.1,753.95,13603791,4658861
AXISBNKETF,20210303,357.53,362.98,355.33,361.67,1963,1629
AXISCADES,20210303,46.85,48.4,46.3,47.65,41939,27863
AXISGOLD,20210303,39.99,40.45,39.34,39.39,538436,450379
AXISNIFTY,20210303,155.99,158.99,155.99,158.19,4142,3205
AYMSYNTEX,20210303,49.5,51,47.5,48.95,33990,25145
BAFNAPH,20210303,125.95,125.95,121.65,122.95,2733,2428
BAGFILMS,20210303,2.65,2.75,2.65,2.7,146126,110287
BAJAJ-AUTO,20210303,3985,3985,3863.6,3901.1,615104,173714
BAJAJCON,20210303,250.9,250.9,247.05,247.6,355943,200346
BAJAJELEC,20210303,1008.6,1056.7,1003,1033.75,461064,135766
BAJAJFINSV,20210303,9926.4,10444.95,9890.4,10395.6,504122,115205
BAJAJHIND,20210303,6.55,7.8,6.5,7.8,49679714,19155661
BAJAJHLDNG,20210303,3704,3724.85,3650,3664.45,104592,76275
BAJFINANCE,20210303,5364.15,5573.35,5340.1,5542.9,2252413,543077
BALAJITELE,20210303,60.5,61.25,59.75,60.3,309716,147223
BALAMINES,20210303,1869.8,1899,1812.3,1843.05,154427,53811
BALAXI,20210303,625.6,625.6,596.15,621.6,12998,9156
BALKRISHNA,20210303,20.5,20.5,18.65,20.3,7351,0
BALKRISIND,20210303,1635,1648,1625.05,1633.6,887032,313252
BALMLAWRIE,20210303,130,131.9,127.5,128.15,887744,511703
BALPHARMA,20210303,54.2,54.9,53.2,53.85,23053,18280
BALRAMCHIN,20210303,190,198.15,188.65,192.8,3686229,1115470
BANARBEADS,20210303,56.25,56.25,53.25,54.4,11679,9997
BANARISUG,20210303,1770.2,1890.9,1770.2,1843.25,1799,1056
BANCOINDIA,20210303,155.2,157.95,153,155.05,216356,129455
BANDHANBNK,20210303,349,357.9,347.25,354.9,15005074,7179484
BANG,20210303,30,31.65,29,30.8,17013,11246
BANKA,20210303,76,76.85,74.15,75.55,7496,5290
BANKBARODA,20210303,84.1,86.9,84.1,85.6,55604904,9304088
BANKBEES,20210303,358.4,366.85,358.4,366.11,1125422,475274
BANKINDIA,20210303,81.1,84.85,80.3,80.65,7910798,2117583
BANSWRAS,20210303,122.6,122.6,118,119.3,12116,9579
BASF,20210303,2110,2244.95,2063.85,2198.95,156176,49236
BASML,20210303,67.2,68.5,67.05,67.7,18225,12972
BATAINDIA,20210303,1502.8,1528,1490.7,1525,623008,245810
BAYERCROP,20210303,5085,5195,5075,5161.95,22322,9894
BBL,20210303,1139,1160,1129.75,1142.5,14742,8228
BBTC,20210303,1200,1247,1200,1215.75,214619,52645
BCG,20210303,8.05,8.65,7.85,8.65,12103707,5763738
BCP,20210303,4.85,5.05,4.65,4.65,1343660,772687
BDL,20210303,385,391.05,375.1,379.35,631681,279055
BEARDSELL,20210303,9.95,10.15,9.5,10,7253,4749
BECTORFOOD,20210303,397,407,394,394.9,617417,262735
BEDMUTHA,20210303,24.5,24.55,23.4,23.45,10182,8661
BEL,20210303,152.85,154,150.7,152.9,13219786,3222947
BEML,20210303,1236,1249.55,1170.1,1182.65,594234,189041
BEPL,20210303,144,145.6,141,142.1,454389,197569
BERGEPAINT,20210303,719,734,713.1,731.55,1122517,343749
BESTAGRO,20210303,419.05,419.05,411.45,414.85,6556,6254
BFINVEST,20210303,302,321.25,292.55,317.9,160468,97418
BFUTILITIE,20210303,299.05,307.8,295.05,296.8,568063,168398
BGRENERGY,20210303,46.7,47.5,46.1,46.3,125666,82151
BHAGERIA,20210303,171,171.05,167.55,169.1,40735,33955
BHAGYANGR,20210303,52.75,52.75,48.55,48.55,312871,207244
BHAGYAPROP,20210303,28.5,28.8,28.45,28.5,32244,31864
BHANDARI,20210303,2.7,2.8,2.65,2.7,262083,0
BHARATFORG,20210303,648.8,650,628.8,630.55,2123361,503317
BHARATGEAR,20210303,80,80.5,78.6,79.25,17823,13957
BHARATRAS,20210303,10301.05,10550,10290.8,10348.75,6773,3925
BHARATWIRE,20210303,43.5,43.7,42.2,43.05,14361,0
BHARTIARTL,20210303,548.75,550.75,540,546.3,24214390,10589230
BHEL,20210303,52.2,52.65,50.6,51,65329850,15358433
BIGBLOC,20210303,161.5,161.5,150,155.55,159174,53846
BIL,20210303,152.9,153.3,149.35,150.4,3477,2369
BINDALAGRO,20210303,20.4,20.5,18.7,18.95,191958,91578
BIOCON,20210303,399,403.8,396.6,402.7,2975783,1082015
BIOFILCHEM,20210303,99.65,99.65,99.65,99.65,22703,22703
BIRLACABLE,20210303,60.55,64.2,60.55,63.15,200689,104856
BIRLACORPN,20210303,872.7,874.75,850.1,855.8,212763,135111
BIRLAMONEY,20210303,47,47.8,45.55,45.75,342027,199293
BIRLATYRE,20210303,28.6,29.1,28.6,28.7,414392,235993
BKMINDST,20210303,1.05,1.1,1.05,1.1,194683,99789
BLBLIMITED,20210303,6.4,6.7,6.1,6.7,135318,89346
BLISSGVS,20210303,172.5,173.5,168,169.85,678248,209915
BLKASHYAP,20210303,14.9,15,14.45,14.85,846118,0
BLS,20210303,103,104.1,102.75,103.05,112145,70611
BLUEDART,20210303,4674,4730,4623,4658.8,7964,3814
BLUESTARCO,20210303,909.75,945,904,925.3,296544,89517
BODALCHEM,20210303,93,94.5,88,88.9,3237652,1562246
BOMDYEING,20210303,80.7,88.2,80.05,84.25,22131332,5628702
BOROLTD,20210303,188.4,191.3,186.35,188.75,98583,56079
BORORENEW,20210303,283.9,287,281.6,284.55,249638,127847
BOSCHLTD,20210303,15639,15639,15190.4,15246.55,39743,10851
BPCL,20210303,480,480,462.3,466.35,8837642,1930875
BPL,20210303,24.1,25.4,23.05,25.35,1186036,558812
BRFL,20210303,9.9,9.9,9,9,444623,385961
BRIGADE,20210303,297,298.5,293.45,295,139094,104615
BRITANNIA,20210303,3460,3487.15,3435,3481.15,409493,184987
BRNL,20210303,33.3,35.9,32.95,34.2,218741,140071
BROOKS,20210303,60.25,61.45,57.7,58.2,100287,76710
BSE,20210303,591,596,585.9,593.45,336165,167868
BSELINFRA,20210303,1,1,0.95,1,14260,10960
BSHSL,20210303,133.6,138.55,133.6,135.15,832,0
BSL,20210303,31.4,34.5,31.15,33,14679,12504
BSLGOLDETF,20210303,4224,4224,4141.8,4151.4,1305,1060
BSLNIFTY,20210303,165,168.03,164.9,167.32,967,738
BSOFT,20210303,239.05,246.9,237.25,242.4,1319881,534422
BURGERKING,20210303,142,153.6,141.7,147.8,7879543,2720393
BURNPUR,20210303,2.65,2.75,2.55,2.75,53158,0
BUTTERFLY,20210303,553.15,568,551.5,563.6,76088,18940
BVCL,20210303,18.6,18.6,17.35,18.05,25782,0
BYKE,20210303,21,21,19.8,19.9,42126,31364
CADILAHC,20210303,441.5,447.55,439.2,445.6,1871926,354582
CALSOFT,20210303,9.95,9.95,9.35,9.35,29124,22620
CAMLINFINE,20210303,145,145.05,141.5,143.6,646785,389562
CAMS,20210303,1865,1939,1865,1897.05,278465,223258
CANBK,20210303,160,167,159.7,165.8,26964801,6297548
CANFINHOME,20210303,474,490,471.15,486,830146,538054
CANTABIL,20210303,381,387.35,375,378.7,173177,35878
CAPACITE,20210303,203,207,203,203.95,76793,38027
CAPLIPOINT,20210303,466,471.9,459,461.25,153885,103140
CAPTRUST,20210303,97.05,106.85,94.05,103.45,65010,36371
CARBORUNIV,20210303,524.3,531.7,512.1,514.7,137517,101117
CAREERP,20210303,151,151,146,147.1,66489,54436
CARERATING,20210303,472.2,479.8,467,467.75,140222,100736
CASTROLIND,20210303,139.9,140.3,134.6,135,3590821,2212423
CCCL,20210303,0.35,0.45,0.35,0.35,63400,0
CCHHL,20210303,4.9,5,4.8,5,42934,24681
CCL,20210303,246,253.25,243,251.15,472764,169996
CDSL,20210303,615,631.4,613.25,618.5,840586,382370
CEATLTD,20210303,1631.3,1683.85,1631.3,1649.95,288011,61345
CEBBCO,20210303,20.65,20.65,19.7,19.75,118977,0
CELEBRITY,20210303,6.75,7.3,6.75,7.15,56507,0
CENTENKA,20210303,261.5,267.8,261,262.8,63082,35703
CENTEXT,20210303,4.85,4.95,4.5,4.9,177025,137595
CENTRALBK,20210303,18.25,18.75,17.95,18.15,16254582,7447409
CENTRUM,20210303,24.35,25.3,24.25,24.7,6165432,1450956
CENTUM,20210303,433,443.9,433,441.45,26198,23604
CENTURYPLY,20210303,327,328,317.25,319.15,266344,132762
CENTURYTEX,20210303,523.9,549.75,519.9,536.6,1163662,438907
CERA,20210303,4144,4154.95,4055.2,4119.8,17464,7508
CEREBRAINT,20210303,54.1,55.9,49.5,51.6,1048720,443253
CESC,20210303,621.5,632.4,621.35,624.5,910235,415066
CGCL,20210303,361,374.9,345,359.7,106932,22320
CGPOWER,20210303,58,60.35,57.8,60.3,7063261,4454189
CHALET,20210303,170.85,178,168,173.85,344747,148768
CHAMBLFERT,20210303,247,256.55,240,242.6,1471376,569202
CHEMBOND,20210303,184.25,194.7,184.25,187.55,29588,17105
CHEMCON,20210303,436.1,446.65,436.1,437.25,285927,105469
CHEMFAB,20210303,131.35,134,128.8,130.9,16884,9650
CHENNPETRO,20210303,111,114.4,109.35,112.85,1649304,631538
CHOLAFIN,20210303,542.6,551.8,534,540.65,3014438,836365
CHOLAHLDNG,20210303,596.05,612,589,602.5,112412,39229
CIGNITITEC,20210303,348.85,350.35,342,343.6,33166,19982
CINELINE,20210303,39.15,41.25,38.3,39.75,129143,50572
CINEVISTA,20210303,6.35,6.35,6.1,6.3,20993,16536
CIPLA,20210303,817.95,818.15,807.6,812.5,3265559,1009048
CLEDUCATE,20210303,69.4,70.3,67.65,69.3,8187,6249
CLNINDIA,20210303,395.25,405.95,391.35,399.65,103805,43349
CMICABLES,20210303,59.85,62.1,56.65,61.5,58562,0
CNOVAPETRO,20210303,16.2,16.2,16.2,16.2,1379,0
COALINDIA,20210303,155,157.3,153.8,154.9,17610904,4578189
COCHINSHIP,20210303,413,414.95,400,402.75,601167,205494
COFORGE,20210303,2618,2698,2602,2674.55,326166,107132
COLPAL,20210303,1610,1621,1604,1616.8,401834,128019
COMPINFO,20210303,20.85,21,19,19.7,653369,438149
COMPUSOFT,20210303,8.8,9.25,8.3,8.9,121942,82668
CONCOR,20210303,575,588,573.5,578.35,2596642,1405840
CONFIPET,20210303,44.35,44.95,42.9,44.6,946898,558639
CONSOFINVT,20210303,47.3,47.3,40.8,45.85,299551,295619
CONTROLPR,20210303,233,233,224.75,230.05,20253,13821
CORALFINAC,20210303,23.2,24.25,23.2,23.25,12486,6807
CORDSCABLE,20210303,42.8,43.6,42.35,43.35,33866,24697
COROMANDEL,20210303,784.25,786,772,776.7,467743,308587
COSMOFILMS,20210303,595.9,624,591,620.35,465214,183028
COUNCODOS,20210303,2.65,2.65,2.55,2.65,327121,0
CPSEETF,20210303,24.42,24.55,24.25,24.38,8196535,7284629
CREATIVE,20210303,107.55,116,104.1,112.15,39661,20193
CREATIVEYE,20210303,2.8,2.9,2.8,2.9,174,174
CREDITACC,20210303,718,739.1,718,721.85,54627,31932
CREST,20210303,91.1,98,90.05,95.4,22011,13349
CRISIL,20210303,1932.7,1935,1912,1922.55,83423,68307
CROMPTON,20210303,392.1,398.75,386.5,390.95,1738641,1069603
CSBBANK,20210303,226.9,237.9,226.1,234.8,930185,459276
CTE,20210303,33.25,33.95,31.2,33.95,22744,16458
CUB,20210303,177,183.5,175.9,181.35,18275463,10895225
CUBEXTUB,20210303,25.05,25.05,22.75,22.75,125826,105138
CUMMINSIND,20210303,822.5,882.95,822.5,864.45,5093443,1287707
CUPID,20210303,214.4,218,211.8,214.45,73581,41795
CYBERMEDIA,20210303,16.85,16.85,16.85,16.85,1015,0
CYBERTECH,20210303,128,131,127.4,128.05,118072,66509
CYIENT,20210303,654.4,682,650.5,666.1,642158,218131
DAAWAT,20210303,57.7,60.6,56.15,58.75,8772133,3524172
DABUR,20210303,514.2,520,512.05,518.1,3130922,1892816
DALBHARAT,20210303,1515,1539,1494.05,1502.45,168863,71121
DALMIASUG,20210303,172.7,178,172,173.6,397445,201575
DAMODARIND,20210303,34.7,34.95,32.7,33.55,28135,20283
DANGEE,20210303,130.95,131.35,129.55,130.35,25732,7957
DATAMATICS,20210303,111.7,120.5,111.05,118.85,535513,272479
DBCORP,20210303,102.2,104.9,101.25,101.55,463575,272958
DBL,20210303,675,687.5,652.5,655.45,317676,128153
DBREALTY,20210303,30.8,31.35,29.45,29.45,680750,0
DBSTOCKBRO,20210303,9.7,9.85,9.15,9.75,3137,2716
DCAL,20210303,119.2,120.2,118.4,118.7,299521,178025
DCBBANK,20210303,115,117.5,114.05,114.65,2992994,2013418
DCM,20210303,27.2,27.95,26.3,27.05,33421,20254
DCMFINSERV,20210303,1.6,1.65,1.6,1.65,1284,0
DCMNVL,20210303,74.9,75.7,71,75.7,124695,0
DCMSHRIRAM,20210303,508,542,495,531.35,479401,127522
DCW,20210303,29.7,30.75,29.3,29.4,2364471,1391827
DECCANCE,20210303,429.8,433,418.5,420.45,88168,54454
DEEPAKFERT,20210303,205,210.9,202.05,205.65,1490113,536487
DEEPAKNTR,20210303,1608,1639.45,1582.8,1602.15,1270366,307732
DEEPENR,20210303,40.85,41,39.35,40.1,22664,12975
DELTACORP,20210303,160,170.9,158.25,166.75,8602168,3363979
DELTAMAGNT,20210303,31.65,33.9,31.45,33.35,16713,12398
DEN,20210303,58.9,60.4,58.1,58.8,1110139,665413
DENORA,20210303,262.5,266.4,260.1,261.15,7544,4631
DFMFOODS,20210303,376.25,386,375.9,378.05,50579,27818
DGCONTENT,20210303,8.55,9.25,8.55,8.6,392213,378513
DHAMPURSUG,20210303,185.9,195,183.2,192.75,1699839,524270
DHANBANK,20210303,15.5,15.75,15.4,15.65,2701072,2026472
DHANI,20210303,352,359.7,342.1,345.8,2263952,974318
DHANUKA,20210303,735,756.55,728.75,733.85,46988,17772
DHARSUGAR,20210303,5.95,6.4,5.7,6.3,117336,66870
DHFL,20210303,22.8,22.8,22,22.8,1149964,613659
DHUNINV,20210303,283.3,289.95,272.25,280.2,2805,879
DIAMONDYD,20210303,683.85,690.25,665.55,671.2,8941,5506
DICIND,20210303,412,418,410.1,415.25,12589,9865
DIGISPICE,20210303,114.7,114.7,103.8,103.8,163686,0
DISHTV,20210303,11.4,11.7,11.4,11.45,5287881,3155318
DIVISLAB,20210303,3560,3573.2,3500.55,3565.15,725617,318347
DIXON,20210303,19188,19900,18750.05,19276.9,69947,35666
DLF,20210303,316.25,328.6,315.05,324.2,20023351,6244553
DLINKINDIA,20210303,113.25,116,111.95,112.4,314176,153269
DMART,20210303,3100,3179,3085,3167.7,675749,291445
DOLAT,20210303,53.5,54.55,52.75,54.05,158486,83868
DOLLAR,20210303,260,260,253.45,254.4,50533,31389
DONEAR,20210303,34.2,36.65,33.55,35.6,331696,162751
DPABHUSHAN,20210303,125.45,125.55,121,122.35,5326,4059
DPSCLTD,20210303,13,13.3,13,13.15,79314,72512
DPWIRES,20210303,122,122.35,117.65,121.7,41331,25143
DREDGECORP,20210303,436.7,439.65,418.8,421.75,388852,137159
DRREDDY,20210303,4465,4515.75,4426,4502.55,850614,269213
DSSL,20210303,65.9,71.05,64.35,70.55,239745,109025
DTIL,20210303,285.05,285.05,278.15,279.85,4813,4229
DUCON,20210303,6.55,6.75,6.2,6.65,108187,74624
DVL,20210303,97.3,100.2,94.05,95.6,31242,21088
DWARKESH,20210303,32.2,35.75,31.55,35.35,8720584,4148516
DYNAMATECH,20210303,930,965.85,929.95,933.45,15235,9723
DYNPRO,20210303,459,498,451.25,477.1,189562,81281
EBBETF0423,20210303,1106.58,1107.98,1105.01,1107.5,11707,11249
EBBETF0425,20210303,1015.08,1017.99,1013.95,1017.72,33804,26347
EBBETF0430,20210303,1114.91,1114.98,1109.01,1109.83,25276,25212
EBBETF0431,20210303,999.92,999.92,997,997.83,8515,8318
EBIXFOREX,20210303,528,534.8,478.05,486.05,29778,17505
ECLERX,20210303,968.9,1011,939.9,988.4,108110,51578
EDELWEISS,20210303,69.7,76.35,69.5,76.35,11891326,6654471
EICHERMOT,20210303,2605.8,2626.85,2571.1,2599.05,1289447,534486
EIDPARRY,20210303,340,350,338.55,343.2,455239,223568
EIHAHOTELS,20210303,276.15,293.9,274.5,289,25663,14669
EIHOTEL,20210303,97.45,104.7,96.4,103.65,2145564,905421
EIMCOELECO,20210303,346.25,355.55,344,350.05,2996,1266
EKC,20210303,73.9,77.4,73.85,74.9,422362,248948
ELECON,20210303,55.3,56.2,54.1,54.8,443239,189434
ELECTCAST,20210303,27.15,27.7,26.2,27.05,1760469,1045869
ELECTHERM,20210303,122.8,126,120.65,123.55,37663,24774
ELGIEQUIP,20210303,182.5,183.95,178.2,179.7,82468,48602
ELGIRUBCO,20210303,28.1,29,27.9,28.6,48349,45121
EMAMILTD,20210303,448.2,460,445.6,450.65,705275,359218
EMAMIPAP,20210303,103,103.9,99.25,100.7,38058,19193
EMAMIREAL,20210303,51.25,52,50.1,51.2,81578,59851
EMKAY,20210303,71,78,70.35,74.45,135097,66465
EMMBI,20210303,81.15,83.5,81,81.55,17812,10246
ENDURANCE,20210303,1405,1415.35,1378.7,1392.65,105576,51587
ENERGYDEV,20210303,9.8,10.2,9.7,9.95,29146,0
ENGINERSIN,20210303,92.45,93.3,88.25,88.95,21517276,6587393
ENIL,20210303,164.8,172,163.3,170.65,168834,118154
EPL,20210303,224.25,239,224.25,233.55,1513998,902020
EQ30,20210303,422.91,422.91,416.85,416.85,56,56
EQUITAS,20210303,91.8,92.35,90.6,91.25,1898475,819586
EQUITASBNK,20210303,49,49.95,49,49.7,717652,390080
ERIS,20210303,586,594.7,586,589.4,88627,67916
