<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
BAJAJ-AUTO,20210108,3469,3544.6,3438.05,3529.15,675643,283849
BAJAJCON,20210108,224.25,224.25,218.5,220.4,815178,608592
BAJAJELEC,20210108,643,672.1,639.95,665.35,408336,127665
BAJAJFINSV,20210108,9036,9265,8948,9171.6,824261,228034
BAJAJHIND,20210108,6.95,7.1,6.8,6.9,6632911,3388478
BAJAJHLDNG,20210108,3150,3150,3124,3131.3,44992,28516
BAJFINANCE,20210108,5130,5138.75,5042,5082,2998451,785268
BALAJITELE,20210108,70.45,71.35,69.3,69.45,243914,119529
BALAMINES,20210108,1182.85,1190,1135,1145.7,274282,67210
BALAXI,20210108,641.6,645,625.65,635.65,4502,2865
BALKRISHNA,20210108,21.05,22,21.05,21.25,10893,0
BALKRISIND,20210108,1667.7,1733.45,1665.1,1721.85,834793,271428
BALMLAWRIE,20210108,126.25,127.15,123.25,124.75,637484,243533
BALPHARMA,20210108,57,58,56.05,57.55,27863,0
BALRAMCHIN,20210108,175,177,170.4,172,1199210,661843
BANARBEADS,20210108,64.5,64.5,61.1,62.45,20888,10387
BANARISUG,20210108,1463.15,1500,1450,1475.95,1206,720
BANCOINDIA,20210108,143.8,144.65,142.05,142.75,86613,48150
BANDHANBNK,20210108,411.05,424,409.4,419.4,16763434,5776279
BANG,20210108,30,31,29.4,29.7,15914,11112
BANKA,20210108,68.5,68.5,65,67.05,17181,11458
BANKBARODA,20210108,67,67.15,65.3,65.55,22794827,3569545
BANKBEES,20210108,324.1,324.1,321.2,321.82,635337,215527
BANKINDIA,20210108,51.5,51.95,50.6,50.9,2473192,643416
BANSWRAS,20210108,143,143,133.2,135.65,37666,31013
BASF,20210108,1747,1747,1700,1708.5,37517,22631
BASML,20210108,154.7,158.65,145.1,157.25,25330,0
BATAINDIA,20210108,1660,1662.3,1614.45,1649.15,643757,194475
BAYERCROP,20210108,5789.95,5850.95,5740.7,5796,36302,15591
BBL,20210108,954,963.9,925,931.15,66470,31218
BBTC,20210108,1296,1314.9,1278.1,1288.3,129113,84545
BCG,20210108,8.35,8.45,7.75,7.75,9830147,6695348
BCP,20210108,7,7.1,6.85,6.9,216412,0
BDL,20210108,351.95,352.7,344.75,345.5,336704,164548
BEARDSELL,20210108,10.2,10.2,9.7,9.75,17575,12239
BECTORFOOD,20210108,457,467.9,453.7,456.8,955664,289645
BEDMUTHA,20210108,28.4,28.45,26.5,26.9,13780,9067
BEL,20210108,133.05,133.75,131.55,132.1,6635449,1901729
BEML,20210108,999,1001.4,978,984.3,436939,127742
BEPL,20210108,166.2,167.5,158.1,158.75,2244442,1365078
BERGEPAINT,20210108,793.45,812.95,792.65,810.6,967826,337490
BFINVEST,20210108,304,308.7,300,302.1,62830,21310
BFUTILITIE,20210108,300.7,306.9,294.25,298.6,437009,114813
BGRENERGY,20210108,47,47.65,46.1,46.7,54752,0
BHAGERIA,20210108,166.35,167.45,162,162.45,45746,27869
BHAGYANGR,20210108,37,37.9,35.5,35.95,20181,0
BHAGYAPROP,20210108,24.7,24.8,23.7,23.9,3831,2828
BHANDARI,20210108,3.3,3.3,3.05,3.3,3591860,1579592
BHARATFORG,20210108,601,606,593.6,603.3,2897356,458052
BHARATGEAR,20210108,75.1,76.45,73.7,75.8,26720,0
BHARATRAS,20210108,10124.95,10550,10021,10205.05,54907,14399
BHARATWIRE,20210108,36.2,37,35.85,36,13779,9490
BHARTIARTL,20210108,549.3,549.75,537.3,540.25,14270435,6394886
BHEL,20210108,39.65,40.55,39,39.35,68394773,12019802
BIGBLOC,20210108,86.7,86.7,86.7,86.7,1632,0
BIL,20210108,155.3,157.5,152.95,156.35,36019,26755
BINDALAGRO,20210108,21.85,23,21,21.2,267246,156339
BIOCON,20210108,466.15,467.95,461.25,465.65,5550289,1415646
BIOFILCHEM,20210108,173.05,173.05,173.05,173.05,49977,0
BIRLACABLE,20210108,70.25,70.8,66.05,67.65,300623,172960
BIRLACORPN,20210108,749.45,762.6,749.15,755.65,325762,170094
BIRLAMONEY,20210108,47.95,51.7,46.45,50.55,2933387,781503
BIRLATYRE,20210108,29.5,29.6,28.7,28.85,385720,282232
BKMINDST,20210108,1.35,1.35,1.3,1.3,24985,0
BLBLIMITED,20210108,6.35,6.35,5.85,5.95,30701,21371
BLISSGVS,20210108,205,207,200.05,201,1091098,524651
BLKASHYAP,20210108,11.6,11.9,11.05,11.9,408569,367733
BLS,20210108,121,133,117.15,123.8,3745084,1567421
BLUEDART,20210108,4004,4131.9,3963.25,3996.2,13224,6313
BLUESTARCO,20210108,800,822,794.15,812.05,96451,52903
BODALCHEM,20210108,80.55,81.55,79.6,79.8,391272,190340
BOMDYEING,20210108,83,83.5,80.5,81.25,2908017,1043545
BOROLTD,20210108,229,233.95,226,227.45,285380,149753
BORORENEW,20210108,274.9,283,268.05,283,1684050,820286
BOSCHLTD,20210108,14000,14181.75,13801.05,13856.55,91160,17483
BPCL,20210108,395,406,394.25,400.15,12377956,4107980
BPL,20210108,24.2,24.6,23.3,23.65,97145,68216
BRFL,20210108,12.7,12.75,11.85,12,230905,178987
BRIGADE,20210108,263.75,263.75,259.1,262.2,134589,74764
BRITANNIA,20210108,3574,3589.95,3532.85,3575.25,961239,454740
BRNL,20210108,37.2,37.4,35.6,36.05,174174,104675
BROOKS,20210108,77.75,77.75,73,73.7,102774,56320
BSE,20210108,646,653,640.15,643.9,610601,249157
BSELINFRA,20210108,1.5,1.5,1.4,1.45,894215,590935
BSHSL,20210108,89.4,94.35,87.5,93.2,232,165
BSL,20210108,37.9,38.8,37.05,37.3,20489,0
BSLGOLDETF,20210108,4662.9,4685.15,4575,4602.75,543,284
BSLNIFTY,20210108,154.5,159.2,153.11,158.21,432,255
BSOFT,20210108,264.55,269.7,258.6,264.5,1628361,824765
BURGERKING,20210108,166.25,169.75,164,166.8,3554211,1515342
BURNPUR,20210108,3.05,3.05,3.05,3.05,147284,0
BUTTERFLY,20210108,523,536,508,513.2,110615,60135
BVCL,20210108,19.3,19.6,17.9,19.2,17185,0
BYKE,20210108,22,23.1,21.7,22.4,111176,0
CADILAHC,20210108,485,489.4,483.5,485.15,2216314,597401
CALSOFT,20210108,11.15,11.15,10.7,11.1,58579,43481
CAMLINFINE,20210108,125.5,125.9,123,123.5,516711,132421
CAMS,20210108,1822.5,1823,1776.95,1786.95,75264,36463
CANBK,20210108,134,134.9,130.65,131,20197579,5407744
CANFINHOME,20210108,497.85,509.5,491.2,503.5,882576,414529
CANTABIL,20210108,384,387.15,375.25,378.45,142527,24402
CAPACITE,20210108,184.05,186.6,183.4,184.5,461070,381236
CAPLIPOINT,20210108,500,509.9,497.5,499.95,123460,70667
CAPTRUST,20210108,104,104.85,101.3,101.95,20889,13142
CARBORUNIV,20210108,412,412,400.8,408.55,156474,90774
CAREERP,20210108,163.6,163.7,161,161.65,20501,11173
CARERATING,20210108,513.55,521.8,511,513.6,194505,110160
CASTEXTECH,20210108,0.8,0.8,0.75,0.8,1118263,0
CASTROLIND,20210108,129.5,130,127.3,128.75,1661310,865004
CCHHL,20210108,5.55,5.8,5.3,5.7,180369,0
CCL,20210108,263.2,263.8,258.05,259.35,190501,139076
CDSL,20210108,545,547.25,535,538.55,720459,275690
CEATLTD,20210108,1163.9,1205,1156.05,1200.7,425886,187249
CEBBCO,20210108,22.25,24.75,22.1,24.45,606432,409245
CELEBRITY,20210108,7.5,7.5,6.85,7,255729,192769
CENTENKA,20210108,211,225.9,211,219.25,223210,113119
CENTEXT,20210108,5.4,5.45,5.15,5.25,115565,0
CENTRALBK,20210108,14.15,14.25,13.95,14,6179497,2512181
CENTRUM,20210108,18.2,19.5,17.6,18.85,2583323,1717752
CENTUM,20210108,451,473,442.9,467.7,40798,27338
CENTURYPLY,20210108,250.5,258.45,245,247.15,827531,364125
CENTURYTEX,20210108,420.45,424.45,414.3,416.2,962920,325975
CERA,20210108,3536,3595,3503.55,3546.95,11745,5763
CEREBRAINT,20210108,35.7,36.7,34.75,36.3,156969,110269
CESC,20210108,625,628.95,621,623.15,309766,225240
CESCVENT,20210108,314.55,320.7,314.55,317.3,42856,27693
CGCL,20210108,317,341,315.2,339,214543,77496
CGPOWER,20210108,43.5,44.45,42.75,42.85,2725919,1548672
CHALET,20210108,186.35,189,182,182.9,317345,197260
CHAMBLFERT,20210108,244,245.7,238.6,240,612570,289626
CHEMBOND,20210108,184,184,177,178.45,10648,5972
CHEMCON,20210108,473.9,488,472.15,474.4,375619,100566
CHEMFAB,20210108,151.8,152.95,147.75,148.75,8057,4634
CHENNPETRO,20210108,110.3,112.45,110.3,110.85,745292,341931
CHOLAFIN,20210108,435.05,437.45,427.7,431.8,3344933,886685
CHOLAHLDNG,20210108,593.7,595,570.55,577.65,266781,233746
CIGNITITEC,20210108,388.9,394.8,386,388.9,55028,32284
CINELINE,20210108,41.25,43.6,41.05,41.3,255329,70797
CINEVISTA,20210108,7.1,7.2,6.95,6.95,31920,18292
CIPLA,20210108,830.7,846.2,827.4,838.7,5072916,1560403
CLEDUCATE,20210108,82.9,83.7,78,79.25,216446,90583
CLNINDIA,20210108,375,377.6,371,373,28653,17670
CMICABLES,20210108,42.05,42.05,40.6,41.9,24457,0
CNOVAPETRO,20210108,7.2,7.55,7.1,7.5,1922,0
COALINDIA,20210108,137.1,140.95,137.1,139.7,27964099,11318989
COCHINSHIP,20210108,388,395.6,387.05,391.45,668703,293193
COFORGE,20210108,2776.5,2825,2745,2804.2,498550,135941
COLPAL,20210108,1599,1625,1599,1614.75,738807,442739
COMPINFO,20210108,17.2,17.85,16.8,17,637345,252304
COMPUSOFT,20210108,9.75,10,9.3,9.5,56983,0
CONCOR,20210108,436.95,446.95,433.8,442.55,5146410,3080095
CONFIPET,20210108,39.8,41.15,39.25,39.55,1083930,496009
CONSOFINVT,20210108,48.85,48.85,45.25,45.45,8091,6902
CONTROLPR,20210108,251.65,251.7,244.05,246.25,11163,8204
CORALFINAC,20210108,23.8,23.85,23,23.2,16977,11316
CORDSCABLE,20210108,49,51.5,48.1,50.7,542424,255405
COROMANDEL,20210108,815.95,822,810,817.3,448087,268721
COSMOFILMS,20210108,455,458,448.15,449.45,40316,27739
COUNCODOS,20210108,4.4,4.4,4.4,4.4,47590,0
CPSEETF,20210108,21.12,21.6,21.11,21.48,6354746,5619319
CREATIVE,20210108,116.95,116.95,111.95,114,95825,45873
CREATIVEYE,20210108,4.1,4.1,3.85,4,66758,46266
CREDITACC,20210108,785.05,802,780.1,799.9,191115,139085
CREST,20210108,106.8,106.8,102.45,103.05,14330,8532
CRISIL,20210108,1964,1972,1940,1956.35,19095,12093
CROMPTON,20210108,399.9,405.4,390.85,400.15,1882075,1550203
CSBBANK,20210108,239.45,240,234.1,235.35,534867,240655
CTE,20210108,50,53,50,52.25,21801,13884
CUB,20210108,185.45,187.65,182.3,184.7,3000359,2008253
CUBEXTUB,20210108,19.4,19.4,17.7,18.05,19631,0
CUMMINSIND,20210108,647.8,648,626,635,1843346,448775
CUPID,20210108,240.9,244,237.75,238.75,52464,29958
CYBERMEDIA,20210108,3.45,3.45,3.45,3.45,50,50
CYBERTECH,20210108,143.5,150,142.2,145.4,407684,194588
CYIENT,20210108,535,544,530.65,535.2,344400,234247
DAAWAT,20210108,58,58.4,57.15,57.3,1016633,577775
DABUR,20210108,537,542.45,534,540.1,3665938,1996781
DALBHARAT,20210108,1177.8,1229.8,1170.05,1204.05,391647,122395
DALMIASUG,20210108,145.25,146.9,141.5,142.45,164235,85281
DAMODARIND,20210108,37.05,41.8,36.05,40.8,229891,91378
DANGEE,20210108,127.5,131.3,125,128.2,14583,8740
DATAMATICS,20210108,126,128.7,123.25,124.65,370187,155019
DBCORP,20210108,85.05,86.65,84,84.35,354883,206453
DBL,20210108,420,428.8,406.2,411,499993,171318
DBREALTY,20210108,16.55,16.65,15.15,16.6,565623,0
DBSTOCKBRO,20210108,10.5,11,10.25,10.35,14430,10103
DCAL,20210108,142.95,147.65,141.5,142.35,585768,259056
DCBBANK,20210108,124.1,124.55,120,120.85,1433589,703926
DCM,20210108,28,28.45,27.45,28.05,28394,0
DCMFINSERV,20210108,1.95,2,1.9,2,21435,17055
DCMNVL,20210108,69.85,70.85,64.15,66.25,49501,0
DCMSHRIRAM,20210108,390,394.3,385.05,388.5,61693,29959
DCW,20210108,19.2,19.25,18.6,18.7,656864,548367
DECCANCE,20210108,382.4,385.9,373.05,376.6,74359,40744
DEEPAKFERT,20210108,161,169,160.8,165.85,2521040,803854
DEEPAKNTR,20210108,1086,1086,1040.1,1054.65,655421,212699
DEEPENR,20210108,45.85,45.95,44.65,44.9,31062,22060
DELTACORP,20210108,155.5,157.05,152.25,153.9,1691920,810020
DELTAMAGNT,20210108,28.45,28.5,27.75,27.8,7875,0
DEN,20210108,66.45,67.75,66.25,66.95,764994,357167
DENORA,20210108,279.85,279.85,270,271.3,7485,4572
DFMFOODS,20210108,409.6,409.6,402,403.65,19326,10652
DGCONTENT,20210108,16.7,16.7,15.2,15.55,37874,32666
DHAMPURSUG,20210108,174.7,175.9,170.3,170.95,327911,156412
DHANBANK,20210108,14.4,14.45,14,14.1,1012850,690869
DHANI,20210108,350,378,335,362.45,6374532,2805652
DHANUKA,20210108,799.5,810,780,792.4,111997,73252
DHARSUGAR,20210108,5.9,6.15,5.85,5.95,7874,0
DHFL,20210108,24.5,25.2,24.5,24.5,4113474,2658293
DHUNINV,20210108,265.05,270,260.6,264.45,2727,1733
DIAMONDYD,20210108,661.05,669.5,659,666.2,2441,1560
DICIND,20210108,403.85,413,401.1,404.45,5721,3482
DIGISPICE,20210108,30.6,30.6,30.6,30.6,6746,0
DISHTV,20210108,12.95,13.5,12.6,12.8,40631645,19666666
DIVISLAB,20210108,3819,3868.7,3810.1,3859.15,594069,265247
DIXON,20210108,16144,16786,14955,15369.05,173583,73294
DLF,20210108,247.9,252.45,245.9,248.3,15045597,2818377
DLINKINDIA,20210108,115.45,116.9,114.6,114.9,179139,89018
DMART,20210108,2949.9,2999,2932.25,2967.5,742344,383247
DNAMEDIA,20210108,0.65,0.65,0.6,0.6,9498,0
DOLAT,20210108,60.2,60.9,59,59.6,207079,129853
DOLLAR,20210108,234.8,239,231.1,233.6,142588,61714
DONEAR,20210108,39.2,39.55,37,37.4,178206,121982
DPABHUSHAN,20210108,94.8,96.05,91.5,92.55,7394,5791
DPSCLTD,20210108,16.15,16.5,15.1,15.65,297383,181822
DPWIRES,20210108,86.95,92.9,85.15,89.9,8203,5800
DREDGECORP,20210108,322.8,340.8,321.8,327.75,660942,104163
DRREDDY,20210108,5299.9,5360,5279,5338.25,809183,251194
DSSL,20210108,72,72,68,69.95,76176,36998
DTIL,20210108,264.35,264.35,252.5,257.25,6617,4981
DUCON,20210108,7,7.65,7,7.55,68059,0
DVL,20210108,75,75,71.1,72.25,17199,12217
DWARKESH,20210108,32.7,33.15,31.6,31.8,1051712,598024
DYNAMATECH,20210108,824.95,828,804.95,808.25,12025,8814
DYNPRO,20210108,280.25,300.45,270.5,277.3,340081,162997
EASTSILK,20210108,1.55,1.55,1.55,1.55,15638,15638
EBANK,20210108,3461,3461,3461,3461,1,1
EBBETF0423,20210108,1114.98,1114.98,1113.07,1113.34,12156,12107
EBBETF0425,20210108,1032.03,1033.99,1032.02,1033.98,5896,4536
EBBETF0430,20210108,1137.1,1138.93,1136.02,1137,28246,23469
EBBETF0431,20210108,1023,1024.98,1022.5,1023.83,13489,12887
EBIXFOREX,20210108,514.5,514.5,505.1,510,952,745
ECLERX,20210108,907.4,922,903.05,914.75,81999,47661
EDELWEISS,20210108,71.3,71.4,70.3,70.55,964061,703844
EICHERMOT,20210108,2661,2771.3,2661,2760.85,2585123,475304
EIDPARRY,20210108,334.65,336.6,330,331.9,220563,112953
EIHAHOTELS,20210108,283.1,312.4,283.05,289.5,37163,18584
EIHOTEL,20210108,97.7,99.55,97,97.95,900807,479646
EIMCOELECO,20210108,383.3,385,370.05,372.3,3271,1410
EKC,20210108,58.8,60.9,56.25,59.15,1742348,895763
ELECON,20210108,53.85,53.85,49.75,50.1,771074,496325
ELECTCAST,20210108,23.25,23.6,22.6,22.9,869281,481316
ELECTHERM,20210108,124.75,136,122.45,126.7,165420,71443
ELGIEQUIP,20210108,159.35,184,159.35,179.4,3101365,901738
ELGIRUBCO,20210108,23.35,25.95,23.3,24.8,189541,161940
EMAMILTD,20210108,453,459.9,448.05,456.7,912333,664354
EMAMIPAP,20210108,105.6,106,101,103.15,19671,12186
EMAMIREAL,20210108,65.4,65.4,63.5,65.4,97990,91313
EMKAY,20210108,76,76.05,71,72.4,92254,69886
EMMBI,20210108,85,85,82.25,82.45,22099,13612
ENDURANCE,20210108,1436.1,1453.15,1392,1411.65,222329,120512
ENERGYDEV,20210108,12.2,12.45,12,12.45,194990,169247
ENGINERSIN,20210108,79.7,80.95,79,80.05,5712095,2595525
ENIL,20210108,174.05,178,169.55,171.25,169002,102403
EPL,20210108,260,285,258.45,274.45,1561668,633952
EQ30,20210108,421,426,408.51,425.99,218,180
EQUITAS,20210108,73.8,77.65,73,74.6,7083164,3341385
EQUITASBNK,20210108,40.3,40.5,39.1,39.45,2127779,1154279
ERIS,20210108,614,624,610.45,619.45,176443,62635
EROSMEDIA,20210108,24.15,24.15,23.2,23.35,180470,123258
