<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
ASHAPURMIN,20210205,118.9,118.9,114,115.05,159638,112836
ASHIANA,20210205,103,103.35,93.6,96.9,655377,534148
ASHIMASYN,20210205,13.65,14.2,13,13.5,104430,70233
ASHOKA,20210205,103.45,105.35,97.6,103.95,2917928,1033386
ASHOKLEY,20210205,136.7,137.4,130.2,131.65,27819560,6320887
ASIANHOTNR,20210205,69.45,70.1,68.75,69.45,9023,7471
ASIANPAINT,20210205,2420,2423.9,2370.8,2376.75,3303319,1640282
ASIANTILES,20210205,285.95,287.7,273,277,270468,97516
ASPINWALL,20210205,158.45,160.2,150,152.3,3485,2693
ASTEC,20210205,1142,1149.95,1079.9,1089.85,54644,38391
ASTERDM,20210205,154.8,154.8,151.3,151.75,173148,133855
ASTRAL,20210205,2088.55,2155,1981.05,2001.8,383991,81377
ASTRAMICRO,20210205,121,121.9,119,120.8,191478,88399
ASTRAZEN,20210205,3889.8,3942.2,3875.35,3898.75,42429,14957
ASTRON,20210205,44.8,44.8,43.7,43.95,31130,21037
ATFL,20210205,847.1,851,828,841.6,5692,3890
ATGL,20210205,391,395.35,379,382.05,441742,250982
ATLANTA,20210205,8.1,8.25,7.9,8,41601,39290
ATUL,20210205,6489.85,6489.95,6359,6380.6,13457,7954
ATULAUTO,20210205,184.9,185,180,180.75,77416,39719
AUBANK,20210205,970,995,965,981.9,747248,327614
AURIONPRO,20210205,84.2,89.7,82.45,85.15,79145,38322
AUROPHARMA,20210205,932,954.9,925,942.85,4131354,1239626
AUSOMENT,20210205,47.75,48.35,46,47.35,9413,2948
AUTOAXLES,20210205,1089,1098,1063.05,1081.75,9530,5202
AUTOIND,20210205,32.7,32.7,31.2,31.4,17918,12718
AVADHSUGAR,20210205,195.8,198.65,194.85,195.75,32016,13007
AVANTIFEED,20210205,518.8,523.5,500,502.1,350045,201329
AVTNPL,20210205,48.45,48.45,45.15,45.85,105019,59829
AWHCL,20210205,317,325.9,310.85,322.25,389581,125913
AXISBANK,20210205,749,766.3,717,719.6,31121503,8725102
AXISBNKETF,20210205,354,370,354,356.18,6805,5522
AXISCADES,20210205,54.5,54.5,52.75,53.6,32570,19565
AXISGOLD,20210205,41.2,41.71,40.89,41.19,185629,144785
AXISNIFTY,20210205,151.26,154.5,149.83,153.76,28246,23589
AYMSYNTEX,20210205,58.45,58.45,55.7,58.45,199358,171262
BAFNAPH,20210205,122.45,122.5,117.1,118.85,4493,3338
BAGFILMS,20210205,2.85,2.95,2.75,2.75,85233,57554
BAJAJ-AUTO,20210205,4260,4272.8,4161,4231.25,729191,136850
BAJAJCON,20210205,262.5,277,253.05,258.6,2627938,719784
BAJAJELEC,20210205,801,922.05,801,922.05,4451066,1185945
BAJAJFINSV,20210205,9780,9940,9556,9722.2,922561,139894
BAJAJHIND,20210205,6.7,6.75,6.6,6.6,2211049,1427759
BAJAJHLDNG,20210205,3420,3529.9,3414.8,3457.7,54438,20112
BAJFINANCE,20210205,5526,5627,5470,5538.55,4437987,826342
BALAJITELE,20210205,64.2,64.35,62.45,62.7,81022,42060
BALAMINES,20210205,1229.6,1245.8,1189,1211.3,104917,45391
BALAXI,20210205,562.5,562.5,562.5,562.5,2204,2203
BALKRISHNA,20210205,21,22,20,20.5,1592,0
BALKRISIND,20210205,1849.8,1850,1782.65,1798.6,660329,127437
BALMLAWRIE,20210205,121.5,122.75,119.25,120.4,333877,185087
BALPHARMA,20210205,54.05,56.3,53.65,54.35,64509,22274
BALRAMCHIN,20210205,163.3,167.5,158.2,159.85,1636565,579647
BANARBEADS,20210205,58.45,58.55,58,58,6182,5757
BANARISUG,20210205,1610.8,1620,1530,1535.65,1067,409
BANCOINDIA,20210205,155.7,157.95,154.6,157.15,329381,200913
BANDHANBNK,20210205,350,357,328,329.55,23638691,7513231
BANG,20210205,27.35,28.5,26,26.5,8582,5236
BANKA,20210205,83.85,83.85,76.5,77.05,104500,75326
BANKBARODA,20210205,83.7,89,81.7,82.5,121275419,19573672
BANKBEES,20210205,355,367,355,357.81,1661040,382645
BANKINDIA,20210205,58.5,63.45,58.5,59.55,31909754,6341548
BANSWRAS,20210205,114,114,103.2,108.55,9679,6520
BASF,20210205,1654.95,1655,1612.25,1625.95,17699,11786
BASML,20210205,146,148.25,143.2,144.4,21111,16203
BATAINDIA,20210205,1591,1602,1545.45,1548.2,645291,250539
BAYERCROP,20210205,5450,5508.95,5385.05,5490.6,31597,18859
BBL,20210205,1005,1063.65,1005,1043.65,76142,36241
BBTC,20210205,1279.55,1285,1247,1251.35,39324,23946
BCG,20210205,7.35,7.4,6.9,7.2,3300673,1989053
BCP,20210205,5.85,5.95,5.6,5.65,94270,63989
BDL,20210205,337,339.85,335,337.6,194631,68691
BEARDSELL,20210205,9.85,10.4,9.85,10,41789,35756
BECTORFOOD,20210205,424,426.9,409.6,410.85,658799,301004
BEDMUTHA,20210205,23.2,24.7,23.2,23.65,8048,5780
BEL,20210205,142,143.2,138.7,140.2,9954380,2309322
BEML,20210205,944.85,972.75,930.2,941.05,621378,129630
BEPL,20210205,137.1,138.95,134.5,136.25,482912,252247
BERGEPAINT,20210205,737.4,740.6,720,730.15,886998,356605
BFINVEST,20210205,287.6,291.95,284,285.85,13907,3675
BFUTILITIE,20210205,287.4,292.1,283.95,285.55,237116,57510
BGRENERGY,20210205,46.7,47.1,44.5,44.65,78074,47058
BHAGERIA,20210205,174.1,189.7,171.5,172.2,172957,93803
BHAGYANGR,20210205,35.35,35.35,32.5,34.05,69762,49669
BHAGYAPROP,20210205,24.95,25.15,24.7,25,13744,12990
BHANDARI,20210205,2.8,3,2.8,2.85,436407,0
BHARATFORG,20210205,632,646,615,617.9,2202933,555668
BHARATGEAR,20210205,75,81.2,74,75.95,31389,17583
BHARATRAS,20210205,10098,10293.35,9942.5,9995.6,2842,1416
BHARATWIRE,20210205,35.5,35.8,34.25,34.5,37400,24743
BHARTIARTL,20210205,603.8,605.9,576.25,581.1,34811620,13998379
BHEL,20210205,42.65,44.15,41.25,43.55,146833328,33833974
BIGBLOC,20210205,113.9,119.2,113.8,119.2,108484,28290
BIL,20210205,144.6,166.95,144.6,166.95,163645,46196
BINDALAGRO,20210205,18.3,18.5,17.45,17.55,47428,28583
BIOCON,20210205,417.7,417.7,398.2,407.2,9808981,2022215
BIOFILCHEM,20210205,97.3,97.35,88.15,88.55,541819,308058
BIRLACABLE,20210205,64,64,62.25,62.6,81027,34372
BIRLACORPN,20210205,821,842.95,801,830.7,595780,194219
BIRLAMONEY,20210205,45.15,45.4,43.8,44,125401,70064
BIRLATYRE,20210205,32,32,30.05,30.3,1011977,671702
BKMINDST,20210205,1.05,1.05,0.95,1,62196,51460
BLBLIMITED,20210205,5.55,5.55,4.85,5.05,22954,22839
BLISSGVS,20210205,189.15,190.9,186.8,188.05,547998,150538
BLKASHYAP,20210205,11.75,11.75,11.5,11.65,127866,0
BLS,20210205,110.4,110.4,105.1,105.5,78310,44596
BLUECOAST,20210205,3.7,3.7,3.7,3.7,66,0
BLUEDART,20210205,4413.8,4451,4255,4333.45,34759,14273
BLUESTARCO,20210205,805.9,821.4,797.8,815,77062,44808
BODALCHEM,20210205,76.3,76.8,73.55,73.85,298740,151114
BOMDYEING,20210205,77.05,77.7,75.6,75.9,1593086,508161
BOROLTD,20210205,196.25,212,193.55,208.25,276286,144790
BORORENEW,20210205,274.7,276,268.1,271,372925,157739
BOSCHLTD,20210205,16449,16589.95,16051.8,16176.2,59820,18858
BPCL,20210205,420.5,422.3,413.1,415,3861284,1298742
BPL,20210205,22.7,22.95,22.25,22.95,234432,134560
BRFL,20210205,11,11.5,10.95,11.4,123437,81793
BRIGADE,20210205,266.5,274,265.1,270.45,302099,116212
BRITANNIA,20210205,3616,3616,3530.45,3541.65,1159183,483513
BRNL,20210205,33.95,34.1,32.9,33.15,103486,67420
BROOKS,20210205,68.15,68.65,64.15,64.4,19384,13683
BSE,20210205,618,619.05,607.1,610.15,272826,115402
BSELINFRA,20210205,1,1,0.95,0.95,354022,277272
BSHSL,20210205,136,138.95,135,135.2,1461,0
BSL,20210205,35.95,35.95,32,32.7,7131,5366
BSLGOLDETF,20210205,4345.5,4345.5,4295,4318.8,566,372
BSLNIFTY,20210205,166,169,163.4,163.52,497,277
BSOFT,20210205,271.45,274.2,264,271.4,1778584,1199721
BURGERKING,20210205,153,153.9,144.6,146,5167373,2169745
BURNPUR,20210205,2.35,2.35,2.15,2.15,135780,0
BUTTERFLY,20210205,629.9,636.95,585,593.1,125443,76952
BVCL,20210205,16.4,17.2,16.05,17,7457,0
BYKE,20210205,19.75,20.6,19.5,19.85,61405,47573
CADILAHC,20210205,482.5,488.95,471.85,475.25,8272131,1849687
CALSOFT,20210205,9.1,9.4,8.9,9.2,58219,32519
CAMLINFINE,20210205,110.9,114.3,109,111.4,577610,346661
CAMS,20210205,1864.95,1874,1811.15,1822.45,66705,33563
CANBK,20210205,166.7,172.2,158,160.85,69090863,8918908
CANFINHOME,20210205,507.65,514.6,496,498.95,506970,245983
CANTABIL,20210205,381,404.55,377.05,383.7,130202,35261
CAPACITE,20210205,195,195.9,188.85,193.45,114534,55113
CAPLIPOINT,20210205,480.2,484.8,464.8,466.65,252713,150142
CAPTRUST,20210205,91.1,97,91.05,91.95,8171,5720
CARBORUNIV,20210205,452.7,494.45,431.05,474.95,1306710,751924
CAREERP,20210205,162.75,162.75,156.7,157.45,31423,21317
CARERATING,20210205,530,549.3,524.9,536.55,392950,191812
CASTROLIND,20210205,132.6,132.6,128.7,129.6,2026880,935485
CCHHL,20210205,4.85,5.25,4.85,4.95,47877,35128
CCL,20210205,252,253.3,242.3,244.9,123779,76322
CDSL,20210205,526.85,530.25,508,509.9,810572,437839
CEATLTD,20210205,1664,1697.4,1622,1652.4,421907,64818
CEBBCO,20210205,23.3,23.3,22.05,22.7,27564,0
CELEBRITY,20210205,5.55,5.75,5.45,5.5,14068,0
CENTENKA,20210205,248.7,259.8,242.05,252.55,221910,104514
CENTEXT,20210205,4.9,5.35,4.75,4.9,329689,231214
CENTRALBK,20210205,14.5,15.5,14.5,14.8,24930750,10010192
CENTRUM,20210205,24.05,25.8,23.8,24.2,4310164,1857790
CENTUM,20210205,448.95,459.75,440,445.65,8853,5800
CENTURYPLY,20210205,271.4,276.25,271,273.2,163201,78688
CENTURYTEX,20210205,454,463.95,450.45,457.15,960947,136282
CERA,20210205,3580,3580,3495.2,3544.4,26813,19282
CEREBRAINT,20210205,50,50.8,49.5,49.65,126761,95604
CESC,20210205,619,623.5,608,609,324732,156416
CGCL,20210205,370,370,364.2,365.05,142626,108942
CGPOWER,20210205,44.3,44.3,41.95,42.6,2137183,1494130
CHALET,20210205,173.95,181.95,173,179.35,474545,155094
CHAMBLFERT,20210205,265,265.65,245.35,246.85,1591529,571024
CHEMBOND,20210205,191.35,192.45,185,186.5,19362,10458
CHEMCON,20210205,449.45,450.35,438.05,439.35,110068,42604
CHEMFAB,20210205,138.75,138.8,134,134.85,3151,2564
CHENNPETRO,20210205,96.35,96.7,92.35,93.1,1085315,621745
CHOLAFIN,20210205,468,473.95,449.25,451.1,4324685,1499516
CHOLAHLDNG,20210205,565.4,574.95,551.1,556.3,125022,76745
CIGNITITEC,20210205,368.9,375.5,361.65,370.3,106816,75240
CINELINE,20210205,42.75,43.1,41.3,41.65,90933,57049
CINEVISTA,20210205,6.05,6.25,5.65,5.9,14600,12408
CIPLA,20210205,839.6,854.9,830.5,847.7,7381183,1509438
CLEDUCATE,20210205,68.5,72.5,66.85,68.8,59265,17640
CLNINDIA,20210205,363.55,365.1,357,358.05,25224,13656
CMICABLES,20210205,37.3,37.75,35.5,37,76056,50781
CNOVAPETRO,20210205,6.3,7.55,6.3,7.35,6879,4698
COALINDIA,20210205,144.1,144.3,139.35,140.85,19930467,8186460
COCHINSHIP,20210205,351,353.6,345.15,346.65,167587,101799
COFORGE,20210205,2565,2572.55,2435.25,2498.6,575079,251576
COLPAL,20210205,1626,1639,1585,1589.75,528936,167024
COMPINFO,20210205,15.15,15.9,15.15,15.3,240890,103765
COMPUSOFT,20210205,9.4,9.4,8.9,9.05,52734,34238
CONCOR,20210205,488.95,491.5,461.75,466.85,4967630,1618711
CONFIPET,20210205,42.4,45,42.1,42.95,1581550,741863
CONSOFINVT,20210205,41,41.95,40.1,40.45,1449,1223
CONTROLPR,20210205,244,245.65,234.2,235.55,12213,7960
CORALFINAC,20210205,22.9,22.95,21.6,21.75,5992,3982
CORDSCABLE,20210205,44.2,47.4,44.2,46.7,50809,36353
COROMANDEL,20210205,779.9,779.9,752.8,754.95,1002631,726686
COSMOFILMS,20210205,502.5,517.9,493.5,498.4,140607,79632
COUNCODOS,20210205,3.75,3.75,3.75,3.75,32369,0
CPSEETF,20210205,21.6,22.05,21.32,21.54,5179594,3892886
CREATIVE,20210205,105.5,108,104,104.65,22981,13122
CREATIVEYE,20210205,3.05,3.2,3.05,3.2,2149,2049
CREDITACC,20210205,736.4,741.2,710,719.25,55500,29043
CREST,20210205,97.45,99.85,94.05,95.35,9680,4178
CRISIL,20210205,1931,1952.8,1911.65,1921.05,11274,5499
CROMPTON,20210205,414.5,421,406.65,410.05,1175415,674654
CSBBANK,20210205,226.1,231.05,217.85,219.05,311942,167915
CTE,20210205,41,41,38.2,39.45,11517,6063
CUB,20210205,177,180.8,169.35,171.1,2486181,1277410
CUBEXTUB,20210205,16.7,18.3,15.55,16.7,11489,7569
CUMMINSIND,20210205,780,794.8,777.85,787,1027482,198823
CUPID,20210205,226.6,226.9,220.1,221.45,33544,22135
CYBERMEDIA,20210205,7.25,7.25,7.25,7.25,1660,0
CYBERTECH,20210205,135.95,137.8,130.1,130.9,116664,62497
CYIENT,20210205,658,689,629.5,640,1986145,522471
DAAWAT,20210205,52.8,52.9,51.65,51.8,923087,588288
DABUR,20210205,527,528.55,517.8,521.75,2592937,1223051
DALBHARAT,20210205,1265,1304.85,1206,1240.05,310803,122247
DALMIASUG,20210205,143.5,144,139.95,141.85,75447,37442
DAMODARIND,20210205,34.85,35.75,34.25,35.3,55346,34917
DANGEE,20210205,123.5,132.1,123.5,128.95,50798,43999
DATAMATICS,20210205,119.3,119.8,114.2,114.85,115023,73157
DBCORP,20210205,91.95,92.6,86.35,87.3,722334,379811
DBL,20210205,482.1,498.9,464.1,492.5,326659,118415
DBREALTY,20210205,19.15,19.85,18.3,18.95,251048,0
DBSTOCKBRO,20210205,9.45,9.75,9.45,9.65,804,803
DCAL,20210205,127.8,128.95,123.4,124.05,289562,162034
DCBBANK,20210205,116.8,122.35,114.25,115.5,3079415,1155013
DCM,20210205,27.1,27.1,25.15,25.8,49478,33159
DCMFINSERV,20210205,1.65,1.7,1.65,1.7,1300,0
DCMNVL,20210205,66.15,69,65.2,67.6,14592,0
DCMSHRIRAM,20210205,452.9,456.65,444,449.1,134821,93058
DCW,20210205,20.5,20.9,20,20.05,500686,374232
DECCANCE,20210205,384.3,384.6,371.3,373.7,20757,10514
DEEPAKFERT,20210205,167.45,168.5,162.65,163.45,554597,288763
DEEPAKNTR,20210205,1034.45,1037.9,1009.05,1012.65,329802,101025
DEEPENR,20210205,41.65,42.25,41.3,41.6,20525,13091
DELTACORP,20210205,155.25,155.55,148.05,149.2,1100704,437600
DELTAMAGNT,20210205,27.1,27.2,25.8,26.45,6241,4354
DEN,20210205,62.2,62.3,59.6,60.2,293757,183437
DENORA,20210205,336,336,316.75,323.05,59521,33301
DFMFOODS,20210205,425,428,400,404.7,56736,34763
DGCONTENT,20210205,13.7,14.6,13.7,14,18521,14056
DHAMPURSUG,20210205,170.8,172.4,167.8,168.85,325106,126476
DHANBANK,20210205,14.15,14.45,14,14,995311,482383
DHANI,20210205,344.25,352,338,343,444079,118445
DHANUKA,20210205,740,763,740,754.3,72939,38778
DHARSUGAR,20210205,5.55,5.9,5.05,5.6,18651,13940
DHFL,20210205,17.4,17.4,17.4,17.4,606071,605813
DHUNINV,20210205,252,256.35,248.1,250.5,1954,1126
DIAMONDYD,20210205,720,741.8,690.95,706.65,42093,30479
DICIND,20210205,391.3,401.3,390.4,397.45,4633,2439
DIGISPICE,20210205,47.9,47.9,47.9,47.9,42947,0
DISHTV,20210205,12.5,12.65,12.15,12.2,4749233,2586554
DIVISLAB,20210205,3699,3859.8,3665.05,3822.45,2152555,698423
DIXON,20210205,16225,16750,15700,16310.15,127818,67495
DLF,20210205,307.65,314.9,298.1,305.3,29462092,2324190
DLINKINDIA,20210205,107.9,108.6,105.6,105.9,139340,84905
DMART,20210205,2959.95,2987,2922.85,2946.05,349721,84603
DNAMEDIA,20210205,0.75,0.75,0.7,0.75,95922,85922
DOLAT,20210205,58.6,59.55,57.3,58.05,99438,43745
DOLLAR,20210205,265.2,274,248,257.6,742880,329343
DONEAR,20210205,35,35.35,34.4,34.6,36052,22861
DPABHUSHAN,20210205,99.45,100.65,97.85,98.5,1917,1786
DPSCLTD,20210205,14,14,13.2,13.5,42239,38817
DPWIRES,20210205,117.1,117.35,112,112.45,7894,5222
DREDGECORP,20210205,298.6,304.4,292,293.7,77576,22061
DRREDDY,20210205,4685,4830,4625.65,4800.9,2407681,820492
DSSL,20210205,60.9,62.25,56.45,57.05,21803,11943
DTIL,20210205,248.35,249.45,244.5,247.15,1813,1186
DUCON,20210205,6.85,6.9,6.25,6.8,97045,71923
DVL,20210205,73.7,76.75,73.5,75.25,26133,17548
DWARKESH,20210205,28.1,28.35,27.65,27.75,952183,478206
DYNAMATECH,20210205,826,845,810.95,824.7,15807,9162
DYNPRO,20210205,305.9,343.7,300.35,330.8,369580,171439
EBANK,20210205,3853.78,3853.78,3551,3560,5,3
EBBETF0423,20210205,1103.86,1104,1102.07,1102.07,4312,4292
EBBETF0425,20210205,1019,1020,1018.05,1018.73,8222,7681
EBBETF0430,20210205,1122.99,1122.99,1119.07,1119.94,21223,20018
EBBETF0431,20210205,1010,1010,1004.03,1006.47,22059,13969
EBIXFOREX,20210205,498,499.45,480.05,482.3,6479,3659
ECLERX,20210205,1034.3,1041.1,995.6,1003.55,80586,45010
EDELWEISS,20210205,68.95,69.05,65.5,65.85,1411840,974331
EICHERMOT,20210205,2973.2,2990,2905.2,2932.15,915838,218871
EIDPARRY,20210205,341.1,352,340.55,342.6,340453,111691
EIHAHOTELS,20210205,284.8,284.8,272,275.6,13984,7427
EIHOTEL,20210205,94.5,97,94.5,96.15,1045008,517293
EIMCOELECO,20210205,354.9,376.8,345,366.35,11489,7620
EKC,20210205,65.5,65.5,58.2,60.55,1249351,549573
ELECON,20210205,49.85,50.05,47.25,48.15,154343,103108
ELECTCAST,20210205,22.5,22.85,22,22.5,653106,484013
ELECTHERM,20210205,112.4,112.4,108,108.7,33016,23826
ELGIEQUIP,20210205,166.65,166.65,163,164.7,73235,35398
ELGIRUBCO,20210205,31.85,32,29.8,29.95,108164,71064
EMAMILTD,20210205,504.45,514.95,486,502.7,643606,256655
EMAMIPAP,20210205,97.95,99.55,96.55,97.9,5624,3571
EMAMIREAL,20210205,63,63,58.5,59.2,56050,32681
EMKAY,20210205,70.85,72.5,64.1,67.05,107711,64563
EMMBI,20210205,91.25,91.5,86.15,86.5,40872,23482
ENDURANCE,20210205,1454.05,1488.95,1446.5,1469,173019,108814
ENERGYDEV,20210205,12.7,12.7,11.5,11.5,80057,0
ENGINERSIN,20210205,75,75.8,74.05,74.35,1660295,870752
ENIL,20210205,156.05,160.3,153.6,155.2,52949,23941
EPL,20210205,223.4,223.4,213.5,214,561001,364963
EQ30,20210205,405.13,435.04,405.13,435,89,88
EQUITAS,20210205,82.35,88,82.3,83.5,3805274,1193334
EQUITASBNK,20210205,44,45.25,43.65,45,1987525,1359788
ERIS,20210205,586.15,590.8,573,577.7,78986,27586
