<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
ALPSINDUS,20210319,1.95,2.05,1.95,2,2441,0
AMARAJABAT,20210319,859,877.45,853,868.8,1408861,699416
AMBER,20210319,3268.8,3288.95,3161,3254.2,75555,36916
AMBIKCO,20210319,981,1006.45,966,993.4,14763,8890
AMBUJACEM,20210319,278,284.6,274.05,283.45,6753108,3425868
AMDIND,20210319,19,19.65,18.65,19.2,15607,0
AMJLAND,20210319,24.05,24.5,21.65,23.05,52023,33027
AMRUTANJAN,20210319,490,506.6,480.95,501.6,91076,40932
ANANTRAJ,20210319,50.1,54.5,49.4,54.35,1168430,690253
ANDHRACEMT,20210319,5.5,6,5.5,5.9,382418,271728
ANDHRAPAP,20210319,235,235,220.2,230.65,31377,18020
ANDHRSUGAR,20210319,298.5,299.7,290.6,298.45,32241,16275
ANGELBRKG,20210319,306,311.9,300,307.9,213721,131103
ANIKINDS,20210319,16,16.4,15.3,16.2,8501,6127
ANKITMETAL,20210319,1.05,1.1,1.05,1.05,33712,27653
ANSALAPI,20210319,6.9,6.9,6.6,6.8,98260,63238
ANSALHSG,20210319,5.75,6.05,5.65,5.9,50793,38286
ANUP,20210319,600,600,548,576.95,47483,26680
APARINDS,20210319,451.3,474.8,444,469.65,44028,23241
APCL,20210319,206.45,210,197,207.9,32645,15538
APCOTEXIND,20210319,178,181.55,171,179.25,98012,28784
APEX,20210319,229.9,229.9,217.5,222.55,106730,30652
APLAPOLLO,20210319,1219,1274,1189,1254.6,460682,323499
APLLTD,20210319,885,892,864.3,887.55,249572,167211
APOLLO,20210319,102.55,103.95,96.95,99.15,312860,166341
APOLLOHOSP,20210319,2954,2982.85,2887.25,2934.6,2288304,913001
APOLLOPIPE,20210319,836,872.55,800.1,850.1,48198,18611
APOLLOTYRE,20210319,215,227.5,210.25,225.1,10788228,3258542
APOLSINHOT,20210319,510.95,525,505,515.55,1687,1209
APTECHT,20210319,210.4,211.4,199,206.2,207422,70490
ARCHIDPLY,20210319,31.95,33.5,30.65,32.5,113255,0
ARCHIES,20210319,11,11.1,10.75,10.95,79967,61031
ARENTERP,20210319,11.35,11.35,10.65,11.3,146,89
ARIES,20210319,86.3,89,82,87.55,48611,21616
ARIHANT,20210319,20.25,20.25,19.1,19.3,771,560
ARIHANTSUP,20210319,36.7,36.7,33.65,34.45,43528,19022
ARMANFIN,20210319,648,675,631,637.15,15142,7945
AROGRANITE,20210319,43,45,41.1,43.1,16478,11469
ARROWGREEN,20210319,72.6,72.6,66.9,69.7,10032,0
ARSHIYA,20210319,34.85,35.8,34.75,35.05,33329,0
ARSSINFRA,20210319,22.2,23.7,22.1,22.45,23598,10807
ARTEMISMED,20210319,215,218.55,215,217.8,6080,5077
ARVIND,20210319,67,70.85,64.05,69.65,1195551,590857
ARVINDFASN,20210319,148.1,154.25,140.45,151.95,257312,85489
ARVSMART,20210319,96,96.45,93,95.4,98547,50894
ASAHIINDIA,20210319,312,312,299,302.65,26872,12384
ASAHISONG,20210319,325.95,326,302.5,321.1,38253,19638
ASAL,20210319,33.05,35.6,33.05,34.85,2177,0
ASALCBR,20210319,419,420,400.1,412.75,99746,53994
ASHAPURMIN,20210319,104.65,108.9,104.65,104.65,435479,339778
ASHIANA,20210319,131,137.5,123.4,132.65,127247,55534
ASHIMASYN,20210319,15.5,16.2,15.45,15.55,100301,84644
ASHOKA,20210319,103,103.9,96.3,103.15,1403921,463465
ASHOKLEY,20210319,111.45,117,108,116.3,35938286,9288439
ASIANHOTNR,20210319,70.95,70.95,63.5,65.7,16190,11645
ASIANPAINT,20210319,2393,2434,2355.35,2411.25,3738079,1960146
ASIANTILES,20210319,165,165.6,158.5,163.6,272958,159961
ASPINWALL,20210319,188.65,188.65,178,184,1350,759
ASTEC,20210319,1064.2,1075.85,1006.65,1070.3,33864,17358
ASTERDM,20210319,140,142.5,136,140.2,106428,56369
ASTRAL,20210319,1716.2,1761.9,1644.5,1671.25,1673194,795144
ASTRAMICRO,20210319,127.2,139,125.15,137.35,1093196,403020
ASTRAZEN,20210319,3191.7,3280.05,3156.05,3248.4,48978,15495
ASTRON,20210319,43.8,45.3,42.5,44.1,97295,40892
ATFL,20210319,821.95,821.95,796.3,809.45,11817,7159
ATGL,20210319,742,745,671,739.2,5714724,2990365
ATLANTA,20210319,7.85,7.85,7.3,7.45,25727,16892
ATUL,20210319,6555.05,6779.8,6452.2,6732.5,12166,7330
ATULAUTO,20210319,180,188.3,175.05,183.7,168629,69166
AUBANK,20210319,1124,1222.35,1124,1197.75,975558,387938
AURIONPRO,20210319,125,135,114.55,130.2,109859,39412
AUROPHARMA,20210319,803,826.4,797.3,822.25,2896141,1201353
AUSOMENT,20210319,50.05,50.05,43.7,46.2,35809,21641
AUTOAXLES,20210319,1163.2,1176.05,1111,1169.45,9317,5034
AUTOIND,20210319,35.4,39.05,35.35,38.65,97060,67491
AVADHSUGAR,20210319,192,194.4,185.1,192.6,58046,16887
AVANTIFEED,20210319,459,461.8,449,450.7,375604,267917
AVTNPL,20210319,44,44.5,42.85,43.95,136434,68412
AWHCL,20210319,269,270.95,258.65,263.5,116570,55262
AXISBANK,20210319,709,729.35,703.5,726.25,20377672,7178999
AXISBNKETF,20210319,334.38,341.97,331,339.71,2275,1508
AXISCADES,20210319,43.25,48,42.3,45.8,49743,31158
AXISGOLD,20210319,39.16,39.38,39.02,39.22,108240,55452
AXISNIFTY,20210319,150.9,153.68,148.95,152.79,11153,8262
AYMSYNTEX,20210319,47.45,47.45,46,46,30245,26596
BAFNAPH,20210319,177.95,177.95,177.95,177.95,15229,12224
BAGFILMS,20210319,2.25,2.35,2.15,2.3,374189,264625
BAJAJ-AUTO,20210319,3653.95,3673,3570.2,3650.05,1132705,472485
BAJAJCON,20210319,265,277.4,261.2,269.05,1345043,662029
BAJAJELEC,20210319,919.95,929,895,921.1,110913,47969
BAJAJFINSV,20210319,9350,9489.85,9211.6,9440.65,488126,108305
BAJAJHIND,20210319,6.4,6.45,6.2,6.4,5470977,2136224
BAJAJHLDNG,20210319,3538,3607,3360,3429,87375,57067
BAJFINANCE,20210319,5316,5479,5190.05,5453.25,3220310,863992
BALAJITELE,20210319,59,59.7,57,59.2,150164,72268
BALAMINES,20210319,1635,1724.85,1555,1688.65,184779,45251
BALAXI,20210319,532.15,550.25,527.05,536.85,3152,1699
BALKRISHNA,20210319,21.75,22.8,20.7,22.45,5125,0
BALKRISIND,20210319,1574,1630,1530.05,1616.85,793208,247407
BALMLAWRIE,20210319,131,136.15,128.9,135.5,873756,285203
BALPHARMA,20210319,53.55,54.6,51.6,54.35,42412,22870
BALRAMCHIN,20210319,198.5,203.4,190.15,202.25,1983943,549742
BANARBEADS,20210319,52.55,53.95,50.2,51.85,5663,3052
BANARISUG,20210319,1697.55,1999,1697.55,1735.35,3071,910
BANCOINDIA,20210319,145,149,138.1,143.55,290775,142276
BANDHANBNK,20210319,335,347.5,333,346.05,10449989,3856409
BANG,20210319,27.5,28.6,26,26.85,5023,2935
BANKA,20210319,61.6,63.55,61.2,61.2,7343,6816
BANKBARODA,20210319,70.85,74.35,69.55,73.7,63657565,13887256
BANKBEES,20210319,340.55,346,335,342.54,1783113,446659
BANKINDIA,20210319,64.25,67,62.5,66.7,6748587,1549055
BANSWRAS,20210319,112.3,112.3,107.4,109.3,5099,3794
BASF,20210319,2045,2094,2000.05,2079.55,63578,22198
BASML,20210319,66.9,67.45,63.55,66.1,22693,13692
BATAINDIA,20210319,1468,1500,1430.1,1489.8,872243,423450
BAYERCROP,20210319,5063.45,5160,5007,5086.95,38830,24976
BBL,20210319,1172.4,1180,1104,1163.35,10584,4357
BBTC,20210319,1150,1185.45,1127.05,1168.5,96024,53145
BCG,20210319,8.75,9.25,8.65,9,2823250,1577579
BCLIND,20210319,100.55,103.65,98.25,100.6,63988,31305
BCP,20210319,3.6,3.6,3.45,3.45,565836,386123
BDL,20210319,340,348.9,330.1,345.65,613158,80749
BEARDSELL,20210319,9.45,9.95,9,9.7,17703,11447
BECTORFOOD,20210319,352,352.4,337.5,345.85,411857,133591
BEDMUTHA,20210319,22,23.45,21.3,22.2,10641,6814
BEL,20210319,128.4,130.05,125,127.95,18797976,9457426
BEML,20210319,1302,1374.8,1235.65,1342.7,1051422,140572
BEPL,20210319,145.5,150.5,140.2,149.7,915618,280338
BERGEPAINT,20210319,701.65,734.2,687.1,725.7,1149193,407225
BESTAGRO,20210319,369,453.9,369,423.3,45373,16101
BFINVEST,20210319,286.7,286.7,278.6,284.4,14863,5083
BFUTILITIE,20210319,261,264.7,252.35,261.85,220852,46921
BGRENERGY,20210319,45.1,45.95,43.65,45.7,118520,64409
BHAGERIA,20210319,160.1,163.1,153.85,161.85,103566,65215
BHAGYANGR,20210319,40.75,44.95,40.75,44.15,54309,0
BHAGYAPROP,20210319,28.65,29,28.45,28.5,9446,8795
BHANDARI,20210319,2.45,2.5,2.3,2.35,119836,0
BHARATFORG,20210319,581.95,604,579.75,600.05,2863512,1075679
BHARATGEAR,20210319,78.3,78.3,73.1,76.9,31995,16372
BHARATRAS,20210319,9612,9613,9394.15,9555.2,1529,831
BHARATWIRE,20210319,38.9,39.75,37.8,38.7,15777,0
BHARTIARTL,20210319,528,534.75,525.5,529.95,48683525,26803620
BHEL,20210319,51.7,52.5,49.15,52,108069373,14162056
BIGBLOC,20210319,105.95,105.95,105.95,105.95,7483,4878
BIL,20210319,151.5,153.3,145,149.6,4985,2880
BINDALAGRO,20210319,16.6,17.2,16.1,16.7,59200,27037
BIOCON,20210319,386.5,398,385.85,395.7,4200208,2216608
BIOFILCHEM,20210319,66,69.55,62.95,69.55,42939,0
BIRLACABLE,20210319,63.45,65.5,60.25,64.3,293676,67149
BIRLACORPN,20210319,771,796.2,751.65,791.1,174777,101008
BIRLAMONEY,20210319,43.45,43.5,41.75,42.85,210787,92668
BIRLATYRE,20210319,24.75,25.7,23.95,25.2,372653,206530
BKMINDST,20210319,1,1.05,1,1.05,24937,24380
BLBLIMITED,20210319,6.15,6.5,6.15,6.5,5255,0
BLISSGVS,20210319,105.9,107,101.15,104.25,707194,333853
BLKASHYAP,20210319,17.9,19.7,17.9,19.6,712176,0
BLS,20210319,104.8,105,100.65,103.55,245328,115392
BLUECHIP,20210319,0.15,0.15,0.15,0.15,7428,0
BLUEDART,20210319,5240,5381.15,5111.1,5272.1,16627,7037
BLUESTARCO,20210319,849,919.9,809.95,898.6,141358,50392
BODALCHEM,20210319,89.85,93.75,86.1,90.4,1806480,469733
BOMDYEING,20210319,74.1,75.65,71.7,74.95,1754723,530579
BOROLTD,20210319,165.8,174,158,171.75,160504,89115
BORORENEW,20210319,251,267,238.5,264.05,583826,229860
BOSCHLTD,20210319,14218,14589.6,13825.05,14527.55,60778,22583
BPCL,20210319,426,438.4,419.2,432.95,13311475,5992761
BPL,20210319,25.4,25.4,24.15,24.4,116357,67337
BRFL,20210319,7.85,7.85,7.35,7.45,609887,399143
BRIGADE,20210319,257.3,264.3,243.3,249.6,2602362,2288115
BRITANNIA,20210319,3424.6,3494.85,3379,3466.6,1312375,955510
BRNL,20210319,31,31.5,30,30.8,56575,33558
BROOKS,20210319,53,55.5,50.3,55.3,25239,16427
BSE,20210319,571,574.7,552.95,566.65,245929,87802
BSELINFRA,20210319,1,1,0.95,1,12117,11417
BSHSL,20210319,134.95,134.95,132,132,3925,0
BSL,20210319,35.05,35.9,34.45,34.6,11911,9374
BSLGOLDETF,20210319,4144.95,4144.95,4100,4123.25,278,164
BSLNIFTY,20210319,155.65,162.87,155.65,161.77,1212,927
BSOFT,20210319,235.2,249.1,225.65,245,1815144,784777
BURGERKING,20210319,135,137.95,130.5,136.4,2066294,1138580
BURNPUR,20210319,2.35,2.4,2.25,2.3,141194,0
BUTTERFLY,20210319,548,557,526.05,546.5,114695,43242
BVCL,20210319,18.45,18.5,17.15,18.4,5807,0
BYKE,20210319,21.5,22.3,20.35,21.9,78077,39146
CADILAHC,20210319,419,427.8,408.35,425.4,1723181,364353
CALSOFT,20210319,9.1,9.1,8.5,8.7,25756,18986
CAMLINFINE,20210319,131.6,142.2,127.1,140.85,950129,268369
CAMS,20210319,1865,1872,1796,1847.75,54709,26556
CANBK,20210319,144.5,152.4,141.4,151,23896696,2758430
CANFINHOME,20210319,560,587.85,557,578.55,755387,460891
CANTABIL,20210319,372.9,378.5,370.35,374.05,145009,62535
CAPACITE,20210319,198.55,199.85,191.25,196.45,128954,71159
CAPLIPOINT,20210319,427,438,412.4,430.85,133604,64864
CAPTRUST,20210319,113.4,113.4,113.4,113.4,1698,0
CARBORUNIV,20210319,475,483.2,457.4,466.3,465360,222390
CAREERP,20210319,140.3,142.4,136.7,137.9,41604,32011
CARERATING,20210319,437.5,454.8,428.05,447.8,274480,101212
CASTEXTECH,20210319,0.35,0.4,0.35,0.35,150554,0
CASTROLIND,20210319,122.35,122.4,117.7,118.55,2933740,2003513
CCCL,20210319,0.6,0.6,0.55,0.55,65815,0
CCHHL,20210319,4.35,4.65,4.15,4.55,52590,34008
CCL,20210319,238.65,247.9,232.45,244.2,112534,59839
CDSL,20210319,597,614.4,579,609.5,1991910,1290596
CEATLTD,20210319,1518,1586,1451,1572.5,254478,43802
CEBBCO,20210319,16.55,16.55,15.8,16.1,46812,0
CELEBRITY,20210319,5.75,6.3,5.7,5.95,31157,0
CENTENKA,20210319,264.6,266.15,256.05,262.7,71538,30901
CENTEXT,20210319,4.3,4.3,4,4.15,79539,49366
CENTRALBK,20210319,16.5,16.85,16.25,16.35,18796169,10145085
CENTRUM,20210319,26.7,28.2,26.7,27.5,3293195,1842199
CENTUM,20210319,411.15,411.15,384,395.15,5746,2472
CENTURYPLY,20210319,297,299.65,283.65,296.1,219303,102567
CENTURYTEX,20210319,476,478.35,461.25,469.8,448447,186359
CERA,20210319,3886.1,3954.95,3775,3925.75,5077,1524
CEREBRAINT,20210319,52.7,53.15,51,52.15,667291,274202
CESC,20210319,599.95,612.05,580.1,608.2,219164,107947
CGCL,20210319,350.7,359,338.4,353.4,68652,11210
CGPOWER,20210319,54.7,59.9,54.7,58.95,15333373,13010895
CHALET,20210319,156.5,163.5,152.7,158.65,263581,102843
CHAMBLFERT,20210319,215.1,220,207,215.3,1709724,1027979
CHEMBOND,20210319,189.65,196.8,184,194.1,21152,9493
CHEMCON,20210319,423,423.75,408.8,420.15,206882,70044
CHEMFAB,20210319,123.95,124,120.85,123.25,5274,3840
CHENNPETRO,20210319,102.1,106.8,98.6,105.3,1225558,301270
CHOLAFIN,20210319,525.05,558.95,518.5,552.85,6000233,2704482
CHOLAHLDNG,20210319,593.4,605,574.4,588.35,297694,186217
CIGNITITEC,20210319,313.1,338.9,310.25,328.2,113347,58818
CINELINE,20210319,33.1,35,32.3,34.45,116718,56113
CINEVISTA,20210319,6,6.4,5.75,6.2,65892,15864
CIPLA,20210319,751,767.25,738.1,760.65,5262000,2584091
CLEDUCATE,20210319,79,81,76.45,78.85,66765,22784
CLNINDIA,20210319,371.35,384.9,364.8,380.15,60633,30222
CMICABLES,20210319,48,48,46.6,46.6,40374,0
CNOVAPETRO,20210319,13.45,14.85,13.45,14.85,8781,0
COALINDIA,20210319,136,140,133.5,136.3,33294812,19445531
COCHINSHIP,20210319,361.4,364.5,348,361.65,183578,71591
COFORGE,20210319,2882,3000,2815.05,2966.75,481531,66471
COLPAL,20210319,1560,1592,1543.3,1578.85,926972,679894
COMPINFO,20210319,17,18.15,16.1,17.25,712542,339402
COMPUSOFT,20210319,9,9,8.45,8.85,64836,38329
CONCOR,20210319,540.15,563.15,528.25,560.55,2726319,824683
CONFIPET,20210319,42.5,42.65,37.1,42.3,1247305,534482
CONSOFINVT,20210319,51.65,59.8,48.8,56.5,12539,6203
CONTROLPR,20210319,292,292,247.3,265.7,238072,68286
CORALFINAC,20210319,22.25,22.35,20.75,21.8,7830,3985
CORDSCABLE,20210319,42,42,39.4,40.25,94823,66857
COROMANDEL,20210319,740,760.65,725.1,753.75,635037,399891
COSMOFILMS,20210319,573,609.4,563,605.05,155301,55296
COUNCODOS,20210319,1.85,1.95,1.85,1.95,114260,0
CPSEETF,20210319,22.99,23.6,22.22,23.39,5114727,2853587
CREATIVE,20210319,104.75,104.8,101,102.95,17552,11079
CREATIVEYE,20210319,2.85,2.85,2.85,2.85,100,100
CREDITACC,20210319,665,696.2,660,688.15,1819551,1697264
CREST,20210319,88,89.45,83.35,85.55,3818,2461
CRISIL,20210319,1900.35,1967.8,1869.05,1943.65,41234,16612
CROMPTON,20210319,379,405,370,397.55,1503323,747509
CSBBANK,20210319,246,247.4,237.1,244.05,196763,78495
CTE,20210319,30,30.9,30,30.25,5005,3073
CUB,20210319,165.95,172,162.75,169.55,5772184,4502708
CUBEXTUB,20210319,18.6,19.35,18.1,18.7,16317,11403
CUMMINSIND,20210319,841.85,906.9,841.85,896.45,2575250,983162
CUPID,20210319,217,229.55,209,222.95,120332,46225
CYBERMEDIA,20210319,11.85,11.85,11.85,11.85,1763,0
CYBERTECH,20210319,126,129.45,120.55,127.7,129122,53897
CYIENT,20210319,662.95,669,639.95,660.1,2501456,1830453
DAAWAT,20210319,55,57.75,54,57.1,1859926,597109
DABUR,20210319,516,526.75,516,524.8,1899152,1139352
DALBHARAT,20210319,1564,1589.8,1520.8,1575.1,171871,104386
DALMIASUG,20210319,161.95,163.9,155.5,162,215144,89031
DAMODARIND,20210319,25.85,27.65,24.15,26.95,20149,18109
DANGEE,20210319,130.35,133.15,128,128.75,45216,17701
DATAMATICS,20210319,116.7,125,112.1,123.05,554101,149132
DBCORP,20210319,94.05,94.5,90.3,93.65,187305,89098
DBL,20210319,617,617.1,580.05,602.5,292536,78350
DBREALTY,20210319,24.2,26,24.15,25.35,528209,0
DBSTOCKBRO,20210319,8.45,8.95,8.1,8.95,12145,2258
DCAL,20210319,117,117.65,111.85,114.05,475854,239973
DCBBANK,20210319,106,108.55,103.05,106.95,1430057,518504
DCM,20210319,25.45,25.45,23.25,24.6,22429,13279
DCMFINSERV,20210319,1.55,1.55,1.55,1.55,654,0
DCMNVL,20210319,82,87,80.45,85.75,39264,0
DCMSHRIRAM,20210319,520.5,528,497.9,518.15,95891,41454
DCW,20210319,25.85,27.4,24.8,26.6,2736296,819137
DECCANCE,20210319,392,402.2,377.55,397.55,44290,16830
DEEPAKFERT,20210319,229,238.65,220.55,235.8,1483647,496420
DEEPAKNTR,20210319,1490.9,1522.15,1428.25,1514.65,1036169,158411
DEEPENR,20210319,36.75,36.75,33.7,35.05,66905,34469
DELTACORP,20210319,174.2,174.9,165.15,172.2,7031035,1957285
DELTAMAGNT,20210319,31.1,31.85,29.6,31.6,13535,7309
DEN,20210319,56.1,57,54.15,56.7,501490,244831
DENORA,20210319,255.55,259,250,256.8,12104,7692
DFMFOODS,20210319,379.1,384.2,366.9,377.15,38101,17676
DGCONTENT,20210319,7.75,8.1,7.7,7.85,32356,24145
DHAMPURSUG,20210319,178,181.95,173,180.15,449082,102413
DHANBANK,20210319,15,15.3,14,15.25,1771885,635431
DHANI,20210319,264.95,278.7,253.25,275.15,2767256,1630803
DHANUKA,20210319,701,708,690.75,706,29670,16031
DHARSUGAR,20210319,6.6,6.6,6.3,6.55,32606,26753
DHFL,20210319,18.3,18.5,17.4,17.7,2038849,1232382
DHUNINV,20210319,256.55,276.95,255.8,262.4,1997,919
DIAMONDYD,20210319,648,648,619.85,630,6712,3398
DICIND,20210319,391.05,399.1,388.05,395.9,2635,1202
DIGISPICE,20210319,59.25,59.25,59.25,59.25,3587,0
DISHTV,20210319,9.8,10.15,9.3,9.9,14876255,10020464
DIVISLAB,20210319,3272,3406.55,3153.3,3370.3,1744235,983068
DIXON,20210319,4233.8,4414,4200,4267.25,423802,164300
DLF,20210319,285,289.45,277.75,287.4,9077585,1766779
DLINKINDIA,20210319,103,103.8,97.8,103.25,275204,90769
DMART,20210319,3021.5,3021.5,2925,2960.3,570995,241893
DNAMEDIA,20210319,0.75,0.85,0.75,0.8,220292,110531
DOLAT,20210319,56.05,60.7,55.15,58.9,647077,161784
DOLLAR,20210319,239.25,249,229.25,245.3,73052,27658
DONEAR,20210319,33.7,33.7,30.7,31.6,67851,30003
DPABHUSHAN,20210319,115.05,117.15,108.25,115.1,7221,5132
DPSCLTD,20210319,12.2,13,11.9,12.35,110793,83909
DPWIRES,20210319,104.5,114.35,101.3,112.2,18858,11288
DRCSYSTEMS,20210319,181.05,181.05,179.5,181,77957,0
DREDGECORP,20210319,343,348.2,327.5,339.6,208335,62029
DRREDDY,20210319,4210,4305.35,4135,4274.45,1412415,553657
DSSL,20210319,71.65,76,65.4,73.1,78598,33028
DTIL,20210319,260.8,264,256.15,261.8,3698,2015
DUCON,20210319,6.25,6.4,6,6.4,411034,259010
DVL,20210319,91,92.85,87,92.15,50118,32350
DWARKESH,20210319,32,32.4,30,31.95,1392888,708737
DYNAMATECH,20210319,883.8,883.8,834.6,861.2,8452,3023
DYNPRO,20210319,476.8,482,453.5,475.75,51132,18685
EASEMYTRIP,20210319,212.25,234,187.2,208.45,42658002,11127189
EASTSILK,20210319,1.6,1.6,1.5,1.6,61195,0
EBBETF0423,20210319,1108.57,1108.57,1107.5,1107.74,2283,2100
EBBETF0425,20210319,1012.08,1012.87,1011.97,1012,44026,41959
EBBETF0430,20210319,1108.1,1112.99,1108.08,1109.45,4556,3793
EBBETF0431,20210319,997.94,998,994.01,994.68,19409,18466
EBIXFOREX,20210319,479.75,489.75,456.05,471.6,3089,1652
ECLERX,20210319,982.65,984.9,940.15,966,40762,17423
EDELWEISS,20210319,77.1,84.15,76.15,84.15,12155420,7696492
EICHERMOT,20210319,2644,2677,2600,2661.5,906718,316050
EIDPARRY,20210319,337.55,343.85,331,338.55,140521,81587
EIHAHOTELS,20210319,260.8,261,249.65,252.65,11464,5145
EIHOTEL,20210319,99,99.95,95.5,98.2,1296041,764068
EIMCOELECO,20210319,341.95,347.4,326.05,335.8,2978,2390
EKC,20210319,71.6,73.1,67,72.35,734381,274355
ELECON,20210319,57.5,61.4,53.8,61.1,763798,436603
ELECTCAST,20210319,24.15,24.15,23.4,24,621605,418751
ELECTHERM,20210319,109.3,110.4,104.05,108.75,32321,19345
ELGIEQUIP,20210319,192,192,182.1,189.2,106116,50820
ELGIRUBCO,20210319,29,29.45,28.1,29.15,43927,29266
EMAMILTD,20210319,478.25,489.9,462.55,471.75,833464,604994
EMAMIPAP,20210319,151.8,151.8,138.1,138.1,348082,132927
EMAMIREAL,20210319,50.7,50.7,46.25,48,28303,17340
EMKAY,20210319,76.25,77,71.7,73.75,76584,39412
EMMBI,20210319,79,79.8,72.15,75.75,96901,47705
ENDURANCE,20210319,1392,1425.2,1370.75,1417.55,54518,25003
ENERGYDEV,20210319,9.5,9.65,9.1,9.3,26478,0
ENGINERSIN,20210319,75.3,75.3,72.75,73.9,7126533,3262759
ENIL,20210319,154.95,157,145.05,150,171379,98930
