<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
CHOLAFIN,20210129,413,427.25,390.65,397.85,7562596,1146947
CHOLAHLDNG,20210129,520,522.95,434.1,499.85,438806,353629
CIGNITITEC,20210129,390.1,391.7,352.35,367.85,91620,51313
CINELINE,20210129,43.45,44.5,41.5,41.95,247376,39318
CINEVISTA,20210129,6.55,6.6,6.25,6.6,39029,2544
CIPLA,20210129,847.95,850.85,820.75,825.9,7185812,2191008
CLEDUCATE,20210129,63.8,65.7,62.1,63.5,5311,3523
CLNINDIA,20210129,346,359.7,342,345.1,52795,19231
CMICABLES,20210129,36.85,37.5,35.55,36.55,16464,0
CNOVAPETRO,20210129,7,7.3,7,7.3,570,0
COALINDIA,20210129,129.25,129.65,125.25,125.9,15268785,6229977
COCHINSHIP,20210129,342.95,349.95,342.95,348.6,108843,44380
COFORGE,20210129,2420.1,2476.8,2353,2392.8,656175,229408
COLPAL,20210129,1575,1669,1567.5,1603.3,3585003,967123
COMPINFO,20210129,15.1,15.7,14.6,15.15,266067,123723
COMPUSOFT,20210129,9,9.35,9,9.2,7047,0
CONCOR,20210129,440,457.45,431,433.5,4558422,1325760
CONFIPET,20210129,40.9,42.3,40.6,40.95,885761,514645
CONSOFINVT,20210129,40.05,41.25,40.05,40.85,311,263
CONTROLPR,20210129,250,254,235.05,236.3,22050,13566
CORALFINAC,20210129,21.35,21.35,20.4,20.55,7356,3585
CORDSCABLE,20210129,45.45,45.75,44.1,44.95,23352,16373
COROMANDEL,20210129,837,851.5,824.05,844.9,289228,146854
COSMOFILMS,20210129,508,533.8,503.55,509.25,679917,146753
COUNCODOS,20210129,3.5,3.5,3.2,3.35,35977,0
CPSEETF,20210129,20.19,20.19,19.43,19.59,6824365,6428776
CREATIVE,20210129,111,111,105.05,105.55,12736,6057
CREATIVEYE,20210129,3.2,3.2,3.1,3.1,1000,1000
CREDITACC,20210129,715,717,691,694,66315,35641
CREST,20210129,96,96.35,92,93.1,5862,4727
CRISIL,20210129,1909.8,1924,1886,1901.5,10438,6535
CROMPTON,20210129,428.95,434.15,408.2,427.75,1662912,1177293
CSBBANK,20210129,217.7,224.4,217.35,219.6,156934,65456
CTE,20210129,41.5,41.85,40,41.85,9383,6356
CUB,20210129,168.8,170.95,166.25,169.25,861693,423627
CUBEXTUB,20210129,17.7,17.7,17.1,17.5,1458,0
CUMMINSIND,20210129,645,689.5,637,666.35,7382301,1336285
CUPID,20210129,219.45,221.8,216,216.6,23461,12800
CYBERMEDIA,20210129,5.8,5.8,5.8,5.8,666,0
CYBERTECH,20210129,114.55,120.55,114.55,120.55,158693,93852
CYIENT,20210129,633.95,646.6,586,605.6,1203800,311441
DAAWAT,20210129,54.6,56.5,53.25,54.25,1773189,730895
DABUR,20210129,530,532,511.35,514.55,6467932,2133985
DALBHARAT,20210129,1156.6,1170,1132.1,1154.95,60995,31315
DALMIASUG,20210129,134.6,139.8,134.6,138.55,74445,40481
DAMODARIND,20210129,34.4,34.4,30.65,31.2,11459,7351
DANGEE,20210129,112.6,113,106.15,107.5,86615,67583
DATAMATICS,20210129,117.8,121,110.25,112.4,210337,98393
DBCORP,20210129,83.25,87.5,80.8,81.85,2391174,1384612
DBL,20210129,425,431.05,420,422.9,71474,29306
DBREALTY,20210129,19.2,19.75,18.5,18.65,221122,0
DBSTOCKBRO,20210129,9.55,9.95,9.5,9.9,845,543
DCAL,20210129,131.25,132.1,121.85,122.55,645489,390106
DCBBANK,20210129,107.85,107.85,99.6,100.3,6248131,3393257
DCM,20210129,27.6,28,26.85,27.2,12932,0
DCMFINSERV,20210129,1.85,1.85,1.85,1.85,9,9
DCMNVL,20210129,69,69,63,63.55,16594,0
DCMSHRIRAM,20210129,444,450,425.85,431.65,122115,52499
DCW,20210129,20.35,20.4,19.65,19.7,537362,432603
DECCANCE,20210129,360.1,363.05,352.25,355.05,12124,6206
DEEPAKFERT,20210129,157.9,160.8,155.3,155.7,290977,97899
DEEPAKNTR,20210129,990,1005,961.2,971.55,443942,104451
DEEPENR,20210129,42.85,45.9,41.65,42.4,52053,28654
DELTACORP,20210129,147.5,151,145.35,147.85,1789776,444162
DELTAMAGNT,20210129,23.1,24.7,23.1,24.7,6905,0
DEN,20210129,60.75,61,58.25,58.6,347290,194961
DENORA,20210129,250.65,256.35,248,249.95,8530,4130
DFMFOODS,20210129,394,401.9,386,387.85,16276,8679
DGCONTENT,20210129,14.85,14.9,13.7,13.9,3895,1855
DHAMPURSUG,20210129,161.6,163.5,159.65,160.75,117976,56773
DHANBANK,20210129,13.45,13.75,13.15,13.45,518801,196524
DHANI,20210129,319,351.85,317.3,341.2,1537624,444577
DHANUKA,20210129,729.45,742.75,729.45,738.95,34539,17490
DHARSUGAR,20210129,5.45,5.7,5.45,5.45,20197,0
DHFL,20210129,22.4,22.4,22.4,22.4,597687,597686
DHUNINV,20210129,242.85,244.4,238,238,535,433
DIAMONDYD,20210129,675,694,675,687.45,6937,4050
DICIND,20210129,396.3,398.45,392,393.3,6708,2678
DIGISPICE,20210129,37.65,37.65,37.65,37.65,37028,0
DISHTV,20210129,12.4,12.5,12.1,12.25,7171285,4843338
DIVISLAB,20210129,3450,3458,3360.1,3369.85,1015705,552061
DIXON,20210129,14210,14277.25,14030,14127.5,33216,18016
DLF,20210129,265,265.5,253.25,255.45,14687473,2184259
DLINKINDIA,20210129,104.75,105.35,101,102.05,84892,44368
DMART,20210129,2825,2836,2610,2651.5,900893,435807
DNAMEDIA,20210129,0.7,0.75,0.65,0.7,63992,0
DOLAT,20210129,58.1,59.3,55.2,56.6,592550,301414
DOLLAR,20210129,234.7,234.7,220.3,223.3,58212,24848
DONEAR,20210129,34.95,35.1,33.7,34.1,25226,10783
DPABHUSHAN,20210129,97.15,98,95.25,95.55,3633,3271
DPSCLTD,20210129,13.15,13.15,12.6,12.65,24920,18029
DPWIRES,20210129,119,121,113.05,115.25,8745,5837
DREDGECORP,20210129,283.35,285.7,280,281.1,73060,21232
DRREDDY,20210129,4890,4915,4550,4602.7,2964195,815283
DSSL,20210129,55.35,57.35,55.15,57.35,16628,10415
DTIL,20210129,246.75,249.8,241,246,1707,1054
DUCON,20210129,6.6,6.65,6.2,6.35,76066,0
DVL,20210129,70.35,70.35,68.05,68.35,2236,1489
DWARKESH,20210129,29.2,30,28.8,29,1017199,259563
DYNAMATECH,20210129,799,799,771.1,776.5,9964,7593
DYNPRO,20210129,272,277,258.25,269.3,97159,48258
EBBETF0423,20210129,900,1110.99,900,1109.63,5217,3523
EBBETF0425,20210129,1026.62,1028.99,1026.6,1028.98,13310,12908
EBBETF0430,20210129,1134,1136.93,1134,1135.01,10718,10287
EBBETF0431,20210129,1025,1026.98,1023.5,1025.68,27569,27111
EBIXFOREX,20210129,472,472,416.8,424.55,1438,639
ECLERX,20210129,979,1022,973.65,988.05,208816,150116
EDELWEISS,20210129,64.5,64.5,61.2,62,1192493,890187
EICHERMOT,20210129,2812.4,2870.45,2726.95,2744.3,2067268,392433
EIDPARRY,20210129,343.1,346.65,338.5,340.55,105967,45572
EIHAHOTELS,20210129,277.75,282.95,275,276.05,2867,1680
EIHOTEL,20210129,94.7,94.9,92.05,93,261411,144506
EIMCOELECO,20210129,328.95,336.5,325.5,333.1,1013,350
EKC,20210129,49.8,51.05,49.75,51.05,154598,94683
ELECON,20210129,47.1,48.75,45.35,45.8,603447,171891
ELECTCAST,20210129,21.75,22,21.3,21.5,266094,187597
ELECTHERM,20210129,110.9,111.7,109.3,110,4663,2763
ELGIEQUIP,20210129,159,161,156.1,157.8,74765,26661
ELGIRUBCO,20210129,31.95,32.45,30.45,30.65,154984,89165
EMAMILTD,20210129,471.4,504,451.8,483.05,1569118,1023272
EMAMIPAP,20210129,95.3,99.35,93.9,95.05,7054,4030
EMAMIREAL,20210129,58.6,59.3,56.15,58.1,14657,9169
EMKAY,20210129,68.3,69.25,66.1,67.9,19082,11350
EMMBI,20210129,73.95,74.8,73.1,73.95,6939,4201
ENDURANCE,20210129,1409,1418,1350,1384.65,113630,57227
ENERGYDEV,20210129,11.1,12,10.9,10.9,392177,293191
ENGINERSIN,20210129,74.8,75.65,72.05,72.7,1715642,981679
ENIL,20210129,154.5,157.8,147,148.45,103690,68655
EPL,20210129,249.2,250.95,243,244.6,206134,161450
EQ30,20210129,425,426.96,425,426.57,193,192
EQUITAS,20210129,69.85,72,69.75,71.6,997110,481836
EQUITASBNK,20210129,41,41.3,39,39.45,558204,264036
ERIS,20210129,624.9,629.7,601.2,605.7,119617,51968
EROSMEDIA,20210129,22.9,22.9,22.3,22.5,74829,54522
ESABINDIA,20210129,1753.35,1781.55,1737,1746.2,2889,893
ESCORTS,20210129,1239.8,1242.95,1201.25,1205.7,1173050,231437
ESSARSHPNG,20210129,9.2,9.2,8.9,9.05,10908,9095
ESTER,20210129,119.8,122,116.2,117.9,441405,125807
