<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
BDL,20201110,307,307.9,297,299.6,172960,78310
BEARDSELL,20201110,9.3,9.3,8.9,8.9,1957,1957
BEDMUTHA,20201110,18.4,18.6,18.2,18.5,3900,3200
BEL,20201110,93,96.25,92.05,95.4,10546823,3095878
BEML,20201110,621.9,631.75,619.05,623.1,187184,36022
BEPL,20201110,90,90.95,88.2,89.65,294302,177354
BERGEPAINT,20201110,653,653,638.1,641.3,942186,178312
BFINVEST,20201110,272.1,278.8,260.55,268.4,22423,6593
BFUTILITIE,20201110,243.4,246.85,239.2,241.05,186902,94808
BGRENERGY,20201110,32,33.4,32,32.85,70541,52930
BHAGERIA,20201110,127.1,128.3,126.7,126.85,14395,8945
BHAGYANGR,20201110,16.65,18,16.65,17.65,2289,1692
BHAGYAPROP,20201110,23.4,23.4,22.7,22.7,747,736
BHANDARI,20201110,1.15,1.15,1.05,1.1,139616,103510
BHARATFORG,20201110,497.95,539.65,495.05,519.7,8129967,2090470
BHARATGEAR,20201110,51.4,51.4,49,49.5,13434,8469
BHARATRAS,20201110,9270,9301,9010.05,9042.1,3174,1682
BHARATWIRE,20201110,22.7,23,22.2,22.8,5354,4026
BHARTIARTL,20201110,474,474.15,465,466.4,9620279,2818260
BHEL,20201110,28.2,28.45,27.8,28.2,28467588,8850769
BIGBLOC,20201110,79.7,81.7,78,81.65,2350,0
BIL,20201110,132.05,143.8,131.1,137.4,4995,1377
BILENERGY,20201110,0.8,0.8,0.75,0.75,79407,47306
BINDALAGRO,20201110,11.7,11.7,10.95,11.5,62016,52714
BIOCON,20201110,417.55,417.8,398.05,406.15,6221362,2295728
BIOFILCHEM,20201110,128.35,128.35,128.35,128.35,47132,0
BIRLACABLE,20201110,50.85,51.4,48.3,48.75,86588,55357
BIRLACORPN,20201110,679.8,694.5,671.8,688.1,530488,299575
BIRLAMONEY,20201110,43.45,43.45,42.25,42.4,194383,90459
BIRLATYRE,20201110,20,20.3,19.7,19.8,197172,132453
BKMINDST,20201110,0.6,0.6,0.6,0.6,860,860
BLBLIMITED,20201110,4.95,4.95,4.6,4.8,24513,17151
BLISSGVS,20201110,168,168.2,163.5,164.9,507109,83549
BLKASHYAP,20201110,6.1,6.1,6.1,6.1,46071,45071
BLS,20201110,84.45,84.9,81.1,82.25,33159,23437
BLUECOAST,20201110,3.6,3.6,3.6,3.6,100,100
BLUEDART,20201110,3797,3920,3760,3910.8,91809,49310
BLUESTARCO,20201110,667.6,675,650.5,664.6,93706,65241
BODALCHEM,20201110,62.7,64.6,62.4,62.95,348406,147060
BOMDYEING,20201110,65.2,65.45,63,63.75,846191,312017
BOROLTD,20201110,142.95,146,142.1,142.9,24442,0
BORORENEW,20201110,98.45,98.95,95,95.5,258179,111462
BOSCHLTD,20201110,11810,12049.95,11725,12000.1,51522,15460
BPCL,20201110,376,384.95,372.15,382.8,8037407,1886108
BPL,20201110,17.5,17.6,17.3,17.45,15427,11604
BRFL,20201110,8.5,9.25,8.5,9,58321,43494
BRIGADE,20201110,194,203.9,191.5,202.15,149879,73778
BRITANNIA,20201110,3572,3572,3445.85,3508.35,976298,404838
BRNL,20201110,28.3,29.35,28.3,29.15,10882,9678
BROOKS,20201110,57,57.05,54,55.8,12738,8810
BSE,20201110,505,505,491.65,497.2,143798,74401
BSELINFRA,20201110,1,1,0.95,0.95,337209,260308
BSHSL,20201110,89.95,94.55,89.9,93.8,1449,1449
BSL,20201110,29.55,31.9,29.45,29.9,8523,0
BSLGOLDETF,20201110,4655.05,4669,4611.05,4635.4,198,179
BSLNIFTY,20201110,134.33,138.49,134,138.43,6634,5699
BSOFT,20201110,185.8,185.8,176.5,177.3,1174608,786888
BURNPUR,20201110,1.5,1.55,1.5,1.55,22872,20372
BUTTERFLY,20201110,398.2,398.2,380,382.15,131998,71366
BVCL,20201110,13.2,14.1,13.2,13.85,4952,0
BYKE,20201110,13.4,15.2,13.25,13.9,126096,55760
CADILAHC,20201110,440,440,406.25,409.4,7148283,1676584
CALSOFT,20201110,9.45,9.45,9.45,9.45,4526,4526
CAMLINFINE,20201110,108,108.4,102.6,102.8,253855,154712
CAMS,20201110,1298.9,1298.95,1279.55,1291.7,225620,193792
CANBK,20201110,93.25,97.65,92.9,96.3,19071739,3988865
CANFINHOME,20201110,480,485,472.9,481.1,582840,265270
CANTABIL,20201110,335,335,329.2,331.65,99055,17053
CAPACITE,20201110,132.55,135.5,130.35,133.1,28895,18290
CAPLIPOINT,20201110,471.6,475.9,440.65,448.4,268511,154971
CAPTRUST,20201110,59.5,66.6,50,56.55,19742,9516
CARBORUNIV,20201110,288.15,295.3,286.65,289.8,154850,79423
CAREERP,20201110,160.55,181.4,160.55,169.65,262801,71581
CARERATING,20201110,393,416.4,387.6,404.2,495914,276480
CASTEXTECH,20201110,0.35,0.45,0.35,0.4,24655,0
CASTROLIND,20201110,113.5,113.9,112,112.9,752421,463041
CCCL,20201110,0.3,0.35,0.25,0.35,413002,0
CCHHL,20201110,3,3.35,2.95,3.35,232825,195065
CCL,20201110,249.4,251.25,240.7,243.7,102970,54991
CDSL,20201110,478,480,466,468,752106,233204
CEATLTD,20201110,1125,1144,1101.7,1115.25,138490,41232
CEBBCO,20201110,12.85,13.25,12.85,13,37411,29824
CELEBRITY,20201110,6.1,6.45,5.7,6.45,702781,314538
CENTENKA,20201110,172.95,175.55,172,174.3,19107,12861
CENTEXT,20201110,3.35,3.45,3.25,3.35,73563,48652
CENTRALBK,20201110,11.65,11.95,11.5,11.85,4880595,2213698
CENTRUM,20201110,16.65,16.95,16.2,16.45,871444,491384
CENTUM,20201110,281.5,281.5,266.05,271.45,7112,2756
CENTURYPLY,20201110,184,188,182.1,185.2,334319,194892
CENTURYTEX,20201110,314.4,315.9,308.15,310.05,456861,210206
CERA,20201110,2805,2841,2700,2700.5,12511,4388
CEREBRAINT,20201110,27.95,28.3,27.9,28.05,144350,116330
CESC,20201110,599,599,581.5,584.45,145019,59370
CESCVENT,20201110,247.25,247.25,236.5,241.8,70659,46244
CGCL,20201110,247.15,252.4,247.15,250.8,243410,164093
CGPOWER,20201110,32.4,32.45,31.4,31.7,4672489,3438781
CHALET,20201110,148,152,144,145,940227,546106
CHAMBLFERT,20201110,170,172,166,171.35,1066350,796421
CHEMBOND,20201110,156,158.9,151.9,152.65,7418,5423
CHEMCON,20201110,422,425.95,414,414.9,442656,271828
CHEMFAB,20201110,118.55,120.75,116.55,117.2,4659,3912
CHENNPETRO,20201110,75.95,78.35,75.5,77.7,878271,441176
CHOLAFIN,20201110,308,322.45,303.75,312.5,7253811,1790417
CHOLAHLDNG,20201110,420,423.75,401.7,409.3,159053,130743
CHROMATIC,20201110,0.6,0.65,0.6,0.65,76805,0
CIGNITITEC,20201110,402.7,434,399.25,428.75,121257,56559
CINELINE,20201110,29.6,34.6,29.2,34.35,2121158,477265
CINEVISTA,20201110,5.95,6.1,5.95,6.1,22527,20027
CIPLA,20201110,769.8,769.8,706.5,717.3,22558440,5231135
CLEDUCATE,20201110,62,65,62,63.5,9568,5783
CLNINDIA,20201110,310.45,310.75,301.15,304.7,29076,16452
CMICABLES,20201110,33.7,34.9,32.1,33.2,16999,10481
CNOVAPETRO,20201110,6.3,6.65,6.15,6.3,11282,9581
COALINDIA,20201110,122.25,125.4,121,124.8,15808417,5276489
COCHINSHIP,20201110,339.5,339.5,333.45,334.75,167150,119615
COFORGE,20201110,2340,2346,2210.7,2223.9,758606,188727
COLPAL,20201110,1519,1519.25,1463.75,1467.5,1040309,561186
COMPINFO,20201110,14.9,14.9,13.9,14,83298,31433
COMPUSOFT,20201110,7.05,7.3,7,7.2,13230,9457
CONCOR,20201110,382,389.4,378.6,388.1,2457889,1069324
CONFIPET,20201110,26.35,26.4,25,25.45,141500,69839
CONSOFINVT,20201110,34.9,34.9,33.3,33.3,4324,4116
CONTROLPR,20201110,215.1,218,211.55,212.2,6659,4930
CORALFINAC,20201110,18.95,19.8,17.6,19.15,20713,17513
CORDSCABLE,20201110,39.65,39.65,38.55,38.6,5182,3993
COROMANDEL,20201110,765.1,766.45,713.95,719.05,410696,207714
COSMOFILMS,20201110,464,464,437.7,442.25,77939,45772
COUNCODOS,20201110,3.7,3.7,3.55,3.55,16982,0
CPSEETF,20201110,17.48,17.59,17.11,17.55,2031596,1739072
CREATIVE,20201110,122.7,127.9,118,120.8,12777,4054
CREATIVEYE,20201110,2.85,2.95,2.75,2.9,19975,16999
CREDITACC,20201110,730,738.25,685,699.4,133074,55586
CREST,20201110,87.45,96.8,87.4,92.55,70886,23933
CRISIL,20201110,1961,1988.4,1950,1965.1,28614,21315
CROMPTON,20201110,298.35,302.6,291.1,297.25,62566031,55675448
CSBBANK,20201110,265,268.4,251.45,256.1,319649,114453
CTE,20201110,27.1,27.85,27.1,27.85,6623,5957
CUB,20201110,181.3,186.95,177.35,183.75,4950388,2802608
CUBEXTUB,20201110,11.15,11.15,10.15,10.9,8535,4151
CUMMINSIND,20201110,455.9,465.5,452.4,454.55,706979,199190
CUPID,20201110,194.9,198,190.25,194.8,69858,34641
CYBERTECH,20201110,84,84,80,80.6,104835,51938
CYIENT,20201110,419.7,424.7,412.8,419.95,488672,303451
DAAWAT,20201110,51,51,50.1,50.2,742842,465002
DABUR,20201110,527.7,529.9,511.8,515,4847614,2043431
DALBHARAT,20201110,919.9,929.95,895,909.5,339027,136333
DALMIASUG,20201110,137,137,131.35,132.3,283878,173220
DAMODARIND,20201110,22.7,22.7,21.85,21.9,4482,1836
DATAMATICS,20201110,70.05,70.95,67.05,67.55,100321,73960
DBCORP,20201110,75.2,77,75,76.3,93677,56458
DBL,20201110,350,353.75,340.25,349.9,124695,52655
DBREALTY,20201110,6.8,6.8,6.6,6.65,161813,95185
DBSTOCKBRO,20201110,8.85,9.1,8.25,9,661,528
DCAL,20201110,143.6,143.65,134,134.85,449316,307618
DCBBANK,20201110,90,91.85,89.25,91.05,3763387,1662028
DCM,20201110,17.7,18.3,17.6,17.8,5221,3069
DCMFINSERV,20201110,0.95,0.95,0.95,0.95,2126,2126
DCMNVL,20201110,26.6,28,26.6,27.15,12003,5127
DCMSHRIRAM,20201110,322.1,326.35,320.15,323.2,125145,79590
DCW,20201110,14.05,14.15,13.9,14,239915,189635
DECCANCE,20201110,357,358.8,329.3,338,248411,100545
DEEPAKFERT,20201110,140.15,140.15,136.15,136.85,354532,187471
DEEPAKNTR,20201110,783,798.5,775.05,785.05,979394,438565
DEEPENR,20201110,44.95,45,42.75,42.75,66190,0
DELTACORP,20201110,120,123.6,116.6,120.05,7821760,3049433
DELTAMAGNT,20201110,18,18.6,17.55,18.55,4496,3317
DEN,20201110,70,70.45,68.1,68.65,69731,43667
DENORA,20201110,206.05,208.75,197.45,201.35,15385,2846
DFMFOODS,20201110,368,369.5,352.5,354.55,102628,66347
DGCONTENT,20201110,9.75,10.4,9.75,10,111759,109942
DHAMPURSUG,20201110,143.25,143.25,139,139.55,194278,90585
DHANBANK,20201110,12.25,12.35,12,12.15,633007,387977
DHANI,20201110,205.25,215.6,201.1,203.2,1274044,697811
DHANUKA,20201110,715.2,722.2,710.05,713.6,34584,18461
DHARSUGAR,20201110,4.35,4.35,4.1,4.1,6744,5732
DHFL,20201110,15.95,16.35,15.4,16.35,4040737,1697642
DHUNINV,20201110,232,251,232,238.25,5184,1611
DIAMONDYD,20201110,607.05,618.95,607.05,611.25,2692,2012
DICIND,20201110,364.95,365,356.35,361.45,2400,1740
DIGISPICE,20201110,7.5,7.65,7.05,7.6,17413,12842
DISHTV,20201110,11.5,11.55,10.7,10.8,7213924,5459246
DIVISLAB,20201110,3423.6,3423.6,3239.15,3263.4,2531351,738843
DIXON,20201110,9835,9998,9600,9932.05,55958,24437
DLF,20201110,174.55,181.95,172,180.5,15500699,3802964
DLINKINDIA,20201110,100.6,100.6,98.5,98.9,117124,37840
DMART,20201110,2340,2368.9,2315.5,2362.4,469484,207357
DNAMEDIA,20201110,0.35,0.4,0.35,0.4,11050,11050
DOLAT,20201110,45.1,47.9,44.75,45.5,81188,53180
DOLLAR,20201110,157,164.5,152,160,625762,252471
DONEAR,20201110,24.8,24.8,23.25,23.8,20513,14751
DPABHUSHAN,20201110,116,116,108.7,109.55,7217,5378
DPSCLTD,20201110,12.5,12.5,12,12,5262,4090
DPWIRES,20201110,73,73,70,71.05,2058,1936
DQE,20201110,1.15,1.15,1.05,1.05,69592,22999
DREDGECORP,20201110,250,252.6,242,247.25,91574,26015
DRREDDY,20201110,4824,4868,4679.4,4698,1966030,558320
DSSL,20201110,38.25,38.25,37,37.15,5595,4336
DTIL,20201110,294,299.2,279,281.45,18409,12733
DUCON,20201110,4.85,4.85,4.45,4.45,18690,15885
DVL,20201110,57.05,59.9,57,57.55,4377,3218
DWARKESH,20201110,28.25,28.3,27.6,27.8,295006,169812
DYNAMATECH,20201110,711.35,737,701,711.95,25063,15414
DYNPRO,20201110,231.45,233.15,221.1,222.35,78153,34378
EASTSILK,20201110,1,1,1,1,735,735
EBANK,20201110,2626.25,2975.9,2626.25,2975.9,3,2
EBBETF0423,20201110,1100,1101.48,1100,1100.12,5106,4951
EBBETF0425,20201110,1016.14,1016.15,1015.5,1016.13,12128,12126
EBBETF0430,20201110,1122.01,1124.94,1120,1123.33,3270,3244
EBBETF0431,20201110,1017,1017,1015.1,1016.88,10841,9746
EBIXFOREX,20201110,310,321.45,310,313.55,2745,2023
ECLERX,20201110,730,730,706.1,711.6,51286,29121
EDELWEISS,20201110,53.85,53.85,53,53.4,925203,627971
EICHERMOT,20201110,2212,2257.45,2192.2,2234.85,986762,235919
EIDPARRY,20201110,299,299,282,286.5,1282897,775003
EIHAHOTELS,20201110,235,259.5,235,246.7,39156,17186
EIHOTEL,20201110,80,83.9,78.45,82.95,3486993,1673594
EIMCOELECO,20201110,311.05,314.9,303.05,305.9,372,247
EKC,20201110,28.3,29.35,28.1,28.25,49978,39114
ELECON,20201110,25.85,26.9,24.05,26.4,283423,150352
ELECTCAST,20201110,20.3,20.45,20.05,20.25,470412,306483
ELECTHERM,20201110,91.75,93.6,89.25,90.45,12337,6594
ELGIEQUIP,20201110,120,123.5,120,122.85,223789,129161
ELGIRUBCO,20201110,16.75,16.9,16.25,16.65,4341,3695
EMAMILTD,20201110,380,380.8,372,378.6,840665,646637
EMAMIPAP,20201110,66,66,63.4,64.3,6817,3530
EMAMIREAL,20201110,36.05,38.95,36.05,38.45,10345,8469
EMKAY,20201110,61.6,63.9,61.6,62.1,10794,8742
EMMBI,20201110,72.05,73.9,71.7,73.1,38314,25104
ENDURANCE,20201110,1065,1065,1038,1044.95,13298,7118
ENERGYDEV,20201110,5.4,5.4,5.2,5.3,13248,13013
ENGINERSIN,20201110,70.8,71.25,69.5,70.35,5182642,2940106
ENIL,20201110,154.95,154.95,147.05,149.75,10487,7093
EPL,20201110,257.85,257.85,246.55,250,314671,285744
EQ30,20201110,360,368,345.01,367.99,87,50
EQUITAS,20201110,46.1,46.95,45.5,46.7,3385721,1538767
