<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
ADROITINFO,20210210,9.1,9.95,9.05,9.05,8490,8290
ADSL,20210210,39.25,40.8,38.55,39.05,78796,47950
ADVANIHOTR,20210210,49,49,48.05,48.3,2636,2130
ADVENZYMES,20210210,373.1,373.1,358.05,369.15,325763,132774
AEGISCHEM,20210210,305.4,308.05,294.05,297.4,196773,107261
AFFLE,20210210,4280,4629.6,4250.05,4629.6,256786,118373
AGARIND,20210210,129.4,134.05,124,134.05,21824,0
AGCNET,20210210,876.95,876.95,843.15,862.75,3637,2813
AGRITECH,20210210,36.85,37,35.35,35.55,7764,4760
AGROPHOS,20210210,13.4,14.2,13.15,13.2,37481,23132
AHLADA,20210210,65.9,65.9,61.15,64.15,8581,4769
AHLEAST,20210210,158.4,163.35,156.95,160.1,390,293
AHLUCONT,20210210,308.5,324,301.35,309.8,79918,25441
AHLWEST,20210210,246,251.65,240.1,243.3,1523,261
AIAENG,20210210,1993.25,1993.3,1950.3,1962.6,52338,38642
AIRAN,20210210,18.6,19,18.2,18.3,88991,77111
AJANTPHARM,20210210,1816.95,1823.05,1770,1790.85,87987,40176
AJMERA,20210210,130,131.55,128,128.65,68242,22733
AKASH,20210210,240,240,228.8,232.65,16556,15322
AKSHARCHEM,20210210,263.05,265.5,261.4,262.2,11505,8631
AKSHOPTFBR,20210210,6.75,7.05,6.3,6.9,293840,167728
AKZOINDIA,20210210,2318,2318,2195,2207.8,40236,22530
ALANKIT,20210210,16.8,16.8,16.5,16.6,39826,28507
ALBERTDAVD,20210210,435,440,418.55,423.25,33311,20809
ALEMBICLTD,20210210,104.05,104.45,101,101.95,396651,169496
ALICON,20210210,423.05,426.6,415.1,418.1,10289,5791
ALKALI,20210210,59.85,61.4,57.2,57.5,81692,53405
ALKEM,20210210,2902,2922.9,2852.05,2886.3,123673,86686
ALKYLAMINE,20210210,5138,5200,5081,5175.75,31859,12778
ALLCARGO,20210210,131.5,133.4,128.6,132.5,343288,174213
ALLSEC,20210210,321,342.9,321,334.35,68682,26678
ALMONDZ,20210210,21.6,22.05,21,21.6,23590,11972
ALOKINDS,20210210,20.8,20.85,20.25,20.35,9623401,5071236
ALPA,20210210,39.1,40.1,37.3,38.05,39185,22803
ALPHAGEO,20210210,211.05,212,205.35,208,12085,6628
ALPSINDUS,20210210,2.3,2.35,2.2,2.2,4751,0
AMARAJABAT,20210210,972.35,995,966.05,992.15,930203,157978
AMBER,20210210,2974.1,3018,2884,2962.5,224306,47598
AMBIKCO,20210210,959.95,982,955.25,978.2,10559,5678
AMBUJACEM,20210210,271.35,277.8,271,271.9,6276033,1090785
AMDIND,20210210,17.95,17.95,17.55,17.85,12022,9575
AMJLAND,20210210,25.2,25.9,25.2,25.5,5828,4214
AMRUTANJAN,20210210,520.65,529.7,517,527.3,57979,21979
ANANTRAJ,20210210,46.95,47.5,43.3,43.35,1830241,1105068
ANDHRACEMT,20210210,5.5,5.5,5.3,5.35,166875,128581
ANDHRAPAP,20210210,222.4,225.15,217.5,224,38584,25752
ANDHRSUGAR,20210210,312,314.95,308.3,313,22026,12409
ANGELBRKG,20210210,345,347.9,341,343.95,63633,28565
ANIKINDS,20210210,15.2,15.85,14.9,15.35,6105,4821
ANKITMETAL,20210210,1.1,1.2,1.1,1.1,100046,85654
ANSALAPI,20210210,6.8,6.8,6.8,6.8,57350,57350
ANSALHSG,20210210,6.55,6.55,6.35,6.4,24736,16228
ANUP,20210210,626.65,655,607.25,615.95,95761,43494
APARINDS,20210210,385,394.9,376,390.8,1343154,580863
APCL,20210210,219.3,222.35,212.5,214.5,89739,49641
APCOTEXIND,20210210,177.1,179.15,173.4,174.45,81092,31729
APEX,20210210,275.1,279.7,273.2,274.9,52008,21267
APLAPOLLO,20210210,948,953.9,920.7,949.3,242501,179150
APLLTD,20210210,945.45,951,929.1,934.9,528429,380710
APOLLO,20210210,120,121.6,115.55,116.75,229083,140610
APOLLOHOSP,20210210,2813.85,2828,2745.65,2756.5,745906,201417
APOLLOPIPE,20210210,696.6,712,690.6,706.75,57468,43145
APOLLOTYRE,20210210,244,250.95,240.3,249.15,12835226,1745856
APOLSINHOT,20210210,562.65,564.3,547,559,2368,2086
APTECHT,20210210,217.2,225,215.6,222.05,1014272,178216
ARCHIDPLY,20210210,37.7,37.7,35.55,35.8,14207,0
ARCHIES,20210210,12.35,13.75,12.3,12.55,138497,62297
ARENTERP,20210210,11.8,12,11.15,11.8,2439,1871
ARIES,20210210,100,100,94.5,95.2,145569,93375
ARIHANT,20210210,23.95,24.05,22.6,23.1,5236,4245
ARIHANTSUP,20210210,43.3,43.3,38,40.15,21172,4598
ARMANFIN,20210210,714,719.8,706,713.4,11984,7431
AROGRANITE,20210210,45,45.55,43.2,43.6,18290,12245
ARROWGREEN,20210210,62.2,63.55,60.05,61.65,6241,3279
ARSHIYA,20210210,30.55,31.35,30.5,31.35,33294,0
ARSSINFRA,20210210,24.65,24.65,24,24.2,15822,8373
ARTEMISMED,20210210,218.25,218.25,188.2,198.6,13552,7872
ARVIND,20210210,58.1,63.5,57.3,61.35,9492301,2812994
ARVINDFASN,20210210,143.7,146.3,141.65,144.5,551840,359617
ARVSMART,20210210,101,102.45,98.5,99.5,97766,54463
ASAHIINDIA,20210210,287,297.9,280.15,283.25,349346,70646
ASAHISONG,20210210,254.85,254.85,246.5,248.35,21821,12417
ASAL,20210210,46.3,48.65,44.5,44.9,18024,0
ASALCBR,20210210,340,350,339.9,347.45,99998,58735
ASHAPURMIN,20210210,121,123.4,117.6,122.65,193546,116213
ASHIANA,20210210,100.9,101.5,98.25,100,42711,22737
ASHIMASYN,20210210,13.35,13.35,12.8,13.15,39013,35323
ASHOKA,20210210,111.9,113.05,109,111.8,2891204,765282
ASHOKLEY,20210210,134.7,135.2,131.1,133.9,22853991,4598719
ASIANHOTNR,20210210,69.4,72,69.4,70.4,9776,8085
ASIANPAINT,20210210,2529,2555,2475,2510.6,4473123,1426820
ASIANTILES,20210210,273.4,278,265,269.55,365601,173210
ASPINWALL,20210210,170,172,162.7,164.7,3528,2481
ASTEC,20210210,1067.1,1075.85,1054.1,1058,16352,9964
ASTERDM,20210210,151,152.75,148.4,149.2,791296,615189
ASTRAL,20210210,2030.15,2089,1998.55,2029.1,230921,127073
ASTRAMICRO,20210210,119.8,120,118.25,119.4,158753,103651
ASTRAZEN,20210210,3778,3788,3684.2,3700.65,39476,13344
ASTRON,20210210,44.8,46.1,43.75,44,45107,29522
ATFL,20210210,848.8,849.9,830,832.6,6705,4975
ATGL,20210210,384.9,384.9,376.2,382.3,786555,599103
ATLANTA,20210210,7.8,8,7.5,7.55,72291,56776
ATUL,20210210,6315,6369.65,6280,6339.85,22513,14575
ATULAUTO,20210210,186,188.3,183.3,186.7,62703,30643
AUBANK,20210210,1074,1114.8,1057.85,1099,1145055,669055
AURIONPRO,20210210,79.65,81.4,75.55,77,22417,13915
AUROPHARMA,20210210,961.95,980,948,967.95,3629095,1107293
AUSOMENT,20210210,51.95,52.5,48.5,52.5,51252,33141
AUTOAXLES,20210210,1098,1112.75,1081.5,1097,11177,6038
AUTOIND,20210210,31.35,31.4,30,30.5,7644,5757
AVADHSUGAR,20210210,188.5,190.9,184.7,185.7,56549,23487
AVANTIFEED,20210210,505.35,510,503,503.45,151578,79352
AVTNPL,20210210,46.35,48,45,47.3,275702,110056
AWHCL,20210210,321,336.4,315.85,329.5,178527,67446
AXISBANK,20210210,741.55,746.4,726.1,734.8,15140744,6113880
AXISBNKETF,20210210,368.6,368.6,354.4,358.55,508,383
AXISCADES,20210210,50.35,51.25,50.35,50.85,26086,19121
AXISGOLD,20210210,42.09,42.09,41.68,41.72,102362,79305
AXISNIFTY,20210210,151.53,157,151.53,156.22,4490,3608
AYMSYNTEX,20210210,51.55,52.65,50.45,51.8,42211,30933
BAFNAPH,20210210,116.05,116.05,111,113.1,3994,3192
BAGFILMS,20210210,2.7,2.7,2.6,2.65,59253,42314
BAJAJ-AUTO,20210210,4160,4215,4100.1,4151.55,989105,226727
BAJAJCON,20210210,261.4,267.95,255,264,647764,263271
BAJAJELEC,20210210,1062.9,1075,1012.5,1022.35,770705,162186
BAJAJFINSV,20210210,9901,10354.6,9901,10227.95,1430667,107999
BAJAJHIND,20210210,6.55,6.55,6.4,6.45,1668468,827303
BAJAJHLDNG,20210210,3525,3559,3500.65,3522.35,28033,11079
BAJFINANCE,20210210,5434.7,5502.35,5395,5475.9,2638012,404881
BALAJITELE,20210210,62.45,62.9,61.55,61.75,70312,32513
BALAMINES,20210210,1459,1485.5,1410,1465.3,476247,68898
BALAXI,20210210,644,644,603,622.4,8657,5511
BALKRISHNA,20210210,21.25,21.25,20.25,20.3,736,0
BALKRISIND,20210210,1665,1694,1632,1648.25,3416644,1209495
BALMLAWRIE,20210210,114.9,117.45,114,114.75,301110,128148
BALPHARMA,20210210,57.5,58,55.1,55.95,33329,18857
BALRAMCHIN,20210210,160.95,162.45,157.1,158.95,781580,256285
BANARBEADS,20210210,57.8,58.75,57.5,57.55,6720,4739
BANARISUG,20210210,1675,1675,1579.15,1581.6,1510,1114
BANCOINDIA,20210210,171.5,174.15,162.25,170.75,924343,411958
BANDHANBNK,20210210,330,334.45,321.25,331.2,8294890,2430320
BANG,20210210,27,27.45,25.4,26.6,4075,3489
BANKA,20210210,79,79.95,75.05,77.05,9406,6140
BANKBARODA,20210210,80.1,81.1,78,79.7,43516962,7312091
BANKBEES,20210210,361.74,363.95,356.4,360.25,942002,292903
BANKINDIA,20210210,59.8,61.85,58.6,60.8,13888342,2311932
BANSWRAS,20210210,109,111.75,107.5,109.8,7782,2789
BASF,20210210,1717,1797,1701,1767.7,359307,131452
BASML,20210210,147,150,146,148.95,14812,8889
BATAINDIA,20210210,1574,1591,1544.6,1569.05,719984,234777
BAYERCROP,20210210,5525,5550,5444.2,5506.65,13896,8793
BBL,20210210,1041,1050.35,983.4,1033.65,56808,27830
BBTC,20210210,1247.9,1261.95,1235,1246.7,41654,14577
BCG,20210210,7.1,7.8,7.05,7.65,8967607,2940385
BCP,20210210,6.6,6.6,5.7,5.7,1223984,663847
BDL,20210210,344.7,346.4,337.9,340.25,248562,144843
BEARDSELL,20210210,10.2,10.2,9.7,10.15,1186,599
BECTORFOOD,20210210,398.95,399,386.25,389.3,680537,311497
BEDMUTHA,20210210,24.85,25.35,23.75,25.3,9789,7742
BEL,20210210,138.9,142.35,138.35,139.85,11220712,3637894
BEML,20210210,975,1004.9,962.7,979.25,1448566,144785
BEPL,20210210,142.2,143.7,136.75,140.6,541533,207110
BERGEPAINT,20210210,780,792.8,746.1,762.8,8686682,951161
BFINVEST,20210210,281.55,284.8,278,280,25348,8054
BFUTILITIE,20210210,286,290,283.5,286.4,256916,51300
BGRENERGY,20210210,44.8,44.9,43.2,44.15,75178,28964
BHAGERIA,20210210,169.85,169.95,167.1,168.8,21639,12775
BHAGYANGR,20210210,33.75,35.45,33.55,34.05,11467,7105
BHAGYAPROP,20210210,27.55,27.95,26.15,26.55,180408,67739
BHANDARI,20210210,2.55,2.65,2.55,2.55,175758,0
BHARATFORG,20210210,649,659,637.35,655.9,2813641,650299
BHARATGEAR,20210210,80,80.65,76.8,79.05,14938,8603
BHARATRAS,20210210,10000,10100,9922,10017.05,2724,1675
BHARATWIRE,20210210,37,37,35.5,36,29158,20317
BHARTIARTL,20210210,604.95,607.75,580.25,590.2,31059522,12487736
BHEL,20210210,38.65,39.4,37.8,38.25,38714221,11605811
BIGBLOC,20210210,122,124.25,121.5,122.5,19012,12845
BIL,20210210,161,164.55,157.2,160.45,5447,3256
BINDALAGRO,20210210,16.4,17.05,16.4,16.8,84600,53562
BIOCON,20210210,404.4,409.85,400,408.15,2646877,903504
BIOFILCHEM,20210210,76.2,83.8,76.2,76.2,131000,88773
BIRLACABLE,20210210,63.95,64.4,63.1,63.45,76061,33799
BIRLACORPN,20210210,823,826.55,800.1,815.15,228695,135863
BIRLAMONEY,20210210,44,44,42.85,43.1,96178,51515
BIRLATYRE,20210210,30.2,30.55,29.8,29.95,374574,267794
BKMINDST,20210210,1.05,1.05,1,1,109845,109835
BLBLIMITED,20210210,5.4,5.7,5.25,5.65,22859,20409
BLISSGVS,20210210,184.85,186,180.1,181.35,425215,76484
BLKASHYAP,20210210,10.5,10.9,10.1,10.35,72942,0
BLS,20210210,106,106.8,103.8,104.45,51146,25461
BLUECOAST,20210210,4.1,4.1,3.8,4.1,4356,3752
BLUEDART,20210210,4515,4765,4400,4713.4,135350,62785
BLUESTARCO,20210210,812.9,818.1,796.8,814.35,293912,247921
BODALCHEM,20210210,75.4,76.35,73.25,73.75,536906,234271
BOMDYEING,20210210,73,73.9,72.6,73.25,1086701,311949
BOROLTD,20210210,214.9,217.95,210.6,212.5,247148,103972
BORORENEW,20210210,305,317.4,301,309.05,1766128,646843
BOSCHLTD,20210210,16400,16466.1,16074.8,16284.05,64242,15687
BPCL,20210210,422.2,424.95,409.05,415.8,9580296,3946779
BPL,20210210,22.3,22.95,22,22.2,64729,38517
BRFL,20210210,11.1,11.1,10.7,10.95,71400,57415
BRIGADE,20210210,288,289.3,280,285.65,231629,98679
BRITANNIA,20210210,3467.9,3485.1,3417.05,3424.85,893690,405793
BRNL,20210210,33.05,33.05,32.65,32.85,31913,18628
BROOKS,20210210,60.95,63.55,60.05,62.05,26333,15023
BSE,20210210,608.2,608.65,596.5,599.85,225950,94918
BSELINFRA,20210210,1,1,0.95,1,46705,40305
BSHSL,20210210,136,137,134.05,136.75,2460,0
BSL,20210210,32.9,32.95,31.85,32.5,4746,2983
BSLGOLDETF,20210210,4412.3,4412.3,4380,4396.4,152,101
BSLNIFTY,20210210,170,170,164.32,165.04,593,285
BSOFT,20210210,258.9,261,251.65,252.7,664245,333895
BURGERKING,20210210,148,154.3,146,152.45,6953228,3259636
BURNPUR,20210210,2.15,2.2,2.1,2.1,32657,0
BUTTERFLY,20210210,599,599,565,571.5,49978,27615
BVCL,20210210,17.4,17.45,16.3,16.8,3445,0
BYKE,20210210,19.05,19.95,17.65,18.95,54513,45088
CADILAHC,20210210,470,471.25,459.8,469.5,3481108,1523454
CALSOFT,20210210,9.4,9.45,9.05,9.2,38493,29525
CAMLINFINE,20210210,117.5,117.8,112.5,113.4,530534,312099
CAMS,20210210,1886,1946.6,1855,1873.1,242790,92634
CANBK,20210210,156.5,161.45,153.8,160.65,32676392,5052303
CANFINHOME,20210210,501,504.1,486.2,491,177453,76860
CANTABIL,20210210,379.7,381.8,366,371.95,146034,35010
CAPACITE,20210210,193,196,186.8,187.55,131580,61056
CAPLIPOINT,20210210,464.5,464.5,456.1,457.75,101657,58229
CAPTRUST,20210210,90.45,91.15,84.85,85.7,14389,10225
CARBORUNIV,20210210,530.4,543.2,518.1,525,456545,203226
CAREERP,20210210,158.05,158.85,156.7,157.35,12543,8356
CARERATING,20210210,491,495.75,471.8,474.65,302581,192703
CASTROLIND,20210210,130.4,132.5,129.5,130.05,824615,332601
CCCL,20210210,0.25,0.35,0.25,0.3,97423,0
CCHHL,20210210,5.05,5.2,4.8,4.85,39571,25071
CCL,20210210,249,249.9,239.5,240.25,185909,116879
CDSL,20210210,514.7,524.3,510.05,521.5,553129,200684
CEATLTD,20210210,1609,1624,1556.05,1589.45,293383,69283
CEBBCO,20210210,21.55,21.95,20.8,21.85,23870,0
CELEBRITY,20210210,5.55,5.55,5.3,5.45,4283,0
CENTENKA,20210210,246.3,250.5,242,247.9,93984,53230
CENTEXT,20210210,4.5,4.8,4.5,4.65,116788,84113
CENTRALBK,20210210,14.8,15,14.25,14.3,9158687,3865985
CENTRUM,20210210,24.9,25.5,24.1,24.7,3168722,1595057
CENTUM,20210210,451,451,430,436.15,12888,4923
CENTURYPLY,20210210,290.9,301,282,290.9,658131,170484
CENTURYTEX,20210210,461.6,463.2,452.55,455.7,258808,53989
CERA,20210210,3545,3599,3500,3577.9,7311,3116
CEREBRAINT,20210210,60.2,63.2,57.1,58.4,915085,622904
CESC,20210210,603.5,618.8,602.25,617.6,396783,126488
CGCL,20210210,367.9,367.9,365,365.7,167148,106440
CGPOWER,20210210,46.9,46.9,44.6,45.25,6436704,4327901
CHALET,20210210,170,173.5,169.6,170.35,209583,101408
CHAMBLFERT,20210210,236,236.85,232,233.45,2145793,1726233
CHEMBOND,20210210,187,188.65,178.2,182.2,10754,5876
CHEMCON,20210210,435,439.2,431.4,433.3,77714,32188
CHEMFAB,20210210,135.15,137.7,129.65,130.5,12820,9912
CHENNPETRO,20210210,91.8,95.45,91.3,94.65,1367919,389134
CHOLAFIN,20210210,460.1,470.9,454.5,467.75,4986969,856669
CHOLAHLDNG,20210210,546.8,549.95,531.55,540.05,39297,21475
CIGNITITEC,20210210,358,365.05,356.7,359.35,29583,17638
CINELINE,20210210,41.55,42.45,41.05,41.35,116662,30924
CINEVISTA,20210210,5.9,6.1,5.45,6,81041,19048
CIPLA,20210210,847.6,867,841,863.4,5665209,1290161
CLEDUCATE,20210210,67.6,70.15,64.4,64.7,28820,20185
CLNINDIA,20210210,386,394.95,383.05,387.9,198777,102335
CMICABLES,20210210,42.7,44.45,41.8,43.9,193320,103120
CNOVAPETRO,20210210,8,8.55,7.5,8.45,8384,6240
COALINDIA,20210210,139.9,140.55,136.8,138.3,8709612,2016305
COCHINSHIP,20210210,343.45,349.6,343.45,348.4,130653,46267
COFORGE,20210210,2555,2620,2520.15,2605.65,340844,107018
COLPAL,20210210,1575,1589.3,1567.5,1582.6,400583,204745
COMPINFO,20210210,15.2,15.2,14.75,14.9,75379,41980
COMPUSOFT,20210210,8.85,8.85,8.6,8.65,20967,17038
CONCOR,20210210,506,511.25,493.65,500.25,1834353,704441
CONFIPET,20210210,43,48,43,46.7,5089831,1979669
CONSOFINVT,20210210,40.7,43.05,40.6,42.75,5018,3085
CONTROLPR,20210210,236.5,241.9,234.05,236,7948,5387
CORALFINAC,20210210,22.25,22.25,20.55,21.15,26124,17649
CORDSCABLE,20210210,45.95,47,45.05,45.85,43853,21046
COROMANDEL,20210210,769.95,771.85,761.2,768.3,134306,54863
COSMOFILMS,20210210,507,510.95,482.25,503.35,86413,37227
COUNCODOS,20210210,3.6,3.6,3.6,3.6,20990,0
CPSEETF,20210210,21.94,21.94,21.46,21.64,2656320,1755790
CREATIVE,20210210,113.5,113.5,106.5,107.9,49352,40277
CREATIVEYE,20210210,3.05,3.1,3.05,3.1,1599,1400
CREDITACC,20210210,733.6,736.5,708,712.05,66697,44136
CREST,20210210,95.2,95.3,92.35,93.4,11368,5563
CRISIL,20210210,1958,1960,1915.2,1920,41331,36082
CROMPTON,20210210,408.55,410.1,403.35,408.35,1335357,800359
CSBBANK,20210210,220.1,220.1,216.7,218.65,107641,51379
CTE,20210210,40.2,40.2,39,39.65,4540,2845
CUB,20210210,169.5,171.5,163.1,164.1,3118639,1630909
CUBEXTUB,20210210,17.4,17.4,16,16.15,6329,5267
CUMMINSIND,20210210,774,798.8,769.7,795.2,1191178,105267
CUPID,20210210,229,234,225,227.25,56368,32758
CYBERMEDIA,20210210,8.3,8.3,8.1,8.3,18141,0
CYBERTECH,20210210,132,132.35,124.8,128.05,93501,46194
CYIENT,20210210,639.1,652,631,634.35,462001,99885
DAAWAT,20210210,52.5,52.65,51.55,52.05,778090,294040
DABUR,20210210,527.4,528.85,522.4,524.65,1871619,909798
DALBHARAT,20210210,1354,1370.65,1305.6,1365.2,182550,78573
DALMIASUG,20210210,143,143.9,141.2,141.75,94356,55015
DAMODARIND,20210210,34.5,34.5,32.65,33.05,6148,4693
DANGEE,20210210,136.75,137,127.95,133.9,38365,31502
DATAMATICS,20210210,113,118,112.8,115.75,167291,52771
DBCORP,20210210,88.1,90,87.25,87.95,278765,151202
DBL,20210210,494,496.95,479,485.35,254628,79383
DBREALTY,20210210,18.65,19.3,18.15,18.35,128227,0
DBSTOCKBRO,20210210,9.05,9.7,9.05,9.5,1212,777
DCAL,20210210,128,128.95,124.75,125.6,347934,169658
DCBBANK,20210210,108.7,109.7,107.65,108.85,1148777,420657
DCM,20210210,28.5,29.3,28.4,29.3,112702,91535
DCMFINSERV,20210210,1.7,1.7,1.7,1.7,4084,0
DCMNVL,20210210,75,77.45,72,72.75,27360,0
DCMSHRIRAM,20210210,458,469,451.5,461.7,126164,45781
DCW,20210210,20.8,21.8,20.7,20.9,1339147,826152
DECCANCE,20210210,388.95,395,382.3,391.9,90723,48798
DEEPAKFERT,20210210,157.5,159.5,156.3,157.3,344562,127749
DEEPAKNTR,20210210,1047.65,1080.9,1033.25,1071.35,741879,289657
DEEPENR,20210210,42.1,42.4,41.05,41.8,15354,10654
DELTACORP,20210210,159.4,159.95,154.35,155.85,1810326,519412
DELTAMAGNT,20210210,26.75,26.75,25.45,26.65,2828,1700
DEN,20210210,59.7,60,58.6,58.8,205215,112114
DENORA,20210210,284.9,289.2,262.1,265.35,40148,24689
DFMFOODS,20210210,404.7,407.85,395,396.6,45455,24436
DGCONTENT,20210210,16.15,16.15,16.15,16.15,4946,4946
DHAMPURSUG,20210210,170.95,172,169,171.6,322956,150959
DHANBANK,20210210,13.85,13.85,13.6,13.65,555688,311730
DHANI,20210210,345.7,364.75,345.7,361.25,1273631,446168
DHANUKA,20210210,782.75,785.95,764.7,773.05,50318,23119
DHARSUGAR,20210210,5.8,5.8,5.45,5.65,5681,3831
DHFL,20210210,15,15,15,15,557392,557392
DHUNINV,20210210,254.15,298.9,252.2,298.9,28036,19762
DIAMONDYD,20210210,663.9,679,646.05,666.25,12676,7846
DICIND,20210210,398.45,400,391.5,394.3,4309,2419
DIGISPICE,20210210,55.35,55.35,55.35,55.35,18902,0
DISHTV,20210210,11.75,12.15,11.75,12,3071851,1655313
DIVISLAB,20210210,3740,3760,3675.4,3750.35,953446,309134
DIXON,20210210,18077,19079.9,18009.15,18728.45,133224,63173
DLF,20210210,309,315.95,308.05,311.4,20575150,2616903
DLINKINDIA,20210210,105.7,106.45,104.1,104.45,106306,61311
DMART,20210210,2925,2980,2910.35,2967.7,326068,141679
DNAMEDIA,20210210,0.7,0.75,0.65,0.75,37519,26678
DOLAT,20210210,58.9,59.7,57.55,58.05,411479,53453
DOLLAR,20210210,257.8,263.5,253.05,259.45,136949,55111
DONEAR,20210210,34,34,33.15,33.55,31578,19119
DPABHUSHAN,20210210,99.55,100.05,96.25,96.3,5999,5504
DPSCLTD,20210210,13.3,13.65,13.25,13.3,13650,9888
DPWIRES,20210210,112.8,118.3,112.8,116.05,13043,9252
DREDGECORP,20210210,300.85,301.45,294.35,297.25,61847,12444
DRREDDY,20210210,4845,4884.1,4761,4824.05,1153423,442210
DSSL,20210210,58.4,58.5,56,56.8,22380,12951
DTIL,20210210,260,305,254.1,290.6,199385,52347
DUCON,20210210,5.8,6.4,5.8,6.1,52300,42230
DVL,20210210,81.95,89.3,81.95,89.3,109808,79411
DWARKESH,20210210,26.9,27.3,26.6,27,709953,332111
DYNAMATECH,20210210,826.85,842.9,813,831.35,7204,4954
DYNPRO,20210210,377.6,379.95,360,365.95,193704,117780
EBBETF0423,20210210,1102.08,1102.49,1101.07,1101.09,8438,8436
EBBETF0425,20210210,1017.69,1020.45,1017.69,1018.08,1445,1353
EBBETF0430,20210210,1119.5,1119.5,1115.26,1115.97,9097,8597
EBBETF0431,20210210,1004.99,1005.99,1002,1005.04,11104,9842
EBIXFOREX,20210210,519,525,514,521.35,8625,3668
ECLERX,20210210,969.2,984.1,951,957.7,27756,9316
EDELWEISS,20210210,65,65.5,63.65,64,975485,745056
EICHERMOT,20210210,2968,2998.9,2876.75,2901.3,2160932,317173
EIDPARRY,20210210,332.35,340,327.6,329.25,542442,284396
EIHAHOTELS,20210210,279.65,280.9,273.95,276.5,4039,1656
EIHOTEL,20210210,97.25,98,95.5,97.4,1497005,334354
EIMCOELECO,20210210,357.65,365,342,354.4,4158,1467
EKC,20210210,61.9,62.75,60.3,61.25,396756,119269
ELECON,20210210,52.85,54.15,50.6,51.05,1016945,444304
ELECTCAST,20210210,22.2,22.85,21.6,21.7,846332,656959
ELECTHERM,20210210,110.55,110.6,103.2,106.7,13099,9774
ELGIEQUIP,20210210,176,176,168.55,169.7,272428,182644
ELGIRUBCO,20210210,28.95,29,27.8,28,38793,33309
EMAMILTD,20210210,492.9,500.15,473.3,489.65,710925,338714
EMAMIPAP,20210210,95.2,100.5,94.65,97.45,59305,53316
EMAMIREAL,20210210,59,60.6,58.5,58.75,22398,16330
EMKAY,20210210,70.45,71.7,68.2,69.85,22864,14007
EMMBI,20210210,84.65,92.7,84.65,91.85,183207,80995
ENDURANCE,20210210,1485,1492,1460,1482.95,143810,70128
ENERGYDEV,20210210,9.95,10.4,9.95,10.3,119294,0
ENGINERSIN,20210210,76.9,77.5,75.6,76.1,1266034,645361
ENIL,20210210,162,165,158.55,160.3,73482,35725
EPL,20210210,209.7,212.3,203.55,204.9,514282,325223
EQ30,20210210,434.8,434.8,432,434.8,113,113
EQUITAS,20210210,86.2,86.8,84.3,84.8,988365,466198
EQUITASBNK,20210210,46.2,47,44.85,45.5,636005,338393
ERIS,20210210,585,601.95,574.55,577.15,99342,39957
EROSMEDIA,20210210,24,24.75,23.35,24.5,173773,130106
ESABINDIA,20210210,2009,2028.75,1892.25,1932.3,14699,6998
