<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
AGRITECH,20210217,35.5,35.5,34.5,35.3,4633,2876
AGROPHOS,20210217,13.4,13.4,12.7,12.9,64059,46946
AHLADA,20210217,75,75,72,74.05,6674,4892
AHLEAST,20210217,159.85,163.45,158.2,160.55,539,448
AHLUCONT,20210217,289.05,289.1,274.7,277.75,273063,223341
AHLWEST,20210217,246.75,253.4,243.6,247.2,2574,399
AIAENG,20210217,1949.9,1955,1919.9,1925.25,13006,8702
AIRAN,20210217,18.6,18.95,18.15,18.5,114134,87496
AJANTPHARM,20210217,1802.2,1802.2,1760.45,1785.2,104372,55762
AJMERA,20210217,130,133.2,128.7,130.45,54980,20411
AKASH,20210217,229,229,214.25,217.25,52948,51507
AKG,20210217,102,106.95,97.3,97.3,27239,25253
AKSHARCHEM,20210217,261.25,265.4,249.8,253.05,60833,40954
AKSHOPTFBR,20210217,6.85,7.45,6.7,7.25,612095,383835
AKZOINDIA,20210217,2162.05,2192.95,2161.05,2171,10788,4956
ALANKIT,20210217,17.45,17.45,16.9,17.05,109493,65954
ALBERTDAVD,20210217,413.35,414.7,404,404.95,16176,12960
ALEMBICLTD,20210217,102.25,102.25,100,100.35,212407,115533
ALICON,20210217,413.1,419.9,407,410,2503,1592
ALKALI,20210217,52.9,53.65,51.85,52.7,7741,5445
ALKEM,20210217,2880,2889,2786.95,2816.3,120723,90181
ALKYLAMINE,20210217,5200,5317.4,5119,5143.55,25981,10826
ALLCARGO,20210217,131,133.5,129.4,130.4,419742,215171
ALLSEC,20210217,359.5,361.4,346,347.45,16279,8418
ALMONDZ,20210217,26.9,27.9,26.4,27.55,76161,44557
ALOKINDS,20210217,20.45,20.7,20.25,20.3,6633259,2961909
ALPA,20210217,42.5,43.4,40.75,41.25,134050,81188
ALPHAGEO,20210217,209,219.6,209,217.15,60678,37452
ALPSINDUS,20210217,2,2.15,1.95,2.05,46071,0
AMARAJABAT,20210217,901.9,916.55,897,901.75,1507040,380370
AMBER,20210217,3218,3248,3100,3123.55,111039,56276
AMBIKCO,20210217,963.8,1030,956.3,1013.65,76952,28835
AMBUJACEM,20210217,285.75,290.4,284.2,286.65,10058896,4061841
AMDIND,20210217,17.15,20.2,16.8,19.55,196604,75916
AMJLAND,20210217,24.85,25.45,24.7,24.75,9036,4596
AMRUTANJAN,20210217,573,589.9,561.8,573.45,73095,20557
ANANTRAJ,20210217,41,41.8,40.55,40.65,247669,161732
ANDHRACEMT,20210217,5.75,5.75,5.5,5.6,320665,213711
ANDHRAPAP,20210217,239.5,245.8,231.35,238.95,61614,37463
ANDHRSUGAR,20210217,292.8,296.2,289.1,290.4,53002,27625
ANGELBRKG,20210217,335.35,336.5,330.2,333.9,80425,38561
ANIKINDS,20210217,15.05,15.6,14.55,14.75,14614,11447
ANKITMETAL,20210217,1.2,1.25,1.15,1.15,150828,84505
ANSALAPI,20210217,8.05,8.05,7.6,7.6,150039,95594
ANSALHSG,20210217,5.9,6.15,5.65,6.15,196391,72797
ANUP,20210217,644,647,620,642.8,30177,16542
APARINDS,20210217,444,473.25,440.2,468.6,407547,180296
APCL,20210217,213.5,214.35,208.05,209.7,31623,18041
APCOTEXIND,20210217,175.5,183,175,175.8,101702,52573
APEX,20210217,254.4,257,250.9,256.4,74352,32568
APLAPOLLO,20210217,956.25,989.9,956,976.15,1501038,1308916
APLLTD,20210217,960.9,968,942.3,957.6,458780,260353
APOLLO,20210217,112.15,116.5,107.4,111.55,313277,114466
APOLLOHOSP,20210217,3177,3284,3177,3235,2081001,358859
APOLLOPIPE,20210217,681,694.9,673.8,690.3,22297,13840
APOLLOTYRE,20210217,235.05,244.4,234.65,241.65,12855633,2463641
APOLSINHOT,20210217,558.85,574,557.75,570.65,1299,939
APTECHT,20210217,232.05,243.9,232.05,238.85,605370,87862
ARCHIDPLY,20210217,35.85,35.85,34.75,35.15,13292,0
ARCHIES,20210217,12.6,12.6,12.15,12.4,48179,34551
ARENTERP,20210217,11.9,11.9,11,11.15,2110,1675
ARIES,20210217,90,91.5,89.1,90.15,40922,26273
ARIHANT,20210217,22.45,22.9,21.75,22.1,7457,6127
ARIHANTSUP,20210217,38.75,38.75,37.3,37.6,21819,9937
ARMANFIN,20210217,706.95,714.3,688,691.35,14885,9396
AROGRANITE,20210217,44.15,45.5,43.35,44.95,31428,17446
ARROWGREEN,20210217,82.45,82.45,76.25,82.45,101706,67581
ARSHIYA,20210217,32.5,32.5,30.45,30.65,31054,0
ARSSINFRA,20210217,23.5,24.95,22.4,24.65,36112,25516
ARTEMISMED,20210217,271.7,271.7,253.05,254.6,1768,1211
ARVIND,20210217,65.8,69.35,65.8,67.8,1402819,638454
ARVINDFASN,20210217,162,164.05,159.2,162.95,326787,125553
ARVSMART,20210217,99.05,102.95,98.6,99,168378,82067
ASAHIINDIA,20210217,280,288.75,278.65,283.05,103391,71099
ASAHISONG,20210217,262.6,263.5,256.1,257.3,49718,29927
ASAL,20210217,43.5,43.5,41,41.55,13084,0
ASALCBR,20210217,360.3,375.9,357.7,365.5,139389,79296
ASHAPURMIN,20210217,114.5,117.4,112.85,117.4,386759,136714
ASHIANA,20210217,99,102,98.25,100.95,81884,41002
ASHIMASYN,20210217,12.7,12.95,12.7,12.8,30320,25542
ASHOKA,20210217,116.5,118.6,113.4,114.35,1757665,654783
ASHOKLEY,20210217,129,132.75,128,132.2,23022038,6630908
ASIANHOTNR,20210217,72.55,72.6,68.1,69.35,9241,6492
ASIANPAINT,20210217,2436,2455.05,2382,2388.15,3178784,1444831
ASIANTILES,20210217,242.9,258.6,241,251.25,108220,48625
ASPINWALL,20210217,167.6,171.6,163.4,166.25,6622,1779
ASTEC,20210217,1065,1067.75,1041.2,1049.3,44648,30962
ASTERDM,20210217,149,152.7,148.2,150.45,234747,99915
ASTRAL,20210217,2020,2071.75,2015.2,2058.55,129814,51987
ASTRAMICRO,20210217,118,118.65,116.5,117.15,117998,62256
ASTRAZEN,20210217,3785,3790,3672,3692.05,31870,10433
ASTRON,20210217,43.1,43.95,42.5,42.95,28075,14187
ATFL,20210217,870.6,891.45,856.55,881.15,6495,4675
ATGL,20210217,521,542.8,497.2,509.95,5856367,1884990
ATLANTA,20210217,8.1,8.2,7.65,7.85,22426,17763
ATUL,20210217,6764,6849,6620,6751.15,26412,15647
ATULAUTO,20210217,181.6,186.5,178,183.3,133469,68195
AUBANK,20210217,1092.75,1112.25,1081,1098.1,394405,201670
AURIONPRO,20210217,79,89.65,78.15,86.05,49734,31686
AUROPHARMA,20210217,935,943,915.65,922.15,2109425,922199
AUSOMENT,20210217,49.6,51.75,49.55,51.5,10224,5005
AUTOAXLES,20210217,1220.05,1235,1180,1209.55,16702,6791
AUTOIND,20210217,31.85,31.85,30.85,31.5,19998,16072
AVADHSUGAR,20210217,179.35,193.8,178.6,191.45,168407,64421
AVANTIFEED,20210217,485.85,496.95,480,489.8,255460,97806
AVTNPL,20210217,46.15,47.2,45.35,45.65,271466,80361
AWHCL,20210217,304,311.9,300.05,308.2,143209,41453
AXISBANK,20210217,774,785,764.3,777.75,16956357,4743230
AXISBNKETF,20210217,371,372.59,367.52,368.91,990,826
AXISCADES,20210217,49.15,51.2,48,49.6,50944,23595
AXISGOLD,20210217,41,41.15,40.6,40.66,260808,203179
AXISNIFTY,20210217,159.53,159.69,157,158.91,4199,1512
AYMSYNTEX,20210217,50.7,50.7,46.3,47.95,22689,12160
BAFNAPH,20210217,134.75,134.8,133.95,134.8,2504,2467
BAGFILMS,20210217,2.8,2.8,2.65,2.8,93842,90031
BAJAJ-AUTO,20210217,4117,4205,4111,4165.7,554383,101475
BAJAJCON,20210217,240,244.9,235.05,241.25,1461291,622152
BAJAJELEC,20210217,1061,1070.8,1008.7,1018.4,540188,324063
BAJAJFINSV,20210217,10420,10498.8,10112.2,10185.65,582259,136169
BAJAJHIND,20210217,6.1,6.2,6,6.1,2437577,1019981
BAJAJHLDNG,20210217,3618,3621.5,3583.05,3600,26436,17381
BAJFINANCE,20210217,5730,5799,5670,5705.15,2346395,554791
BALAJITELE,20210217,59.65,60.3,58.45,59.35,134387,71054
BALAMINES,20210217,1572,1572.3,1512.1,1519.35,146432,60079
BALAXI,20210217,571,616.05,571,602.55,1337,650
BALKRISHNA,20210217,20,20,19,19,8476,0
BALKRISIND,20210217,1613,1629.5,1598,1613.75,1214857,487733
BALMLAWRIE,20210217,113.5,115.75,113,114.3,249334,96865
BALPHARMA,20210217,55.65,56.8,54.6,54.95,20016,11290
BALRAMCHIN,20210217,157.75,160.3,157,159.65,631502,224157
BANARBEADS,20210217,57.65,57.65,57.5,57.55,7018,6394
BANARISUG,20210217,1574.75,1574.75,1516.6,1523.95,614,418
BANCOINDIA,20210217,153,155.5,149.65,152.35,132928,61343
BANDHANBNK,20210217,350,353.8,343.65,348.25,10556444,3263979
BANG,20210217,26.9,27.35,25.6,26.4,6127,3726
BANKA,20210217,78.15,78.15,74,74.55,4969,3223
BANKBARODA,20210217,79.6,85.5,79.15,84.2,109833018,19958786
BANKBEES,20210217,378.9,378.9,370,371.57,883944,171552
BANKINDIA,20210217,71.7,84.7,71,84.7,105678632,14866307
BANSWRAS,20210217,109,113.7,109,112.6,15172,10433
BASF,20210217,1995,2070,1966.2,2057.25,98480,36444
BASML,20210217,70.95,74.6,69.1,72.1,80823,53808
BATAINDIA,20210217,1524.9,1529.2,1499.1,1509.35,588985,179842
BAYERCROP,20210217,5247,5250.05,5138,5148.25,21421,14514
BBL,20210217,1119,1150,1100.05,1132,24044,13595
BBTC,20210217,1199.75,1208.95,1190,1191.85,33292,17048
BCG,20210217,7.6,7.85,7.35,7.6,4217389,2393809
BCP,20210217,5.5,5.7,5.5,5.6,138633,116027
BDL,20210217,342,346.55,341.3,345,253903,111932
BEARDSELL,20210217,9.95,9.95,9.25,9.45,12617,6226
BECTORFOOD,20210217,382.5,387.9,380.2,384.95,372380,242336
BEDMUTHA,20210217,25.2,25.2,23,24.3,622,389
BEL,20210217,132.1,139.75,132.1,139.1,15410572,3821358
BEML,20210217,940.9,981.55,938.1,977.45,702078,170246
BEPL,20210217,133.25,137.9,132,134.9,903420,223194
BERGEPAINT,20210217,759,761.95,746,752.25,1006265,515112
BFINVEST,20210217,285.9,289.95,281.7,283.65,16617,7260
BFUTILITIE,20210217,278,280.9,275.8,277.85,137096,37894
BGRENERGY,20210217,41.55,43.65,41.2,41.9,68041,36904
BHAGERIA,20210217,168.75,169.2,166.35,167.15,18852,12218
BHAGYANGR,20210217,32.9,33.45,31.2,31.95,36882,24220
BHAGYAPROP,20210217,26.15,26.7,26.1,26.55,14804,12435
BHANDARI,20210217,2.85,2.85,2.65,2.85,281947,0
BHARATFORG,20210217,632,653.4,629.2,637.75,3584057,301817
BHARATGEAR,20210217,79.95,79.95,76.1,76.7,33678,22703
BHARATRAS,20210217,9721,9785,9674.25,9748.35,2676,1410
BHARATWIRE,20210217,36.9,39,36.1,36.3,454359,398242
BHARTIARTL,20210217,596.95,598.8,590.05,593.85,16133750,8755001
BHEL,20210217,40,40.8,39.1,40.05,71963620,17115363
BIGBLOC,20210217,130.3,133,129.05,130.6,73532,27858
BIL,20210217,158.55,158.55,155,155.1,5452,3346
BINDALAGRO,20210217,17.5,17.7,17.15,17.25,92417,68073
BIOCON,20210217,418.95,422.95,415.2,418.7,7395024,1694454
BIOFILCHEM,20210217,61.35,61.35,61.35,61.35,20279,20278
BIRLACABLE,20210217,59.8,63.95,59.6,63.15,202729,74332
BIRLACORPN,20210217,906.6,908.4,880,889.85,163437,74868
BIRLAMONEY,20210217,43.6,45,43.05,43.8,218104,76734
BIRLATYRE,20210217,29.5,29.5,28.45,29.3,444461,278166
BKMINDST,20210217,1,1.05,0.95,1,25788,22341
BLBLIMITED,20210217,5.25,5.5,5,5.4,17973,12690
BLISSGVS,20210217,178.5,184.5,177.65,178.15,450853,150108
BLKASHYAP,20210217,11,11.95,11,11.95,670414,0
BLS,20210217,105.25,106,103.5,104.05,59392,30287
BLUECOAST,20210217,4.9,4.9,4.6,4.8,762,762
BLUEDART,20210217,4870,4949,4690,4753.15,48637,11841
BLUESTARCO,20210217,819.95,823.75,801.9,806.65,211660,182386
BODALCHEM,20210217,70.2,71.45,68.65,69,575096,392786
BOMDYEING,20210217,71,73.4,70.8,73,1815343,525834
BOROLTD,20210217,197.35,204,195.2,201.2,191192,76989
BORORENEW,20210217,291.9,301,291.05,292.5,541551,173198
BOSCHLTD,20210217,15644.25,15885,15437.7,15795,46935,7061
BPCL,20210217,404.5,413.9,401.55,411.7,8589431,2312652
BPL,20210217,21.9,22.2,21.3,21.8,72368,46086
BRFL,20210217,10.05,10.2,9.7,10.05,117551,82511
BRIGADE,20210217,278,289.35,278,281.75,143264,78434
BRITANNIA,20210217,3370,3404.85,3360,3364,866571,487023
BRNL,20210217,32.75,33.3,32.55,32.7,39426,25336
BROOKS,20210217,56,57.8,54.2,57.8,234973,230177
BSE,20210217,597,603,585,589.05,355248,205437
BSELINFRA,20210217,1,1,1,1,167250,145310
BSHSL,20210217,134.5,143,134.5,140.95,1396,0
BSL,20210217,31,31,29.95,30.3,3364,2553
BSLGOLDETF,20210217,4348,4348,4261.6,4268.35,582,485
BSLNIFTY,20210217,170,170,167,167,7377,7352
BSOFT,20210217,243.25,247,241.3,243.05,518074,236746
BURGERKING,20210217,142.55,144.3,141.1,143.1,1734142,779245
BURNPUR,20210217,2.35,2.4,2.3,2.35,113421,0
BUTTERFLY,20210217,610.5,628.8,603.95,613.3,40574,18571
BVCL,20210217,18.1,18.6,17.2,18.4,23589,0
BYKE,20210217,18,19.5,18,18.5,16352,13118
CADILAHC,20210217,470,471.5,460.7,463.7,2556360,1068132
CALSOFT,20210217,8.9,9.2,8.85,9.15,9693,7886
CAMLINFINE,20210217,106.55,107.7,105.75,106.1,282827,148227
CAMS,20210217,1899.9,1919.95,1880.9,1894.15,66659,30351
CANBK,20210217,162.45,168.45,162,166.25,47451852,6192286
CANFINHOME,20210217,513,520,501.1,506.6,525160,313053
CANTABIL,20210217,377.25,405.1,369.8,376.2,134159,26776
CAPACITE,20210217,218,221.1,211.6,216.6,288172,176546
CAPLIPOINT,20210217,469.95,469.95,462.5,466,101258,47744
CAPTRUST,20210217,85.15,85.2,82,83.45,5284,3329
CARBORUNIV,20210217,500,525,499.15,520.65,199747,86970
CAREERP,20210217,160.05,160.05,153.95,156.75,35001,19680
CARERATING,20210217,492,492.45,481.5,484.05,75896,41484
CASTROLIND,20210217,127.8,127.8,125.15,125.7,839832,454451
CCCL,20210217,0.4,0.4,0.35,0.4,51116,0
CCHHL,20210217,5.15,5.15,4.85,5,49416,25534
CCL,20210217,242.4,246,238.8,240.05,393840,295769
CDSL,20210217,553.9,566,553.1,561.35,709707,201871
CEATLTD,20210217,1607.75,1660,1601,1636.5,195007,42075
CEBBCO,20210217,21.7,21.7,20.65,20.7,29688,0
CELEBRITY,20210217,5.4,5.4,5.05,5.15,17894,0
CENTENKA,20210217,245.95,253.9,245.55,249.3,82226,16178
CENTEXT,20210217,4.65,4.65,4.5,4.6,74184,64745
CENTRALBK,20210217,16.9,20,16.45,20,189819375,48719643
CENTRUM,20210217,23.5,24.45,23.45,24.05,1915091,699600
CENTUM,20210217,420,433,418.45,424.8,6229,3209
CENTURYPLY,20210217,309,318,305.05,315.25,316912,153310
CENTURYTEX,20210217,459.25,487.35,455.1,479.3,2158998,309997
CERA,20210217,3999,4017,3907.35,3943.3,29033,7770
CEREBRAINT,20210217,55.1,56.5,53.75,55.35,180330,110338
CESC,20210217,617.95,622.85,604,606.85,619430,380086
CGCL,20210217,334.35,334.65,325.15,329.45,188610,105995
CGPOWER,20210217,46.65,48,46.25,47.7,4492202,3249269
CHALET,20210217,172.05,173.9,171.5,172,83385,38150
CHAMBLFERT,20210217,236.35,237.05,231.25,232.25,421425,205067
CHEMBOND,20210217,186.8,188.95,183.35,187.15,11218,4258
CHEMCON,20210217,435,448.5,433,446,290306,80285
CHEMFAB,20210217,128.85,129.4,126,128.4,8614,5779
CHENNPETRO,20210217,94.45,98.5,94.2,97.3,1241181,423340
CHOLAFIN,20210217,522.1,533.8,522.1,528,3658655,698774
CHOLAHLDNG,20210217,605,605,581.15,592.45,130199,75019
CIGNITITEC,20210217,361,362,355.1,359.55,24320,10869
CINELINE,20210217,40.95,41.3,39.7,40.35,59236,29403
CINEVISTA,20210217,6.2,6.35,5.8,6,98074,7443
CIPLA,20210217,849.45,854.7,833,835.7,2539649,663236
CLEDUCATE,20210217,69,69,66.05,68.15,8785,4842
CLNINDIA,20210217,454.7,454.9,447.7,452.75,449865,302063
CMICABLES,20210217,43.2,43.8,41.85,42.8,59914,44867
CNOVAPETRO,20210217,10.1,10.1,10.1,10.1,299,299
COALINDIA,20210217,133.3,135.75,132.9,135.2,8950258,2050915
COCHINSHIP,20210217,363.45,363.45,354.8,359.05,178361,99996
COFORGE,20210217,2600,2616,2540,2586.8,203604,63452
COLPAL,20210217,1583.95,1601.65,1577.25,1594.25,390030,149668
COMPINFO,20210217,14.7,15.15,14.65,14.95,173091,93867
COMPUSOFT,20210217,8.35,8.55,8.2,8.35,61690,40551
CONCOR,20210217,532.5,566.85,532.5,541.55,5953486,1188215
CONFIPET,20210217,45.55,46.05,44.2,44.6,744912,468306
CONSOFINVT,20210217,42.25,42.85,41.85,42.3,1827,1687
CONTROLPR,20210217,227.05,229,227,228.9,14627,10336
CORALFINAC,20210217,23.45,23.5,22.2,23.1,14331,12120
CORDSCABLE,20210217,44,44.3,42.6,43.2,95662,66575
COROMANDEL,20210217,783.8,783.8,766.05,779.1,257648,150169
COSMOFILMS,20210217,506.85,507.9,493.95,499.05,44034,20532
COUNCODOS,20210217,3.45,3.55,3.4,3.4,27981,0
CPSEETF,20210217,21.94,22.24,21.5,22.21,7660977,6500166
CREATIVE,20210217,105,105.35,103.45,104.25,25529,21491
CREDITACC,20210217,709.9,716.35,705.95,709.45,70931,52688
CREST,20210217,93.8,94.05,90.2,90.8,9158,6211
CRISIL,20210217,2015,2017.9,1949,1960.65,11433,5824
CROMPTON,20210217,396.75,407.95,393,395.55,2446128,1565736
CSBBANK,20210217,219.5,223.35,219.5,222.2,173404,99181
CTE,20210217,30.9,32.95,30.8,32.4,58811,29407
CUB,20210217,165.45,168.65,164.4,166.65,1621176,791582
CUBEXTUB,20210217,16.05,16.95,16.05,16.35,1471,995
CUMMINSIND,20210217,769.75,794.05,762.35,791.05,1332822,237571
CUPID,20210217,213,213.7,209.95,211.55,54760,35246
CYBERMEDIA,20210217,10.5,10.5,10.5,10.5,6500,0
CYBERTECH,20210217,127,132.4,126.5,127.45,180974,48053
CYIENT,20210217,611.5,629.2,610.55,618.8,360993,135122
DAAWAT,20210217,50.8,51.1,48.75,50,1901749,1241516
DABUR,20210217,523.2,526,519,520.05,2436843,1443086
DALBHARAT,20210217,1444.95,1476,1405,1455.3,137464,66701
DALMIASUG,20210217,139,144.5,139,142.45,141050,83990
DAMODARIND,20210217,30.95,31.2,28.5,29.25,15501,6854
DANGEE,20210217,132.55,136.1,130,132.2,52650,29554
DATAMATICS,20210217,114,115.8,113,114.5,113350,51626
DBCORP,20210217,86.5,93.25,85.5,90,1781254,741068
DBL,20210217,554.1,567.45,550.05,561.25,373477,88725
DBREALTY,20210217,20.1,20.1,19.25,20.1,425836,0
DBSTOCKBRO,20210217,9.45,9.45,9,9.35,4979,2574
DCAL,20210217,120,122.15,119.45,120.45,730027,534285
DCBBANK,20210217,114.35,117,113.35,115.25,1875026,577645
DCM,20210217,28,30.75,28,28,79775,56051
DCMFINSERV,20210217,1.7,1.7,1.7,1.7,150,0
DCMNVL,20210217,68.95,70.1,64.3,70,42997,0
DCMSHRIRAM,20210217,474,474,460,464.85,64038,26223
DCW,20210217,19.85,20.05,19.65,19.8,373889,230673
DECCANCE,20210217,400.5,415.8,400.5,412.25,175333,71532
DEEPAKFERT,20210217,155,161.1,153.5,159.2,421728,157882
DEEPAKNTR,20210217,1276.75,1330,1259,1301.05,2510088,557663
DEEPENR,20210217,39.95,41.2,39.3,39.95,17425,10754
DELTACORP,20210217,154.5,159.85,153,154.65,2015254,566746
DELTAMAGNT,20210217,32.15,34,30.1,30.8,43198,26766
DEN,20210217,58.15,58.95,57.75,58.05,265273,137008
DENORA,20210217,268,270.75,262.9,268.55,14362,7970
DFMFOODS,20210217,396.5,401,396,398.5,22720,11102
DGCONTENT,20210217,13.9,13.9,13.9,13.9,5326,5326
DHAMPURSUG,20210217,158.8,162.3,156.3,160.15,308414,98468
DHANBANK,20210217,13.45,15.4,13.35,14.45,9090787,2495467
DHANI,20210217,360,368.75,360,363.9,522730,264618
DHANUKA,20210217,750.15,757,742.3,746.25,29832,15733
DHARSUGAR,20210217,6.2,6.3,5.55,5.75,60478,50140
DHFL,20210217,17.2,17.2,17.2,17.2,500781,500781
DHUNINV,20210217,264.4,285,262,274.55,8183,4413
DIAMONDYD,20210217,660,677.05,650,667.8,15208,7718
DICIND,20210217,394.6,398,391.65,397.05,4019,2794
DIGISPICE,20210217,70.6,70.6,70.6,70.6,23177,0
DISHTV,20210217,11.45,12.35,11.2,11.9,23973668,8998711
DIVISLAB,20210217,3672,3675,3590,3615.25,691346,263698
DIXON,20210217,18697.45,19325,18479.7,19190.95,60064,26635
DLF,20210217,318.7,321.55,313.2,314.9,12470386,2179528
DLINKINDIA,20210217,103.45,123.6,102.25,121.6,4785814,1650071
DMART,20210217,3120,3242,3090,3190.25,918192,222393
DNAMEDIA,20210217,0.9,0.9,0.9,0.9,210255,210255
DOLAT,20210217,57.5,58.2,56.55,57.05,172158,64237
DOLLAR,20210217,255.9,260.4,248.25,250.4,137290,53312
DONEAR,20210217,32.4,32.75,32.25,32.5,24497,11416
DPABHUSHAN,20210217,109.75,117.75,107.25,113.4,34213,19076
DPSCLTD,20210217,13.15,13.4,12.95,13.05,20645,12863
DPWIRES,20210217,114.75,117.7,111.9,115.7,6241,3833
DREDGECORP,20210217,293,296.1,291.15,294.35,80239,15181
DRREDDY,20210217,4696.6,4709.95,4580,4600.55,1021355,360485
DSSL,20210217,64,64,61.2,61.8,36795,23441
DTIL,20210217,264.7,273,261.1,263.25,6306,2873
DUCON,20210217,6.3,6.3,5.9,6.2,43633,33285
DVL,20210217,86.05,92.05,85.1,88.85,40401,21526
DWARKESH,20210217,26.35,28.25,26.1,27.9,1914899,1137324
DYNAMATECH,20210217,849,851.45,830.05,836.6,7851,4513
DYNPRO,20210217,377.4,385,373.5,377.1,43283,22202
EBANK,20210217,4123.24,4123.24,3999.55,4119.53,4,2
EBBETF0423,20210217,1107,1108.44,1107,1108.08,3402,3113
EBBETF0425,20210217,1020.99,1022,1020,1021.81,4005,2302
EBBETF0430,20210217,1120,1122.96,1118.07,1119.93,5098,3878
EBBETF0431,20210217,1006.39,1007.96,1005.25,1005.8,17713,16859
EBIXFOREX,20210217,475,475,451.4,465,10428,1921
ECLERX,20210217,929,974.65,925.25,956.15,102020,35864
EDELWEISS,20210217,67,67.5,65,65.45,2417541,1666610
EICHERMOT,20210217,2720,2745,2685,2695.5,1491311,478747
EIDPARRY,20210217,315.35,327,313.4,325.8,302427,137231
EIHAHOTELS,20210217,280.2,284.85,270,272.7,19145,13901
EIHOTEL,20210217,99,99.4,95.9,97.2,946141,540376
EIMCOELECO,20210217,361,374.65,357.1,360.1,1193,336
EKC,20210217,64,70.55,64,68.5,1061623,348293
ELECON,20210217,53.55,54.25,52.8,53.35,361063,166462
ELECTCAST,20210217,21.9,22.3,21.8,21.9,379098,208113
ELECTHERM,20210217,124.5,127.15,114.5,118.5,81223,35034
ELGIEQUIP,20210217,167.65,175.9,166.5,170.85,245894,96741
ELGIRUBCO,20210217,28.9,28.9,27.7,28.3,30460,20791
EMAMILTD,20210217,479.95,485,467.95,469.2,323783,117310
EMAMIPAP,20210217,96,97.5,94.1,95.05,11562,6643
EMAMIREAL,20210217,51.7,53.15,50.25,51.05,34570,25726
EMKAY,20210217,67.65,70.65,67.05,68.85,9751,5432
EMMBI,20210217,81,83.2,80.45,80.9,22880,13720
ENDURANCE,20210217,1474,1478.85,1425.25,1440.95,155638,118519
ENERGYDEV,20210217,10.3,10.95,10.25,10.5,53000,0
ENGINERSIN,20210217,71.2,72.55,71,71.15,3887196,2230374
ENIL,20210217,165,167.4,161.25,161.9,57701,29623
EPL,20210217,223,223.05,218,219.65,855572,567829
EQ30,20210217,438.89,438.9,438.89,438.9,13,11
EQUITAS,20210217,83,85,82,84.45,680496,323538
EQUITASBNK,20210217,46.1,48,46.1,47.55,1595628,295121
ERIS,20210217,578.65,585,575.05,577.95,86242,63691
EROSMEDIA,20210217,27,28,26.55,27.15,831101,520978
