<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
ADHUNIKIND,20201021,18.5,18.5,17.55,18.1,22720,6268
ADL,20201021,18.5,19.45,17.75,18.5,6521,0
ADORWELD,20201021,244.1,246,242,243.55,5708,3925
ADROITINFO,20201021,7.8,8.45,7.8,8.2,11265,9012
ADSL,20201021,23.2,23.45,22.15,22.65,270459,21361
ADVANIHOTR,20201021,40.8,41,39.8,40.1,2234,1867
ADVENZYMES,20201021,321.2,340,321.2,331.65,526572,174601
AEGISCHEM,20201021,209.65,213.8,201,204.7,246379,145319
AFFLE,20201021,2718.9,2750,2680,2722.8,16862,9805
AGARIND,20201021,87.75,87.75,84.55,84.75,8003,6591
AGCNET,20201021,497.15,499,450.7,469.65,65606,26392
AGRITECH,20201021,29,29,27.3,27.75,2692,1362
AGROPHOS,20201021,8.75,8.95,8.65,8.85,10687,6976
AHLEAST,20201021,139.9,139.9,133.25,134.3,105,89
AHLUCONT,20201021,223.25,226.4,220.95,224.65,12015,5649
AHLWEST,20201021,261,262.5,251.95,256.8,1806,640
AIAENG,20201021,1698.7,1726.75,1692,1705.55,8788,4016
AIRAN,20201021,11.25,11.5,11.15,11.4,9409,4844
AJANTPHARM,20201021,1588,1610,1575,1603.35,175032,100128
AJMERA,20201021,90.2,95,87.5,92.15,329495,87337
AKASH,20201021,255,255,246.5,254.8,10408,0
AKSHARCHEM,20201021,204.6,206.85,203.1,204,6882,4482
AKSHOPTFBR,20201021,5.25,5.25,5.1,5.15,64582,54277
AKZOINDIA,20201021,2075,2149.2,2010,2025.45,16189,4981
ALANKIT,20201021,15.9,16.1,15.6,15.85,133009,50850
ALBERTDAVD,20201021,406.2,407.9,397,399.9,8733,5975
ALCHEM,20201021,4.65,4.8,4.45,4.6,16428,13514
ALEMBICLTD,20201021,98.55,98.9,95.5,96.8,547344,182851
ALICON,20201021,314.95,314.95,301.2,307.2,1018,569
ALKALI,20201021,50.95,50.95,47.35,48.45,44084,12413
ALKEM,20201021,2670,2678.9,2637,2650.8,72479,46390
ALKYLAMINE,20201021,3109.9,3121.05,3050,3086,13576,8290
ALLCARGO,20201021,117.55,119.25,117.55,118.25,104440,58587
ALLSEC,20201021,272.65,276.45,262.2,269.55,6109,3997
ALMONDZ,20201021,11.15,11.75,11.05,11.15,2173,1334
ALOKINDS,20201021,21.9,22.6,21.4,21.85,10062928,3234615
ALPA,20201021,44.55,45.8,41.75,41.95,251531,156550
ALPHAGEO,20201021,159,161.6,157,158.3,5487,3417
ALPSINDUS,20201021,1,1.1,1,1.1,1550,1451
AMARAJABAT,20201021,737,741,725.05,734.95,433527,105564
AMBER,20201021,2476.85,2535.8,2200,2252.75,893570,184972
AMBIKCO,20201021,716.55,721,714.1,718,3276,2592
AMBUJACEM,20201021,251.9,254.3,245.95,253.35,9478126,2687464
AMDIND,20201021,16,16.2,15.6,15.85,21673,16248
AMJLAND,20201021,19,19.2,18.5,18.75,7569,7309
AMRUTANJAN,20201021,408,424.2,407.2,421.05,95506,24963
ANANTRAJ,20201021,19.55,19.95,19,19.7,263878,133305
ANDHRACEMT,20201021,4.4,4.4,4.3,4.35,95096,66364
ANDHRAPAP,20201021,188.25,189.1,183.8,184.85,16835,11485
ANDHRSUGAR,20201021,291.9,291.9,283,286.45,15537,7251
ANGELBRKG,20201021,222.2,243.8,222.2,238.95,1258953,461331
ANIKINDS,20201021,11.95,12.9,11.3,12.35,18845,9413
ANKITMETAL,20201021,0.85,0.9,0.8,0.85,15139,0
ANSALAPI,20201021,4.05,4.25,4.05,4.05,25437,19645
ANSALHSG,20201021,4.1,4.1,3.8,3.95,19362,14812
ANUP,20201021,599,610,595.25,600.05,11116,6213
APARINDS,20201021,284.25,310,282,283.9,19828,11066
APCL,20201021,210.7,212.95,202,206.05,56951,30109
APCOTEXIND,20201021,136.5,145,136.5,141.45,58933,38337
APEX,20201021,269,274,266.45,270.9,103102,36147
APLAPOLLO,20201021,2737,2951,2737,2917.15,44372,17479
APLLTD,20201021,982.05,1002,975,995.4,490843,315059
APOLLO,20201021,110.55,110.8,108.4,109.15,37485,20658
APOLLOHOSP,20201021,2225,2231.45,2135.7,2149.5,1473524,547693
APOLLOPIPE,20201021,408,414.1,404.9,411.75,28427,20275
APOLLOTYRE,20201021,132.45,143.35,132.15,140.65,17538130,2006068
APOLSINHOT,20201021,576.45,576.55,541.2,547.2,1058,634
APTECHT,20201021,117.4,119.2,113.7,114.9,137020,60111
ARCHIDPLY,20201021,24.3,25.25,24.3,24.65,19932,14019
ARCHIES,20201021,11.6,11.95,11.2,11.7,18827,15241
ARCOTECH,20201021,1.95,1.95,1.85,1.95,16063,0
ARENTERP,20201021,10.5,10.5,10,10.1,642,605
ARIES,20201021,78,84.25,76.85,83.35,143047,72894
ARIHANT,20201021,15.95,16.75,15.9,16,569,443
ARIHANTSUP,20201021,19.9,19.9,19.15,19.4,2436,2415
ARMANFIN,20201021,563.8,578.9,563.8,565.5,3331,1967
AROGRANITE,20201021,24.65,26.15,24.45,24.5,6267,3517
ARROWGREEN,20201021,48.55,49.4,48.5,48.55,709,498
ARSHIYA,20201021,14.15,14.85,13.45,13.5,28026,0
ARSSINFRA,20201021,11.9,12.8,11.9,12.1,9624,5596
ARTEMISMED,20201021,158,158,154.05,157.35,2823,2728
ARVIND,20201021,34.4,34.6,33.6,34.1,1012745,236007
ARVINDFASN,20201021,126.95,127.4,124.5,125.25,112648,66908
ARVSMART,20201021,86,92,85.1,89.55,717821,192948
ASAHIINDIA,20201021,222.25,223.3,216,219.15,16560,8479
ASAHISONG,20201021,223.35,225,214.05,219.2,27003,13962
ASAL,20201021,21.1,21.3,20.8,20.85,6092,5873
ASALCBR,20201021,248.75,251.7,244,244.9,25972,8560
ASHAPURMIN,20201021,78.95,83.9,78.95,81.8,211390,149587
ASHIANA,20201021,76.95,80,75.6,78.5,25603,13219
ASHIMASYN,20201021,7.2,7.2,6.85,7,4664,0
ASHOKA,20201021,62.2,63,61.4,62.35,354871,168986
ASHOKLEY,20201021,75.65,76.6,74.8,75.5,26764351,5849263
ASIANHOTNR,20201021,51.85,59.7,51,54.5,35265,12265
ASIANPAINT,20201021,2130,2143.85,2081.25,2114.3,2895442,579185
ASIANTILES,20201021,269.95,272.95,264.4,265.35,119553,22956
ASPINWALL,20201021,123.55,129.9,117.6,118.5,585,130
ASTEC,20201021,1026,1062,1016.25,1033.75,61157,28031
ASTERDM,20201021,136.2,139,136.1,137.8,102100,61395
ASTRAL,20201021,1160,1164.9,1139.9,1150.2,107091,89439
ASTRAMICRO,20201021,111,112.1,107.85,108.2,258631,139649
ASTRAZEN,20201021,4338,4363,4179.7,4294.25,24187,8070
ASTRON,20201021,48.95,50.75,48.2,48.65,27838,15719
ATFL,20201021,767,775,732,745.45,30863,15280
ATLANTA,20201021,6.75,6.75,6.25,6.45,7109,3474
ATLASCYCLE,20201021,44.4,44.55,42,44.4,17915,0
ATUL,20201021,5950,5994,5802.05,5909.55,12841,5153
ATULAUTO,20201021,162.7,164.4,160.1,161.9,42871,20032
AUBANK,20201021,790.2,809.25,750.1,773.55,1781360,1266100
AURIONPRO,20201021,73.3,75,71.75,72.9,4463,2975
AUROPHARMA,20201021,803,808.95,792,806.2,2788840,643091
AUSOMENT,20201021,53.1,56,47.3,49,123728,38397
AUTOAXLES,20201021,667,675,650,653.9,19956,9661
AUTOIND,20201021,29,29.8,28.05,28.35,30697,9306
AUTOLITIND,20201021,17.25,18.85,17.2,18.35,4235,3530
AVADHSUGAR,20201021,187.9,187.9,181,182.9,32171,15253
AVANTIFEED,20201021,496.5,506.85,491,497.4,244892,51834
AVTNPL,20201021,45,45.5,44.4,44.6,76124,46939
AXISBANK,20201021,496.9,507.5,486.6,501.45,27029707,7084761
AXISCADES,20201021,48.9,50.4,45,46.05,177740,90017
AXISGOLD,20201021,44.35,44.95,44.3,44.6,80944,68879
AXISNIFTY,20201021,122.85,124,121.4,122.93,3875,2781
AYMSYNTEX,20201021,29.85,30.35,28.2,28.65,24370,9159
BAFNAPH,20201021,82.15,82.15,82.15,82.15,468,0
BAGFILMS,20201021,2.5,2.5,2.4,2.45,9399,6672
BAJAJ-AUTO,20201021,3030,3039.15,2992.05,3018,982020,274572
BAJAJCON,20201021,192.9,193.65,185.6,187.95,436236,216460
BAJAJELEC,20201021,515.9,523.9,510.1,514.85,489863,234349
BAJAJFINSV,20201021,5967.5,6010,5735.1,5904.15,605561,80673
BAJAJHIND,20201021,4.8,4.9,4.7,4.75,1223017,749142
BAJAJHLDNG,20201021,2361.65,2379.9,2331.65,2348.95,85551,71773
BAJFINANCE,20201021,3270,3295,3101.35,3232.85,7536460,561760
BALAJITELE,20201021,64.15,64.15,61.5,62.3,45510,21018
BALAMINES,20201021,841.1,848.7,815.5,830.35,44437,19585
BALAXI,20201021,1032,1032,934.05,967.3,8669,0
BALKRISHNA,20201021,13.25,13.25,12.4,12.9,4999,4758
BALKRISIND,20201021,1386,1409.9,1368.5,1389.2,738337,166111
BALLARPUR,20201021,1.2,1.2,1.15,1.2,3314437,0
BALMLAWRIE,20201021,106.65,106.65,102,103,122888,69183
BALPHARMA,20201021,66.45,68.9,65.5,66.8,115041,49504
BALRAMCHIN,20201021,164,164.5,157.35,158.2,763171,288455
BANARBEADS,20201021,63.05,64.85,60.65,61.8,20058,9094
BANARISUG,20201021,1318.05,1320,1306,1315.65,156,46
BANCOINDIA,20201021,89.9,90.9,87.8,88.5,58373,33380
BANDHANBNK,20201021,321.8,326.95,311.5,316.05,10933536,1925446
BANG,20201021,19.85,21,19.8,20.8,3789,3428
BANKBARODA,20201021,42.2,43.3,41.65,42.55,30555633,3925028
BANKBEES,20201021,244.95,249.25,241.82,247.28,1375669,542065
BANKINDIA,20201021,40.4,41,39.8,40.2,1458271,361550
BANSWRAS,20201021,76,77.45,73.45,74.5,21616,7544
BASF,20201021,1411.1,1423.8,1389,1404.6,11370,5882
BASML,20201021,89.5,89.5,84.25,84.5,2284,1170
BATAINDIA,20201021,1370.6,1381.15,1345.05,1361.65,733738,269252
BAYERCROP,20201021,5500,5510,5326.5,5393.3,25404,14874
BBL,20201021,670.05,684.55,667,673.7,2134,1073
BBTC,20201021,1214.8,1219.95,1172.05,1188.8,72190,38892
BCG,20201021,5.75,5.8,5.5,5.6,1813892,967514
BCP,20201021,4.35,4.7,4.35,4.7,34907,26341
BDL,20201021,296,296,291,292.9,146004,66750
BEARDSELL,20201021,8.4,8.4,7.8,8.4,1390,0
BEDMUTHA,20201021,18,18.45,17.3,18.45,13049,0
BEL,20201021,90,92.8,89.15,92.4,9650774,3146819
BEML,20201021,622.5,629.8,606.5,615.9,289547,59262
BEPL,20201021,83.4,87.5,82.65,85.35,1354587,385058
BERGEPAINT,20201021,619.05,623,600.4,605.9,1322983,261662
BFINVEST,20201021,274.7,281.35,271.2,274.9,10595,3526
BFUTILITIE,20201021,253.45,258,243.75,248.6,206485,60073
BGRENERGY,20201021,33.85,34.85,31.25,32.65,89331,46769
BHAGERIA,20201021,134.35,134.75,129,130.25,14336,9029
BHAGYANGR,20201021,16.55,17.85,16.55,17.1,4873,2723
BHAGYAPROP,20201021,23,23,22.95,22.95,657,647
BHANDARI,20201021,1.15,1.15,1.1,1.1,156623,138714
BHARATFORG,20201021,465,468.6,452.3,457.45,2076931,561797
BHARATGEAR,20201021,50.5,52,47.35,48.2,29015,19329
BHARATRAS,20201021,8575,8945,8575,8904.65,5347,2107
BHARATWIRE,20201021,23.2,23.8,22.25,23.6,33593,17880
BHARTIARTL,20201021,405.7,420.2,403.55,419,23488238,5941359
BHEL,20201021,28.55,29.1,28.05,28.45,12448260,2648019
BIGBLOC,20201021,71,72.35,70,70.5,2432,0
BIL,20201021,145.5,147,140.05,140.25,2160,0
BILENERGY,20201021,0.8,0.8,0.7,0.7,304580,282769
BINDALAGRO,20201021,11.2,11.5,11.05,11.25,8591,7214
BIOCON,20201021,439.05,443.5,432.5,439.6,2393158,297367
BIOFILCHEM,20201021,86.95,87.7,83.55,87.7,141105,0
BIRLACABLE,20201021,51.85,52.45,49.6,50.35,45709,27162
BIRLACORPN,20201021,642,644.05,620.1,635.45,134750,66222
BIRLAMONEY,20201021,42.3,45.85,42.1,44,1106166,318804
BIRLATYRE,20201021,18.85,19.8,18.65,19.1,192699,88989
BKMINDST,20201021,0.75,0.75,0.65,0.65,1738,1715
BLBLIMITED,20201021,5.1,5.4,5.1,5.4,5123,0
BLISSGVS,20201021,175,175.2,173,174.5,381724,68672
BLKASHYAP,20201021,6.3,6.3,5.7,5.8,167947,0
BLS,20201021,80.1,83.8,78.9,80.6,84850,44281
BLUEDART,20201021,3154,3154,2903.1,3106,13483,4142
BLUESTARCO,20201021,630,633.95,608,616.95,82901,40233
BODALCHEM,20201021,63.05,64.25,62,62.55,319498,187648
BOMDYEING,20201021,62.5,63.75,62.5,63.2,1554894,483776
BOROLTD,20201021,153.7,155.8,150.1,151.1,82277,0
BORORENEW,20201021,98,112.65,97,103.1,4248094,1015876
BOSCHLTD,20201021,11955,12069.5,11654.4,11748.6,50224,17931
BPCL,20201021,360.5,363.05,345.1,349.55,17057233,2007070
BPL,20201021,18,18,17.45,17.65,37117,20730
BRFL,20201021,8.3,8.65,8.3,8.65,44578,0
BRIGADE,20201021,173.2,190,168.3,180.95,1347024,829657
BRITANNIA,20201021,3580,3580,3382,3397.25,3538724,1276456
BRNL,20201021,29.3,30.5,28.8,29.8,7183,4916
BROOKS,20201021,61,61,58.15,59.85,31823,0
BSE,20201021,518,524.4,508.75,511.2,269938,101744
BSELINFRA,20201021,1.05,1.1,1,1.05,19700,13130
BSL,20201021,37.8,42.2,37,41.35,608847,159149
BSLGOLDETF,20201021,4689.45,4699.8,4666,4679,153,113
BSLNIFTY,20201021,130.3,132.3,129.92,130.41,558,505
BSOFT,20201021,194.5,196.75,189,195.2,631866,288047
BURNPUR,20201021,1.3,1.3,1.25,1.3,12309,9809
BUTTERFLY,20201021,313.9,329,299.85,309.95,27656,0
BVCL,20201021,13.35,13.35,12.85,13.35,1571,0
BYKE,20201021,13.5,13.55,13.05,13.1,25416,16527
CADILAHC,20201021,428.2,432.45,418.1,426.35,3562497,753999
CALSOFT,20201021,9.2,9.2,8.55,9.2,20313,0
CAMLINFINE,20201021,101.65,104,98.5,100.85,222337,129613
CAMS,20201021,1335.8,1354,1334,1337.4,76814,37192
CANBK,20201021,89.7,90.6,87.7,88.8,4284007,764315
CANFINHOME,20201021,468,484.35,458,468.5,577939,97983
CANTABIL,20201021,335,337.25,331.9,335,107622,15913
CAPACITE,20201021,135,137.4,131.3,135.25,38268,19472
CAPLIPOINT,20201021,530.35,534.7,520,522.3,128508,65373
CAPTRUST,20201021,56,58.4,55.7,57.2,187,143
CARBORUNIV,20201021,245.45,246.65,237.3,238.55,281293,221420
CAREERP,20201021,171.85,173.1,167.95,168.6,17327,10236
CARERATING,20201021,316.55,319.9,307.2,309.75,160567,90676
CASTEXTECH,20201021,0.6,0.6,0.55,0.55,3750,0
CASTROLIND,20201021,112.3,112.85,111.45,111.95,554926,335978
CCCL,20201021,0.2,0.25,0.2,0.2,27675,0
CCHHL,20201021,3.1,3.1,2.95,3.05,38978,25768
CCL,20201021,259.9,259.9,243,244.65,528847,278687
CDSL,20201021,456.1,477.8,453.9,466.35,2214912,403887
CEATLTD,20201021,1034.15,1077.75,1024,1059.1,344010,50522
CEBBCO,20201021,15.4,15.4,14.2,14.55,70817,31635
CELEBRITY,20201021,4.75,4.75,4.5,4.55,22425,18817
CENTENKA,20201021,168,170.8,167.2,168.6,17017,9871
CENTEXT,20201021,3.5,3.5,3.3,3.4,106304,68596
CENTRALBK,20201021,10.95,11.1,10.7,10.75,5231655,3038301
CENTRUM,20201021,16.4,16.4,15.8,16,78533,49470
CENTUM,20201021,294.9,294.9,276.2,285.4,13239,9466
CENTURYPLY,20201021,172.25,182.55,172.25,180.3,531699,139847
CENTURYTEX,20201021,321.8,325.25,315,319.5,519207,95628
CERA,20201021,2590,2680,2545,2627.9,9902,6349
CEREBRAINT,20201021,28.4,28.75,28.2,28.5,15607,10020
CESC,20201021,577.95,587.25,567,570.6,218561,50934
CESCVENT,20201021,230,230,215,219.35,35145,18131
CGCL,20201021,245,245,236.75,240.2,255180,140196
CGPOWER,20201021,25.05,25.05,24.4,25.05,7291312,3240221
CHALET,20201021,136.3,139.45,136.3,139.2,83434,42663
CHAMBLFERT,20201021,165.5,167,164.35,166.35,353645,188024
CHEMBOND,20201021,146.35,165.55,143.2,158.3,209478,50881
CHEMCON,20201021,411,442.85,407.5,431.65,1908099,278672
CHEMFAB,20201021,130.25,132.2,125,129.15,6834,4792
CHENNPETRO,20201021,65,70.2,65,67.75,1728143,593130
CHOLAFIN,20201021,236.65,248.15,236.65,242.55,5203743,823284
CHOLAHLDNG,20201021,378.4,384.9,371.1,376.75,122625,92861
CHROMATIC,20201021,0.65,0.7,0.65,0.7,74789,0
CIGNITITEC,20201021,486.45,490,458.4,471.5,50397,31938
CIMMCO,20201021,21.5,22.4,21.25,21.8,51580,32288
CINELINE,20201021,27.15,27.4,26.4,26.65,19904,14064
CINEVISTA,20201021,5.95,6.2,5.7,6.15,835,0
CIPLA,20201021,771.8,771.8,756.5,767.1,6932538,1312737
CLEDUCATE,20201021,63.7,66.6,63.7,64.55,3789,0
CLNINDIA,20201021,309.4,312,307,311,31134,17390
CMICABLES,20201021,34.95,35.1,33.75,34.35,2397,1302
COALINDIA,20201021,113.65,116.9,113.55,115.1,20421826,5921022
COCHINSHIP,20201021,322.75,329.4,318.5,326.9,212952,81425
COFORGE,20201021,2582,2618.5,2480.55,2511.6,640089,181786
COLPAL,20201021,1464,1479.9,1405.6,1426.8,1350987,266806
COMPINFO,20201021,13.8,14.15,13.25,13.55,107171,39980
COMPUSOFT,20201021,7.8,7.8,7.4,7.55,47377,31239
CONCOR,20201021,385.3,393.4,383.05,391.75,1534183,495793
CONFIPET,20201021,27.9,29,27.5,28,634497,380756
CONSOFINVT,20201021,36.45,36.45,33.75,34,3346,1988
CONTROLPR,20201021,220.7,221.05,214.05,216,11226,6563
CORALFINAC,20201021,20.7,20.7,19.15,19.2,6902,5524
CORDSCABLE,20201021,39,41.15,38.1,38.9,16507,6065
COROMANDEL,20201021,693,720,693,713.35,663608,468741
COSMOFILMS,20201021,463.45,464.8,445.5,449.7,104286,59770
COUNCODOS,20201021,2.4,2.4,2.4,2.4,17260,17260
CPSEETF,20201021,16.06,16.4,15.99,16.2,1237846,752313
CREATIVE,20201021,133,139.9,131.2,137.25,15122,9043
CREATIVEYE,20201021,3,3,2.8,2.85,7503,0
CREDITACC,20201021,647.8,652.7,632.15,635,139533,95737
CREST,20201021,83.35,86,80.2,81,9054,6320
CRISIL,20201021,1874,1879.95,1819.6,1834.85,56530,40793
CROMPTON,20201021,290,295.1,282.2,284.05,879588,590851
CSBBANK,20201021,235,235.05,225.6,228.75,148211,61302
CTE,20201021,32.75,32.75,32.75,32.75,1983,1983
CUB,20201021,149.6,151.75,146.5,147.75,1670675,1111387
CUBEXTUB,20201021,11.75,11.75,11.1,11.5,3214,1352
CUMMINSIND,20201021,465.1,476,462.35,464.4,944574,213958
CUPID,20201021,206.85,212.8,206.7,210.7,34034,10953
CYBERTECH,20201021,87.8,89.2,80.95,81.9,393757,167142
CYIENT,20201021,405.5,411.4,392.85,409.1,1310481,885799
DAAWAT,20201021,49.25,52.3,49.2,51.15,1245093,580405
DABUR,20201021,530.4,533,508.1,515.85,5603276,1185110
DALBHARAT,20201021,820,826,801,814.5,117693,62889
DALMIASUG,20201021,132.8,132.8,129.25,130.2,58304,35790
DAMODARIND,20201021,23.95,23.95,23,23.15,4636,2082
DATAMATICS,20201021,72.85,72.85,69.75,70.7,43655,25402
DBCORP,20201021,77.3,78.4,74.1,75.05,478681,171347
DBL,20201021,326,338,326,335.4,156806,46456
DBREALTY,20201021,7.45,7.45,6.9,7.1,299015,209427
DBSTOCKBRO,20201021,9.8,9.8,8.2,9.3,896,516
DCAL,20201021,160.8,163,156.8,157.8,204841,64721
DCBBANK,20201021,80.15,82.6,79.65,80.7,1132843,401562
DCM,20201021,17.8,17.9,17.15,17.3,6061,5201
DCMFINSERV,20201021,0.95,1,0.95,0.95,2228,0
DCMNVL,20201021,23.5,24.65,23,23.25,14518,6814
DCMSHRIRAM,20201021,342.75,348.05,323.1,333.1,179527,101664
DCW,20201021,14.9,15.25,14.7,15.15,470982,408072
DECCANCE,20201021,284.7,296.2,284.7,290.15,160694,100061
DEEPAKFERT,20201021,144.4,145.65,140.05,141.9,277384,93092
DEEPAKNTR,20201021,714.8,724.8,705,720.8,729096,250669
DEEPENR,20201021,61.5,63,61,62.25,7157,4565
DELTACORP,20201021,114.95,114.95,109.2,112.55,1889943,823887
DELTAMAGNT,20201021,18.25,18.5,17.75,18.5,1325,1252
DEN,20201021,73.85,74.4,72.3,73.05,140391,57200
DENORA,20201021,216,217.2,206.2,209.75,2173,1130
DFMFOODS,20201021,344,344,324,325.5,64149,46922
DGCONTENT,20201021,10.65,10.65,10.65,10.65,13519,0
DHAMPURSUG,20201021,149.8,149.8,145.15,146.2,357235,134386
DHANBANK,20201021,12.1,12.35,11.95,12.05,394543,154880
DHANUKA,20201021,694.9,730,694.1,721.2,151535,49753
DHARSUGAR,20201021,4.65,4.85,4.65,4.65,2719,1939
DHFL,20201021,16.7,16.7,16.7,16.7,871509,865883
DHUNINV,20201021,219.95,227.8,217.85,222.6,1524,1351
DIAMONDYD,20201021,605.9,605.9,591,598.15,2317,1723
DICIND,20201021,373.95,390.05,363,373.9,4412,2772
DIGISPICE,20201021,7,7.25,6.85,6.85,76125,74064
DISHTV,20201021,12.7,12.75,12.3,12.4,2172305,1334410
DIVISLAB,20201021,3098,3125,3015,3078.95,1234215,289937
DIXON,20201021,9617,9650,9270.35,9364.15,39218,19917
DLF,20201021,168.2,174.2,165.05,172.1,18718295,2132642
DLINKINDIA,20201021,99,100.35,97.3,98.15,85377,38573
DMART,20201021,2143.05,2170,2061.05,2081.35,892875,253654
DNAMEDIA,20201021,0.4,0.4,0.4,0.4,290,290
DOLAT,20201021,48.15,48.2,47.15,47.6,26383,14206
DOLLAR,20201021,136.5,138.75,134.1,135,24675,12599
DONEAR,20201021,24.6,25.3,24.6,25,10969,8786
DPSCLTD,20201021,13,13,12.3,12.35,25314,22840
DPWIRES,20201021,61.5,70,61.5,68.55,1186,669
DQE,20201021,1.25,1.25,1.15,1.2,2960,2741
DREDGECORP,20201021,252.5,253,245.6,248.3,29939,11304
DRREDDY,20201021,5096.55,5096.55,4906.55,5046.75,1601491,328171
DSSL,20201021,41.15,43,40,40.6,52593,26094
DTIL,20201021,241.4,251.95,239.55,246.9,3267,2193
DUCON,20201021,3.85,3.95,3.7,3.8,26731,25639
DVL,20201021,54.4,56.5,54.4,55.95,1863,0
DWARKESH,20201021,28.65,28.8,27.55,27.75,380449,203829
DYNAMATECH,20201021,665.45,675.65,662.05,664.8,4775,3125
DYNPRO,20201021,247,254.85,239.5,244.65,80190,31405
EASTSILK,20201021,1.15,1.15,1.1,1.15,10861,10861
EBANK,20201021,2452.11,2695.11,2452.11,2695,7,5
EBBETF0423,20201021,1098.1,1099.5,1098.1,1098.65,966,965
EBBETF0425,20201021,1013,1013.5,1013,1013.22,1509,1508
EBBETF0430,20201021,1119.7,1120,1117.1,1119.52,21754,21548
EBBETF0431,20201021,1005.5,1007.99,1005.5,1007.92,15226,15155
EBIXFOREX,20201021,313.8,314.45,302,303.8,2478,1934
ECLERX,20201021,720,729.25,711,715.45,93416,66280
EDELWEISS,20201021,57.3,59.75,57,57.55,1350262,674950
EICHERMOT,20201021,2212.3,2222.5,2143.1,2181.35,1308299,275096
EIDPARRY,20201021,271.35,285,271,283.3,324495,184319
EIHAHOTELS,20201021,219.95,224,219.5,221.05,3270,1869
EIHOTEL,20201021,76.5,76.95,75.45,76.35,261073,133017
EIMCOELECO,20201021,310.95,325.3,299,303.05,1564,500
EKC,20201021,28,28.4,27.6,27.8,60877,0
ELECON,20201021,24.45,24.45,23.6,23.95,97485,67305
ELECTCAST,20201021,18.2,18.6,17.9,18.1,433731,189525
ELECTHERM,20201021,97.9,98.7,95.9,97.2,7040,4198
ELGIEQUIP,20201021,110.3,112.35,110.3,111.6,194473,190247
ELGIRUBCO,20201021,16,17,15.55,16.5,3036,2647
EMAMILTD,20201021,364.9,365,358.1,362.15,887421,790855
EMAMIPAP,20201021,63.55,66.4,63.55,64.65,105968,103955
EMAMIREAL,20201021,38.95,39.55,37.65,39.55,6736,0
EMKAY,20201021,60.05,60.15,58,58.05,8287,7310
EMMBI,20201021,74.7,86.4,74.7,81.75,426977,86265
ENDURANCE,20201021,1074,1086.2,1047,1063.3,199132,165599
ENERGYDEV,20201021,5.2,5.4,5,5.05,8799,8699
ENGINERSIN,20201021,64.65,66.2,64.5,65.3,1309672,801417
ENIL,20201021,139.55,143,136.8,138.2,5456,2532
EPL,20201021,261,264,258,259,162667,98163
EQ30,20201021,351,351,340.1,341,8,7
EQUITAS,20201021,49.9,50.25,48,48.5,6977110,4161659
ERIS,20201021,496.9,497.85,486,491.35,47525,26289
EROSMEDIA,20201021,21.75,22.2,21.3,21.85,83774,0
ESABINDIA,20201021,1320.1,1354.9,1318,1338.95,1954,1055
ESCORTS,20201021,1207.5,1247.5,1170,1199.9,3051906,298398
ESSARSHPNG,20201021,7.45,7.65,7.3,7.35,11273,0
ESTER,20201021,97.5,114.05,97.1,113.5,3732707,1071866
