<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
ADHUNIKIND,20210118,25,25.25,24.2,24.75,10543,0
ADL,20210118,29,29,26.8,28.35,979,0
ADORWELD,20210118,285.6,291,275.4,282.45,17256,10582
ADROITINFO,20210118,12.15,12.15,11.05,11.05,5961,0
ADSL,20210118,40.95,40.95,38.95,39.1,181048,104240
ADVANIHOTR,20210118,49,49,47.3,48.45,5140,0
ADVENZYMES,20210118,317,322,312.4,315.1,132659,49639
AEGISCHEM,20210118,275,276.25,268.6,270.95,304149,138726
AFFLE,20210118,3636.3,3688.35,3527.05,3563.8,62157,35269
AGARIND,20210118,148,160,134.3,153.85,119866,61102
AGCNET,20210118,715.35,760,715.35,723.55,2767,0
AGRITECH,20210118,38.05,38.2,35.8,37.65,2109,0
AGROPHOS,20210118,14.85,14.85,13.8,13.8,113705,105298
AHLEAST,20210118,167.95,168,164,164,3333,2722
AHLUCONT,20210118,274.8,278.85,265.4,277.7,118807,62334
AHLWEST,20210118,268,268,250,252.1,2543,1931
AIAENG,20210118,2110,2131,2050,2061.2,20368,8962
AIRAN,20210118,18,18.85,17.4,18.45,59262,34528
AJANTPHARM,20210118,1748,1774,1700,1742.9,136038,98503
AJMERA,20210118,133.9,133.9,130.1,131.5,75079,21684
AKASH,20210118,232.4,234,225.05,231.4,11625,10077
AKSHARCHEM,20210118,268,268.5,258.1,262.2,14571,8686
AKSHOPTFBR,20210118,8,8,7.3,7.65,341756,211085
AKZOINDIA,20210118,2323,2323,2262,2272.95,7607,3543
ALANKIT,20210118,18.7,18.7,17.8,17.95,2014763,713790
ALBERTDAVD,20210118,445.6,448.8,441.45,443.6,9302,6760
ALEMBICLTD,20210118,103.4,103.4,98.65,99.9,359487,182758
ALICON,20210118,402.05,427.75,402.05,421.65,22344,12552
ALKALI,20210118,64.8,65.9,61.6,62.65,144395,77687
ALKEM,20210118,3080,3114.7,2988.7,3047.55,224661,178290
ALKYLAMINE,20210118,4780.4,4780.45,4661,4686.15,24040,11555
ALLCARGO,20210118,133.6,136.1,131.65,133.45,533333,356883
ALLSEC,20210118,277.6,283.8,271.1,278.55,12115,8610
ALMONDZ,20210118,19.6,20.7,19.6,20.5,17290,12642
ALOKINDS,20210118,24.2,24.5,23.4,23.7,17717869,7198108
ALPA,20210118,39,39,36.6,37.15,17165,0
ALPHAGEO,20210118,200,203,195,196,7414,0
ALPSINDUS,20210118,2.2,2.2,2.1,2.2,85171,0
AMARAJABAT,20210118,1000,1002.8,964.05,970,589435,94641
AMBER,20210118,2613,2615,2530,2543.1,109122,56512
AMBIKCO,20210118,1051,1099.25,1024,1072.6,32476,17477
AMBUJACEM,20210118,264.1,264.55,248,256.05,7230336,2473625
AMDIND,20210118,19.9,19.9,18.85,18.95,22831,12367
AMJLAND,20210118,26.85,26.95,25.5,26,13843,9362
AMRUTANJAN,20210118,538,538,522,525.1,37905,18187
ANANTRAJ,20210118,34.6,34.6,32.9,33,1408156,774107
ANDHRACEMT,20210118,6.2,6.2,5.95,6,137433,90690
ANDHRAPAP,20210118,219.05,223.7,213,214,33632,25105
ANDHRSUGAR,20210118,326.35,331.2,318,321.75,48241,26984
ANGELBRKG,20210118,351.8,353,345.75,346,98225,52901
ANIKINDS,20210118,16.75,16.8,15.55,16,5653,0
ANSALAPI,20210118,9.7,10.1,9.5,9.85,232107,0
ANSALHSG,20210118,7.1,7.2,6.8,6.85,69353,58813
ANUP,20210118,718.1,780,707.2,762.95,71409,30023
APARINDS,20210118,384.95,385,368.05,370.6,61556,33829
APCL,20210118,220.05,225.05,215,216.55,92415,62144
APCOTEXIND,20210118,176.8,179,171.35,173.85,211425,109274
APEX,20210118,301.9,302,294.95,297.95,99147,51795
APLAPOLLO,20210118,954,954,924.1,926,518546,432195
APLLTD,20210118,1090,1096.95,1049,1069.15,239655,144128
APOLLO,20210118,140.35,141.4,132.2,134.15,162005,81152
APOLLOHOSP,20210118,2599.5,2630.85,2547.05,2609.25,1572820,284992
APOLLOPIPE,20210118,751.1,763.9,727.15,733.05,195918,102072
APOLLOTYRE,20210118,183.9,183.9,174.5,179.2,10544836,1400225
APOLSINHOT,20210118,591,591,555.05,577.85,554,272
APTECHT,20210118,168.7,191.8,167.55,174.6,4029470,804293
ARCHIDPLY,20210118,37.4,37.45,35.9,36.25,19913,0
ARCHIES,20210118,13.7,13.9,13.35,13.5,42776,35569
ARENTERP,20210118,11.85,12.2,11.7,11.7,1335,1276
ARIES,20210118,101.75,103,97.2,98.85,90884,42066
ARIHANT,20210118,26.2,26.8,23.6,26,25169,16232
ARIHANTSUP,20210118,43.75,43.75,40.5,40.7,17072,13233
ARMANFIN,20210118,700.15,700.45,685,692.25,12619,8385
AROGRANITE,20210118,54.5,54.5,51,51.25,39274,23234
ARROWGREEN,20210118,62.55,66.6,61.7,62.6,6894,4701
ARSHIYA,20210118,25.65,26.95,25.65,25.85,89551,82467
ARSSINFRA,20210118,24.4,25.3,23.75,23.9,29153,20986
ARTEMISMED,20210118,237,237,227.05,232.1,779,0
ARVIND,20210118,53,54,51.45,52,1649664,429725
ARVINDFASN,20210118,165.6,165.75,154.05,156.5,360736,155902
ARVSMART,20210118,110.9,110.95,106,106.55,56074,30148
ASAHIINDIA,20210118,269.65,271,262,263.3,40507,20396
ASAHISONG,20210118,233.15,235,226.1,226.6,14627,10655
ASAL,20210118,38.95,38.95,38.95,38.95,11979,11979
ASALCBR,20210118,326.1,329.9,315.65,318.35,61906,41652
ASHAPURMIN,20210118,114.95,120.65,109.5,119.25,370854,182466
ASHIANA,20210118,98,98.4,93.1,93.55,161822,97824
ASHIMASYN,20210118,13,13.5,12.9,13.15,104628,0
ASHOKA,20210118,94,94,90.5,91.15,703549,309181
ASHOKLEY,20210118,119,119.25,112.65,114.3,36635455,9498084
ASIANHOTNR,20210118,76.95,76.95,68.05,70.95,32860,26293
ASIANPAINT,20210118,2592,2619.85,2555.4,2588.2,2395168,1097346
ASIANTILES,20210118,295.15,299.4,284.65,291.45,123546,29875
ASPINWALL,20210118,175.6,179,168,170.7,6343,3474
ASTEC,20210118,1257.8,1257.8,1204.8,1235.95,38140,20136
ASTERDM,20210118,162,165.6,158.95,159.8,162960,90451
ASTRAL,20210118,1670,1679.95,1608,1612.95,197863,104483
ASTRAMICRO,20210118,130,130.85,122.55,124.2,341955,160911
ASTRAZEN,20210118,4205,4205,3990,4025.85,92296,37970
ASTRON,20210118,50.3,52.2,48.1,48.6,30097,21376
ATFL,20210118,821.7,825.75,789,803.3,15684,8024
ATGL,20210118,362,362.1,341,352.25,956310,612127
ATLANTA,20210118,9.45,9.5,8.9,8.9,35725,27024
ATUL,20210118,6589,6639.65,6551,6579.6,27349,18144
ATULAUTO,20210118,187.05,187.05,182.5,183.65,62267,35845
AUBANK,20210118,921,923.95,880,889.35,1839699,1522450
AURIONPRO,20210118,80,80.9,71.9,74.15,40597,27908
AUROPHARMA,20210118,933.8,937.9,900.5,917.3,2669315,715198
AUSOMENT,20210118,52.5,52.5,48.4,49.4,7281,5882
AUTOAXLES,20210118,1031,1045.4,995,1005.7,11530,5740
AUTOIND,20210118,35.2,35.25,32.75,32.95,41025,31913
AUTOLITIND,20210118,36.85,37.8,35.1,36.25,48799,24065
AVADHSUGAR,20210118,217,217.5,208.1,209.7,42428,19627
AVANTIFEED,20210118,515.95,516.75,502.2,505.05,211572,84237
AVTNPL,20210118,47,48.35,46.05,46.9,103839,55071
AWHCL,20210118,362,364.9,345.1,347.85,225062,122948
AXISBANK,20210118,674.45,675,651.15,657,13460603,4677641
AXISBNKETF,20210118,321.57,321.73,315.94,315.94,5022,4027
AXISCADES,20210118,54.75,55.3,53,53.3,49561,30484
AXISGOLD,20210118,43.04,43.04,42.6,42.63,118919,106169
AXISNIFTY,20210118,149.3,149.3,147.31,147.77,11693,7916
AYMSYNTEX,20210118,43.6,43.6,41.45,42.6,9771,0
BAFNAPH,20210118,148,148,136.55,139.2,4404,0
BAGFILMS,20210118,3.2,3.25,3.05,3.05,72022,0
BAJAJ-AUTO,20210118,3552,3618.05,3505,3563.75,602004,71911
BAJAJCON,20210118,216.7,228,216,219.5,846002,382170
BAJAJELEC,20210118,742.1,748.9,700,716.8,138094,41535
BAJAJFINSV,20210118,8636.1,8636.1,8273.7,8354.6,634436,108772
BAJAJHIND,20210118,7.2,7.35,6.75,6.85,20077191,10871337
BAJAJHLDNG,20210118,3207.9,3207.9,3120.05,3181.4,38525,21947
BAJFINANCE,20210118,4870,4880,4686,4719.85,3703413,975226
BALAJITELE,20210118,64.8,65.7,63.1,63.75,240315,143200
BALAMINES,20210118,1135,1147.85,1080.1,1099.8,133412,54144
BALAXI,20210118,669.95,669.95,640.8,648,1502,1244
BALKRISHNA,20210118,22.1,24.4,22.1,24.4,16873,0
BALKRISIND,20210118,1651,1655.85,1585.25,1619.2,584706,237436
BALMLAWRIE,20210118,122.2,123,120.05,120.8,261128,117895
BALPHARMA,20210118,55,55.95,54.4,54.85,8668,0
BALRAMCHIN,20210118,179.35,180.9,172.4,179.05,1012400,402059
BANARBEADS,20210118,58.8,60.8,57,58.55,13369,6118
BANARISUG,20210118,1502.05,1513.15,1442.75,1467.35,619,424
BANCOINDIA,20210118,139.9,140.9,135.05,135.75,90145,41960
BANDHANBNK,20210118,367.6,368.95,354,356,11063196,4558946
BANG,20210118,31.3,31.6,29.25,31,29226,15281
BANKA,20210118,64,65.6,59.4,59.8,13716,9607
BANKBARODA,20210118,75.45,77.1,72.05,73.05,58500838,8306827
BANKBEES,20210118,326.95,326.95,318.5,320.03,859507,268463
BANKINDIA,20210118,53.95,54.8,51.5,52.4,6013471,1228883
BANSWRAS,20210118,116.15,116.3,112,112.75,4908,3512
BASF,20210118,1627,1627,1568.85,1603.05,40198,21104
BASML,20210118,153,154.6,141.35,143.4,11281,0
BATAINDIA,20210118,1601,1618,1548.5,1584.6,875089,302202
BAYERCROP,20210118,5605.55,5699.95,5467.1,5663.05,25995,13364
BBL,20210118,923.9,923.9,884.45,897.6,14717,9079
BBTC,20210118,1282.05,1298.7,1247,1250.35,71611,33700
BCG,20210118,8.05,8.25,7.75,8.1,6109812,3306785
BCP,20210118,6.7,6.7,6.4,6.5,52943,0
BDL,20210118,345.3,346.45,331,332.15,459168,210143
BEARDSELL,20210118,9.3,9.3,9,9.2,2601,2500
BECTORFOOD,20210118,453,453,432,433.95,455523,203102
BEDMUTHA,20210118,26.25,27.3,26.25,27.3,42180,38007
BEL,20210118,133.85,135.25,128.3,133.55,17878176,3212785
BEML,20210118,959,960,921.2,930.2,333196,88096
BEPL,20210118,157.35,157.35,148.85,150.4,1044704,502790
BERGEPAINT,20210118,772.4,784.05,764.15,775.8,1416611,326171
BFINVEST,20210118,294.9,295.9,286.05,288.45,17000,7861
BFUTILITIE,20210118,299.4,299.4,283.8,286.7,292180,94764
BGRENERGY,20210118,45.05,45.95,43.55,43.95,29773,0
BHAGERIA,20210118,159.9,162.25,157.55,158.3,25132,15176
BHAGYANGR,20210118,33.85,33.85,31.9,32.45,38359,0
BHAGYAPROP,20210118,24.55,25.3,23.4,24.7,41699,28547
BHANDARI,20210118,4.2,4.25,4.1,4.25,499716,303158
BHARATFORG,20210118,612.55,613.55,579.25,588.8,2240300,525212
BHARATGEAR,20210118,76,76,71.25,71.75,23204,0
BHARATRAS,20210118,10400,10434.1,10101.6,10200,4534,1841
BHARATWIRE,20210118,35.2,35.3,33.2,34,27649,19407
BHARTIARTL,20210118,602.65,603,584,586.95,20965905,7499246
BHEL,20210118,39.4,39.6,37.25,38.05,38159244,12121902
BIGBLOC,20210118,101,101,97.85,99.1,26946,0
BIL,20210118,149.3,151,145,145.55,1213,665
BINDALAGRO,20210118,18.5,19.85,18.5,19.55,135846,83310
BIOCON,20210118,456,459.35,440.5,448.9,2898351,1110235
BIOFILCHEM,20210118,140.65,140.65,140.65,140.65,18621,0
BIRLACABLE,20210118,66.2,66.8,63.7,64.15,98025,56291
BIRLACORPN,20210118,722.15,725.25,701.1,707.1,389667,287160
BIRLAMONEY,20210118,47.1,48.5,45.15,45.95,385528,229232
BIRLATYRE,20210118,28.05,28.4,26.6,27.05,426400,277746
BKMINDST,20210118,1.4,1.4,1.3,1.3,85749,0
BLBLIMITED,20210118,5.7,5.8,5.4,5.45,9268,3219
BLISSGVS,20210118,201.75,208,195.2,198.7,776177,272651
BLKASHYAP,20210118,11,11.9,10.95,11.3,130960,0
BLS,20210118,110.7,110.7,104.5,105.85,154535,105467
BLUECHIP,20210118,0.4,0.4,0.35,0.35,4711,0
BLUEDART,20210118,3900,3909.5,3832.25,3899.65,41661,39095
BLUESTARCO,20210118,782.45,792,760.75,779.05,48526,23185
BODALCHEM,20210118,75,75.65,72,72.5,388768,203100
BOMDYEING,20210118,77.8,77.9,74.8,75.55,1259011,461727
BOROLTD,20210118,208.8,208.8,195.75,196.2,175408,108257
BORORENEW,20210118,275,278.8,260.7,260.7,848310,388090
BOSCHLTD,20210118,14760,14760,14413,14514.1,80529,33896
BPCL,20210118,414,416.9,402,409.55,8393582,1891082
BPL,20210118,22.9,23.4,22.1,22.3,58529,39300
BRFL,20210118,11.9,11.9,11.45,11.65,36011,25644
BRIGADE,20210118,264.45,264.45,255.65,259.15,99503,32812
BRITANNIA,20210118,3609.05,3665,3575,3607.85,826497,291013
BRNL,20210118,34.5,35,33.7,33.8,100548,67792
BROOKS,20210118,68,69.6,65.3,65.55,36781,21248
BSE,20210118,621.6,622.95,608.3,612.95,210797,89067
BSELINFRA,20210118,1.35,1.35,1.3,1.3,25537,24837
BSHSL,20210118,140,149.65,131.65,145.45,145348,46330
BSL,20210118,35.9,36.95,34.9,35.8,3068,0
BSLGOLDETF,20210118,4542,4542,4501,4517.35,277,190
BSLNIFTY,20210118,161.4,162.1,156.74,160.84,3170666,3170490
BSOFT,20210118,257.55,258.9,236,247.7,935943,415614
BURGERKING,20210118,144.05,145,140,141.6,2702460,1334345
BURNPUR,20210118,2.4,2.4,2.4,2.4,9020,0
BUTTERFLY,20210118,513,530,508.95,520.25,37970,26405
BVCL,20210118,16.2,17.4,16,17.2,3261,0
BYKE,20210118,21.3,21.3,20.1,20.25,29316,0
CADILAHC,20210118,485,487.8,467.35,472.9,3221146,718643
CALSOFT,20210118,10.4,10.8,9.9,9.95,105735,65419
CAMLINFINE,20210118,116,116,110.5,112.65,349992,152076
CAMS,20210118,1805,1830,1755,1811.65,81468,36565
CANBK,20210118,138.7,141.75,131,132.9,33590149,4744488
CANFINHOME,20210118,498.5,502.7,490.55,500.9,346706,204352
CANTABIL,20210118,378.75,385,370.3,379.1,175507,19351
CAPACITE,20210118,179,179.9,166.4,169.95,141133,79128
CAPLIPOINT,20210118,487.55,504,480,482.95,287118,70750
CAPTRUST,20210118,97.45,97.9,88.65,90.3,18037,9528
CARBORUNIV,20210118,419.35,419.5,401.25,405.35,188796,101172
CAREERP,20210118,188.7,188.7,172,175.1,90027,36290
CARERATING,20210118,510,511.4,495,500.7,142699,84740
CASTEXTECH,20210118,0.7,0.7,0.7,0.7,14000,0
CASTROLIND,20210118,129.7,129.95,124.65,128.75,1215276,649876
CCCL,20210118,0.45,0.45,0.45,0.45,3500,0
CCHHL,20210118,4.75,5.2,4.75,5.05,37298,0
CCL,20210118,251.1,251.5,245,245.95,168264,120712
CDSL,20210118,515,515,500,505.65,804766,359820
CEATLTD,20210118,1256,1257.4,1189.05,1206.85,526142,189103
CEBBCO,20210118,26.55,27.5,25.25,25.75,144081,0
CELEBRITY,20210118,6.9,7,6.45,6.55,31261,0
CENTENKA,20210118,216,219.55,207.6,215.1,34007,23944
CENTEXT,20210118,5.05,5.25,4.8,5,220467,0
CENTRALBK,20210118,13.85,13.95,13.6,13.7,2970615,1343996
CENTRUM,20210118,24.95,25.25,23.3,24.45,1255511,659366
CENTUM,20210118,448.2,468,444.15,449.25,56286,51037
CENTURYPLY,20210118,245,245,233.95,238.9,275574,188224
CENTURYTEX,20210118,409,413.4,400.25,406.15,510018,149168
CERA,20210118,3406,3428.1,3312.05,3335.9,4014,1919
CEREBRAINT,20210118,39.15,43.55,37.3,41.15,512008,254514
CESC,20210118,699,702.7,670.1,687.45,1037532,466983
CESCVENT,20210118,315,315,301,303.4,34913,19013
CGCL,20210118,344.75,359,340.05,353.4,81425,18511
CGPOWER,20210118,43.2,43.5,41.5,42,1926813,1460343
CHALET,20210118,177.25,178.4,171,172.55,190883,113839
CHAMBLFERT,20210118,229.05,231.85,220.5,226,573129,274098
CHEMBOND,20210118,194.9,209.45,190.1,209.45,525178,193579
CHEMCON,20210118,449.9,456.8,435.05,440.5,220352,72710
CHEMFAB,20210118,139.8,144.4,139.8,143.1,4762,3136
CHENNPETRO,20210118,124,124.4,116,120.9,1154297,370079
CHOLAFIN,20210118,426.65,426.65,402.55,409.25,5385397,1131974
CHOLAHLDNG,20210118,555.55,562.05,532.15,544.7,91137,51157
CIGNITITEC,20210118,428.75,428.75,401.5,405.45,54091,26570
CINELINE,20210118,46.15,47.25,44,44.5,512717,107761
CINEVISTA,20210118,6.55,6.65,6.2,6.55,11981,8903
CIPLA,20210118,822,826.65,796.2,801.75,3742440,768383
CLEDUCATE,20210118,71.8,72.9,68.15,69.65,11262,6636
CLNINDIA,20210118,359.2,363.6,354,355.55,32938,17329
CMICABLES,20210118,38.3,39.5,38.3,38.5,27676,0
CNOVAPETRO,20210118,7.6,7.85,7.5,7.85,4019,0
COALINDIA,20210118,143.3,143.9,136.6,138.7,17085592,5097197
COCHINSHIP,20210118,373.05,374.95,362.55,364.5,198048,111986
COFORGE,20210118,2648,2655,2491.75,2509.85,409992,120656
COLPAL,20210118,1565,1569.3,1529.3,1542.7,682469,315413
COMPINFO,20210118,16.95,16.95,15.5,15.95,416341,200759
COMPUSOFT,20210118,8.65,9.45,8.65,9.1,72356,0
CONCOR,20210118,432.8,434.55,421.2,425.15,2097777,948240
CONFIPET,20210118,37,39.95,36.6,39.15,1264904,841523
CONSOFINVT,20210118,41.3,42.35,37.4,40.8,8559,6767
CONTROLPR,20210118,244.3,244.8,236,238.25,11029,7814
CORALFINAC,20210118,22.4,23.1,22,22.35,27219,16427
CORDSCABLE,20210118,46.5,46.7,43.9,44.55,73097,51287
COROMANDEL,20210118,836.65,836.65,809.2,823.85,495068,213688
COSMOFILMS,20210118,441,441.15,430.95,436.1,31244,20189
COUNCODOS,20210118,3.65,3.8,3.65,3.65,52776,0
CPSEETF,20210118,21.57,21.6,20.9,21.05,2496547,1622498
CREATIVE,20210118,118,118,110.2,112.45,26626,3154
CREATIVEYE,20210118,3.3,3.3,3.25,3.25,1764,1764
CREDITACC,20210118,752.95,768.25,733.55,748.8,93911,47812
CREST,20210118,99.95,101.85,98,98.8,11992,6166
CRISIL,20210118,1920,1930,1890,1907.05,15776,8377
CROMPTON,20210118,387.05,397,375.3,379.7,943082,408953
CSBBANK,20210118,225.9,233.2,225.9,231.45,597417,285798
CTE,20210118,45.9,47.9,43.65,43.75,11594,9026
CUB,20210118,173.8,175.5,171,172.3,1177211,614649
CUBEXTUB,20210118,17.1,17.9,16.8,17.55,9231,0
CUMMINSIND,20210118,601.7,604.6,583.35,594.15,1020263,277966
CUPID,20210118,231.25,235,225.05,232.2,48657,27369
CYBERMEDIA,20210118,4.05,4.05,4.05,4.05,5,0
CYBERTECH,20210118,138.8,138.8,130,130.85,170863,90174
CYIENT,20210118,495,497,478.65,479.8,346946,192828
DAAWAT,20210118,56.2,56.65,55.1,55.2,1030783,651739
DABUR,20210118,541.2,544.8,533.2,537.5,2572902,683091
DALBHARAT,20210118,1146.3,1149,1081,1124.35,88678,36898
DALMIASUG,20210118,140.95,140.95,136.05,137.65,89298,39003
DAMODARIND,20210118,35.1,36.95,34.6,35.25,19264,10442
DANGEE,20210118,127,127,118.9,119.7,23465,22410
DATAMATICS,20210118,114.7,114.7,107,109.95,163846,76411
DBCORP,20210118,84,84.5,81.05,81.45,152227,82319
DBL,20210118,423.55,426.7,413.05,415.35,144671,76455
DBREALTY,20210118,16.1,17.15,16.05,17.15,315843,0
DBSTOCKBRO,20210118,10.45,10.45,9.9,10.25,2424,2187
DCAL,20210118,147.9,148.95,137.5,139,1286443,644987
DCBBANK,20210118,117.9,119.1,114.1,115.55,1244131,695784
DCM,20210118,27.9,28.25,26.7,27.8,7791,0
DCMFINSERV,20210118,2,2,2,2,1507,1507
DCMNVL,20210118,65.65,71.8,65.65,70,20727,0
DCMSHRIRAM,20210118,395.25,405.3,393,400.1,87174,44443
DCW,20210118,19.2,19.65,18.75,19.2,1754241,1290934
DECCANCE,20210118,364,364.05,350,352.85,31319,15501
DEEPAKFERT,20210118,163.6,163.65,156.5,160.25,512887,195228
DEEPAKNTR,20210118,1012.5,1033.95,1004,1011.6,1006666,553934
DEEPENR,20210118,43.4,44.7,41.05,43.45,39996,18298
DELTACORP,20210118,152.95,152.95,145.75,147.8,1315526,568195
DELTAMAGNT,20210118,25.55,27,25.55,26.15,1648,0
DEN,20210118,68.7,69.3,63.05,64.9,859206,415760
DENORA,20210118,263.05,276,248.4,264.1,22311,7184
DFMFOODS,20210118,393.95,404.8,381.95,399.1,97334,53417
DGCONTENT,20210118,15.3,15.3,13.9,15.15,85123,61459
DHAMPURSUG,20210118,170.75,170.75,165.8,167.95,399960,158480
DHANBANK,20210118,14.45,14.55,13.75,13.85,844776,495084
DHANI,20210118,345.3,355.2,332,334.15,719189,429407
DHANUKA,20210118,785,792,770,774.75,45283,24275
DHARSUGAR,20210118,5.75,5.75,5.7,5.75,2378,0
DHFL,20210118,27.55,27.55,27.55,27.55,1991847,1785233
DHUNINV,20210118,248.45,252.45,245.8,248.8,783,514
DIAMONDYD,20210118,715,725,678,685.3,20209,11005
DICIND,20210118,414.4,414.4,395.3,400.9,3655,1516
DIGISPICE,20210118,33.55,35.2,33.5,33.5,106141,0
DISHTV,20210118,12.85,12.9,12.2,12.5,7383970,3487956
DIVISLAB,20210118,3640,3659,3551,3565.3,952462,470332
DIXON,20210118,14999,15444,14721,15315.7,87903,41404
DLF,20210118,278,282.6,268.8,277.15,14493618,901714
DLINKINDIA,20210118,111,111,107.3,108.2,133946,63709
DMART,20210118,2800,2829.9,2715,2744.9,518632,148721
DNAMEDIA,20210118,0.7,0.75,0.65,0.7,90506,0
DOLAT,20210118,62,62.9,59.05,59.9,142812,81312
DOLLAR,20210118,235.45,238,226.05,229.45,104647,35872
DONEAR,20210118,36.5,37.7,35.6,36.25,64881,30029
DPABHUSHAN,20210118,105.3,105.3,98,99.35,39970,22121
DPSCLTD,20210118,14.45,14.5,13.6,14,25842,17639
DPWIRES,20210118,119,123.5,107.55,107.55,42907,24372
DREDGECORP,20210118,310.7,310.9,298.6,300.6,76896,33801
DRREDDY,20210118,5231,5237.95,5035,5052.1,882411,292083
DSSL,20210118,64,65.75,61.1,61.45,20357,10574
DTIL,20210118,261.75,261.8,240.05,245.2,4867,2512
DUCON,20210118,6.2,6.3,5.9,6.1,53025,0
DVL,20210118,71.3,71.3,66.4,67.25,11521,6966
DWARKESH,20210118,30.7,31.45,29.7,30.7,1157572,471275
DYNAMATECH,20210118,821.8,850,812.9,818.45,6978,3717
DYNPRO,20210118,261.2,265.15,251.2,254.5,72098,38747
EASTSILK,20210118,1.85,1.85,1.85,1.85,50148,0
EBANK,20210118,3351,3351,3351,3351,4,4
EBBETF0423,20210118,975,1112.49,975,1110.61,7084,5948
EBBETF0425,20210118,1029,1029.49,1027.06,1027.91,1179,1015
EBBETF0430,20210118,1133.95,1137.98,1133.01,1136.83,23246,18775
EBBETF0431,20210118,1023,1024.98,1020.01,1022.22,7567,7185
EBIXFOREX,20210118,500,500,480.2,484.65,1444,1044
ECLERX,20210118,1004,1019.05,952.05,979.55,169075,78058
EDELWEISS,20210118,68.95,69.4,65.5,66.9,592894,345578
EICHERMOT,20210118,2853.15,2912.7,2815,2873,2069601,481998
EIDPARRY,20210118,345.1,347,336,339.65,125911,54290
EIHAHOTELS,20210118,271.7,278.8,271.7,277.8,3237,2144
EIHOTEL,20210118,97,97.25,92.55,93.05,1477205,1031679
EIMCOELECO,20210118,349.95,360,340.75,345.15,2116,1109
EKC,20210118,54.55,57.6,54.05,55.95,215333,130786
ELECON,20210118,47.5,47.6,44.2,45.15,253832,164079
ELECTCAST,20210118,22.6,22.85,21,21.6,636040,400768
ELECTHERM,20210118,118.1,118.1,115,115.95,13060,8516
ELGIEQUIP,20210118,167.25,168.1,160.75,162.8,113203,56581
ELGIRUBCO,20210118,24.55,24.55,22.95,23.1,16062,11490
EMAMILTD,20210118,472.85,501.1,459,480.9,635059,327231
EMAMIPAP,20210118,102,102,93.8,95.75,8037,4830
EMAMIREAL,20210118,64.25,65.1,60.25,64.75,51214,30335
EMKAY,20210118,75.5,75.5,70.1,70.95,21873,13949
EMMBI,20210118,81.65,83.35,80.2,81.4,35362,21935
ENDURANCE,20210118,1325,1345,1289.15,1306.95,49113,21396
ENERGYDEV,20210118,16.55,16.55,15.15,16.2,192323,151230
ENGINERSIN,20210118,78,78.2,75.75,76.7,1744927,955371
ENIL,20210118,165.9,165.9,158.25,160.45,110987,58604
EPL,20210118,264,266.7,257,258.75,180160,117464
EQ30,20210118,431.2,438.99,420,438.99,74,74
EQUITAS,20210118,77.8,77.85,73.55,74.3,1598415,788695
EQUITASBNK,20210118,41.25,41.25,39.7,40.95,978313,658487
