<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
AIAENG,20210308,1915.3,1938,1890.05,1917.3,100843,73058
AIRAN,20210308,17.9,17.9,17,17.15,32621,21479
AJANTPHARM,20210308,1765.25,1769.95,1735,1751.85,90624,51393
AJMERA,20210308,131.25,136.7,130.9,133.25,185026,42027
AKASH,20210308,242,242,222,227.7,25164,3805
AKG,20210308,97.5,101.9,97.5,98.55,166176,40323
AKSHARCHEM,20210308,255.6,255.6,249.95,250.1,9672,6149
AKSHOPTFBR,20210308,6.9,7.05,6.75,6.75,463141,270225
AKZOINDIA,20210308,2190,2219.8,2170.3,2201.75,22775,12966
ALANKIT,20210308,16.7,17.4,16.4,16.5,116137,63243
ALBERTDAVD,20210308,404.95,412.8,402.1,405.3,13100,6245
ALEMBICLTD,20210308,101.1,103,100.55,101.15,159629,85485
ALICON,20210308,469.95,469.95,453,456.2,1863,1201
ALKALI,20210308,53,53,51.7,52.45,5782,3836
ALKEM,20210308,2794.2,2803.95,2768.1,2785.65,36017,20589
ALKYLAMINE,20210308,5139.6,5198,5081.05,5100.1,18160,8549
ALLCARGO,20210308,137.4,137.95,133.1,133.5,355242,162003
ALLSEC,20210308,333.45,337.6,322.1,325.85,11192,8459
ALMONDZ,20210308,30.75,30.75,28.85,29.3,19843,15628
ALOKINDS,20210308,21.4,23.2,21.4,22.05,21831519,7044357
ALPA,20210308,39.65,40.3,39.2,39.55,20587,15550
ALPHAGEO,20210308,215.4,220.9,213.55,214.3,30201,13351
ALPSINDUS,20210308,1.85,1.85,1.85,1.85,11109,0
AMARAJABAT,20210308,902,909,893,902.2,638116,133463
AMBER,20210308,3588,3649,3502.65,3553.05,163524,51673
AMBIKCO,20210308,1010,1010,973.4,982.6,9448,5968
AMBUJACEM,20210308,287,291,284.2,285.75,4470385,858471
AMDIND,20210308,24.55,26,24.1,25.25,67530,40830
AMJLAND,20210308,25.75,27.1,25.35,26.25,40442,33163
AMRUTANJAN,20210308,580,580,555,556.6,66650,22976
ANANTRAJ,20210308,60,62.55,57.55,58.75,3502512,1974421
ANDHRACEMT,20210308,5.7,5.85,5.65,5.7,211161,123596
ANDHRAPAP,20210308,252.8,252.8,244,248.45,64309,32659
ANDHRSUGAR,20210308,325.3,327.1,317.05,320.45,81434,30815
ANGELBRKG,20210308,336,336,328,329.95,46451,25119
ANIKINDS,20210308,16.45,16.9,16.45,16.6,6755,3539
ANKITMETAL,20210308,1.25,1.3,1.2,1.25,123230,80464
ANSALAPI,20210308,8.7,8.85,8.15,8.2,161137,108735
ANSALHSG,20210308,6.15,6.15,5.9,5.9,53564,38314
ANTGRAPHIC,20210308,0.55,0.6,0.5,0.6,84442,0
ANUP,20210308,645,649.2,637.85,638.85,39193,31808
APARINDS,20210308,446.9,451.5,433.2,437.45,88280,50616
APCL,20210308,235,235.1,223.95,225.2,77825,41392
APCOTEXIND,20210308,180.65,183.85,174.5,176.05,154675,60480
APEX,20210308,250.85,255.95,245.15,247.1,116660,29527
APLAPOLLO,20210308,1340.8,1394.9,1340,1378.05,437611,258455
APLLTD,20210308,917,929.7,906.25,927.5,306352,191938
APOLLO,20210308,114,116,113.05,113.5,162813,55466
APOLLOHOSP,20210308,2901,2935.85,2846.75,2866.6,952087,381127
APOLLOPIPE,20210308,738,738,706.35,731.45,30162,15631
APOLLOTYRE,20210308,244.95,246.25,234.1,234.8,10551070,2537920
APOLSINHOT,20210308,553.1,573.9,545.1,549.95,1920,1532
APTECHT,20210308,222,224.8,218.1,219.75,358067,77026
ARCHIDPLY,20210308,38.6,38.6,35.8,36.3,13258,0
ARCHIES,20210308,12.2,12.5,12.1,12.25,30005,22366
ARENTERP,20210308,11.65,11.65,11,11,6027,5915
ARIES,20210308,93.9,95.85,92.6,92.85,32315,23023
ARIHANT,20210308,21.15,22.55,21.15,22,1130,654
ARIHANTSUP,20210308,38.95,39,37.6,38.85,29693,7331
ARMANFIN,20210308,624,626.55,610,610.2,7934,4487
AROGRANITE,20210308,49.5,49.55,46.75,47.4,71157,25953
ARROWGREEN,20210308,83.5,83.5,79.55,83.5,5328,0
ARSHIYA,20210308,41.1,42.75,39.75,39.75,55637,0
ARSSINFRA,20210308,23.35,24.55,23.35,24.2,15008,11217
ARTEMISMED,20210308,234,236.8,229.65,232.3,2031,1548
ARVIND,20210308,79,79.5,78,78.65,763745,360126
ARVINDFASN,20210308,175.45,177.9,170,171.15,319343,160771
ARVSMART,20210308,102.75,105.2,100.55,101.05,115078,56034
ASAHIINDIA,20210308,323,331,315.1,316.95,57211,25986
ASAHISONG,20210308,270.55,272,260.25,262,23203,13481
ASAL,20210308,39,39,37.5,37.65,10960,0
ASALCBR,20210308,369.6,374.05,365,368.85,48969,29908
ASHAPURMIN,20210308,120.95,127.2,119,122.5,133344,67770
ASHIANA,20210308,117.9,118,113.05,114.5,39704,22346
ASHIMASYN,20210308,14.7,14.95,14,14.6,617242,580946
ASHOKA,20210308,114.95,116.75,113.25,113.85,1089967,413930
ASHOKLEY,20210308,127.9,127.95,124.65,125.8,19950234,6742712
ASIANHOTNR,20210308,74.05,74.65,72.15,72.5,7145,3128
ASIANPAINT,20210308,2383,2413.5,2360.05,2382.7,1593838,489266
ASIANTILES,20210308,180.1,182,170.95,173.05,429426,349399
ASPINWALL,20210308,224,233.7,194.4,211.8,78524,30659
ASTEC,20210308,1072.2,1078,1048,1050.1,12905,7025
ASTERDM,20210308,143.3,143.9,140.6,141.05,117149,59965
ASTRAL,20210308,2230,2334.85,2227,2313.95,315429,190845
ASTRAMICRO,20210308,151.1,158,149.95,152.35,1518892,908494
ASTRAZEN,20210308,3460,3495,3431,3438.6,17045,8014
ASTRON,20210308,44.2,44.75,42.55,43.3,59496,47466
ATFL,20210308,834.95,849.95,830,840,4521,2691
ATGL,20210308,717.9,749.45,706,716.2,1884720,768043
ATLANTA,20210308,8.2,8.55,8.05,8.1,31040,27562
ATUL,20210308,6724.45,6749.5,6674.45,6723.5,11002,5000
ATULAUTO,20210308,205.85,208.5,200.2,203.25,204796,71464
AUBANK,20210308,1274.4,1290,1242.9,1264.05,925121,534234
AURIONPRO,20210308,81.65,84.5,81.25,83.8,38119,24757
AUROPHARMA,20210308,863.35,876.5,859,862.7,1550642,691141
AUSOMENT,20210308,50.75,53.6,49.15,52.65,20844,9342
AUTOAXLES,20210308,1207,1231,1186.85,1201.75,53567,52341
AUTOIND,20210308,33.95,35,33.05,33.35,21538,17821
AVADHSUGAR,20210308,210.9,216.45,206.4,211.7,155117,45295
AVANTIFEED,20210308,492.3,504.9,488.5,493.9,375782,81209
AVTNPL,20210308,45.7,47.95,45.7,46.85,189709,100439
AWHCL,20210308,301.4,301.4,295,296,67966,26591
AXISBANK,20210308,735,752.5,732,743.3,13898556,4289358
AXISBNKETF,20210308,351.66,356.67,348.95,351.57,1344,923
AXISCADES,20210308,48,48.65,47.1,47.45,88631,82138
AXISGOLD,20210308,44.6,44.6,38.8,38.87,333223,223591
AXISNIFTY,20210308,158.49,158.49,154.7,155.58,9685,5279
AYMSYNTEX,20210308,54.7,55,51.45,51.85,4690,3995
BAFNAPH,20210308,117.05,124.75,117.05,120.65,4240,1325
BAGFILMS,20210308,2.65,2.7,2.6,2.65,92830,57719
BAJAJ-AUTO,20210308,3848,3848,3770,3798.75,818275,248238
BAJAJCON,20210308,248.85,264.5,246.75,260.35,2593205,1029596
BAJAJELEC,20210308,1044,1059.8,990.65,1012.4,308133,61165
BAJAJFINSV,20210308,9970,10045.65,9805.3,9839.1,264007,41401
BAJAJHIND,20210308,7.8,8.1,7.75,7.9,11228144,6988292
BAJAJHLDNG,20210308,3591.35,3614.9,3560.1,3588.6,19338,10956
BAJFINANCE,20210308,5469,5493.95,5311,5320.65,1721042,340461
BALAJITELE,20210308,66.8,67.95,64.1,64.85,781658,327028
BALAMINES,20210308,1820,1899,1773.45,1786.65,91224,27388
BALAXI,20210308,633,640.5,603.5,612.8,15971,2787
BALKRISHNA,20210308,21.8,22.85,20.75,22.75,19588,0
BALKRISIND,20210308,1613.4,1615.85,1595,1600,348430,104227
BALMLAWRIE,20210308,138.5,153.8,137.5,146.95,6785619,1623617
BALPHARMA,20210308,53.85,57.25,53,57.25,219621,100382
BALRAMCHIN,20210308,204.35,217,202.25,213.8,4844679,1114822
BANARBEADS,20210308,55.35,56.55,53.25,55.25,27599,2871
BANARISUG,20210308,1819.95,1854.05,1770,1782.2,1486,343
BANCOINDIA,20210308,153,155.65,152.1,154.05,136375,44533
BANDHANBNK,20210308,351,356.45,347.15,351.9,4872019,1229744
BANG,20210308,30.7,31.5,28.25,28.9,9840,4761
BANKA,20210308,73.5,73.5,71.15,72,1493,849
BANKBARODA,20210308,82,83.5,80.7,81.2,49714873,14333875
BANKBEES,20210308,357.45,360.35,353.29,354.72,1031928,414111
BANKINDIA,20210308,81.8,84.55,79.7,81.55,14980157,4158724
BANSWRAS,20210308,121,122.55,116,118.55,5474,2606
BASF,20210308,2286.65,2330,2186.2,2228.35,59747,27046
BASML,20210308,68,68,65.2,65.55,19085,14241
BATAINDIA,20210308,1529.5,1542.5,1495.55,1499.65,453522,193566
BAYERCROP,20210308,5154,5184.7,5111.1,5165.75,9934,6983
BBL,20210308,1100,1140,1100,1127.7,6104,3484
BBTC,20210308,1200.15,1218,1200,1201.2,37254,18349
BCG,20210308,10.7,10.8,9.85,9.85,9356054,5069944
BCLIND,20210308,120.5,121.15,113.95,116.95,75602,48711
BCP,20210308,4.3,4.4,4.1,4.2,2050341,1257921
BDL,20210308,364.7,369.55,361.55,365,173932,80789
BEARDSELL,20210308,9.95,10.3,9.5,10,11231,8649
BECTORFOOD,20210308,394.1,396.8,390,390.4,253632,94491
BEDMUTHA,20210308,22.8,23.85,22.75,23.8,4363,3690
BEL,20210308,148,150.7,144.2,145.05,11561786,5082583
BEML,20210308,1240.7,1416,1240.7,1416,4862724,874884
BEPL,20210308,139.3,141.6,138.1,139.1,339476,116282
BERGEPAINT,20210308,727,734,710,712.5,1307350,181126
BESTAGRO,20210308,398,398,383.3,389,52067,51109
BFINVEST,20210308,317.5,323,310.65,311.65,16586,7194
BFUTILITIE,20210308,289.9,294.7,282.25,283.75,281502,92258
BGLOBAL,20210308,1.2,1.2,1.2,1.2,7979,0
BGRENERGY,20210308,46,47.3,45.55,45.9,83360,44470
BHAGERIA,20210308,165.7,168,165.05,166.3,15792,9974
BHAGYANGR,20210308,44.6,46,43.85,46,65670,52861
BHAGYAPROP,20210308,28.55,28.75,28.35,28.5,6934,6356
BHANDARI,20210308,2.85,2.85,2.7,2.75,75435,0
BHARATFORG,20210308,627,641.95,615.75,618.95,3257881,610579
BHARATGEAR,20210308,78.35,82.6,77.2,82.25,52397,26780
BHARATRAS,20210308,9960.5,9995.5,9837.3,9882.7,1753,920
BHARATWIRE,20210308,42.6,43.2,41.05,41.4,14868,0
BHARTIARTL,20210308,531,535.45,524.75,525.7,15011518,8587620
BHEL,20210308,53.45,55.5,53,54.4,79729837,17975653
BIGBLOC,20210308,125.5,130,124.8,124.8,15116,9917
BIL,20210308,152.6,152.6,146.55,149.55,3179,2810
BINDALAGRO,20210308,18.75,18.75,16.95,17.65,183462,93429
BIOCON,20210308,396,396.95,391.3,393.35,1923276,706838
BIOFILCHEM,20210308,85.5,85.5,85.5,85.5,23897,23896
BIRLACABLE,20210308,61.95,70.45,61,67,1527068,454949
BIRLACORPN,20210308,868.3,879,855,862.05,150545,74883
BIRLAMONEY,20210308,45.35,45.8,43.5,45.15,181961,72884
BIRLATYRE,20210308,28.95,29.05,28.45,28.5,282198,180819
BKMINDST,20210308,1.25,1.25,1.15,1.2,126168,98846
BLBLIMITED,20210308,7.1,7.25,6.65,7.15,74779,61859
BLISSGVS,20210308,171.25,174.9,167.75,169.15,331885,126885
BLKASHYAP,20210308,16.3,17.1,16.3,17.1,465337,0
BLS,20210308,101.5,108,100.5,107.1,385495,228430
BLUECHIP,20210308,0.2,0.2,0.2,0.2,2257,0
BLUECOAST,20210308,5.75,5.75,5.75,5.75,10,0
BLUEDART,20210308,4888,5174.95,4822,5075.1,139453,30109
BLUESTARCO,20210308,948,974,940.05,947.7,284822,115514
BODALCHEM,20210308,91,92,88.6,90.15,894798,503182
BOMDYEING,20210308,84.5,85.55,82.55,83,3186889,817661
BOROLTD,20210308,187,188.9,182,183.05,87946,59969
BORORENEW,20210308,282,284,272,274.3,345491,205581
BOSCHLTD,20210308,14975,15125,14830,14962.2,39764,17512
BPCL,20210308,462,472.95,461.8,466.7,5674769,1357302
BPL,20210308,28.5,29.5,27.1,27.95,841200,451962
BRFL,20210308,8.2,8.3,7.75,7.8,1046965,791901
BRIGADE,20210308,287.9,297.75,285,286.8,485232,273601
BRITANNIA,20210308,3493.6,3508.95,3451,3463.2,463984,275008
BRNL,20210308,34.3,34.3,33.3,33.65,42136,26696
BROOKS,20210308,58.3,59.5,58,58.3,88511,83076
BSE,20210308,589,590.2,578,581,244347,132849
BSELINFRA,20210308,1,1,1,1,20533,15378
BSHSL,20210308,137.9,142.7,131.05,135.05,2678,0
BSL,20210308,38.4,38.85,36.25,37.25,22401,14462
BSLGOLDETF,20210308,4149.95,4149.95,4071.1,4082.9,824,688
BSLNIFTY,20210308,165.4,166.5,164,165.23,409,342
BSOFT,20210308,234.1,239.45,230.5,231.5,726347,200704
BURGERKING,20210308,145,147.2,143,143.5,1293811,482898
BURNPUR,20210308,2.95,3.05,2.85,2.9,150894,0
BUTTERFLY,20210308,583,590,571.55,576.05,54236,29104
BVCL,20210308,19,19.5,18.15,18.35,8203,0
BYKE,20210308,22.9,24.2,22.3,24.2,247295,170994
CADILAHC,20210308,443,451.5,442,446.2,1596275,363358
CALSOFT,20210308,9.6,9.6,8.95,9,23332,16072
CAMLINFINE,20210308,148.35,155.45,144.5,147.7,789935,266060
CAMS,20210308,1915,1928.95,1888,1897.2,93100,50560
CANBK,20210308,162,164.8,160,161.35,16272959,2075168
CANFINHOME,20210308,515,517.1,508,510.4,627464,345260
CANTABIL,20210308,379,380.75,375,375.25,103602,17180
CAPACITE,20210308,202.9,206,198.5,203.25,240776,180540
CAPLIPOINT,20210308,465.95,465.95,460,460.3,60773,31736
CAPTRUST,20210308,98.6,104.5,98.25,99.8,8801,6794
CARBORUNIV,20210308,516.2,517.5,490.1,498.05,200629,117547
CAREERP,20210308,147.35,149.1,144.5,144.8,26010,21495
CARERATING,20210308,464.6,469.25,455,455.6,122643,76716
CASTEXTECH,20210308,0.35,0.4,0.35,0.35,419410,0
CASTROLIND,20210308,135.75,137.8,135,135.55,869092,359329
CCCL,20210308,0.45,0.45,0.45,0.45,196426,0
CCHHL,20210308,5.15,5.15,4.85,4.85,39023,27980
CCL,20210308,255.45,266.7,254.5,265.05,446450,229148
CDSL,20210308,602.9,608.95,596.65,599.25,509691,269494
CEATLTD,20210308,1590,1609,1576,1583,81525,19472
CEBBCO,20210308,19.65,19.8,18.85,18.95,87961,0
CELEBRITY,20210308,6.45,6.85,6.25,6.6,15386,0
CENTENKA,20210308,272.9,272.9,263.2,264.35,56220,33552
CENTEXT,20210308,4.8,4.8,4.5,4.55,114786,59242
CENTRALBK,20210308,18.55,18.55,18.2,18.55,6543063,3159985
CENTRUM,20210308,26,27.1,25.95,26.5,6494157,2636217
CENTUM,20210308,431.1,441,431.1,435.65,2929,1894
CENTURYPLY,20210308,327.9,328.9,319.8,322.2,146894,69795
CENTURYTEX,20210308,517,524,506.2,508.7,385311,113022
CERA,20210308,3945,4018,3830.05,4002.95,13089,5256
CEREBRAINT,20210308,51,53,51,51.35,121850,85411
CESC,20210308,635,641.85,620.3,629.9,233940,103190
CGCL,20210308,352,384,345,346.35,82995,15143
CGPOWER,20210308,63,64.45,61.5,62.15,3659592,2563942
CHALET,20210308,176.9,185.85,176.85,181.85,574320,210326
CHAMBLFERT,20210308,235,240,234,234.5,509331,206712
CHEMBOND,20210308,184.75,189.9,182,184.15,10657,6462
CHEMCON,20210308,442.65,445,435,436.6,130269,49706
CHEMFAB,20210308,132.85,135.15,129.1,130.35,6612,2767
CHENNPETRO,20210308,108.85,122.6,108.8,120.4,6526606,1569352
CHOLAFIN,20210308,532,539.3,526.55,534.15,3061065,1265143
CHOLAHLDNG,20210308,617.9,617.9,590.3,600.35,134742,114099
CIGNITITEC,20210308,342.8,347.95,338,339.55,26935,17672
CINELINE,20210308,39.75,39.75,38.75,38.9,29798,16033
CINEVISTA,20210308,6.7,6.7,6.15,6.2,20793,18331
CIPLA,20210308,807.95,819,806.2,809.25,2915298,829320
CLEDUCATE,20210308,69.45,69.7,66.1,68.35,10814,6501
CLNINDIA,20210308,398.3,402.45,394,395.15,33908,20906
CMICABLES,20210308,56.7,56.7,52.8,52.8,16970,0
CNOVAPETRO,20210308,18.7,18.7,18,18.7,15407,0
COALINDIA,20210308,153.9,156,152.35,153.15,18727656,4346287
COCHINSHIP,20210308,396.1,399.1,384.2,396.1,417754,135993
COFORGE,20210308,2618.95,2631.8,2552,2563.15,136788,33029
COLPAL,20210308,1639.9,1659.15,1632.4,1642,516286,195227
COMPINFO,20210308,19.95,20.05,18.75,19.1,206376,115887
COMPUSOFT,20210308,9.2,9.7,8.75,9.4,77300,64350
CONCOR,20210308,604.8,621.95,592.95,597.25,5825950,1366588
CONFIPET,20210308,47.15,49.2,46.8,47.15,1027088,495923
CONSOFINVT,20210308,48.7,50.95,47.6,48.65,7856,6721
CONTROLPR,20210308,229,229.8,225.6,226.25,8646,6122
CORALFINAC,20210308,23.45,24.25,23.05,23.45,7786,5692
CORDSCABLE,20210308,44,46.85,43.8,45.45,203613,90399
COROMANDEL,20210308,787.6,787.8,768,773.35,284039,178842
COSMOFILMS,20210308,611,660,611,642.95,191005,87131
COUNCODOS,20210308,2.75,2.75,2.55,2.55,120156,0
CPSEETF,20210308,24.21,24.7,24.02,24.43,9876649,7947814
CREATIVE,20210308,110.3,112.25,107.1,110.6,13851,3141
CREATIVEYE,20210308,2.85,2.85,2.85,2.85,600,600
CREDITACC,20210308,706,710.9,698.35,700.55,38848,24154
CREST,20210308,93.35,98,88.1,95.6,30159,13998
CRISIL,20210308,1885.25,1928.7,1842.35,1909.65,216147,189642
CROMPTON,20210308,411.5,417.65,404.3,407.95,1518706,897205
CSBBANK,20210308,261,280,252.05,270.3,3019161,579186
CTE,20210308,32.75,34.3,32.75,33.1,19182,11923
CUB,20210308,176.15,178.7,171.8,175.1,2460499,840273
CUBEXTUB,20210308,21.65,22.05,20.25,22.05,11846,8279
CUMMINSIND,20210308,853.65,893.75,844,881.05,2415261,265040
CUPID,20210308,210.15,224,210.15,220.25,153653,75252
CYBERMEDIA,20210308,19.4,19.4,17.6,17.6,17217,0
CYBERTECH,20210308,125.5,126.25,122.9,123.75,91028,53397
CYIENT,20210308,635.9,657.35,631,653.35,459970,178995
DAAWAT,20210308,59.9,62.7,59.35,61.25,3569534,1307908
DABUR,20210308,525,530.95,521.75,528.65,1684546,701347
DALBHARAT,20210308,1482.6,1494.9,1442,1449.1,73551,41213
DALMIASUG,20210308,169.4,180.8,169.3,178.5,545091,215178
DAMODARIND,20210308,34,34,32.6,33.05,6755,4661
DANGEE,20210308,130.55,135,129.55,130.6,25843,7866
DATAMATICS,20210308,115.6,116.2,110.1,112,153303,68495
DBCORP,20210308,100,101.4,98.1,98.4,240851,138020
DBL,20210308,676.5,701.3,655.5,660.55,402889,107556
DBREALTY,20210308,26.6,27.9,25.3,27.9,567725,0
DBSTOCKBRO,20210308,10.1,10.1,9.6,10,3976,3725
DCAL,20210308,119.5,138.8,118.6,136,5356935,1559252
DCBBANK,20210308,116.05,119.7,115.15,115.6,3219540,1060034
DCM,20210308,27.75,27.75,26.5,26.65,27194,18064
DCMFINSERV,20210308,1.55,1.55,1.55,1.55,1,0
DCMNVL,20210308,77,81.5,77,78.8,21157,0
DCMSHRIRAM,20210308,527.5,577.95,522.5,555.35,580978,91070
DCW,20210308,28.7,31.2,27.8,29.95,5163963,2052064
DECCANCE,20210308,439.5,454,429.05,434.95,67567,38678
DEEPAKFERT,20210308,202,206.6,199.35,203.5,592788,227079
DEEPAKNTR,20210308,1596.05,1632,1556.05,1566.45,803039,258800
DEEPENR,20210308,40.95,41.5,40.05,40.9,73310,56411
DELTACORP,20210308,175.35,179.65,169.3,172.8,4036347,932814
DELTAMAGNT,20210308,37.9,37.9,34.65,35.3,13458,9524
DEN,20210308,60,61.25,59.25,59.95,1344792,796446
DENORA,20210308,262,265.7,257.3,261.85,9624,7006
DFMFOODS,20210308,373.95,424,372.9,417.6,500843,149260
DGCONTENT,20210308,8.65,9.05,8.5,8.9,123719,90649
DHAMPURSUG,20210308,192.55,202.9,191.6,200.15,1130448,441392
DHANBANK,20210308,15.45,16.1,15.45,15.55,1142724,572782
DHANI,20210308,324.65,324.65,310,312.05,1018056,603677
DHANUKA,20210308,734.5,741,725,727.9,36943,13427
DHARSUGAR,20210308,7.9,7.9,7.75,7.9,44671,41333
DHFL,20210308,21.65,22,21.65,21.65,964958,661477
DHUNINV,20210308,274.95,289,265.85,272.1,4918,3109
DIAMONDYD,20210308,662,670.05,658.05,662,3427,2187
DICIND,20210308,440.9,446.85,435.75,442.25,13368,8232
DIGISPICE,20210308,89.1,89.1,89.1,89.1,9562,0
DISHTV,20210308,11.6,11.7,11.35,11.45,4373593,2146069
DIVISLAB,20210308,3522.35,3548.95,3501,3507.7,372681,118819
DIXON,20210308,19298,19395.55,18910.1,19006.05,20838,11557
DLF,20210308,320.8,323.25,314.4,316.25,6273645,778864
DLINKINDIA,20210308,110.75,111.45,108.25,109.15,243343,74032
DMART,20210308,3309,3309,3170,3191.15,406746,122388
DNAMEDIA,20210308,0.8,0.8,0.8,0.8,200,0
DOLAT,20210308,62,66.9,59.2,60.85,1610328,630192
DOLLAR,20210308,256.5,283.8,255.9,271.2,401610,143936
DONEAR,20210308,36.2,38.2,35.55,36.5,178899,80580
DPABHUSHAN,20210308,119.7,123.15,115.05,115.45,5735,4700
DPSCLTD,20210308,13.2,13.4,12.9,13.15,75646,67582
DPWIRES,20210308,121.9,121.9,113.4,115.25,6672,3967
DREDGECORP,20210308,407.2,416.65,395.1,398.65,253771,66923
DRREDDY,20210308,4500,4522,4463,4492.25,556416,224851
DSSL,20210308,66.6,67.5,63.75,64.5,22674,12848
DTIL,20210308,275.2,283.6,270.4,275.65,8725,4477
DUCON,20210308,6.3,6.45,6,6,190099,142205
DVL,20210308,100.7,102,97.05,99.55,33862,21181
DWARKESH,20210308,35.5,37.35,35.25,36.5,4669448,1189397
DYNAMATECH,20210308,934,952.9,931,932.35,5601,3282
DYNPRO,20210308,465,473.8,447.35,451.85,36374,18973
EASTSILK,20210308,1.65,1.65,1.65,1.65,10200,0
EBANK,20210308,3927.39,3969,3725,3762.5,8,5
EBBETF0423,20210308,1107.58,1108.98,1107.53,1108.78,6799,6778
EBBETF0425,20210308,1015.6,1017,1015.54,1016.01,2094,2013
EBBETF0430,20210308,1110,1112.94,1107.7,1108.32,30589,26084
EBBETF0431,20210308,1000,1000.99,998.4,999.29,14075,13247
EBIXFOREX,20210308,503.85,503.85,468.05,472.75,4797,2580
ECLERX,20210308,998,1003,981.2,987.85,26652,11039
EDELWEISS,20210308,75.7,77.3,74.55,75.5,3166225,1748229
EICHERMOT,20210308,2600.65,2643.5,2575,2583.25,950809,204931
EIDPARRY,20210308,346.25,366.45,346,354.95,643044,227432
EIHAHOTELS,20210308,280,285.65,277.05,284.55,16933,13641
EIHOTEL,20210308,112,113,107.5,108.5,1023750,574220
EIMCOELECO,20210308,361,404.7,361,365.9,3266,1762
EKC,20210308,76.15,78.4,75,75.45,350380,138750
ELECON,20210308,58.9,61.1,57.75,59.35,993776,392856
ELECTCAST,20210308,26.2,27.65,26.2,26.8,830659,451658
ELECTHERM,20210308,121.95,123.6,120,121.85,25990,10678
ELGIEQUIP,20210308,188,202.2,184.65,199.45,1308930,760738
ELGIRUBCO,20210308,29.8,30.45,28.8,29.9,66373,44285
EMAMILTD,20210308,480,489.45,478.05,481.8,829226,313848
EMAMIPAP,20210308,100.15,101.4,96,97.25,8532,5563
EMAMIREAL,20210308,48.3,50.45,48.25,48.95,81312,64830
EMKAY,20210308,79.15,90.4,75.6,87.2,1161001,440292
