<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
ADFFOODS,20210101,653.75,667.95,636.25,640.9,132304,46906
ADHUNIKIND,20210101,24.5,25,24.1,24.9,20697,0
ADL,20210101,34.95,35.1,32.45,35.1,9814,0
ADORWELD,20210101,271.85,278.65,271.55,274.4,11561,4624
ADROITINFO,20210101,10.6,10.6,10.15,10.5,13592,0
ADSL,20210101,39.1,39.1,37.25,39.1,347443,224166
ADVANIHOTR,20210101,52.45,52.45,49.35,51.25,6744,0
ADVENZYMES,20210101,334.75,344.7,334.75,336.7,239573,93736
AEGISCHEM,20210101,250,258.05,249.7,255.2,218424,112746
AFFLE,20210101,3806.95,3891.8,3782.1,3867.15,47206,20160
AGARIND,20210101,106.95,106.95,102.4,103.75,8428,5097
AGCNET,20210101,730.1,740,689.2,735.15,7240,0
AGRITECH,20210101,38,40.45,38,39.95,5659,0
AGROPHOS,20210101,16.65,16.9,15.5,16.45,134092,87949
AHLEAST,20210101,167.95,169.75,165.25,166.2,1244,858
AHLUCONT,20210101,265.85,268,262.35,266.25,14049,10122
AHLWEST,20210101,260.15,287.5,255.6,258.4,11115,6157
AIAENG,20210101,1975,2024.95,1956.35,1968.1,97568,73389
AIRAN,20210101,19.55,19.75,18.15,18.55,56723,34320
AJANTPHARM,20210101,1643.1,1659.4,1635,1651.05,103102,46151
AJMERA,20210101,141.05,142.85,140.2,140.7,73782,32063
AKASH,20210101,234.9,244.5,225.5,243.85,43973,19536
AKSHARCHEM,20210101,258,273.8,254.85,264.05,139745,58427
AKSHOPTFBR,20210101,7.85,7.85,7.65,7.75,287348,186321
AKZOINDIA,20210101,2430,2467.75,2371.5,2397.95,12707,5148
ALANKIT,20210101,20.25,20.4,19.45,19.8,292175,179289
ALBERTDAVD,20210101,436,459,436,450.85,22560,12556
ALEMBICLTD,20210101,107.25,108.25,104.55,105.3,665273,274806
ALICON,20210101,388,394.8,365.35,377.1,21712,7033
ALKALI,20210101,47.2,48.45,47.15,48,8744,6410
ALKEM,20210101,2930,2984,2914.85,2950.75,41134,19731
ALKYLAMINE,20210101,3829.95,3897,3820.15,3880.5,13373,5222
ALLCARGO,20210101,134.35,137.45,134,136.35,244117,159178
ALLSEC,20210101,294.1,295,278.15,293,23232,12580
ALMONDZ,20210101,21.45,21.7,20.1,21.3,19044,14733
ALOKINDS,20210101,23.5,24.4,23.3,23.55,21049768,8141613
ALPA,20210101,36.2,36.85,35.2,36.45,24727,0
ALPHAGEO,20210101,200.5,200.5,195.65,198.2,7019,0
ALPSINDUS,20210101,1.6,1.65,1.6,1.65,17796,0
AMARAJABAT,20210101,928,931.05,918.5,925.05,336367,72576
AMBER,20210101,2365.25,2425,2365.25,2386.3,98235,31685
AMBIKCO,20210101,859.95,860,843.2,855.7,14501,12052
AMBUJACEM,20210101,249,251.7,248.15,250.85,4011077,1311870
AMDIND,20210101,19.6,21.75,18.65,20.9,83063,50873
AMJLAND,20210101,25.55,26.75,25.55,26.5,24960,11981
AMRUTANJAN,20210101,503.8,506.5,500,502.75,32562,17063
ANANTRAJ,20210101,27.2,27.25,26.75,26.85,336364,247839
ANDHRACEMT,20210101,6.25,6.3,5.9,6.3,431003,330046
ANDHRAPAP,20210101,217.8,221.85,215.15,217.7,109598,69021
ANDHRSUGAR,20210101,320.05,324.8,319.25,320.85,54502,27936
ANGELBRKG,20210101,338,341.2,334.7,336.65,125610,64062
ANIKINDS,20210101,16.4,16.55,15.35,16.5,52313,0
ANKITMETAL,20210101,1.7,1.7,1.7,1.7,40294,40294
ANSALAPI,20210101,11.8,11.8,11.8,11.8,27594,0
ANSALHSG,20210101,7.35,7.35,7.35,7.35,29045,29045
ANUP,20210101,740,740.05,718.3,721.95,11091,7613
APARINDS,20210101,350.7,355.15,346.25,347.9,21542,14951
APCL,20210101,213.4,215.8,208.1,212.8,34671,25843
APCOTEXIND,20210101,166.25,168,164.8,165.4,40214,21183
APEX,20210101,306.75,313.25,306.5,307.35,42089,19954
APLAPOLLO,20210101,884.8,884.8,841.5,859.8,514913,308486
APLLTD,20210101,1035,1050,1034,1042.6,64268,26164
APOLLO,20210101,123.8,124.9,123.1,123.8,46706,23324
APOLLOHOSP,20210101,2405.5,2430,2395,2414.85,423934,57798
APOLLOPIPE,20210101,723,727,703,716.95,58658,30034
APOLLOTYRE,20210101,178.45,180.95,177.2,179.9,7089146,996042
APOLSINHOT,20210101,580.75,604,580,597.05,1468,1162
APTECHT,20210101,156,160.65,155.35,156.7,299972,92951
ARCHIDPLY,20210101,36.9,42.2,36,42.2,1532594,520435
ARCHIES,20210101,14.3,14.45,13.7,13.95,34716,30503
ARENTERP,20210101,12.9,12.9,12.05,12.65,2443,1866
ARIES,20210101,103,104.75,102.55,102.95,58172,25576
ARIHANT,20210101,21.85,24.3,21.85,23.2,2390,1070
ARIHANTSUP,20210101,32,32,29.65,29.65,471061,449603
ARMANFIN,20210101,736.65,746,720,725.9,8823,5597
AROGRANITE,20210101,48.45,50.2,48.3,49.3,34831,27372
ARROWGREEN,20210101,67,67,62.05,62.85,10167,7741
ARSHIYA,20210101,20.3,20.3,20.3,20.3,26154,26154
ARSSINFRA,20210101,28.35,28.35,28.35,28.35,9995,9995
ARTEMISMED,20210101,225,225,218.1,219.45,291,0
ARVIND,20210101,46.9,48.65,46.8,47.6,2029153,747595
ARVINDFASN,20210101,155.8,157.3,153.5,154.65,228566,69471
ARVSMART,20210101,113.35,115,112.2,113.35,49449,25349
ASAHIINDIA,20210101,276.15,279.45,273.9,277.9,42785,21433
ASAHISONG,20210101,247.15,254.2,246.45,249.15,13457,7908
ASAL,20210101,26,26.8,25.7,26.7,3928,3146
ASALCBR,20210101,323,330,321.6,325.6,93027,55151
ASHAPURMIN,20210101,114.1,114.1,114.1,114.1,90796,88787
ASHIANA,20210101,112.25,112.5,108,108.25,203559,108513
ASHIMASYN,20210101,12.2,12.7,12.05,12.55,17853,0
ASHOKA,20210101,92.5,94,92.15,93.45,1283612,561319
ASHOKLEY,20210101,95.7,99.9,95.7,99.1,27149384,7137508
ASIANHOTNR,20210101,75.9,78,74,74.35,11831,8591
ASIANPAINT,20210101,2759,2792,2750,2775.55,1246698,95779
ASIANTILES,20210101,283,283.3,281.5,282.05,133759,26234
ASPINWALL,20210101,169.75,173.25,162,169.05,2509,1754
ASTEC,20210101,1292,1315.05,1279.7,1287.85,42994,20796
ASTERDM,20210101,165.1,168.5,164.1,167.3,72658,39521
ASTRAL,20210101,1725,1773.95,1721.2,1746.35,198839,42289
ASTRAMICRO,20210101,124.7,125.65,124.2,124.85,210297,104061
ASTRAZEN,20210101,4639,4675,4613.35,4628.4,133878,53391
ASTRON,20210101,52.15,54.5,51.9,53.25,123197,52136
ATFL,20210101,922,945.25,867.7,877.5,61688,32119
ATLANTA,20210101,8.85,9.05,8.45,9.05,30655,26437
ATUL,20210101,6430.1,6464,6355,6371.2,12067,6037
ATULAUTO,20210101,184.25,186.5,182.4,184,126281,47403
AUBANK,20210101,855,880.65,847.25,875.35,756071,380475
AURIONPRO,20210101,90.85,93.45,89.5,90.3,28825,18096
AUROPHARMA,20210101,923.7,934.7,914.05,927.75,2510737,343605
AUSOMENT,20210101,53,53.75,51.7,53.55,7726,6282
AUTOAXLES,20210101,1024.9,1065,1021,1044.15,44392,32622
AUTOIND,20210101,35.35,36.2,34.45,35.35,24257,16721
AUTOLITIND,20210101,26.3,26.3,24.5,24.95,11775,7818
AVADHSUGAR,20210101,215.15,219.7,214,215.55,51079,21933
AVANTIFEED,20210101,524.9,527,518.5,520.3,275863,140185
AVTNPL,20210101,49,50.45,48.5,49.9,307054,131847
AWHCL,20210101,436.1,489.9,395.55,407.35,23063817,5032976
AXISBANK,20210101,620.25,625.45,617.55,623.8,6047062,1473702
AXISBNKETF,20210101,312.01,313.46,312,312.86,3006,2998
AXISCADES,20210101,55.6,58.35,55.6,57.95,106166,72109
AXISGOLD,20210101,43.87,44,43.64,43.84,105262,72374
AXISNIFTY,20210101,144.63,145.31,144.55,144.99,4071,3303
AYMSYNTEX,20210101,38.7,40.6,38.7,40.3,21231,0
BAFNAPH,20210101,162.35,179,162.35,169.3,5347,0
BAGFILMS,20210101,3.3,3.4,3.15,3.4,202654,0
BAJAJ-AUTO,20210101,3446,3494,3446,3481.25,421643,69494
BAJAJCON,20210101,216.1,218.7,214.45,217.9,244369,110763
BAJAJELEC,20210101,619.8,619.8,608.4,610.8,56611,18220
BAJAJFINSV,20210101,8930,8958.7,8840,8870.45,288101,59708
BAJAJHIND,20210101,6.2,6.25,6.1,6.15,1446948,939575
BAJAJHLDNG,20210101,3091.7,3136.85,3071.2,3119.15,38786,24209
BAJFINANCE,20210101,5310.2,5338,5250,5280.15,1447187,247821
BALAJITELE,20210101,67.15,70.65,67.15,68.3,300442,110749
BALAMINES,20210101,929,944.5,927.05,939.2,77017,36455
BALAXI,20210101,649.75,650,640,641.15,887,725
BALKRISHNA,20210101,20,21.5,19.5,20.35,12910,0
BALKRISIND,20210101,1646,1652.8,1630,1642.1,415331,49010
BALMLAWRIE,20210101,128.85,129.35,126,126.9,480219,190110
BALPHARMA,20210101,56.3,56.5,54.55,56.2,7671,0
BALRAMCHIN,20210101,173,173.4,170.55,171.5,386332,206536
BANARBEADS,20210101,57,58.3,56.4,56.85,9403,6064
BANARISUG,20210101,1417.3,1470,1400,1434.95,1521,1115
BANCOINDIA,20210101,148.25,149.8,142,146.55,136293,61247
BANDHANBNK,20210101,402,404.95,396,400.2,5230681,839375
BANG,20210101,31.7,31.7,29.8,30.9,5891,3998
BANKA,20210101,51.6,54.1,51.5,54.1,9403,9389
BANKBARODA,20210101,61.8,64.8,61.6,64.5,43369915,9510434
BANKBEES,20210101,314.35,315,312.54,313.65,308206,111386
BANKINDIA,20210101,49,50.4,48.8,50.15,3975811,941739
BANSWRAS,20210101,126.85,132.7,125,132.4,33172,25611
BASF,20210101,1620,1635,1616.45,1628.4,12191,6781
BASML,20210101,139.9,139.9,133.5,136.4,11211,0
BATAINDIA,20210101,1587.8,1592.25,1570.25,1573.9,353873,98161
BAYERCROP,20210101,5452,5488.95,5415,5438.7,12034,6110
BBL,20210101,876.9,906.15,872.15,884.2,19443,7144
BBTC,20210101,1296,1321.65,1296,1304.75,60813,23090
BCG,20210101,8.7,8.7,8.7,8.7,354469,354469
BCP,20210101,7.3,7.3,6.95,7.1,82479,0
BDL,20210101,344.5,348.95,341.55,348.1,767241,376214
BEARDSELL,20210101,10,10,9.55,9.95,27271,25605
BECTORFOOD,20210101,516,519.45,501.25,502.7,2117248,720021
BEDMUTHA,20210101,28.5,28.5,27.3,27.9,5081,3218
BEL,20210101,121,128,120.6,126.4,67232056,9318588
BEML,20210101,971.9,982.7,970,975.45,342632,64762
BEPL,20210101,146.7,151,145.75,149.75,1451094,583192
BERGEPAINT,20210101,759.5,769.95,755.5,767.05,591914,87056
BFINVEST,20210101,299.35,304.9,297,298.7,26594,6452
BFUTILITIE,20210101,290.05,296,288.3,291.4,259080,82804
BGRENERGY,20210101,47.85,48,46.1,46.95,55758,0
BHAGERIA,20210101,162,167.5,158,166.65,121962,55238
BHAGYANGR,20210101,35.9,36.95,34.55,36.95,65444,0
BHAGYAPROP,20210101,23.8,25.2,23.8,24.95,21808,17166
BHANDARI,20210101,2.9,2.9,2.9,2.9,176497,176497
BHARATFORG,20210101,527.65,540,524.25,538.1,1528589,301432
BHARATGEAR,20210101,80,81.9,76.25,79.4,15705,0
BHARATRAS,20210101,9845,9849,9550,9635.8,4968,2625
BHARATWIRE,20210101,37.35,39.1,37,38.2,105270,84577
BHARTIARTL,20210101,512.25,516.4,508.2,515.15,10185843,2857212
BHEL,20210101,36.15,39,36,38.7,123660698,37829738
BIGBLOC,20210101,111.95,111.95,111.95,111.95,506,0
BIL,20210101,149.5,152,143.55,151.45,5474,4420
BINDALAGRO,20210101,16.3,17.1,15.6,16.6,115922,79066
BIOCON,20210101,466,468.5,463.35,465.75,2177971,391766
BIOFILCHEM,20210101,165.6,183,165.6,183,523305,0
BIRLACABLE,20210101,56.9,58.5,56.3,57.2,78570,38987
BIRLACORPN,20210101,728.25,734.8,724,728.35,150546,71669
BIRLAMONEY,20210101,45,45.55,44.5,44.75,164822,100936
BIRLATYRE,20210101,30.9,30.9,30,30.2,484326,326396
BKMINDST,20210101,1.3,1.3,1.25,1.25,23992,0
BLBLIMITED,20210101,5.9,6.1,5.75,6,20025,19028
BLISSGVS,20210101,202.3,205.55,198.45,202.45,657349,122794
BLKASHYAP,20210101,10.95,11,10.9,11,158101,121718
BLS,20210101,85.85,86.9,84,85.05,38197,24662
BLUEDART,20210101,4119.8,4144,4050,4069.55,10303,4837
BLUESTARCO,20210101,809.5,809.5,797.05,806.65,81101,58264
BODALCHEM,20210101,79.1,84.15,79.05,82.45,1555718,605452
BOMDYEING,20210101,79.15,80.4,78.05,78.85,2892541,730215
BOROLTD,20210101,226,226,219.85,219.85,296318,201749
BORORENEW,20210101,285.45,285.45,285.45,285.45,205998,205798
BOSCHLTD,20210101,12813,13095,12780,12986.05,40773,8000
BPCL,20210101,381.1,384,380.4,381.95,2861749,900779
BPL,20210101,23,23.4,21.85,22.5,239511,103844
BRFL,20210101,11.65,12.05,11.1,12.05,164559,124176
BRIGADE,20210101,249.1,251.2,244.5,249.4,58504,27064
BRITANNIA,20210101,3575,3605,3563.05,3567.8,453083,189208
BRNL,20210101,36.75,37.2,36.2,36.5,278330,191198
BROOKS,20210101,66.45,69.75,65.15,69.75,68139,62951
BSE,20210101,620.9,643,620.9,633.75,1249761,443700
BSELINFRA,20210101,1.25,1.25,1.2,1.25,264639,200654
BSHSL,20210101,94.7,94.7,91.6,93.5,92,91
BSL,20210101,32.15,34.2,32.15,34.1,10756,0
BSLGOLDETF,20210101,4638.15,4739,4611,4618.65,504,267
BSLNIFTY,20210101,156.65,156.65,152.95,154.69,354,339
BSOFT,20210101,248.4,251.3,247.7,249.2,511639,257678
BURGERKING,20210101,174.9,176.9,173.1,173.35,2475468,1263191
BURNPUR,20210101,2.55,2.55,2.5,2.55,65835,0
BUTTERFLY,20210101,460.5,474.95,460.15,462.4,16478,10636
BVCL,20210101,16.8,16.85,16.65,16.85,11710,0
BYKE,20210101,18.65,20.3,18.65,20.3,87995,0
CADILAHC,20210101,477.75,482.85,476.75,478.4,1774666,495146
CALSOFT,20210101,10.9,11,10.35,10.75,34714,18512
CAMLINFINE,20210101,122.6,126,121.65,124.5,403707,134811
CAMS,20210101,1791,1855,1752,1789.25,308193,71552
CANBK,20210101,128.9,134.45,128,133.3,33056834,8995889
CANFINHOME,20210101,491.15,510.6,491.15,496.6,370947,140128
CANTABIL,20210101,385,387.4,381,381.6,93263,19951
CAPACITE,20210101,182.7,189.8,181.65,185.55,153467,36104
CAPLIPOINT,20210101,505,509.9,502,505.1,111759,70717
CAPTRUST,20210101,102,104.9,101,102.2,6653,4482
CARBORUNIV,20210101,407.55,409,401.5,402.35,128077,73851
CAREERP,20210101,162.65,162.9,156.55,158.15,48825,32260
CARERATING,20210101,530,536.65,526,530.25,78253,31786
CASTEXTECH,20210101,0.5,0.55,0.45,0.55,649950,0
CASTROLIND,20210101,123.3,124.4,121.8,122,2217829,1418711
CCHHL,20210101,5.15,5.15,4.75,4.9,112672,0
CCL,20210101,270.4,272.9,266.55,268.45,167033,75740
CDSL,20210101,538,538,530,531.6,419379,151971
CEATLTD,20210101,1086,1097.8,1080.5,1093.45,90420,28961
CEBBCO,20210101,19.8,22,19.8,21.4,382769,344486
CELEBRITY,20210101,5.4,5.5,5.25,5.4,34428,26399
CENTENKA,20210101,211.6,213.8,209.8,211.75,24984,13102
CENTEXT,20210101,5.25,5.35,5.05,5.2,87090,0
CENTRALBK,20210101,13.9,14.2,13.85,14.1,4839044,2275548
CENTRUM,20210101,17,17.3,16.8,16.9,926430,695082
CENTUM,20210101,448.15,451.5,436,442.35,17439,7534
CENTURYPLY,20210101,233,250,233,247.25,795773,214669
CENTURYTEX,20210101,412.8,418.65,404.2,408.55,1717953,321381
CERA,20210101,3393.5,3475,3393.5,3444.15,5743,1938
CEREBRAINT,20210101,34.5,35.5,33.95,34.15,96036,68248
CESC,20210101,617,623.95,615.25,620.65,398747,138228
CESCVENT,20210101,340.7,341.95,333.5,335.95,48475,30371
CGCL,20210101,314.65,321.25,313.95,318.4,113306,40276
CGPOWER,20210101,45.4,45.5,44.35,44.65,1779701,1201799
CHALET,20210101,185.4,191.95,182.6,187.75,308376,131354
CHAMBLFERT,20210101,229.15,232.8,227.15,227.75,636425,298558
CHEMBOND,20210101,175.95,177.5,174,175.1,12123,6874
CHEMCON,20210101,497,535.9,488.7,500.3,8921524,642300
CHEMFAB,20210101,145.55,147,142.7,144.95,2606,1363
CHENNPETRO,20210101,106.05,108.85,105.6,107.15,492992,183630
CHOLAFIN,20210101,387.65,415.9,387.65,411.35,9520939,1675083
CHOLAHLDNG,20210101,538.85,563,531.95,557.8,220127,174714
CIGNITITEC,20210101,388,396,385.35,390.1,28420,21025
CINELINE,20210101,36.5,41.4,36.5,39.75,340762,171418
CINEVISTA,20210101,7,7.25,6.9,7.05,4551,4185
CIPLA,20210101,822.8,828.95,820.65,826.6,2474916,359704
CLEDUCATE,20210101,63.6,66,63.6,65.6,6765,4419
CLNINDIA,20210101,365.5,371.3,365.5,367.95,25494,12655
CMICABLES,20210101,41.85,41.85,40.15,40.8,22718,0
CNOVAPETRO,20210101,7.35,7.7,7.35,7.7,1877,0
COALINDIA,20210101,135.4,136.25,135.05,135.35,6995084,2455945
COCHINSHIP,20210101,373.35,381.45,372.25,375.45,291572,98284
COFORGE,20210101,2703.25,2748,2685.85,2722.25,216757,38890
COLPAL,20210101,1565,1581.95,1564,1578.45,186135,44634
COMPINFO,20210101,16.2,17.4,15.75,16.55,1175037,352131
COMPUSOFT,20210101,9,9.2,8.8,9,70184,0
CONCOR,20210101,400.45,405.5,399.3,403.4,1345602,399503
CONFIPET,20210101,38.9,40.1,38.4,38.7,364337,195230
CONSOFINVT,20210101,43.9,43.9,41.35,42,1847,1543
CONTROLPR,20210101,262.95,262.95,250.65,253.95,41944,19225
CORALFINAC,20210101,23.7,23.8,23,23.55,12202,9705
CORDSCABLE,20210101,45.85,46.85,45.15,45.7,24708,17373
COROMANDEL,20210101,813.9,832,811,813.65,829636,322632
COSMOFILMS,20210101,457.95,459.9,453.05,455.65,26390,17912
COUNCODOS,20210101,3.5,3.65,3.35,3.55,89343,0
CPSEETF,20210101,20.5,20.55,20.36,20.44,1182664,1043469
CREATIVE,20210101,109.9,120.5,109.5,116.25,61460,23673
CREATIVEYE,20210101,4.2,4.3,4,4.15,99276,64772
CREDITACC,20210101,762.7,774.5,758.65,768.95,27230,12014
CREST,20210101,101.65,109.6,99.4,103.5,107952,48423
CRISIL,20210101,1933,1960,1905,1915.5,27639,11598
CROMPTON,20210101,382,385.9,373.25,378.05,530682,137205
CSBBANK,20210101,218.95,219.8,217.05,218.75,221437,141782
CTE,20210101,48.35,48.7,45.35,48.7,38234,32346
CUB,20210101,180.1,181.6,179.1,180.45,953580,572567
CUBEXTUB,20210101,18.15,18.6,17,18.45,11561,0
CUMMINSIND,20210101,575.5,584.5,572,581.35,897472,175160
CUPID,20210101,246.2,247.3,243,244.1,63982,36780
CYBERTECH,20210101,166.4,166.4,159.05,160,356627,197265
CYIENT,20210101,515,518.75,510.05,513.15,116240,45786
DAAWAT,20210101,57.55,58.15,57,57.45,790600,448015
DABUR,20210101,534,538.45,532.3,534.2,2285766,505151
DALBHARAT,20210101,1083.9,1098.5,1061,1094.5,92119,35600
DALMIASUG,20210101,143.9,145,142,142.45,65749,35881
DAMODARIND,20210101,38,38.95,35.5,36.2,65989,49432
DANGEE,20210101,134.25,134.5,130.55,133.8,11819,11625
DATAMATICS,20210101,115.6,117.4,114.2,115,160915,93567
DBCORP,20210101,81.9,83.75,81.4,83.3,152454,78249
DBL,20210101,392.7,398.1,392.7,395.65,84350,38585
DBREALTY,20210101,14.5,14.95,14.3,14.95,286389,0
DBSTOCKBRO,20210101,10.4,10.85,10.05,10.1,16130,6025
DCAL,20210101,139.65,143.4,138.25,142.15,486243,229103
DCBBANK,20210101,119.25,120.85,119.25,120.1,620762,251887
DCM,20210101,30.5,30.5,28.35,28.5,29877,0
DCMFINSERV,20210101,1.75,1.8,1.7,1.75,15506,15506
DCMNVL,20210101,54,57.3,52.5,57.3,65053,0
DCMSHRIRAM,20210101,394.8,399,393.5,396.75,39573,24574
DCW,20210101,19.4,19.4,18.9,19.15,505210,381309
DECCANCE,20210101,376,378.65,369.8,371.8,31454,16584
DEEPAKFERT,20210101,157.75,159.8,157.2,158.4,217516,93160
DEEPAKNTR,20210101,949,999,946.95,987.85,2415931,487802
DEEPENR,20210101,44.05,44.05,42.45,43.3,43090,28164
DELTACORP,20210101,161.4,164.5,160.4,161.8,1217761,360624
DELTAMAGNT,20210101,27.6,28,27.1,28,2657,0
DEN,20210101,62.4,63.25,62,62.7,184719,78268
DENORA,20210101,243.85,249,236,236.9,2161,1612
DFMFOODS,20210101,424.85,434.5,423.05,426.75,47154,19517
DGCONTENT,20210101,16,16.45,16,16.45,104683,90855
DHAMPURSUG,20210101,169.5,170.9,168.2,169.9,171366,85235
DHANBANK,20210101,14.85,14.95,14.35,14.55,2443561,1410710
DHANI,20210101,321.65,325.9,310.5,313.4,1750947,1219159
DHANUKA,20210101,772.95,798.5,772.95,781.65,193600,74448
DHARSUGAR,20210101,5.9,5.9,5.6,5.7,15306,0
DHFL,20210101,30.9,31.05,30.3,31.05,1253978,1017678
DHUNINV,20210101,254.95,265.9,253.4,261.35,2753,1858
DIAMONDYD,20210101,664.05,689,661,675.65,7150,4530
DICIND,20210101,414.75,416.85,383.05,403.25,11140,5632
DIGISPICE,20210101,24.05,24.05,24.05,24.05,35685,0
DISHTV,20210101,13.65,13.65,13.25,13.4,9805851,5549096
DIVISLAB,20210101,3839,3867.9,3817.85,3849.05,344329,72125
DIXON,20210101,13514.05,13650,13480,13621.9,15113,7428
DLF,20210101,232.85,240.45,232.5,238.35,10012441,1056364
DLINKINDIA,20210101,117.05,118.2,116,116.3,127800,75187
DMART,20210101,2767,2804.1,2747,2789.1,432860,87434
DNAMEDIA,20210101,0.5,0.6,0.5,0.6,22931,0
DOLAT,20210101,56.8,58.95,56.5,57.5,159038,83220
DOLLAR,20210101,241.2,246.7,239.55,242.95,171126,48393
DONEAR,20210101,34.85,35.6,34.25,34.6,55222,31247
DPABHUSHAN,20210101,86.65,89,86.65,88.85,2583,2026
DPSCLTD,20210101,12,12,11.55,11.6,82323,66487
DPWIRES,20210101,86.75,91,85.3,86.5,8065,5973
DQE,20210101,1.6,1.6,1.55,1.55,47200,45520
DREDGECORP,20210101,333,335.6,324.35,326.45,198143,57277
DRREDDY,20210101,5217.25,5254.85,5200,5241.35,583043,75016
DSSL,20210101,67.4,68.9,65.2,68.9,53301,34926
DTIL,20210101,262,262.85,258.35,260.1,1472,900
DUCON,20210101,7.4,7.4,7.4,7.4,69029,0
DVL,20210101,75.65,79.6,75.1,76.25,19727,15086
DWARKESH,20210101,31.2,31.6,31,31.1,491783,217950
DYNAMATECH,20210101,853,868,826.7,833.45,12825,6809
DYNPRO,20210101,262.45,265.15,254,259.9,96374,52505
EASTSILK,20210101,1.4,1.4,1.4,1.4,9377,9377
EBANK,20210101,3469,3469,3206.11,3417.34,10,2
EBBETF0423,20210101,1110.75,1111,1110.75,1110.86,3421,3417
EBBETF0425,20210101,1027.99,1027.99,1026.1,1027.68,749,697
EBBETF0430,20210101,1138.94,1138.94,1136.9,1136.91,10610,10474
EBBETF0431,20210101,1017,1021.99,1017,1017.96,13156,11559
EBIXFOREX,20210101,512,518.2,500,509.6,3167,2358
ECLERX,20210101,889.9,898.4,876,886.15,39609,15526
EDELWEISS,20210101,68.5,69.7,68.3,69.25,892230,604366
EICHERMOT,20210101,2531,2555,2515.8,2542.7,914818,132246
EIDPARRY,20210101,343,346.95,343,344.8,212834,110979
EIHAHOTELS,20210101,279.95,288.85,279.95,282.75,22331,7400
EIHOTEL,20210101,90.85,93.9,90.35,93.4,902582,369811
EIMCOELECO,20210101,331.95,349.55,331.95,339.35,1043,519
EKC,20210101,53.15,54.6,52.05,54.6,395241,269585
ELECON,20210101,42.6,43.4,41.1,42.3,439359,228725
ELECTCAST,20210101,22.95,23,22,22.6,1141575,688730
ELECTHERM,20210101,114.7,120.95,112,115.95,49894,28070
ELGIEQUIP,20210101,153.75,164.75,153.75,160.15,217668,81544
ELGIRUBCO,20210101,22.45,22.8,22.15,22.4,10851,8494
EMAMILTD,20210101,425.4,425.95,419.6,423.7,305184,157281
EMAMIPAP,20210101,109.4,109.4,103,107.5,24368,14000
EMAMIREAL,20210101,51.5,52.2,49.1,52.2,47087,41992
EMKAY,20210101,80.3,81.4,75.4,77.2,25390,17108
EMMBI,20210101,80.35,89.3,77.3,85.7,345112,147217
ENDURANCE,20210101,1356.5,1370.35,1330.8,1349.75,87904,43001
ENERGYDEV,20210101,10.65,10.7,10.65,10.7,35378,35378
ENGINERSIN,20210101,78,79.2,77.75,78.95,1921334,1074357
ENIL,20210101,161.85,184,161.85,176.75,1580272,694295
EPL,20210101,253.5,262,253.5,260.7,190508,136446
EQ30,20210101,419.44,421.76,419.44,421.76,18,17
EQUITAS,20210101,68.1,68.8,67.6,68.35,781358,422894
