<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
ALLSEC,20210225,354.2,361.25,348.1,352.6,11273,5390
ALMONDZ,20210225,28.55,28.85,27.5,28.1,11565,8786
ALOKINDS,20210225,20.2,20.3,19.95,20.05,6799556,3588695
ALPA,20210225,42.2,42.2,40.35,40.8,53088,30575
ALPHAGEO,20210225,219.9,235.4,216.75,226.75,112913,49177
ALPSINDUS,20210225,1.8,1.8,1.75,1.75,22326,0
AMARAJABAT,20210225,891.9,899.65,878.85,890.35,1508314,484981
AMBER,20210225,3215,3270,3160,3235.85,108720,41254
AMBIKCO,20210225,979,1014.9,956,986.5,35625,15622
AMBUJACEM,20210225,271.2,281.6,271.15,279.7,9436339,3650417
AMDIND,20210225,20.4,24.05,19.1,23.9,621347,262901
AMJLAND,20210225,25.65,25.65,25.1,25.25,6579,5383
AMRUTANJAN,20210225,550.05,558.4,550.05,556.05,78231,65389
ANANTRAJ,20210225,49.2,49.9,47.05,47.25,826022,463721
ANDHRACEMT,20210225,5.75,5.75,5.5,5.6,258636,144732
ANDHRAPAP,20210225,238,241.4,231.7,237.4,30476,26876
ANDHRSUGAR,20210225,306.2,308.95,305,307.45,38188,25068
ANGELBRKG,20210225,325.1,339.5,325.1,334.05,336577,173925
ANIKINDS,20210225,17.15,17.8,16.8,17.05,11809,6765
ANKITMETAL,20210225,1.05,1.1,1.05,1.05,72695,67495
ANSALAPI,20210225,7.5,7.7,7.5,7.7,103436,79838
ANSALHSG,20210225,6,6.2,5.9,6.1,80676,45846
ANUP,20210225,658,663,630,650.3,49379,29372
APARINDS,20210225,462.1,473.6,460.95,470.45,92669,56348
APCL,20210225,207.9,208.8,203.15,206.35,25859,15422
APCOTEXIND,20210225,180.1,181.6,177.2,177.7,72121,29415
APEX,20210225,254.75,257,253.85,255.05,42374,20167
APLAPOLLO,20210225,1035.5,1073.9,1030.3,1062.75,395797,298061
APLLTD,20210225,890,903.35,881,897.35,312518,164209
APOLLO,20210225,113.4,113.8,112.7,112.9,79851,48847
APOLLOHOSP,20210225,3101,3139.95,3057.9,3091.35,819639,215079
APOLLOPIPE,20210225,714,714,692.6,700.5,29098,18702
APOLLOTYRE,20210225,241.8,243.75,239.5,241.35,6678690,1373317
APOLSINHOT,20210225,571.85,571.85,533,559.3,312,178
APTECHT,20210225,230.7,233.8,225.5,227.15,333082,62591
ARCHIDPLY,20210225,37.8,38.15,35.4,36.75,23504,0
ARCHIES,20210225,12.4,12.4,11.9,11.95,64978,53753
ARENTERP,20210225,11.9,12.3,11.5,12.25,2912,2763
ARIES,20210225,91.6,95.95,90.8,93.1,103141,40510
ARIHANT,20210225,22.45,23.7,22.45,23,2406,2109
ARIHANTSUP,20210225,39.35,39.4,38.4,39,27762,12718
ARMANFIN,20210225,660,668,630,637.6,24947,17390
AROGRANITE,20210225,47.4,47.45,45,46.3,29852,22465
ARROWGREEN,20210225,76,83.4,76,79.9,12087,0
ARSHIYA,20210225,31.55,32.75,30.25,32.75,93580,0
ARSSINFRA,20210225,23.45,23.45,22.7,22.85,9669,7594
ARTEMISMED,20210225,231.7,238.35,231.05,234.6,12312,8486
ARVIND,20210225,73,77.8,73,76.15,4551707,1705132
ARVINDFASN,20210225,162,164.75,159.25,159.65,269155,156406
ARVSMART,20210225,102,102,99.4,99.7,98049,52758
ASAHIINDIA,20210225,297.3,300,294.1,296,31029,18152
ASAHISONG,20210225,281,291,278.1,287.8,83729,52377
ASAL,20210225,37.8,37.9,36.75,37.45,8136,0
ASALCBR,20210225,346.7,361,346.7,358.55,42539,27393
ASHAPURMIN,20210225,114.9,117.8,113.05,114.15,155229,90663
ASHIANA,20210225,116.9,117.4,114.3,115.25,163019,101249
ASHIMASYN,20210225,13.3,14.55,13.15,14.1,276228,189382
ASHOKA,20210225,115.1,115.8,111,113.3,894987,408613
ASHOKLEY,20210225,128.15,131.7,127.3,131.15,24088432,6382209
ASIANHOTNR,20210225,70.6,72.9,69.5,71.4,8555,6613
ASIANPAINT,20210225,2375,2386.25,2336.2,2373.75,2839515,1387723
ASIANTILES,20210225,198,199,162.2,170.65,3187506,1370814
ASPINWALL,20210225,168.7,168.7,154.1,166,1091,576
ASTEC,20210225,1052.6,1071,1052.6,1067.55,42929,34364
ASTERDM,20210225,151,154,147.5,149.35,729877,457238
ASTRAL,20210225,2105,2130,2080,2116.75,199252,92629
ASTRAMICRO,20210225,111.4,113.75,110.6,112.35,195082,122012
ASTRAZEN,20210225,3535.85,3535.85,3500,3505.6,15028,5898
ASTRON,20210225,43,46.2,43,43.85,30031,19666
ATFL,20210225,850.75,856.7,820.05,826.5,10911,6008
ATGL,20210225,504,508.25,495.1,500.4,1189419,683728
ATLANTA,20210225,8.7,8.7,8.25,8.3,17213,13049
ATUL,20210225,6556,6726.6,6525.15,6605.75,29414,13373
ATULAUTO,20210225,184.9,185.5,182.8,184.3,130111,107399
AUBANK,20210225,1197,1207,1158.05,1166.7,636284,266124
AURIONPRO,20210225,84.85,84.85,80.6,81.05,32668,20282
AUROPHARMA,20210225,867.75,875.2,856.35,863.25,2579512,957038
AUSOMENT,20210225,51.35,51.35,48.2,49.15,2934,2502
AUTOAXLES,20210225,1169,1196,1157,1174.9,7513,4235
AUTOIND,20210225,32.55,33.4,32.25,32.65,21860,14423
AVADHSUGAR,20210225,195.15,197,190.95,193.45,65468,26953
AVANTIFEED,20210225,486.3,488.9,472,474.3,327595,151192
AVTNPL,20210225,44.15,44.8,43.85,44.65,153970,104578
AWHCL,20210225,309,309.4,302.05,303.8,114656,40605
AXISBANK,20210225,765,783.5,762.15,770.65,26635119,7596102
AXISBNKETF,20210225,370.22,372,365.09,366.84,2506,1094
AXISCADES,20210225,50,50,49,49.2,30995,22009
AXISGOLD,20210225,40.89,40.89,40.36,40.52,119179,108096
AXISNIFTY,20210225,160.6,160.6,156.22,157.76,8701,6570
AYMSYNTEX,20210225,54.95,55.65,51.05,55.1,33155,26232
BAFNAPH,20210225,122.75,126.3,118,126.3,5364,4093
BAGFILMS,20210225,2.7,2.75,2.6,2.6,135645,105043
BAJAJ-AUTO,20210225,3936,3980,3910.05,3944.8,632973,164183
BAJAJCON,20210225,253.9,258.65,250,253.6,1468668,710030
BAJAJELEC,20210225,973.85,1025,965.2,992.55,415435,85050
BAJAJFINSV,20210225,10340,10377.95,10131.6,10264.45,354802,69338
BAJAJHIND,20210225,6.25,6.35,5.9,6.15,11548009,6878956
BAJAJHLDNG,20210225,3641,3757.15,3641,3718.2,51595,18812
BAJFINANCE,20210225,5601,5619.95,5511.35,5529.95,1584595,360027
BALAJITELE,20210225,60.95,62.5,60.4,60.8,197828,96492
BALAMINES,20210225,1678,1730,1654.7,1686.4,202115,50970
BALAXI,20210225,549.7,567.95,530,543.1,1506,979
BALKRISHNA,20210225,18.7,20.4,18.55,18.75,2704,0
BALKRISIND,20210225,1599.95,1609.95,1574,1580.35,697534,190672
BALMLAWRIE,20210225,118.15,124.4,117.5,122.6,1575965,607659
BALPHARMA,20210225,52.75,57.25,52.1,55.5,115238,47529
BALRAMCHIN,20210225,179.4,182,177,177.2,886127,341660
BANARBEADS,20210225,58,59.9,55.35,58.45,26569,19079
BANARISUG,20210225,1795,1795,1725.85,1734.7,1359,1024
BANCOINDIA,20210225,150.5,154.5,150.5,152.4,71889,38901
BANDHANBNK,20210225,338,346.75,337.5,342.2,7641813,2382068
BANG,20210225,27.2,28.45,26.45,27.45,5884,3634
BANKA,20210225,73.8,77.5,71.65,77.25,7425,4633
BANKBARODA,20210225,89.9,90.65,89,89.95,52500068,9153568
BANKBEES,20210225,375,375,367.59,368.06,1038463,424117
BANKINDIA,20210225,88.7,89.7,86.05,86.5,9856511,3225324
BANSWRAS,20210225,121.75,121.85,114.25,115.15,12080,9585
BASF,20210225,2004.9,2025,1978.25,2005.85,20104,10272
BASML,20210225,68.75,70,68.45,69.85,17347,10576
BATAINDIA,20210225,1480.65,1494.6,1470,1482.6,531883,126873
BAYERCROP,20210225,5096.65,5237,5091.1,5138.6,31916,11592
BBL,20210225,1132.55,1150,1120,1143.15,16858,6200
BBTC,20210225,1189,1199.95,1166,1178.2,44160,18833
BCG,20210225,7.8,8.1,7.5,8,5787899,3007521
BCP,20210225,4.7,4.7,4.7,4.7,35173,35173
BDL,20210225,350.55,360,349.5,356.4,492662,219038
BEARDSELL,20210225,9.75,9.9,9.2,9.75,9551,6093
BECTORFOOD,20210225,407.6,411.5,403,408.25,316326,144915
BEDMUTHA,20210225,24.2,24.9,23.9,24.25,9205,6810
BEL,20210225,137.1,143,137.05,141.7,19775340,4424644
BEML,20210225,996.8,1090,995.5,1070.3,2825075,561608
BEPL,20210225,147.2,153,146.1,148.6,1307857,513110
BERGEPAINT,20210225,728,731.1,715.7,722.9,1219033,412134
BESTAGRO,20210225,478.8,479.05,478,478,440,396
BFINVEST,20210225,280.8,288.8,280.8,282.7,26270,5926
BFUTILITIE,20210225,278.65,284,275.9,279.85,156694,52503
BGRENERGY,20210225,42.1,46,42.1,46,309412,182196
BHAGERIA,20210225,169.9,172.45,169,171.8,42631,27349
BHAGYANGR,20210225,44,44.2,44,44.2,66952,52981
BHAGYAPROP,20210225,27.75,28,27.4,27.55,45090,36663
BHANDARI,20210225,2.85,2.85,2.85,2.85,71224,0
BHARATFORG,20210225,607.8,623.7,604.3,620.85,2384168,897581
BHARATGEAR,20210225,82,82.45,76.65,78,60681,35835
BHARATRAS,20210225,9997.9,10000.25,9889.25,9991.3,3144,2170
BHARATWIRE,20210225,43.15,44,41.2,43.6,19171,0
BHARTIARTL,20210225,579.9,584.45,577.05,579.15,15931134,7219171
BHEL,20210225,43.55,48,43.4,47.15,328616125,65467056
BIGBLOC,20210225,135,140,135,139.55,83119,34319
BIL,20210225,155.6,155.7,146.65,149.4,8203,3490
BINDALAGRO,20210225,16.5,18.9,16.5,18.1,559177,196068
BIOCON,20210225,391.7,400.7,390.55,397.8,4350060,1506301
BIOFILCHEM,20210225,82.05,82.05,82.05,82.05,19804,19804
BIRLACABLE,20210225,62.1,62.2,61.1,61.4,97459,52940
BIRLACORPN,20210225,865.9,871.95,858,863.8,76157,51194
BIRLAMONEY,20210225,44.5,44.9,43.8,43.95,198184,102240
BIRLATYRE,20210225,29.5,30,28.8,28.95,510112,315034
BKMINDST,20210225,1.05,1.05,1,1,79367,57797
BLBLIMITED,20210225,5.3,5.65,5.05,5.35,16070,12500
BLISSGVS,20210225,177.3,177.65,174,174.4,691132,210595
BLKASHYAP,20210225,14.55,15.75,14.5,14.9,3681150,0
BLS,20210225,101.5,104.6,100.7,103.6,189908,96975
BLUECOAST,20210225,5.85,6.1,5.85,5.85,2248,0
BLUEDART,20210225,4698.4,4774.6,4683.7,4722.65,17832,7210
BLUESTARCO,20210225,824,844.1,823,840.05,132923,62156
BODALCHEM,20210225,70,73.6,69.55,73,1689876,893505
BOMDYEING,20210225,75.85,77.45,75.3,76.15,2068169,638808
BOROLTD,20210225,194.5,196.65,192.4,192.95,141647,89177
BORORENEW,20210225,301.7,303.05,292.05,293.6,470807,214474
BOSCHLTD,20210225,15080,15287,14920,15109.05,86192,15165
BPCL,20210225,441.95,467.8,441.85,461.55,18810829,6110985
BPL,20210225,21,21.8,20.95,21.1,106409,65612
BRFL,20210225,8.6,8.65,8.2,8.2,288130,278962
BRIGADE,20210225,290.55,295.5,289.2,292,215166,141678
BRITANNIA,20210225,3420,3425.7,3374.6,3405,586357,375396
BRNL,20210225,32.8,34.7,32.8,33.5,173623,121255
BROOKS,20210225,61.4,61.85,59.25,60.7,13928,11658
BSE,20210225,590,592.05,580.1,581.5,288713,162261
BSELINFRA,20210225,1,1,1,1,34567,34567
BSHSL,20210225,135,138.75,135,136.1,1794,0
BSL,20210225,30.65,30.85,30.05,30.2,6263,3345
BSLGOLDETF,20210225,4270,4318.95,4250.05,4258.4,270,206
BSLNIFTY,20210225,165.35,166.88,165.35,166.57,337,292
BSOFT,20210225,235.4,238.5,231,231.95,737716,394338
BURGERKING,20210225,143.5,146.35,143.05,144.25,1346245,587200
BURNPUR,20210225,2.45,2.5,2.35,2.45,62871,0
BUTTERFLY,20210225,568,576.7,565.1,570.1,33645,21161
BVCL,20210225,17,17.45,16.55,17.25,3247,0
BYKE,20210225,21,21,18.25,19,32248,22774
CADILAHC,20210225,441,444.4,436.15,438.05,3141003,771783
CALSOFT,20210225,9,9.15,8.85,9.05,26664,24854
CAMLINFINE,20210225,127,130.9,126.55,129,948505,524932
CAMS,20210225,1813,1830,1800,1806.95,106348,72152
CANBK,20210225,163,165.9,162.4,163.5,16849604,3476702
CANFINHOME,20210225,496.15,513.25,488.35,489.3,599512,317756
CANTABIL,20210225,380.2,394,380.2,389.65,139478,30626
CAPACITE,20210225,208.55,211.5,205,205.85,110221,67389
CAPLIPOINT,20210225,468.7,473.1,463.25,465.45,103124,62779
CAPTRUST,20210225,99,106.8,96.4,106.8,200225,83843
CARBORUNIV,20210225,511.9,523.5,502.95,505.65,246853,126566
CAREERP,20210225,156,156.9,153.95,154.95,13737,9077
CARERATING,20210225,476.5,479,472.6,474.85,124752,85884
CASTROLIND,20210225,125.5,128.5,125.5,128.25,1442915,682635
CCCL,20210225,0.5,0.5,0.45,0.45,5069,0
CCHHL,20210225,4.95,5.1,4.75,4.9,56365,22342
CCL,20210225,238.8,241.7,237.4,238.8,218087,142225
CDSL,20210225,625,632.5,616.2,619.45,1201528,571249
CEATLTD,20210225,1589,1667,1586,1657,365628,112229
CEBBCO,20210225,20.5,20.6,20.1,20.25,54112,0
CELEBRITY,20210225,6.75,6.75,6.6,6.75,98880,0
CENTENKA,20210225,251.85,256.4,250.15,254.75,65309,33550
CENTEXT,20210225,4.4,4.5,4.15,4.2,364245,279024
CENTRALBK,20210225,19.5,19.65,19.25,19.65,4460161,4056573
CENTRUM,20210225,23.85,25.9,23.15,24.55,7362117,1424048
CENTUM,20210225,437.9,444.4,428.45,435,8201,2451
CENTURYPLY,20210225,306.95,310,304.9,308.9,158787,72082
CENTURYTEX,20210225,486,497.9,486,494.3,611728,192005
CERA,20210225,3999.9,3999.9,3907.1,3954.55,3958,1912
CEREBRAINT,20210225,54,54.95,52.15,53,359603,253929
CESC,20210225,603.95,617.95,601.45,613.4,380590,150679
CGCL,20210225,352,370.1,344.05,366.1,215067,44116
CGPOWER,20210225,55.6,56.8,53.85,56.45,4227198,3273923
CHALET,20210225,168.7,170,165.45,166.1,777907,701652
CHAMBLFERT,20210225,232.6,248.35,232.25,244.1,2116520,606195
CHEMBOND,20210225,183.85,185.1,182,182.8,9798,6599
CHEMCON,20210225,448.3,451.95,440.1,441.75,186194,57992
CHEMFAB,20210225,129.75,130,128,129.95,6254,4428
CHENNPETRO,20210225,97.45,102.9,97.25,99.65,2179806,763725
CHOLAFIN,20210225,511,538,510,526.05,6224603,1243992
CHOLAHLDNG,20210225,604,614.95,588.2,607.1,147771,51900
CIGNITITEC,20210225,367.4,370.8,357,364.2,43308,20680
CINELINE,20210225,39.25,39.85,39,39.45,56934,37425
CINEVISTA,20210225,6.2,6.75,6,6.2,23483,13660
CIPLA,20210225,795,814,790.45,809.15,5478169,1817063
CLEDUCATE,20210225,70.1,70.1,67.5,68.8,9292,4965
CLNINDIA,20210225,390.2,395.5,390.2,392.8,46513,24282
CMICABLES,20210225,65.55,65.55,65.55,65.55,15941,0
CNOVAPETRO,20210225,13.4,13.4,13.4,13.4,1188,0
COALINDIA,20210225,146.9,157.7,145.75,156.1,85580477,16751013
COCHINSHIP,20210225,382,386.8,375.4,382.3,757872,260733
COFORGE,20210225,2521,2561,2507,2516.9,132411,30718
COLPAL,20210225,1558.75,1576.6,1543.1,1570.9,758926,407991
COMPINFO,20210225,16.45,18.3,16.05,17.85,2259494,978939
COMPUSOFT,20210225,8.5,8.9,8.25,8.85,117943,77121
CONCOR,20210225,593.85,597,571.45,575.2,4200415,1213447
CONFIPET,20210225,43.85,44.75,42.5,43.15,607091,303297
CONSOFINVT,20210225,43.7,45.5,43,45.4,17957,16798
CONTROLPR,20210225,230.85,233.7,226.85,228.8,8930,5588
CORALFINAC,20210225,25,25.4,24.35,24.55,54568,42075
CORDSCABLE,20210225,42.55,42.9,41.65,42.2,49809,29029
COROMANDEL,20210225,769.95,787,764.4,779.1,356962,98208
COSMOFILMS,20210225,502.85,524,500.3,520,159171,93286
COUNCODOS,20210225,2.75,2.75,2.65,2.65,63398,0
CPSEETF,20210225,23.21,24.3,23.16,24.15,16778780,14302374
CREATIVE,20210225,105,106.5,103.25,103.4,5099,1741
CREATIVEYE,20210225,2.8,2.9,2.8,2.8,10523,10523
CREDITACC,20210225,696.2,703,691,694.25,52147,28249
CREST,20210225,90.75,90.95,88.2,89.55,5645,3833
CRISIL,20210225,1958,1980,1951.35,1966.7,24540,6854
CROMPTON,20210225,384.5,388.65,380,383.6,2436161,1471872
CSBBANK,20210225,230.25,231.5,227.6,227.85,216696,144278
CTE,20210225,32.4,32.7,30.85,31.25,17446,13214
CUB,20210225,167.9,170.3,166.75,167.5,5565970,4134207
CUBEXTUB,20210225,19.25,19.8,18,19.8,82916,47069
CUMMINSIND,20210225,793,822,792,805.1,2507715,688749
CUPID,20210225,212.4,214.9,209,209.95,36832,17694
CYBERMEDIA,20210225,13.95,13.95,13.95,13.95,1489,0
CYBERTECH,20210225,129.2,129.8,125,126.4,88809,43794
CYIENT,20210225,657,663.55,651.25,656.7,455006,189116
DAAWAT,20210225,51.85,52.35,51.35,51.8,830608,479616
DABUR,20210225,508,510.55,505.05,509.05,4492656,3054023
DALBHARAT,20210225,1452,1485,1431.95,1444.45,203741,141110
DALMIASUG,20210225,160.5,167.35,160.2,162.25,435379,223703
DAMODARIND,20210225,31.35,34.2,31.15,33.85,40626,21891
DANGEE,20210225,136.65,136.65,127.15,128.8,48877,33523
DATAMATICS,20210225,113.6,114.8,112,112.4,98165,61170
DBCORP,20210225,98.5,99.5,96.6,97.85,330617,182424
DBL,20210225,649.8,674,648.25,667.1,359326,120439
DBREALTY,20210225,26.85,26.85,26.85,26.85,174063,0
DBSTOCKBRO,20210225,8.8,9.3,8.6,9,4450,3130
DCAL,20210225,120.95,122,119.9,120.6,235618,132976
DCBBANK,20210225,116,118.9,115.5,117.8,2344006,1025003
DCM,20210225,28.5,28.95,27.65,28,24336,16311
DCMFINSERV,20210225,1.6,1.6,1.6,1.6,177,0
DCMNVL,20210225,70.95,70.95,68.25,69.7,14983,0
DCMSHRIRAM,20210225,475,482.55,468,472.35,131064,29723
DCW,20210225,27.3,27.8,26.15,27.25,2323721,1228227
DECCANCE,20210225,409.7,414.8,403.3,406.9,33685,19534
DEEPAKFERT,20210225,172,183.7,168.5,180.25,3956440,1353424
DEEPAKNTR,20210225,1339.8,1410,1335,1395.9,731085,303643
DEEPENR,20210225,42.2,42.2,41.05,41.25,26085,19123
DELTACORP,20210225,152.25,154,150.55,151.45,981237,356313
DELTAMAGNT,20210225,30.15,31.9,30.1,30.35,9892,6796
DEN,20210225,57.6,58.4,57,57.65,316359,155868
DENORA,20210225,262.05,268.35,260,261.55,12834,5609
DFMFOODS,20210225,388.9,403.2,388.15,397.75,37051,22238
DGCONTENT,20210225,10.35,10.35,10.35,10.35,44403,44403
DHAMPURSUG,20210225,178.95,179.1,173.4,174.2,652117,301807
DHANBANK,20210225,14.1,14.1,13.9,14,587174,340593
DHANI,20210225,365,369.95,355.25,363.65,928468,340428
DHANUKA,20210225,736.2,742,725,729.65,68570,52742
DHARSUGAR,20210225,5.4,5.95,5.4,5.7,16330,11555
DHFL,20210225,18.9,18.9,18.25,18.9,2440237,1938365
DHUNINV,20210225,278.15,279.9,266.55,271.5,4701,2461
DIAMONDYD,20210225,635.15,658.8,632,645.7,8856,5477
DICIND,20210225,413.85,413.85,405.65,410.1,6276,4724
DIGISPICE,20210225,94.4,94.4,94.4,94.4,53305,0
DISHTV,20210225,11.65,11.8,11.45,11.55,4975875,2641385
DIVISLAB,20210225,3477.25,3513.5,3432,3440.05,876984,471003
DIXON,20210225,20065,20448,19975.6,20231.55,72168,40906
DLF,20210225,317,319,313.35,314.7,10043934,2141596
DLINKINDIA,20210225,120,120.9,115.35,115.8,365281,187208
DMART,20210225,3150,3175.85,3070,3089.2,405664,166899
DOLAT,20210225,54.85,56.45,54.6,55.9,912764,81760
DOLLAR,20210225,258.55,261.9,256.4,258.35,40772,20742
DONEAR,20210225,33.7,34.4,32.9,33.95,32566,22656
DPABHUSHAN,20210225,131.7,133,126.15,127.4,8112,6545
DPSCLTD,20210225,13.7,13.9,13.05,13.25,38257,29723
DPWIRES,20210225,116.3,116.5,113.1,115.1,6836,4584
DREDGECORP,20210225,374,381.7,360.5,363.15,1622429,342458
DRREDDY,20210225,4421.15,4590,4421.15,4480.15,1706375,333881
DSSL,20210225,66.65,68.85,60.7,68,97866,54538
DTIL,20210225,268.8,272.4,264,270,7525,3807
DUCON,20210225,7.3,7.45,7.1,7.45,172107,120834
DVL,20210225,85.6,89.75,85.55,88.65,24702,17373
DWARKESH,20210225,29.35,30.35,28.45,29.95,3474845,1177905
DYNAMATECH,20210225,807.05,823.85,801.2,810,5307,3269
DYNPRO,20210225,376.55,381.1,366.35,370.3,54764,27967
EBANK,20210225,3893.2,3893.23,3893.2,3893.2,4,4
EBBETF0423,20210225,1107.75,1107.95,1106.33,1107.92,3056,3054
EBBETF0425,20210225,1017.99,1018.45,1015.63,1017.87,9468,9325
EBBETF0430,20210225,1111.55,1116,1111.55,1114.14,35635,33876
EBBETF0431,20210225,1000.86,1001.99,998.45,1001.12,11487,9746
EBIXFOREX,20210225,437.05,445,433.7,440.65,2494,2123
ECLERX,20210225,942.2,959.05,922.8,923.9,58564,45074
EDELWEISS,20210225,67.75,72.35,66.55,70.35,12133979,6279831
EICHERMOT,20210225,2555,2558.95,2517,2551.95,1351820,479735
EIDPARRY,20210225,320.65,324.5,318.1,321.75,227651,89572
EIHAHOTELS,20210225,276,276,267.1,268.7,5023,1978
EIHOTEL,20210225,98.25,99.1,97,97.25,691993,161897
EIMCOELECO,20210225,343.45,349.65,336,340.2,2994,1036
EKC,20210225,82.15,83.65,79,79.7,525641,319919
ELECON,20210225,55.75,60.25,55.75,59.3,1225113,672071
ELECTCAST,20210225,22.4,25.6,22.25,24.7,3213610,1913677
ELECTHERM,20210225,121.35,126.4,118.75,119.5,32523,15260
ELGIEQUIP,20210225,169.75,183,168,181.05,653058,337814
ELGIRUBCO,20210225,28.45,30.4,27.8,29.4,155173,71783
EMAMILTD,20210225,470.05,472.9,460.25,463.2,490072,228938
EMAMIPAP,20210225,99.2,99.2,95,95.55,19090,12717
EMAMIREAL,20210225,55.85,55.85,51.1,51.3,179749,128153
EMKAY,20210225,69.6,71.6,68.8,70.8,19335,11252
EMMBI,20210225,87.8,88,81.35,82.7,17626,10273
ENDURANCE,20210225,1424.5,1450,1356.95,1439.2,119492,53163
ENERGYDEV,20210225,10,10.2,9.7,9.9,22638,0
ENGINERSIN,20210225,73.65,76.6,73.55,75.4,7804508,3922187
ENIL,20210225,160,163,159.2,160.35,46922,26893
EPL,20210225,224,227.85,221.25,226.05,535725,323580
EQ30,20210225,410.1,421.22,410.1,421.22,17,9
