<ticker>,<date>,<open>,<high>,<low>,<close>,<volume>,<o/i>
ALANKIT,20210218,17.4,17.4,16.6,16.7,76341,54199
ALBERTDAVD,20210218,408.95,408.95,396.8,398.8,24217,19713
ALEMBICLTD,20210218,100.4,101.8,100.35,100.5,243941,96017
ALICON,20210218,410,415.8,403,406.75,2378,1371
ALKALI,20210218,53.45,53.5,51.5,51.9,14127,9961
ALKEM,20210218,2828.9,2851.9,2805.2,2841,35431,18634
ALKYLAMINE,20210218,5144,5265,5144,5183.5,28440,10824
ALLCARGO,20210218,130,131,129.25,129.55,242967,142769
ALLSEC,20210218,352.05,371,352.05,360.8,28515,9454
ALMONDZ,20210218,28.4,28.4,26.4,27.15,31268,16847
ALOKINDS,20210218,20.3,20.5,20.1,20.15,7389525,4396672
ALPA,20210218,41.45,42.35,41.25,41.75,54571,34514
ALPHAGEO,20210218,220,227,217.5,224.8,72240,46652
ALPSINDUS,20210218,1.95,2.15,1.95,2,32419,0
AMARAJABAT,20210218,908,912,888.6,891.8,1071101,301733
AMBER,20210218,3157.95,3258.5,3145,3213.95,198761,62599
AMBIKCO,20210218,1025,1040,976.05,986.85,22191,11737
AMBUJACEM,20210218,290,290.5,280.8,282.8,7081013,1709764
AMDIND,20210218,20.2,21.1,19.5,20.2,114790,61876
AMJLAND,20210218,24.75,25.75,24.7,25.2,11790,7025
AMRUTANJAN,20210218,576,586,567.05,569.45,51598,17715
ANANTRAJ,20210218,40.7,42.2,40.35,41.6,419045,253090
ANDHRACEMT,20210218,5.65,5.75,5.6,5.65,198174,155797
ANDHRAPAP,20210218,237,248,234.2,239.65,81726,46440
ANDHRSUGAR,20210218,290,306.9,290,300.55,92370,40879
ANGELBRKG,20210218,334,334,326.25,327.15,244675,190168
ANIKINDS,20210218,14.75,15.45,14.55,15.4,20782,13100
ANKITMETAL,20210218,1.1,1.15,1.1,1.15,33517,19905
ANSALAPI,20210218,7.45,7.45,7.25,7.25,81602,61625
ANSALHSG,20210218,6.1,6.45,6.05,6.4,85354,52438
ANUP,20210218,648,648,625,629.05,15139,9400
APARINDS,20210218,475,484.7,463.95,474.15,185314,93302
APCL,20210218,210.2,213.5,208.05,209.2,30225,17895
APCOTEXIND,20210218,179.9,180,174.6,177.15,93720,39154
APEX,20210218,257,260,254.25,255.45,71601,31968
APLAPOLLO,20210218,984.9,996,957.9,973.55,240352,146540
APLLTD,20210218,937,951.9,937,945.45,333873,182098
APOLLO,20210218,113.4,114.6,112,113.85,119110,57001
APOLLOHOSP,20210218,3225.5,3237.8,3094,3106.75,1477343,343624
APOLLOPIPE,20210218,695.1,695.1,682,684.95,13839,8159
APOLLOTYRE,20210218,243.25,243.75,235.1,236.05,8842208,2112536
APOLSINHOT,20210218,575.65,575.65,561,568.55,360,157
APTECHT,20210218,238.25,247.95,236.55,242.55,735232,155504
ARCHIDPLY,20210218,34.65,35.55,34.1,34.85,12741,0
ARCHIES,20210218,12.3,12.4,12.05,12.2,37909,31666
ARENTERP,20210218,11.25,11.65,11.05,11.5,555,540
ARIES,20210218,92.25,92.25,88,89.95,39977,27002
ARIHANT,20210218,22.55,22.9,22,22.7,9680,9465
ARIHANTSUP,20210218,37.5,38,37.5,37.85,19024,6985
ARMANFIN,20210218,690.35,696,636.75,647.35,85600,44719
AROGRANITE,20210218,45.4,46.9,44.7,46.25,32147,19624
ARROWGREEN,20210218,85.5,86.55,78.35,80.05,148496,67016
ARSHIYA,20210218,29.25,30,29.15,29.15,39146,0
ARSSINFRA,20210218,24.9,25.2,22.35,23.4,79899,43389
ARTEMISMED,20210218,255,257.35,245.9,251.75,3537,3226
ARVIND,20210218,68.35,72.5,67.6,69.6,1853388,772011
ARVINDFASN,20210218,164.6,177.9,162.15,174.25,1773393,781147
ARVSMART,20210218,99.9,102.6,99.5,101.7,149457,75991
ASAHIINDIA,20210218,283.35,290,282.65,288.65,89664,69566
ASAHISONG,20210218,259.65,263.95,257.5,262.45,28228,19899
ASAL,20210218,41.05,41.8,40.4,41.5,5950,0
ASALCBR,20210218,370,372.85,357.95,361.7,56200,34983
ASHAPURMIN,20210218,119,120.8,114,116.95,161438,100363
ASHIANA,20210218,101.9,106.2,100.4,104.65,163750,108303
ASHIMASYN,20210218,12.7,13.4,12.7,13,83641,69509
ASHOKA,20210218,115.2,118,111.7,112.35,2061398,860540
ASHOKLEY,20210218,132.85,132.85,128.85,129.45,22762490,7058198
ASIANHOTNR,20210218,69.35,71.1,68.85,69.45,3238,2267
ASIANPAINT,20210218,2424,2479.6,2395.25,2470.75,4253843,1330756
ASIANTILES,20210218,252.5,260.75,251.65,253.75,235386,187427
ASPINWALL,20210218,167.05,170.5,161.75,168.05,1171,625
ASTEC,20210218,1054.8,1068.05,1046.3,1055.15,40812,26627
ASTERDM,20210218,153.85,153.85,149.2,150.3,157067,80383
ASTRAL,20210218,2068.85,2087.45,2044.1,2069.65,141210,73289
ASTRAMICRO,20210218,117.75,119,117.15,117.8,137310,72253
ASTRAZEN,20210218,3700,3729.95,3651,3664.75,38855,8923
ASTRON,20210218,42.65,44.5,42.65,43.65,56388,33434
ATFL,20210218,885,885,856,864.6,6337,3358
ATGL,20210218,515,538,506.6,509.6,3727434,1690324
ATLANTA,20210218,8.1,8.1,7.6,8.05,35344,31936
ATUL,20210218,6751.15,6775,6601,6655.25,29248,19039
ATULAUTO,20210218,183,185,183,183.9,64783,38701
AUBANK,20210218,1098.5,1154.4,1091.45,1134.8,1356719,915027
AURIONPRO,20210218,88.65,89.25,84.05,85.3,20773,10651
AUROPHARMA,20210218,923.1,925.6,910,911.7,1724196,791861
AUSOMENT,20210218,50.3,51.5,50.15,50.8,710,318
AUTOAXLES,20210218,1202,1209.3,1181,1191.2,7078,3546
AUTOIND,20210218,32.4,32.8,31.05,31.5,12754,9395
AVADHSUGAR,20210218,192.95,199.25,189.7,195.95,230722,67626
AVANTIFEED,20210218,492.1,507,490.4,497.4,334761,136089
AVTNPL,20210218,45.6,46.45,45.05,46.05,157902,61007
AWHCL,20210218,310.4,310.4,305,307.15,98469,22744
AXISBANK,20210218,775,782,764,777,19685663,9489649
AXISBNKETF,20210218,367.13,370.04,365.55,368.71,6559,5734
AXISCADES,20210218,50.1,50.1,47.5,47.95,89572,66247
AXISGOLD,20210218,40.7,40.95,40.4,40.48,225688,193387
AXISNIFTY,20210218,158.8,159.8,156.14,156.99,4466,2237
AYMSYNTEX,20210218,49.3,50.3,47.6,50.3,32310,27093
BAFNAPH,20210218,141,141.5,134.8,141.5,7207,5320
BAGFILMS,20210218,2.85,2.9,2.75,2.85,162189,118323
BAJAJ-AUTO,20210218,4200,4200,4102.1,4115.45,440460,135857
BAJAJCON,20210218,240,255,237.95,253.5,4146620,2065642
BAJAJELEC,20210218,1032,1045,989.65,1000.65,385923,125352
BAJAJFINSV,20210218,10310,10310,10135,10198.95,434741,121320
BAJAJHIND,20210218,6.2,6.65,6.1,6.55,6577101,2991540
BAJAJHLDNG,20210218,3600.05,3608.95,3552.2,3584.1,52328,31613
BAJFINANCE,20210218,5699,5714.75,5522.2,5563.35,2317513,585253
BALAJITELE,20210218,59.1,64.05,58.75,61.45,447573,198523
BALAMINES,20210218,1527.3,1685.4,1527.3,1647.1,464344,107339
BALAXI,20210218,618.7,618.7,592.55,596.3,1252,643
BALKRISHNA,20210218,19,19.9,18.75,19.55,1521,0
BALKRISIND,20210218,1614.85,1614.85,1563.15,1577.2,1393115,612495
BALMLAWRIE,20210218,114.3,119.75,114,117.7,634647,246713
BALPHARMA,20210218,54.9,55.45,53.6,54.05,18979,12880
BALRAMCHIN,20210218,160.95,179,160.5,173.95,5142813,2454630
BANARBEADS,20210218,58.2,58.2,56,56.5,11795,11113
BANARISUG,20210218,1548.45,1589.9,1525,1572.75,3172,1354
BANCOINDIA,20210218,153.2,155,152.05,153.5,106153,50137
BANDHANBNK,20210218,348.3,353.3,343,345.65,6616466,1822127
BANG,20210218,27.5,27.5,26,27,9030,6787
BANKA,20210218,74.15,78,72.45,76.25,18605,13202
BANKBARODA,20210218,85.5,96.7,84.4,95.65,256891275,46472045
BANKBEES,20210218,372.2,373.51,366.35,368.37,712378,243712
BANKINDIA,20210218,88.85,93.15,87.5,93.15,45153208,9538234
BANSWRAS,20210218,113,122,109.95,119.1,39032,29791
BASF,20210218,2050,2120,2021,2106.05,100824,41318
BASML,20210218,70.2,73.1,70.05,71.95,47619,30429
BATAINDIA,20210218,1518.65,1527.7,1495.55,1515.45,595494,115670
BAYERCROP,20210218,5188,5259,5145.1,5201,30778,21211
BBL,20210218,1138,1139.95,1110,1121.3,10893,7594
BBTC,20210218,1197,1212,1180,1183.6,83275,26801
BCG,20210218,7.85,7.9,7.6,7.65,3762868,3150276
BCP,20210218,5.75,5.75,5.3,5.4,305679,251103
BDL,20210218,347.25,349.9,342.6,347.1,189832,98699
BEARDSELL,20210218,9.95,9.95,9.55,9.6,3405,2784
BECTORFOOD,20210218,386,410,381.85,405.8,1136869,442728
BEDMUTHA,20210218,23.3,24.8,23.3,23.85,2221,1882
BEL,20210218,139.35,143.9,137.85,141.55,14549793,4393291
BEML,20210218,977.45,1022,967,1010,1348166,374338
BEPL,20210218,135.5,144.7,135.5,141.25,1629516,566462
BERGEPAINT,20210218,749.9,764.8,746.5,758.7,1502166,591669
BFINVEST,20210218,284.05,292.45,283.9,285.35,48302,12897
BFUTILITIE,20210218,279.4,288.95,278.35,283.15,358777,59702
BGRENERGY,20210218,42.7,45.35,41.25,44.6,256849,115306
BHAGERIA,20210218,168.05,170.8,167,169.05,23679,15189
BHAGYANGR,20210218,31.95,34.9,31.5,33.95,30093,19550
BHAGYAPROP,20210218,26.8,27.65,26.25,26.85,63852,46457
BHANDARI,20210218,2.95,2.95,2.85,2.95,139977,0
BHARATFORG,20210218,644,645.6,626.6,633.05,1883851,754923
BHARATGEAR,20210218,77,84.35,76.8,82,53448,28628
BHARATRAS,20210218,9900,9975,9390,9522.6,17645,9990
BHARATWIRE,20210218,37,39.9,37,39.75,207304,131322
BHARTIARTL,20210218,597,598,585.2,589.05,21784559,10360959
BHEL,20210218,40.2,44.05,39.95,43,166636643,45635201
BIGBLOC,20210218,133,134.2,131,131.05,27510,13088
BIL,20210218,155,158.3,155,155,3069,1473
BINDALAGRO,20210218,17.25,17.65,17.25,17.45,41152,21618
BIOCON,20210218,418.7,424.75,414,420.1,4311757,1751017
BIOFILCHEM,20210218,58.3,64.4,58.3,64.4,349140,207160
BIRLACABLE,20210218,64,65.3,62.4,63.25,136364,74337
BIRLACORPN,20210218,896.5,914.85,880,889.2,164363,71964
BIRLAMONEY,20210218,43.55,44.3,43.55,43.75,107508,59273
BIRLATYRE,20210218,28.75,29.25,28.6,28.85,405621,284047
BKMINDST,20210218,1.05,1.05,1,1.05,30778,20590
BLBLIMITED,20210218,5.7,5.85,5.2,5.5,76672,53694
BLISSGVS,20210218,179,182.9,178,178.65,606036,167305
BLKASHYAP,20210218,12.5,12.5,12.5,12.5,40756,0
BLS,20210218,105.65,107.7,103.7,104.45,122470,69665
BLUECOAST,20210218,4.8,5,4.65,5,3709,3342
BLUEDART,20210218,4755,4839.25,4600,4633.45,28059,12618
BLUESTARCO,20210218,810.7,857.6,798.05,850.15,329493,92652
BODALCHEM,20210218,69.6,71.9,69.55,70.1,627955,229232
BOMDYEING,20210218,73.55,73.85,72.5,73.15,1510731,444476
BOROLTD,20210218,198.65,209,198.65,201.55,172238,65483
BORORENEW,20210218,294.25,299.6,285.8,288.7,568148,222257
BOSCHLTD,20210218,15793,15960,15715.85,15820.6,62229,29350
BPCL,20210218,415.35,434.35,410.7,432.2,20755494,7058773
BPL,20210218,21.65,22.3,21.65,21.95,63681,39268
BRFL,20210218,9.95,10.2,9.55,9.55,348181,274077
BRIGADE,20210218,283.2,285.9,278.5,282,89824,46854
BRITANNIA,20210218,3368,3390.95,3340.1,3359.45,616156,335122
BRNL,20210218,32.7,34.9,32.55,33.55,148506,61948
BROOKS,20210218,59.4,60.65,59.2,60.65,41682,27247
BSE,20210218,594,594,584.25,586.05,300620,201332
BSELINFRA,20210218,1,1,1,1,23402,22652
BSHSL,20210218,142.8,142.8,135.5,139.6,3505,0
BSL,20210218,31.1,31.1,29.5,29.85,9780,6200
BSLGOLDETF,20210218,4324,4324,4250,4273.55,500,360
BSLNIFTY,20210218,166.81,167.4,165.85,166.02,117,96
BSOFT,20210218,244,246.8,242,242.65,514802,256126
BURGERKING,20210218,143.6,148,143.3,144.45,2061443,816061
BURNPUR,20210218,2.4,2.45,2.3,2.35,79601,0
BUTTERFLY,20210218,613.3,620,600.35,602.45,34398,15144
BVCL,20210218,18.4,18.4,17.55,18.15,5416,0
BYKE,20210218,18.7,19.05,17.7,18.55,32362,13959
CADILAHC,20210218,465,471.4,462.7,467.65,2556001,1232418
CALSOFT,20210218,9.25,9.25,8.85,9,54220,32146
CAMLINFINE,20210218,107.25,107.5,105.3,105.8,388902,266276
CAMS,20210218,1903.25,1914,1870,1883.15,72720,35242
CANBK,20210218,168,174.6,165.35,168.4,56552975,8441505
CANFINHOME,20210218,509.2,534.4,508.9,511.1,1151893,354066
CANTABIL,20210218,381.85,381.85,373.1,374.65,125691,34977
CAPACITE,20210218,218.1,228.45,216,219.85,357216,198061
CAPLIPOINT,20210218,465.2,481.25,465.2,474.5,106647,62029
CAPTRUST,20210218,85.3,85.7,82.8,84.05,5104,3276
CARBORUNIV,20210218,524.8,543,521.2,538.15,298335,138076
CAREERP,20210218,156.75,163.3,156.75,158.25,35041,17592
CARERATING,20210218,485.5,498,485.5,488.5,172307,66647
CASTROLIND,20210218,126,130.25,126,129.75,1489539,932603
CCCL,20210218,0.35,0.45,0.35,0.4,98007,0
CCHHL,20210218,4.95,5.1,4.9,5,41827,30798
CCL,20210218,240.2,242,234,235.3,199868,146362
CDSL,20210218,564,564,550.55,554.35,524783,192721
CEATLTD,20210218,1638.5,1649.9,1612.2,1629.5,216377,40341
CEBBCO,20210218,20.7,21,19.7,20.3,61387,0
CELEBRITY,20210218,5.35,5.4,5,5.4,2474330,0
CENTENKA,20210218,248.15,262,248.15,258.1,109481,58365
CENTEXT,20210218,4.6,4.6,4.4,4.45,126964,99027
CENTRALBK,20210218,22.8,24,21,24,140134113,41945077
CENTRUM,20210218,24.05,24.4,22.95,23.85,2617740,825993
CENTUM,20210218,434.8,446.9,420.5,443.4,15199,9142
CENTURYPLY,20210218,313,320,310.1,316.2,367047,211708
CENTURYTEX,20210218,483.7,492,476.4,484.8,1213065,231957
CERA,20210218,3944.05,4017.25,3944.05,3996.15,19982,5495
CEREBRAINT,20210218,55.8,55.8,53.7,54.55,223857,114807
CESC,20210218,610,623.8,608,621.3,491209,289947
CGCL,20210218,330.3,334.7,325.65,331.8,164537,56707
CGPOWER,20210218,48.1,50.05,47.8,50.05,5705181,5218482
CHALET,20210218,172.55,174.1,172.2,172.55,71716,38026
CHAMBLFERT,20210218,234,236.3,231.7,233.25,448888,171230
CHEMBOND,20210218,189.85,190,186.05,188.4,11375,7394
CHEMCON,20210218,451.7,454.9,439.8,440.65,269964,111911
CHEMFAB,20210218,129,130,127.55,129.45,5140,3992
CHENNPETRO,20210218,98,102.6,96.55,99.8,2145383,758630
CHOLAFIN,20210218,530,536.55,526.1,527.7,5128060,1448148
CHOLAHLDNG,20210218,588.5,607,582,584.15,202837,149734
CIGNITITEC,20210218,360.95,370,358.45,360,30179,13841
CINELINE,20210218,40.35,40.85,39.55,40.2,64681,28931
CINEVISTA,20210218,6.2,6.2,5.85,6.1,96069,3603
CIPLA,20210218,835,843.45,822.5,825.45,4114251,1220244
CLEDUCATE,20210218,70.45,74.15,69.45,70.8,31572,19380
CLNINDIA,20210218,407.9,417,405.2,410.35,406138,163963
CMICABLES,20210218,41,47.05,41,46.9,176681,130599
CNOVAPETRO,20210218,10.6,10.6,10.6,10.6,769,769
COALINDIA,20210218,135,141.2,134.05,139.95,22069738,6184695
COCHINSHIP,20210218,359.95,369.2,359.15,365.55,396090,169832
COFORGE,20210218,2599.9,2666.1,2573.65,2615.8,339308,89479
COLPAL,20210218,1589.6,1594.65,1550.3,1561.75,543931,281889
COMPINFO,20210218,15.2,15.4,14.65,14.75,145416,83926
COMPUSOFT,20210218,8.7,8.7,8.25,8.5,29136,20591
CONCOR,20210218,542.15,563.55,542.15,556.1,3794478,1326867
CONFIPET,20210218,45.55,46.9,44.85,46.1,784327,307403
CONSOFINVT,20210218,42,42.2,41.7,41.7,2523,1556
CONTROLPR,20210218,229,229,227.95,228.35,16883,12278
CORALFINAC,20210218,23.05,25.2,23.05,24.4,117630,60201
CORDSCABLE,20210218,43.25,44.7,42.7,43.1,116506,73562
COROMANDEL,20210218,782.6,783.85,763.15,774.8,300299,191144
COSMOFILMS,20210218,500.5,506.95,496.85,501.05,22467,11952
COUNCODOS,20210218,3.4,3.4,3.25,3.25,53004,0
CPSEETF,20210218,22.43,23.41,22.21,23.22,21681547,16964988
CREATIVE,20210218,106.7,106.75,104.4,104.9,23906,14052
CREATIVEYE,20210218,3.05,3.05,3.05,3.05,7777,7777
CREDITACC,20210218,701,717,701,704.55,71779,56741
CREST,20210218,90.85,92.35,90.85,91.65,4560,2105
CRISIL,20210218,1960.05,1980,1911.25,1923.35,17392,9273
CROMPTON,20210218,397.45,404.8,397.1,398.7,2767448,2180175
CSBBANK,20210218,222,234.5,221.5,227.45,757530,273063
CTE,20210218,33.4,34,32.45,34,24330,19733
CUB,20210218,167.65,169.6,165.35,167,1972436,1085483
CUBEXTUB,20210218,17.5,17.5,16,16.65,16275,13096
CUMMINSIND,20210218,798,805,765.95,774.3,2615406,259427
CUPID,20210218,213.5,216.6,210.9,212.75,51324,31447
CYBERMEDIA,20210218,11,11,11,11,3300,0
CYBERTECH,20210218,127.5,132.35,127.5,128.8,144994,73599
CYIENT,20210218,620.6,629.75,610.65,616.6,333102,147666
DAAWAT,20210218,50.3,52.9,50,51.9,1747823,831268
DABUR,20210218,522,528,517.9,520.05,3416920,2086307
DALBHARAT,20210218,1470,1510,1437.8,1475.65,327182,207642
DALMIASUG,20210218,144,152.4,141.7,148.5,555694,305792
DAMODARIND,20210218,30.85,32.4,29.55,31,12400,5539
DANGEE,20210218,137.05,137.05,130.75,132.4,43637,28990
DATAMATICS,20210218,114.55,115.8,113.1,113.45,72373,45672
DBCORP,20210218,91.1,93.95,88.1,92.15,921388,501790
DBL,20210218,556,577.95,556,566,314683,103591
DBREALTY,20210218,20.55,21.1,20.45,21.1,332598,0
DBSTOCKBRO,20210218,9.35,9.4,9.05,9.3,2976,1500
DCAL,20210218,120.45,122.7,120.4,121.6,257629,132349
DCBBANK,20210218,115.95,120.9,115.2,116.25,3518812,1504087
DCM,20210218,28,29.4,26.6,28.65,108280,58682
DCMFINSERV,20210218,1.65,1.65,1.65,1.65,100,0
DCMNVL,20210218,71.9,71.9,68.35,68.35,20779,0
DCMSHRIRAM,20210218,464.1,474.6,461,464.35,61308,23406
DCW,20210218,20,23.75,19.9,23.65,4589200,2589864
DECCANCE,20210218,414.95,432.5,412.65,421.55,152112,59983
DEEPAKFERT,20210218,160,163.4,159.3,160.7,336921,150882
DEEPAKNTR,20210218,1309.6,1325,1278.05,1313.75,1390752,471198
DEEPENR,20210218,40.1,41.15,39.7,40.8,18769,10955
DELTACORP,20210218,155,158.5,152,153,1886901,740111
DELTAMAGNT,20210218,31.2,32.35,30.45,31.95,15708,9398
DEN,20210218,58.05,59,58.05,58.7,344928,188619
DENORA,20210218,270,272,253.2,254.9,55603,33181
DFMFOODS,20210218,400,402.75,396.5,400.35,22088,13705
DGCONTENT,20210218,13.45,13.45,13.25,13.25,7203,7203
DHAMPURSUG,20210218,161,172.8,160.65,168.3,1188058,348840
DHANBANK,20210218,14.9,15.25,14.4,14.55,3883790,1519618
DHANI,20210218,362.1,366.7,349.1,352.8,682862,408540
DHANUKA,20210218,742.25,758.35,734,738.75,54094,22604
DHARSUGAR,20210218,5.75,5.95,5.6,5.8,19225,13068
DHFL,20210218,18.05,18.05,18.05,18.05,1176824,1176823
DHUNINV,20210218,274.55,274.9,265,270.4,4137,2118
DIAMONDYD,20210218,674.5,677.9,665,668.85,9029,4432
DICIND,20210218,392.65,400,392.5,398,10623,7977
DIGISPICE,20210218,74.1,74.1,74.1,74.1,69043,0
DISHTV,20210218,12.5,12.65,12,12.15,19831006,11021219
DIVISLAB,20210218,3596,3648,3573,3587.65,884937,413206
DIXON,20210218,19600,20189.9,19350.1,19959.4,103062,44912
DLF,20210218,316.95,317.3,304.7,306.25,13038811,2204115
DLINKINDIA,20210218,124,130,111.6,113.1,2667471,1114305
DMART,20210218,3220.7,3220.7,3052.15,3127.75,697912,262147
DNAMEDIA,20210218,0.95,0.95,0.95,0.95,4388,4388
DOLAT,20210218,57.05,57.8,55.55,55.9,142827,92399
DOLLAR,20210218,252,265.4,251.85,259.65,219979,127896
DONEAR,20210218,33.5,34.9,32.35,33.35,56814,27593
DPABHUSHAN,20210218,113.35,116.7,113.35,115.55,16017,13868
DPSCLTD,20210218,13.35,14.35,13,13.9,150266,114642
DPWIRES,20210218,113.1,118.95,111.3,113.35,11238,5045
DREDGECORP,20210218,295.9,324,294.1,314.9,527812,134828
DRREDDY,20210218,4607,4663.85,4560,4616.95,1029506,318393
DSSL,20210218,61.55,63.5,61.55,62.2,17220,11047
DTIL,20210218,269.85,269.85,262,265.05,4641,1630
DUCON,20210218,6.35,6.35,5.7,5.95,53514,41333
DVL,20210218,88.5,91,86.3,87.25,22355,13712
DWARKESH,20210218,27.9,29.3,27.55,28.55,2569269,852427
DYNAMATECH,20210218,836.6,870,830,859.9,12457,7880
DYNPRO,20210218,379.35,385,375,382.5,24470,15070
EBANK,20210218,4112.6,4112.6,4000,4112.6,6,5
EBBETF0423,20210218,1107,1108.95,1107,1108.46,6174,3355
EBBETF0425,20210218,1018.59,1020.99,1018.58,1020.93,7229,7049
EBBETF0430,20210218,1121.89,1121.89,1117.07,1117.74,10880,9830
EBBETF0431,20210218,1006,1106,1004,1005.2,23592,22161
EBIXFOREX,20210218,485.6,485.6,447.95,464.2,3158,1131
ECLERX,20210218,969.7,983,961.35,971.45,63435,22893
EDELWEISS,20210218,66.4,66.4,64.4,64.65,2391459,1753103
EICHERMOT,20210218,2701.1,2712.85,2625,2650.2,1924724,692883
EIDPARRY,20210218,327,331.5,320.1,321.25,276792,121866
EIHAHOTELS,20210218,272.8,276.65,271.15,272.45,5911,4158
EIHOTEL,20210218,97.65,98.95,96.5,98,727780,432834
EIMCOELECO,20210218,354.95,374.5,354.95,360.25,2304,978
EKC,20210218,70.7,76.5,68.75,74.7,3130991,1032500
ELECON,20210218,53.55,56.4,53.4,54.6,1127524,372353
ELECTCAST,20210218,21.9,22.45,21.8,22.15,473706,230461
ELECTHERM,20210218,119.5,122.5,116.65,118.2,16687,9407
ELGIEQUIP,20210218,171.7,171.95,167.1,167.7,211818,148693
ELGIRUBCO,20210218,28.3,28.7,27.15,27.65,55376,39733
EMAMILTD,20210218,469,473,461.25,467.9,280512,139818
EMAMIPAP,20210218,98.7,98.7,96.05,97.65,7499,4511
EMAMIREAL,20210218,51.75,53.6,51.65,53.6,27662,18671
EMKAY,20210218,69.8,70.65,67.35,68.9,23008,13806
EMMBI,20210218,80.1,82.8,80.05,81.15,27636,13644
ENDURANCE,20210218,1441,1478,1398,1406.4,240044,209785
ENERGYDEV,20210218,10.3,10.75,10.1,10.2,25186,0
ENGINERSIN,20210218,71.9,75.35,71.6,74.65,7233875,3088225
ENIL,20210218,161.5,166,161.15,163.2,30201,19619
EPL,20210218,221.45,223.35,218.4,220.3,478770,310075
EQ30,20210218,381.8,437.95,381.8,437.95,199,81
EQUITAS,20210218,85.95,89,83.7,88.35,2773769,1315800
